n1	n2	d1	d2	sig1	sig2	sdir
250	200	0.2	0.1	0.601	0.161397670549085	0.812
300	200	0.2	0.1	0.676	0.162721893491124	0.811
350	200	0.2	0.1	0.742	0.160377358490566	0.815
400	200	0.2	0.1	0.785	0.174522292993631	0.816
450	200	0.2	0.1	0.855	0.171929824561404	0.816
500	200	0.2	0.1	0.886	0.165914221218962	0.817
20	250	0.2	0.1	0.107	0.299065420560748	0.678
50	250	0.2	0.1	0.157	0.21656050955414	0.736
100	250	0.2	0.1	0.272	0.205882352941176	0.813
150	250	0.2	0.1	0.405	0.195061728395062	0.848
200	250	0.2	0.1	0.527	0.204933586337761	0.856
250	250	0.2	0.1	0.601	0.201331114808652	0.86
300	250	0.2	0.1	0.676	0.223372781065089	0.865
350	250	0.2	0.1	0.742	0.204851752021563	0.865
400	250	0.2	0.1	0.785	0.205095541401274	0.868
450	250	0.2	0.1	0.855	0.196491228070175	0.872
500	250	0.2	0.1	0.886	0.202031602708804	0.869
20	300	0.2	0.1	0.107	0.233644859813084	0.691
50	300	0.2	0.1	0.157	0.21656050955414	0.755
100	300	0.2	0.1	0.272	0.194852941176471	0.806
150	300	0.2	0.1	0.405	0.217283950617284	0.849
200	300	0.2	0.1	0.527	0.199240986717268	0.857
250	300	0.2	0.1	0.601	0.217970049916805	0.863
300	300	0.2	0.1	0.676	0.21301775147929	0.87
350	300	0.2	0.1	0.742	0.243935309973046	0.87
400	300	0.2	0.1	0.785	0.228025477707006	0.875
450	300	0.2	0.1	0.855	0.24093567251462	0.873
500	300	0.2	0.1	0.886	0.225733634311512	0.874
20	350	0.2	0.1	0.107	0.271028037383178	0.712
50	350	0.2	0.1	0.157	0.280254777070064	0.758
100	350	0.2	0.1	0.272	0.257352941176471	0.835
150	350	0.2	0.1	0.405	0.237037037037037	0.878
200	350	0.2	0.1	0.527	0.23719165085389	0.884
250	350	0.2	0.1	0.601	0.242928452579035	0.888
300	350	0.2	0.1	0.676	0.266272189349112	0.901
350	350	0.2	0.1	0.742	0.241239892183288	0.899
400	350	0.2	0.1	0.785	0.244585987261146	0.9
450	350	0.2	0.1	0.855	0.239766081871345	0.9
500	350	0.2	0.1	0.886	0.243792325056433	0.901
20	400	0.2	0.1	0.107	0.308411214953271	0.707
50	400	0.2	0.1	0.157	0.273885350318471	0.781
100	400	0.2	0.1	0.272	0.272058823529412	0.854
150	400	0.2	0.1	0.405	0.325925925925926	0.887
200	400	0.2	0.1	0.527	0.27134724857685	0.899
250	400	0.2	0.1	0.601	0.271214642262895	0.901
300	400	0.2	0.1	0.676	0.282544378698225	0.912
350	400	0.2	0.1	0.742	0.292452830188679	0.916
400	400	0.2	0.1	0.785	0.281528662420382	0.917
450	400	0.2	0.1	0.855	0.28187134502924	0.917
500	400	0.2	0.1	0.886	0.27765237020316	0.918
20	450	0.2	0.1	0.107	0.317757009345794	0.718
50	450	0.2	0.1	0.157	0.318471337579618	0.784
100	450	0.2	0.1	0.272	0.279411764705882	0.863
150	450	0.2	0.1	0.405	0.320987654320988	0.906
200	450	0.2	0.1	0.527	0.299810246679317	0.912
250	450	0.2	0.1	0.601	0.299500831946755	0.92
300	450	0.2	0.1	0.676	0.281065088757396	0.925
350	450	0.2	0.1	0.742	0.305929919137466	0.927
400	450	0.2	0.1	0.785	0.298089171974522	0.932
450	450	0.2	0.1	0.855	0.304093567251462	0.93
500	450	0.2	0.1	0.886	0.301354401805869	0.931
20	500	0.2	0.1	0.107	0.364485981308411	0.737
50	500	0.2	0.1	0.157	0.337579617834395	0.795
100	500	0.2	0.1	0.272	0.393382352941176	0.876
150	500	0.2	0.1	0.405	0.367901234567901	0.915
200	500	0.2	0.1	0.527	0.343453510436433	0.931
250	500	0.2	0.1	0.601	0.356073211314476	0.931
300	500	0.2	0.1	0.676	0.334319526627219	0.94
350	500	0.2	0.1	0.742	0.359838274932615	0.944
400	500	0.2	0.1	0.785	0.336305732484076	0.945
450	500	0.2	0.1	0.855	0.345029239766082	0.945
500	500	0.2	0.1	0.886	0.346501128668172	0.948
20	20	0.3	0.1	0.154	0.0584415584415584	0.581
50	20	0.3	0.1	0.315	0.0634920634920635	0.609
100	20	0.3	0.1	0.57	0.0631578947368421	0.615
150	20	0.3	0.1	0.743	0.0686406460296097	0.623
200	20	0.3	0.1	0.847	0.0684769775678867	0.623
250	20	0.3	0.1	0.91	0.067032967032967	0.623
300	20	0.3	0.1	0.96	0.0666666666666667	0.623
350	20	0.3	0.1	0.973	0.0637204522096608	0.623
400	20	0.3	0.1	0.988	0.0637651821862348	0.623
450	20	0.3	0.1	0.99	0.0656565656565657	0.623
500	20	0.3	0.1	0.997	0.0641925777331996	0.623
20	50	0.3	0.1	0.154	0.103896103896104	0.639
50	50	0.3	0.1	0.315	0.117460317460317	0.671
100	50	0.3	0.1	0.57	0.0736842105263158	0.695
150	50	0.3	0.1	0.743	0.0888290713324361	0.703
200	50	0.3	0.1	0.847	0.0979929161747344	0.705
250	50	0.3	0.1	0.91	0.0934065934065934	0.705
300	50	0.3	0.1	0.96	0.096875	0.705
350	50	0.3	0.1	0.973	0.0955806783144913	0.705
400	50	0.3	0.1	0.988	0.0941295546558704	0.705
450	50	0.3	0.1	0.99	0.095959595959596	0.705
500	50	0.3	0.1	0.997	0.0942828485456369	0.705
20	100	0.3	0.1	0.154	0.0649350649350649	0.689
50	100	0.3	0.1	0.315	0.0888888888888889	0.739
100	100	0.3	0.1	0.57	0.087719298245614	0.755
150	100	0.3	0.1	0.743	0.100942126514132	0.765
200	100	0.3	0.1	0.847	0.100354191263282	0.767
250	100	0.3	0.1	0.91	0.0989010989010989	0.767
300	100	0.3	0.1	0.96	0.1	0.767
350	100	0.3	0.1	0.973	0.0976361767728674	0.767
400	100	0.3	0.1	0.988	0.0991902834008097	0.767
450	100	0.3	0.1	0.99	0.096969696969697	0.767
500	100	0.3	0.1	0.997	0.0992978936810431	0.767
20	150	0.3	0.1	0.154	0.0974025974025974	0.701
50	150	0.3	0.1	0.315	0.13968253968254	0.763
100	150	0.3	0.1	0.57	0.136842105263158	0.807
150	150	0.3	0.1	0.743	0.1278600269179	0.813
200	150	0.3	0.1	0.847	0.133412042502952	0.811
250	150	0.3	0.1	0.91	0.134065934065934	0.815
300	150	0.3	0.1	0.96	0.130208333333333	0.815
350	150	0.3	0.1	0.973	0.134635149023638	0.815
400	150	0.3	0.1	0.988	0.131578947368421	0.815
450	150	0.3	0.1	0.99	0.133333333333333	0.815
500	150	0.3	0.1	0.997	0.132397191574724	0.815
20	200	0.3	0.1	0.154	0.12987012987013	0.708
50	200	0.3	0.1	0.315	0.149206349206349	0.776
100	200	0.3	0.1	0.57	0.180701754385965	0.8
150	200	0.3	0.1	0.743	0.164199192462988	0.816
200	200	0.3	0.1	0.847	0.174734356552538	0.816
250	200	0.3	0.1	0.91	0.172527472527473	0.818
300	200	0.3	0.1	0.96	0.1625	0.818
350	200	0.3	0.1	0.973	0.164439876670092	0.818
400	200	0.3	0.1	0.988	0.165991902834008	0.818
450	200	0.3	0.1	0.99	0.164646464646465	0.818
500	200	0.3	0.1	0.997	0.166499498495486	0.818
20	250	0.3	0.1	0.154	0.201298701298701	0.756
50	250	0.3	0.1	0.315	0.2	0.824
100	250	0.3	0.1	0.57	0.201754385964912	0.85
150	250	0.3	0.1	0.743	0.207267833109018	0.866
200	250	0.3	0.1	0.847	0.19952774498229	0.866
250	250	0.3	0.1	0.91	0.203296703296703	0.87
300	250	0.3	0.1	0.96	0.202083333333333	0.87
350	250	0.3	0.1	0.973	0.205549845837616	0.87
400	250	0.3	0.1	0.988	0.202429149797571	0.87
450	250	0.3	0.1	0.99	0.202020202020202	0.87
500	250	0.3	0.1	0.997	0.20160481444333	0.87
20	300	0.3	0.1	0.154	0.214285714285714	0.739
50	300	0.3	0.1	0.315	0.225396825396825	0.835
100	300	0.3	0.1	0.57	0.219298245614035	0.857
150	300	0.3	0.1	0.743	0.220726783310902	0.873
200	300	0.3	0.1	0.847	0.229043683589138	0.871
250	300	0.3	0.1	0.91	0.22967032967033	0.875
300	300	0.3	0.1	0.96	0.229166666666667	0.875
350	300	0.3	0.1	0.973	0.228160328879753	0.875
400	300	0.3	0.1	0.988	0.226720647773279	0.875
450	300	0.3	0.1	0.99	0.227272727272727	0.875
500	300	0.3	0.1	0.997	0.228686058174524	0.875
20	350	0.3	0.1	0.154	0.194805194805195	0.774
50	350	0.3	0.1	0.315	0.282539682539683	0.862
100	350	0.3	0.1	0.57	0.236842105263158	0.88
150	350	0.3	0.1	0.743	0.250336473755047	0.9
200	350	0.3	0.1	0.847	0.239669421487603	0.898
250	350	0.3	0.1	0.91	0.238461538461538	0.902
300	350	0.3	0.1	0.96	0.241666666666667	0.902
350	350	0.3	0.1	0.973	0.238437821171634	0.902
400	350	0.3	0.1	0.988	0.237854251012146	0.902
450	350	0.3	0.1	0.99	0.239393939393939	0.902
500	350	0.3	0.1	0.997	0.238716148445336	0.902
20	400	0.3	0.1	0.154	0.292207792207792	0.779
50	400	0.3	0.1	0.315	0.298412698412698	0.865
100	400	0.3	0.1	0.57	0.3	0.897
150	400	0.3	0.1	0.743	0.282637954239569	0.915
200	400	0.3	0.1	0.847	0.278630460448642	0.915
250	400	0.3	0.1	0.91	0.285714285714286	0.919
300	400	0.3	0.1	0.96	0.279166666666667	0.919
350	400	0.3	0.1	0.973	0.28365878725591	0.919
400	400	0.3	0.1	0.988	0.285425101214575	0.919
450	400	0.3	0.1	0.99	0.282828282828283	0.919
500	400	0.3	0.1	0.997	0.283851554663992	0.919
20	450	0.3	0.1	0.154	0.324675324675325	0.792
50	450	0.3	0.1	0.315	0.292063492063492	0.878
100	450	0.3	0.1	0.57	0.3	0.91
150	450	0.3	0.1	0.743	0.305518169582773	0.928
200	450	0.3	0.1	0.847	0.30814639905549	0.928
250	450	0.3	0.1	0.91	0.292307692307692	0.932
300	450	0.3	0.1	0.96	0.298958333333333	0.932
350	450	0.3	0.1	0.973	0.303186022610483	0.932
400	450	0.3	0.1	0.988	0.298582995951417	0.932
450	450	0.3	0.1	0.99	0.298989898989899	0.932
500	450	0.3	0.1	0.997	0.296890672016048	0.932
20	500	0.3	0.1	0.154	0.409090909090909	0.803
50	500	0.3	0.1	0.315	0.349206349206349	0.889
100	500	0.3	0.1	0.57	0.336842105263158	0.927
150	500	0.3	0.1	0.743	0.348586810228802	0.943
200	500	0.3	0.1	0.847	0.348288075560803	0.943
250	500	0.3	0.1	0.91	0.342857142857143	0.947
300	500	0.3	0.1	0.96	0.347916666666667	0.947
350	500	0.3	0.1	0.973	0.346351490236382	0.947
400	500	0.3	0.1	0.988	0.345141700404858	0.947
450	500	0.3	0.1	0.99	0.347474747474747	0.947
500	500	0.3	0.1	0.997	0.34704112337011	0.947
20	20	0.4	0.1	0.249	0.0763052208835341	0.581
50	20	0.4	0.1	0.499	0.0721442885771543	0.625
100	20	0.4	0.1	0.805	0.0708074534161491	0.624
150	20	0.4	0.1	0.935	0.0641711229946524	0.623
200	20	0.4	0.1	0.977	0.0665301944728762	0.623
250	20	0.4	0.1	0.995	0.0653266331658292	0.623
300	20	0.4	0.1	0.998	0.0651302605210421	0.623
350	20	0.4	0.1	1	0.065	0.623
400	20	0.4	0.1	1	0.065	0.623
450	20	0.4	0.1	1	0.065	0.623
500	20	0.4	0.1	1	0.065	0.623
20	50	0.4	0.1	0.249	0.104417670682731	0.657
50	50	0.4	0.1	0.499	0.102204408817635	0.701
100	50	0.4	0.1	0.805	0.104347826086957	0.704
150	50	0.4	0.1	0.935	0.0962566844919786	0.705
200	50	0.4	0.1	0.977	0.0951893551688843	0.705
250	50	0.4	0.1	0.995	0.0954773869346734	0.705
300	50	0.4	0.1	0.998	0.095190380761523	0.705
350	50	0.4	0.1	1	0.095	0.705
400	50	0.4	0.1	1	0.095	0.705
450	50	0.4	0.1	1	0.095	0.705
500	50	0.4	0.1	1	0.095	0.705
20	100	0.4	0.1	0.249	0.0642570281124498	0.711
50	100	0.4	0.1	0.499	0.11623246492986	0.755
100	100	0.4	0.1	0.805	0.104347826086957	0.768
150	100	0.4	0.1	0.935	0.0973262032085561	0.767
200	100	0.4	0.1	0.977	0.0972364380757421	0.767
250	100	0.4	0.1	0.995	0.0974874371859296	0.767
300	100	0.4	0.1	0.998	0.0991983967935872	0.767
350	100	0.4	0.1	1	0.099	0.767
400	100	0.4	0.1	1	0.099	0.767
450	100	0.4	0.1	1	0.099	0.767
500	100	0.4	0.1	1	0.099	0.767
20	150	0.4	0.1	0.249	0.152610441767068	0.767
50	150	0.4	0.1	0.499	0.122244488977956	0.807
100	150	0.4	0.1	0.805	0.122981366459627	0.814
150	150	0.4	0.1	0.935	0.133689839572193	0.815
200	150	0.4	0.1	0.977	0.131013306038895	0.815
250	150	0.4	0.1	0.995	0.132663316582915	0.815
300	150	0.4	0.1	0.998	0.132264529058116	0.815
350	150	0.4	0.1	1	0.133	0.815
400	150	0.4	0.1	1	0.133	0.815
450	150	0.4	0.1	1	0.133	0.815
500	150	0.4	0.1	1	0.133	0.815
20	200	0.4	0.1	0.249	0.172690763052209	0.754
50	200	0.4	0.1	0.499	0.158316633266533	0.812
100	200	0.4	0.1	0.805	0.162732919254658	0.817
150	200	0.4	0.1	0.935	0.165775401069519	0.818
200	200	0.4	0.1	0.977	0.165813715455476	0.818
250	200	0.4	0.1	0.995	0.166834170854271	0.818
300	200	0.4	0.1	0.998	0.165330661322645	0.818
350	200	0.4	0.1	1	0.166	0.818
400	200	0.4	0.1	1	0.166	0.818
450	200	0.4	0.1	1	0.166	0.818
500	200	0.4	0.1	1	0.166	0.818
20	250	0.4	0.1	0.249	0.196787148594378	0.798
50	250	0.4	0.1	0.499	0.212424849699399	0.856
100	250	0.4	0.1	0.805	0.203726708074534	0.869
150	250	0.4	0.1	0.935	0.196791443850267	0.87
200	250	0.4	0.1	0.977	0.200614124872057	0.87
250	250	0.4	0.1	0.995	0.203015075376884	0.87
300	250	0.4	0.1	0.998	0.202404809619238	0.87
350	250	0.4	0.1	1	0.202	0.87
400	250	0.4	0.1	1	0.202	0.87
450	250	0.4	0.1	1	0.202	0.87
500	250	0.4	0.1	1	0.202	0.87
20	300	0.4	0.1	0.249	0.220883534136546	0.795
50	300	0.4	0.1	0.499	0.238476953907816	0.865
100	300	0.4	0.1	0.805	0.24472049689441	0.874
150	300	0.4	0.1	0.935	0.227807486631016	0.875
200	300	0.4	0.1	0.977	0.227226202661208	0.875
250	300	0.4	0.1	0.995	0.229145728643216	0.875
300	300	0.4	0.1	0.998	0.228456913827655	0.875
350	300	0.4	0.1	1	0.228	0.875
400	300	0.4	0.1	1	0.228	0.875
450	300	0.4	0.1	1	0.228	0.875
500	300	0.4	0.1	1	0.228	0.875
20	350	0.4	0.1	0.249	0.232931726907631	0.816
50	350	0.4	0.1	0.499	0.238476953907816	0.886
100	350	0.4	0.1	0.805	0.240993788819876	0.901
150	350	0.4	0.1	0.935	0.231016042780749	0.902
200	350	0.4	0.1	0.977	0.238485158648925	0.902
250	350	0.4	0.1	0.995	0.238190954773869	0.902
300	350	0.4	0.1	0.998	0.239478957915832	0.902
350	350	0.4	0.1	1	0.239	0.902
400	350	0.4	0.1	1	0.239	0.902
450	350	0.4	0.1	1	0.239	0.902
500	350	0.4	0.1	1	0.239	0.902
20	400	0.4	0.1	0.249	0.293172690763052	0.837
50	400	0.4	0.1	0.499	0.30060120240481	0.907
100	400	0.4	0.1	0.805	0.279503105590062	0.918
150	400	0.4	0.1	0.935	0.277005347593583	0.919
200	400	0.4	0.1	0.977	0.284544524053224	0.919
250	400	0.4	0.1	0.995	0.284422110552764	0.919
300	400	0.4	0.1	0.998	0.283567134268537	0.919
350	400	0.4	0.1	1	0.284	0.919
400	400	0.4	0.1	1	0.284	0.919
450	400	0.4	0.1	1	0.284	0.919
500	400	0.4	0.1	1	0.284	0.919
20	450	0.4	0.1	0.249	0.353413654618474	0.842
50	450	0.4	0.1	0.499	0.294589178356713	0.916
100	450	0.4	0.1	0.805	0.298136645962733	0.933
150	450	0.4	0.1	0.935	0.297326203208556	0.932
200	450	0.4	0.1	0.977	0.297850562947799	0.932
250	450	0.4	0.1	0.995	0.298492462311558	0.932
300	450	0.4	0.1	0.998	0.297595190380762	0.932
350	450	0.4	0.1	1	0.298	0.932
400	450	0.4	0.1	1	0.298	0.932
450	450	0.4	0.1	1	0.298	0.932
500	450	0.4	0.1	1	0.298	0.932
20	500	0.4	0.1	0.249	0.301204819277108	0.863
50	500	0.4	0.1	0.499	0.340681362725451	0.933
100	500	0.4	0.1	0.805	0.346583850931677	0.946
150	500	0.4	0.1	0.935	0.34331550802139	0.947
200	500	0.4	0.1	0.977	0.342886386898669	0.947
250	500	0.4	0.1	0.995	0.346733668341709	0.947
300	500	0.4	0.1	0.998	0.347695390781563	0.947
350	500	0.4	0.1	1	0.347	0.947
400	500	0.4	0.1	1	0.347	0.947
450	500	0.4	0.1	1	0.347	0.947
500	500	0.4	0.1	1	0.347	0.947
20	20	0.5	0.1	0.323	0.0619195046439628	0.6
50	20	0.5	0.1	0.716	0.058659217877095	0.624
100	20	0.5	0.1	0.929	0.0656620021528525	0.623
150	20	0.5	0.1	0.988	0.0637651821862348	0.623
200	20	0.5	0.1	1	0.065	0.623
250	20	0.5	0.1	0.999	0.0650650650650651	0.623
300	20	0.5	0.1	1	0.065	0.623
350	20	0.5	0.1	1	0.065	0.623
400	20	0.5	0.1	1	0.065	0.623
450	20	0.5	0.1	1	0.065	0.623
500	20	0.5	0.1	1	0.065	0.623
20	50	0.5	0.1	0.323	0.0897832817337461	0.674
50	50	0.5	0.1	0.716	0.0865921787709497	0.704
100	50	0.5	0.1	0.929	0.0936490850376749	0.705
150	50	0.5	0.1	0.988	0.0941295546558704	0.705
200	50	0.5	0.1	1	0.095	0.705
250	50	0.5	0.1	0.999	0.0950950950950951	0.705
300	50	0.5	0.1	1	0.095	0.705
350	50	0.5	0.1	1	0.095	0.705
400	50	0.5	0.1	1	0.095	0.705
450	50	0.5	0.1	1	0.095	0.705
500	50	0.5	0.1	1	0.095	0.705
20	100	0.5	0.1	0.323	0.123839009287926	0.74
50	100	0.5	0.1	0.716	0.0991620111731844	0.766
100	100	0.5	0.1	0.929	0.0968783638320775	0.767
150	100	0.5	0.1	0.988	0.100202429149798	0.767
200	100	0.5	0.1	1	0.099	0.767
250	100	0.5	0.1	0.999	0.0990990990990991	0.767
300	100	0.5	0.1	1	0.099	0.767
350	100	0.5	0.1	1	0.099	0.767
400	100	0.5	0.1	1	0.099	0.767
450	100	0.5	0.1	1	0.099	0.767
500	100	0.5	0.1	1	0.099	0.767
20	150	0.5	0.1	0.323	0.145510835913313	0.782
50	150	0.5	0.1	0.716	0.128491620111732	0.812
100	150	0.5	0.1	0.929	0.131324004305705	0.815
150	150	0.5	0.1	0.988	0.131578947368421	0.815
200	150	0.5	0.1	1	0.133	0.815
250	150	0.5	0.1	0.999	0.133133133133133	0.815
300	150	0.5	0.1	1	0.133	0.815
350	150	0.5	0.1	1	0.133	0.815
400	150	0.5	0.1	1	0.133	0.815
450	150	0.5	0.1	1	0.133	0.815
500	150	0.5	0.1	1	0.133	0.815
20	200	0.5	0.1	0.323	0.160990712074303	0.779
50	200	0.5	0.1	0.716	0.166201117318436	0.817
100	200	0.5	0.1	0.929	0.166846071044133	0.818
150	200	0.5	0.1	0.988	0.16497975708502	0.818
200	200	0.5	0.1	1	0.166	0.818
250	200	0.5	0.1	0.999	0.166166166166166	0.818
300	200	0.5	0.1	1	0.166	0.818
350	200	0.5	0.1	1	0.166	0.818
400	200	0.5	0.1	1	0.166	0.818
450	200	0.5	0.1	1	0.166	0.818
500	200	0.5	0.1	1	0.166	0.818
20	250	0.5	0.1	0.323	0.176470588235294	0.823
50	250	0.5	0.1	0.716	0.20391061452514	0.871
100	250	0.5	0.1	0.929	0.203444564047363	0.87
150	250	0.5	0.1	0.988	0.200404858299595	0.87
200	250	0.5	0.1	1	0.202	0.87
250	250	0.5	0.1	0.999	0.201201201201201	0.87
300	250	0.5	0.1	1	0.202	0.87
350	250	0.5	0.1	1	0.202	0.87
400	250	0.5	0.1	1	0.202	0.87
450	250	0.5	0.1	1	0.202	0.87
500	250	0.5	0.1	1	0.202	0.87
20	300	0.5	0.1	0.323	0.244582043343653	0.836
50	300	0.5	0.1	0.716	0.240223463687151	0.872
100	300	0.5	0.1	0.929	0.228202368137783	0.875
150	300	0.5	0.1	0.988	0.229757085020243	0.875
200	300	0.5	0.1	1	0.228	0.875
250	300	0.5	0.1	0.999	0.228228228228228	0.875
300	300	0.5	0.1	1	0.228	0.875
350	300	0.5	0.1	1	0.228	0.875
400	300	0.5	0.1	1	0.228	0.875
450	300	0.5	0.1	1	0.228	0.875
500	300	0.5	0.1	1	0.228	0.875
20	350	0.5	0.1	0.323	0.247678018575851	0.867
50	350	0.5	0.1	0.716	0.243016759776536	0.899
100	350	0.5	0.1	0.929	0.241119483315393	0.902
150	350	0.5	0.1	0.988	0.239878542510121	0.902
200	350	0.5	0.1	1	0.239	0.902
250	350	0.5	0.1	0.999	0.238238238238238	0.902
300	350	0.5	0.1	1	0.239	0.902
350	350	0.5	0.1	1	0.239	0.902
400	350	0.5	0.1	1	0.239	0.902
450	350	0.5	0.1	1	0.239	0.902
500	350	0.5	0.1	1	0.239	0.902
20	400	0.5	0.1	0.323	0.297213622291022	0.878
50	400	0.5	0.1	0.716	0.276536312849162	0.916
100	400	0.5	0.1	0.929	0.284176533907427	0.919
150	400	0.5	0.1	0.988	0.283400809716599	0.919
200	400	0.5	0.1	1	0.284	0.919
250	400	0.5	0.1	0.999	0.284284284284284	0.919
300	400	0.5	0.1	1	0.284	0.919
350	400	0.5	0.1	1	0.284	0.919
400	400	0.5	0.1	1	0.284	0.919
450	400	0.5	0.1	1	0.284	0.919
500	400	0.5	0.1	1	0.284	0.919
20	450	0.5	0.1	0.323	0.309597523219814	0.885
50	450	0.5	0.1	0.716	0.303072625698324	0.929
100	450	0.5	0.1	0.929	0.299246501614639	0.932
150	450	0.5	0.1	0.988	0.299595141700405	0.932
200	450	0.5	0.1	1	0.298	0.932
250	450	0.5	0.1	0.999	0.297297297297297	0.932
300	450	0.5	0.1	1	0.298	0.932
350	450	0.5	0.1	1	0.298	0.932
400	450	0.5	0.1	1	0.298	0.932
450	450	0.5	0.1	1	0.298	0.932
500	450	0.5	0.1	1	0.298	0.932
20	500	0.5	0.1	0.323	0.368421052631579	0.896
50	500	0.5	0.1	0.716	0.353351955307263	0.944
100	500	0.5	0.1	0.929	0.343379978471475	0.947
150	500	0.5	0.1	0.988	0.346153846153846	0.947
200	500	0.5	0.1	1	0.347	0.947
250	500	0.5	0.1	0.999	0.346346346346346	0.947
300	500	0.5	0.1	1	0.347	0.947
350	500	0.5	0.1	1	0.347	0.947
400	500	0.5	0.1	1	0.347	0.947
450	500	0.5	0.1	1	0.347	0.947
500	500	0.5	0.1	1	0.347	0.947
20	20	0.6	0.1	0.446	0.0650224215246637	0.617
50	20	0.6	0.1	0.851	0.0658049353701528	0.624
100	20	0.6	0.1	0.992	0.0655241935483871	0.623
150	20	0.6	0.1	1	0.065	0.623
200	20	0.6	0.1	1	0.065	0.623
250	20	0.6	0.1	1	0.065	0.623
300	20	0.6	0.1	1	0.065	0.623
350	20	0.6	0.1	1	0.065	0.623
400	20	0.6	0.1	1	0.065	0.623
450	20	0.6	0.1	1	0.065	0.623
500	20	0.6	0.1	1	0.065	0.623
20	50	0.6	0.1	0.446	0.0896860986547085	0.687
50	50	0.6	0.1	0.851	0.0987074030552291	0.704
100	50	0.6	0.1	0.992	0.094758064516129	0.705
150	50	0.6	0.1	1	0.095	0.705
200	50	0.6	0.1	1	0.095	0.705
250	50	0.6	0.1	1	0.095	0.705
300	50	0.6	0.1	1	0.095	0.705
350	50	0.6	0.1	1	0.095	0.705
400	50	0.6	0.1	1	0.095	0.705
450	50	0.6	0.1	1	0.095	0.705
500	50	0.6	0.1	1	0.095	0.705
20	100	0.6	0.1	0.446	0.130044843049327	0.751
50	100	0.6	0.1	0.851	0.0975323149236193	0.766
100	100	0.6	0.1	0.992	0.0997983870967742	0.767
150	100	0.6	0.1	1	0.099	0.767
200	100	0.6	0.1	1	0.099	0.767
250	100	0.6	0.1	1	0.099	0.767
300	100	0.6	0.1	1	0.099	0.767
350	100	0.6	0.1	1	0.099	0.767
400	100	0.6	0.1	1	0.099	0.767
450	100	0.6	0.1	1	0.099	0.767
500	100	0.6	0.1	1	0.099	0.767
20	150	0.6	0.1	0.446	0.12780269058296	0.785
50	150	0.6	0.1	0.851	0.130434782608696	0.814
100	150	0.6	0.1	0.992	0.133064516129032	0.815
150	150	0.6	0.1	1	0.133	0.815
200	150	0.6	0.1	1	0.133	0.815
250	150	0.6	0.1	1	0.133	0.815
300	150	0.6	0.1	1	0.133	0.815
350	150	0.6	0.1	1	0.133	0.815
400	150	0.6	0.1	1	0.133	0.815
450	150	0.6	0.1	1	0.133	0.815
500	150	0.6	0.1	1	0.133	0.815
20	200	0.6	0.1	0.446	0.15695067264574	0.796
50	200	0.6	0.1	0.851	0.160987074030552	0.817
100	200	0.6	0.1	0.992	0.164314516129032	0.818
150	200	0.6	0.1	1	0.166	0.818
200	200	0.6	0.1	1	0.166	0.818
250	200	0.6	0.1	1	0.166	0.818
300	200	0.6	0.1	1	0.166	0.818
350	200	0.6	0.1	1	0.166	0.818
400	200	0.6	0.1	1	0.166	0.818
450	200	0.6	0.1	1	0.166	0.818
500	200	0.6	0.1	1	0.166	0.818
20	250	0.6	0.1	0.446	0.208520179372197	0.848
50	250	0.6	0.1	0.851	0.202115158636898	0.869
100	250	0.6	0.1	0.992	0.203629032258065	0.87
150	250	0.6	0.1	1	0.202	0.87
200	250	0.6	0.1	1	0.202	0.87
250	250	0.6	0.1	1	0.202	0.87
300	250	0.6	0.1	1	0.202	0.87
350	250	0.6	0.1	1	0.202	0.87
400	250	0.6	0.1	1	0.202	0.87
450	250	0.6	0.1	1	0.202	0.87
500	250	0.6	0.1	1	0.202	0.87
20	300	0.6	0.1	0.446	0.228699551569507	0.851
50	300	0.6	0.1	0.851	0.223266745005875	0.874
100	300	0.6	0.1	0.992	0.227822580645161	0.875
150	300	0.6	0.1	1	0.228	0.875
200	300	0.6	0.1	1	0.228	0.875
250	300	0.6	0.1	1	0.228	0.875
300	300	0.6	0.1	1	0.228	0.875
350	300	0.6	0.1	1	0.228	0.875
400	300	0.6	0.1	1	0.228	0.875
450	300	0.6	0.1	1	0.228	0.875
500	300	0.6	0.1	1	0.228	0.875
20	350	0.6	0.1	0.446	0.248878923766816	0.888
50	350	0.6	0.1	0.851	0.240893066980023	0.903
100	350	0.6	0.1	0.992	0.23991935483871	0.902
150	350	0.6	0.1	1	0.239	0.902
200	350	0.6	0.1	1	0.239	0.902
250	350	0.6	0.1	1	0.239	0.902
300	350	0.6	0.1	1	0.239	0.902
350	350	0.6	0.1	1	0.239	0.902
400	350	0.6	0.1	1	0.239	0.902
450	350	0.6	0.1	1	0.239	0.902
500	350	0.6	0.1	1	0.239	0.902
20	400	0.6	0.1	0.446	0.253363228699552	0.895
50	400	0.6	0.1	0.851	0.283196239717979	0.918
100	400	0.6	0.1	0.992	0.282258064516129	0.919
150	400	0.6	0.1	1	0.284	0.919
200	400	0.6	0.1	1	0.284	0.919
250	400	0.6	0.1	1	0.284	0.919
300	400	0.6	0.1	1	0.284	0.919
350	400	0.6	0.1	1	0.284	0.919
400	400	0.6	0.1	1	0.284	0.919
450	400	0.6	0.1	1	0.284	0.919
500	400	0.6	0.1	1	0.284	0.919
20	450	0.6	0.1	0.446	0.307174887892377	0.908
50	450	0.6	0.1	0.851	0.297297297297297	0.931
