n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
40	320	0.5	0.5	sig1	44	44	44	44	44	28	40	43	41	41	44	7
40	320	0.5	0.5	bsln	44	44	44	44	44	28	40	43	41	41	44	7
40	320	0.5	0.5	sig2	44	44	44	44	44	28	40	43	41	41	44	7
40	320	0.5	0.5	big2	44	44	44	44	44	28	40	43	41	41	44	7
40	320	0.5	0.5	s2or	44	44	44	44	44	44	44	44	44	44	44	44
80	320	0.5	0.5	raw	100	88	100	100	100	57	88	99	92	93	100	47
80	320	0.5	0.5	sig1	88	88	88	88	88	55	82	88	84	85	88	35
80	320	0.5	0.5	bsln	88	88	88	88	88	55	82	88	84	85	88	35
80	320	0.5	0.5	sig2	88	88	88	88	88	55	82	88	84	85	88	35
80	320	0.5	0.5	big2	88	88	88	88	88	66	83	88	85	86	88	35
80	320	0.5	0.5	s2or	88	88	88	88	88	88	88	88	88	88	88	88
160	320	0.5	0.5	raw	100	97	100	100	100	71	86	99	93	93	100	49
160	320	0.5	0.5	sig1	97	97	97	97	97	71	86	97	93	93	97	46
160	320	0.5	0.5	bsln	97	97	97	97	97	71	86	97	93	93	97	46
160	320	0.5	0.5	sig2	97	97	97	97	97	71	86	97	93	93	97	46
160	320	0.5	0.5	big2	97	97	97	97	97	85	91	97	94	94	97	46
160	320	0.5	0.5	s2or	97	97	97	97	97	97	97	97	97	97	97	97
320	320	0.5	0.5	raw	100	100	100	100	100	85	86	100	99	99	100	51
320	320	0.5	0.5	sig1	100	100	100	100	100	85	86	100	99	99	100	51
320	320	0.5	0.5	bsln	100	100	100	100	100	85	86	100	99	99	100	51
320	320	0.5	0.5	sig2	100	100	100	100	100	85	86	100	99	99	100	51
320	320	0.5	0.5	big2	100	100	100	100	100	93	94	100	100	100	100	51
320	320	0.5	0.5	s2or	100	100	100	100	100	100	100	100	100	100	100	100
20	20	0.8	0.5	raw	100	71	39	78	94	70	75	99	88	92	100	27
20	20	0.8	0.5	sig1	71	71	27	61	65	42	47	70	59	64	71	7
20	20	0.8	0.5	bsln	65	65	27	61	65	42	47	65	57	62	65	7
20	20	0.8	0.5	sig2	27	27	27	27	27	25	26	27	27	27	27	7
20	20	0.8	0.5	big2	65	65	27	61	65	42	47	65	57	62	65	7
20	20	0.8	0.5	s2or	65	65	27	61	65	44	48	65	57	62	65	27
40	20	0.8	0.5	raw	100	94	39	95	94	83	69	100	91	91	100	23
40	20	0.8	0.5	sig1	94	94	35	89	88	78	65	94	85	86	94	18
40	20	0.8	0.5	bsln	88	88	35	87	88	76	65	88	83	84	88	18
40	20	0.8	0.5	sig2	35	35	35	35	35	35	33	35	35	35	35	15
40	20	0.8	0.5	big2	88	88	38	87	88	76	66	88	83	84	88	18
40	20	0.8	0.5	s2or	88	88	35	87	88	76	67	88	83	84	88	38
80	20	0.8	0.5	raw	100	100	39	100	94	83	49	97	85	85	100	20
80	20	0.8	0.5	sig1	100	100	39	100	94	83	49	97	85	85	100	20
80	20	0.8	0.5	bsln	94	94	39	94	94	83	49	94	85	85	94	20
80	20	0.8	0.5	sig2	39	39	39	39	39	39	31	39	39	39	39	18
80	20	0.8	0.5	big2	94	94	41	94	94	83	53	94	85	85	94	20
80	20	0.8	0.5	s2or	94	94	39	94	94	83	57	94	85	85	94	41
160	20	0.8	0.5	raw	100	100	39	100	94	80	37	96	84	86	100	22
160	20	0.8	0.5	sig1	100	100	39	100	94	80	37	96	84	86	100	22
160	20	0.8	0.5	bsln	94	94	39	94	94	80	37	94	84	86	94	22
160	20	0.8	0.5	sig2	39	39	39	39	39	39	29	39	39	39	39	22
160	20	0.8	0.5	big2	94	94	39	94	94	80	44	94	84	86	94	22
160	20	0.8	0.5	s2or	94	94	39	94	94	80	47	94	84	86	94	39
320	20	0.8	0.5	raw	100	100	39	100	94	85	36	95	86	89	100	19
320	20	0.8	0.5	sig1	100	100	39	100	94	85	36	95	86	89	100	19
320	20	0.8	0.5	bsln	94	94	39	94	94	85	36	94	86	89	94	19
320	20	0.8	0.5	sig2	39	39	39	39	39	39	30	39	39	39	39	18
320	20	0.8	0.5	big2	94	94	40	94	94	85	44	94	86	89	94	19
320	20	0.8	0.5	s2or	94	94	39	94	94	85	45	94	86	89	94	40
20	40	0.8	0.5	raw	100	71	44	86	97	55	73	96	79	82	100	22
20	40	0.8	0.5	sig1	71	71	30	64	68	27	44	67	50	53	71	3
20	40	0.8	0.5	bsln	68	68	30	64	68	27	44	66	50	53	68	3
20	40	0.8	0.5	sig2	30	30	30	30	30	20	26	30	27	28	30	3
20	40	0.8	0.5	big2	68	68	30	64	68	27	44	66	50	53	68	3
20	40	0.8	0.5	s2or	68	68	30	64	68	37	48	66	53	55	68	30
40	40	0.8	0.5	raw	100	94	44	98	97	59	61	95	82	83	99	18
40	40	0.8	0.5	sig1	94	94	43	93	91	53	55	89	76	77	93	14
40	40	0.8	0.5	bsln	91	91	43	91	91	53	55	87	75	76	91	14
40	40	0.8	0.5	sig2	43	43	43	43	43	39	39	43	42	42	43	14
40	40	0.8	0.5	big2	91	91	43	91	91	54	56	87	75	76	91	14
40	40	0.8	0.5	s2or	91	91	43	91	91	57	59	87	76	77	91	43
80	40	0.8	0.5	raw	100	100	44	100	97	60	43	92	76	79	100	11
80	40	0.8	0.5	sig1	100	100	44	100	97	60	43	92	76	79	100	11
80	40	0.8	0.5	bsln	97	97	44	97	97	60	43	91	76	79	97	11
80	40	0.8	0.5	sig2	44	44	44	44	44	42	36	44	43	44	44	11
80	40	0.8	0.5	big2	97	97	44	97	97	60	44	91	76	79	97	11
80	40	0.8	0.5	s2or	97	97	44	97	97	62	51	91	77	79	97	44
160	40	0.8	0.5	raw	100	100	44	100	97	67	27	92	70	72	98	10
160	40	0.8	0.5	sig1	100	100	44	100	97	67	27	92	70	72	98	10
160	40	0.8	0.5	bsln	97	97	44	97	97	67	27	92	70	72	96	10
160	40	0.8	0.5	sig2	44	44	44	44	44	43	24	44	44	44	44	10
160	40	0.8	0.5	big2	97	97	44	97	97	67	29	92	70	72	96	10
160	40	0.8	0.5	s2or	97	97	44	97	97	68	47	92	70	72	96	44
320	40	0.8	0.5	raw	100	100	44	100	97	65	18	90	73	76	99	9
320	40	0.8	0.5	sig1	100	100	44	100	97	65	18	90	73	76	99	9
320	40	0.8	0.5	bsln	97	97	44	97	97	65	18	90	73	76	97	9
320	40	0.8	0.5	sig2	44	44	44	44	44	44	18	44	44	44	44	9
320	40	0.8	0.5	big2	97	97	44	97	97	65	22	90	73	76	97	9
320	40	0.8	0.5	s2or	97	97	44	97	97	65	44	90	73	76	97	44
20	80	0.8	0.5	raw	100	71	88	95	100	39	80	97	84	90	100	21
20	80	0.8	0.5	sig1	71	71	61	67	71	13	52	68	55	61	71	2
20	80	0.8	0.5	bsln	71	71	61	67	71	13	52	68	55	61	71	2
20	80	0.8	0.5	sig2	61	61	61	61	61	13	47	59	48	52	61	2
20	80	0.8	0.5	big2	71	71	61	67	71	13	52	68	55	61	71	2
20	80	0.8	0.5	s2or	71	71	61	67	71	61	66	70	68	70	71	61
40	80	0.8	0.5	raw	100	94	88	100	100	50	76	92	80	84	100	17
40	80	0.8	0.5	sig1	94	94	82	94	94	45	70	86	74	78	94	11
40	80	0.8	0.5	bsln	94	94	82	94	94	45	70	86	74	78	94	11
40	80	0.8	0.5	sig2	82	82	82	82	82	43	66	80	69	73	82	11
40	80	0.8	0.5	big2	94	94	82	94	94	46	70	86	74	78	94	11
40	80	0.8	0.5	s2or	94	94	82	94	94	84	86	88	87	87	94	82
80	80	0.8	0.5	raw	100	100	88	100	100	53	54	94	71	74	100	6
80	80	0.8	0.5	sig1	100	100	88	100	100	53	54	94	71	74	100	6
80	80	0.8	0.5	bsln	100	100	88	100	100	53	54	94	71	74	100	6
80	80	0.8	0.5	sig2	88	88	88	88	88	49	50	86	66	69	88	6
80	80	0.8	0.5	big2	100	100	88	100	100	53	54	94	71	74	100	6
80	80	0.8	0.5	s2or	100	100	88	100	100	92	92	96	93	93	100	88
160	80	0.8	0.5	raw	100	100	88	100	100	53	41	87	62	63	99	9
160	80	0.8	0.5	sig1	100	100	88	100	100	53	41	87	62	63	99	9
160	80	0.8	0.5	bsln	100	100	88	100	100	53	41	87	62	63	99	9
160	80	0.8	0.5	sig2	88	88	88	88	88	53	41	83	62	63	88	9
160	80	0.8	0.5	big2	100	100	88	100	100	53	41	87	62	63	99	9
160	80	0.8	0.5	s2or	100	100	88	100	100	88	88	92	88	88	99	88
320	80	0.8	0.5	raw	100	100	88	100	100	57	22	83	63	64	97	8
320	80	0.8	0.5	sig1	100	100	88	100	100	57	22	83	63	64	97	8
320	80	0.8	0.5	bsln	100	100	88	100	100	57	22	83	63	64	97	8
320	80	0.8	0.5	sig2	88	88	88	88	88	57	22	83	63	64	88	8
320	80	0.8	0.5	big2	100	100	88	100	100	57	22	83	63	64	97	8
320	80	0.8	0.5	s2or	100	100	88	100	100	88	88	88	88	88	97	88
20	160	0.8	0.5	raw	100	71	97	99	100	31	85	97	85	90	100	20
20	160	0.8	0.5	sig1	71	71	70	71	71	11	56	68	56	61	71	0
20	160	0.8	0.5	bsln	71	71	70	71	71	11	56	68	56	61	71	0
20	160	0.8	0.5	sig2	70	70	70	70	70	11	55	67	55	60	70	0
20	160	0.8	0.5	big2	71	71	70	71	71	11	56	68	56	61	71	0
20	160	0.8	0.5	s2or	71	71	70	71	71	70	71	71	71	71	71	70
40	160	0.8	0.5	raw	100	94	97	100	100	39	71	94	75	77	100	16
40	160	0.8	0.5	sig1	94	94	91	94	94	34	65	88	69	71	94	10
40	160	0.8	0.5	bsln	94	94	91	94	94	34	65	88	69	71	94	10
40	160	0.8	0.5	sig2	91	91	91	91	91	34	65	85	68	70	91	10
40	160	0.8	0.5	big2	94	94	91	94	94	34	65	88	69	71	94	10
40	160	0.8	0.5	s2or	94	94	91	94	94	91	91	94	92	92	94	91
80	160	0.8	0.5	raw	100	100	97	100	100	34	53	90	64	67	100	6
80	160	0.8	0.5	sig1	100	100	97	100	100	34	53	90	64	67	100	6
80	160	0.8	0.5	bsln	100	100	97	100	100	34	53	90	64	67	100	6
80	160	0.8	0.5	sig2	97	97	97	97	97	34	53	88	64	67	97	6
80	160	0.8	0.5	big2	100	100	97	100	100	34	53	90	64	67	100	6
80	160	0.8	0.5	s2or	100	100	97	100	100	97	97	99	97	97	100	97
160	160	0.8	0.5	raw	100	100	97	100	100	34	36	82	53	54	98	3
160	160	0.8	0.5	sig1	100	100	97	100	100	34	36	82	53	54	98	3
160	160	0.8	0.5	bsln	100	100	97	100	100	34	36	82	53	54	98	3
160	160	0.8	0.5	sig2	97	97	97	97	97	34	36	82	53	54	96	3
160	160	0.8	0.5	big2	100	100	97	100	100	34	36	82	53	54	98	3
160	160	0.8	0.5	s2or	100	100	97	100	100	97	97	97	97	97	99	97
320	160	0.8	0.5	raw	100	100	97	100	100	36	20	74	46	48	94	2
320	160	0.8	0.5	sig1	100	100	97	100	100	36	20	74	46	48	94	2
320	160	0.8	0.5	bsln	100	100	97	100	100	36	20	74	46	48	94	2
320	160	0.8	0.5	sig2	97	97	97	97	97	36	20	74	46	48	94	2
320	160	0.8	0.5	big2	100	100	97	100	100	36	20	74	46	48	94	2
320	160	0.8	0.5	s2or	100	100	97	100	100	97	97	97	97	97	97	97
20	320	0.8	0.5	raw	100	71	100	100	100	23	84	92	80	84	100	19
20	320	0.8	0.5	sig1	71	71	71	71	71	6	55	63	51	55	71	0
20	320	0.8	0.5	bsln	71	71	71	71	71	6	55	63	51	55	71	0
20	320	0.8	0.5	sig2	71	71	71	71	71	6	55	63	51	55	71	0
20	320	0.8	0.5	big2	71	71	71	71	71	6	55	63	51	55	71	0
20	320	0.8	0.5	s2or	71	71	71	71	71	71	71	71	71	71	71	71
40	320	0.8	0.5	raw	100	94	100	100	100	31	74	92	76	79	99	11
40	320	0.8	0.5	sig1	94	94	94	94	94	28	68	86	70	73	93	5
40	320	0.8	0.5	bsln	94	94	94	94	94	28	68	86	70	73	93	5
40	320	0.8	0.5	sig2	94	94	94	94	94	28	68	86	70	73	93	5
40	320	0.8	0.5	big2	94	94	94	94	94	28	68	86	70	73	93	5
40	320	0.8	0.5	s2or	94	94	94	94	94	94	94	94	94	94	94	94
80	320	0.8	0.5	raw	100	100	100	100	100	21	52	85	60	63	100	5
80	320	0.8	0.5	sig1	100	100	100	100	100	21	52	85	60	63	100	5
80	320	0.8	0.5	bsln	100	100	100	100	100	21	52	85	60	63	100	5
80	320	0.8	0.5	sig2	100	100	100	100	100	21	52	85	60	63	100	5
80	320	0.8	0.5	big2	100	100	100	100	100	22	52	85	60	63	100	5
80	320	0.8	0.5	s2or	100	100	100	100	100	100	100	100	100	100	100	100
160	320	0.8	0.5	raw	100	100	100	100	100	15	34	73	48	49	95	4
160	320	0.8	0.5	sig1	100	100	100	100	100	15	34	73	48	49	95	4
160	320	0.8	0.5	bsln	100	100	100	100	100	15	34	73	48	49	95	4
160	320	0.8	0.5	sig2	100	100	100	100	100	15	34	73	48	49	95	4
160	320	0.8	0.5	big2	100	100	100	100	100	15	34	73	48	49	95	4
160	320	0.8	0.5	s2or	100	100	100	100	100	100	100	100	100	100	100	100
320	320	0.8	0.5	raw	100	100	100	100	100	12	12	61	29	30	94	0
320	320	0.8	0.5	sig1	100	100	100	100	100	12	12	61	29	30	94	0
320	320	0.8	0.5	bsln	100	100	100	100	100	12	12	61	29	30	94	0
320	320	0.8	0.5	sig2	100	100	100	100	100	12	12	61	29	30	94	0
320	320	0.8	0.5	big2	100	100	100	100	100	12	12	61	29	30	94	0
320	320	0.8	0.5	s2or	100	100	100	100	100	100	100	100	100	100	100	100
20	20	1	0.5	raw	100	88	39	92	94	55	60	95	76	82	100	13
20	20	1	0.5	sig1	88	88	31	82	82	43	48	83	64	70	88	4
20	20	1	0.5	bsln	82	82	31	81	82	43	48	80	62	68	82	4
20	20	1	0.5	sig2	31	31	31	31	31	23	23	31	29	30	31	4
20	20	1	0.5	big2	82	82	31	81	82	43	48	80	62	68	82	4
20	20	1	0.5	s2or	82	82	31	81	82	51	56	80	64	69	82	31
40	20	1	0.5	raw	100	99	39	99	94	63	48	95	79	83	99	10
40	20	1	0.5	sig1	99	99	38	98	93	62	48	94	78	82	98	9
40	20	1	0.5	bsln	93	93	38	93	93	61	48	91	77	80	93	9
40	20	1	0.5	sig2	38	38	38	38	38	38	35	38	38	38	38	9
40	20	1	0.5	big2	93	93	38	93	93	61	50	91	77	80	93	9
40	20	1	0.5	s2or	93	93	38	93	93	61	51	91	77	80	93	38
80	20	1	0.5	raw	100	100	39	100	94	64	29	91	71	74	100	10
80	20	1	0.5	sig1	100	100	39	100	94	64	29	91	71	74	100	10
80	20	1	0.5	bsln	94	94	39	94	94	64	29	91	71	74	94	10
80	20	1	0.5	sig2	39	39	39	39	39	39	25	39	39	39	39	10
80	20	1	0.5	big2	94	94	39	94	94	64	30	91	71	74	94	10
80	20	1	0.5	s2or	94	94	39	94	94	64	43	91	71	74	94	39
160	20	1	0.5	raw	100	100	39	100	94	67	21	91	72	77	99	7
160	20	1	0.5	sig1	100	100	39	100	94	67	21	91	72	77	99	7
160	20	1	0.5	bsln	94	94	39	94	94	67	21	91	72	77	94	7
160	20	1	0.5	sig2	39	39	39	39	39	39	17	39	39	39	39	7
160	20	1	0.5	big2	94	94	39	94	94	67	23	91	72	77	94	7
160	20	1	0.5	s2or	94	94	39	94	94	67	43	91	72	77	94	39
320	20	1	0.5	raw	100	100	39	100	94	69	18	84	71	74	98	6
320	20	1	0.5	sig1	100	100	39	100	94	69	18	84	71	74	98	6
320	20	1	0.5	bsln	94	94	39	94	94	69	18	84	71	74	94	6
320	20	1	0.5	sig2	39	39	39	39	39	39	18	39	39	39	39	6
320	20	1	0.5	big2	94	94	39	94	94	69	19	84	71	74	94	6
320	20	1	0.5	s2or	94	94	39	94	94	69	39	84	71	74	94	39
20	40	1	0.5	raw	100	88	44	93	97	35	54	90	63	69	98	7
20	40	1	0.5	sig1	88	88	39	82	85	23	42	78	51	57	86	2
20	40	1	0.5	bsln	85	85	39	81	85	23	42	78	51	57	85	2
20	40	1	0.5	sig2	39	39	39	39	39	17	26	37	29	31	39	2
20	40	1	0.5	big2	85	85	39	81	85	23	42	78	51	57	85	2
20	40	1	0.5	s2or	85	85	39	81	85	45	55	80	61	65	85	39
40	40	1	0.5	raw	100	99	44	98	97	40	44	88	62	66	98	2
40	40	1	0.5	sig1	99	99	44	98	97	39	43	87	61	65	97	2
40	40	1	0.5	bsln	97	97	44	97	97	39	43	86	61	65	95	2
40	40	1	0.5	sig2	44	44	44	44	44	27	29	43	38	40	44	2
40	40	1	0.5	big2	97	97	44	97	97	39	43	86	61	65	95	2
40	40	1	0.5	s2or	97	97	44	97	97	56	58	87	67	69	95	44
80	40	1	0.5	raw	100	100	44	100	97	33	19	76	45	47	97	3
80	40	1	0.5	sig1	100	100	44	100	97	33	19	76	45	47	97	3
80	40	1	0.5	bsln	97	97	44	97	97	33	19	76	45	47	95	3
80	40	1	0.5	sig2	44	44	44	44	44	30	19	42	34	36	44	3
80	40	1	0.5	big2	97	97	44	97	97	33	19	76	45	47	95	3
80	40	1	0.5	s2or	97	97	44	97	97	47	44	78	55	55	95	44
160	40	1	0.5	raw	100	100	44	100	97	33	9	71	41	46	94	2
160	40	1	0.5	sig1	100	100	44	100	97	33	9	71	41	46	94	2
160	40	1	0.5	bsln	97	97	44	97	97	33	9	71	41	46	94	2
160	40	1	0.5	sig2	44	44	44	44	44	30	9	43	33	38	44	2
160	40	1	0.5	big2	97	97	44	97	97	33	10	71	41	46	94	2
160	40	1	0.5	s2or	97	97	44	97	97	47	44	72	52	52	94	44
320	40	1	0.5	raw	100	100	44	100	97	32	4	60	34	40	97	2
320	40	1	0.5	sig1	100	100	44	100	97	32	4	60	34	40	97	2
320	40	1	0.5	bsln	97	97	44	97	97	32	4	60	34	40	97	2
320	40	1	0.5	sig2	44	44	44	44	44	32	4	43	33	39	44	2
320	40	1	0.5	big2	97	97	44	97	97	32	5	60	34	40	97	2
320	40	1	0.5	s2or	97	97	44	97	97	44	44	61	45	45	97	44
20	80	1	0.5	raw	100	88	88	98	100	29	60	87	65	70	99	6
20	80	1	0.5	sig1	88	88	79	88	88	19	48	75	53	58	87	3
20	80	1	0.5	bsln	88	88	79	88	88	19	48	75	53	58	87	3
20	80	1	0.5	sig2	79	79	79	79	79	19	48	71	53	58	79	3
20	80	1	0.5	big2	88	88	79	88	88	19	48	75	53	58	87	3
20	80	1	0.5	s2or	88	88	79	88	88	79	79	83	79	79	87	79
40	80	1	0.5	raw	100	99	88	100	100	27	47	88	59	64	100	6
40	80	1	0.5	sig1	99	99	87	99	99	26	46	87	58	63	99	5
40	80	1	0.5	bsln	99	99	87	99	99	26	46	87	58	63	99	5
40	80	1	0.5	sig2	87	87	87	87	87	26	46	80	57	60	87	5
40	80	1	0.5	big2	99	99	87	99	99	26	46	87	58	63	99	5
40	80	1	0.5	s2or	99	99	87	99	99	87	87	94	88	90	99	87
80	80	1	0.5	raw	100	100	88	100	100	20	21	72	34	37	97	3
80	80	1	0.5	sig1	100	100	88	100	100	20	21	72	34	37	97	3
80	80	1	0.5	bsln	100	100	88	100	100	20	21	72	34	37	97	3
80	80	1	0.5	sig2	88	88	88	88	88	20	21	69	34	37	88	3
80	80	1	0.5	big2	100	100	88	100	100	20	21	72	34	37	97	3
80	80	1	0.5	s2or	100	100	88	100	100	88	88	91	88	88	97	88
160	80	1	0.5	raw	100	100	88	100	100	18	8	61	29	34	94	1
160	80	1	0.5	sig1	100	100	88	100	100	18	8	61	29	34	94	1
160	80	1	0.5	bsln	100	100	88	100	100	18	8	61	29	34	94	1
160	80	1	0.5	sig2	88	88	88	88	88	18	8	60	28	33	87	1
160	80	1	0.5	big2	100	100	88	100	100	18	8	61	29	34	94	1
160	80	1	0.5	s2or	100	100	88	100	100	88	88	89	89	89	95	88
320	80	1	0.5	raw	100	100	88	100	100	21	4	49	24	25	89	0
320	80	1	0.5	sig1	100	100	88	100	100	21	4	49	24	25	89	0
320	80	1	0.5	bsln	100	100	88	100	100	21	4	49	24	25	89	0
320	80	1	0.5	sig2	88	88	88	88	88	21	4	49	24	25	86	0
320	80	1	0.5	big2	100	100	88	100	100	21	4	49	24	25	89	0
320	80	1	0.5	s2or	100	100	88	100	100	88	88	88	88	88	91	88
20	160	1	0.5	raw	100	88	97	100	100	20	63	84	63	71	100	4
20	160	1	0.5	sig1	88	88	85	88	88	9	51	72	51	59	88	0
20	160	1	0.5	bsln	88	88	85	88	88	9	51	72	51	59	88	0
20	160	1	0.5	sig2	85	85	85	85	85	9	51	71	51	59	85	0
20	160	1	0.5	big2	88	88	85	88	88	9	51	72	51	59	88	0
20	160	1	0.5	s2or	88	88	85	88	88	85	85	86	85	85	88	85
40	160	1	0.5	raw	100	99	97	100	100	13	49	78	58	62	97	4
40	160	1	0.5	sig1	99	99	96	99	99	13	48	77	57	61	96	3
40	160	1	0.5	bsln	99	99	96	99	99	13	48	77	57	61	96	3
40	160	1	0.5	sig2	96	96	96	96	96	13	47	76	56	60	94	3
40	160	1	0.5	big2	99	99	96	99	99	13	48	77	57	61	96	3
40	160	1	0.5	s2or	99	99	96	99	99	96	97	97	97	97	98	96
80	160	1	0.5	raw	100	100	97	100	100	7	20	52	28	28	91	1
80	160	1	0.5	sig1	100	100	97	100	100	7	20	52	28	28	91	1
80	160	1	0.5	bsln	100	100	97	100	100	7	20	52	28	28	91	1
80	160	1	0.5	sig2	97	97	97	97	97	7	20	52	28	28	91	1
80	160	1	0.5	big2	100	100	97	100	100	7	20	52	28	28	91	1
80	160	1	0.5	s2or	100	100	97	100	100	97	97	97	97	97	97	97
160	160	1	0.5	raw	100	100	97	100	100	6	6	40	11	11	82	0
160	160	1	0.5	sig1	100	100	97	100	100	6	6	40	11	11	82	0
160	160	1	0.5	bsln	100	100	97	100	100	6	6	40	11	11	82	0
160	160	1	0.5	sig2	97	97	97	97	97	6	6	40	11	11	82	0
160	160	1	0.5	big2	100	100	97	100	100	6	6	40	11	11	82	0
160	160	1	0.5	s2or	100	100	97	100	100	97	97	97	97	97	97	97
320	160	1	0.5	raw	100	100	97	100	100	3	3	26	8	8	67	0
320	160	1	0.5	sig1	100	100	97	100	100	3	3	26	8	8	67	0
320	160	1	0.5	bsln	100	100	97	100	100	3	3	26	8	8	67	0
320	160	1	0.5	sig2	97	97	97	97	97	3	3	26	8	8	67	0
320	160	1	0.5	big2	100	100	97	100	100	3	3	26	8	8	67	0
320	160	1	0.5	s2or	100	100	97	100	100	97	97	97	97	97	97	97
20	320	1	0.5	raw	100	88	100	100	100	13	64	79	60	64	100	4
20	320	1	0.5	sig1	88	88	88	88	88	5	52	67	48	52	88	1
20	320	1	0.5	bsln	88	88	88	88	88	5	52	67	48	52	88	1
20	320	1	0.5	sig2	88	88	88	88	88	5	52	67	48	52	88	1
20	320	1	0.5	big2	88	88	88	88	88	5	52	67	48	52	88	1
20	320	1	0.5	s2or	88	88	88	88	88	88	88	88	88	88	88	88
40	320	1	0.5	raw	100	99	100	100	100	12	48	78	49	56	96	5
40	320	1	0.5	sig1	99	99	99	99	99	12	47	77	48	55	95	4
40	320	1	0.5	bsln	99	99	99	99	99	12	47	77	48	55	95	4
40	320	1	0.5	sig2	99	99	99	99	99	12	47	77	48	55	95	4
40	320	1	0.5	big2	99	99	99	99	99	12	47	77	48	55	95	4
40	320	1	0.5	s2or	99	99	99	99	99	99	99	99	99	99	99	99
80	320	1	0.5	raw	100	100	100	100	100	3	14	44	20	22	85	1
80	320	1	0.5	sig1	100	100	100	100	100	3	14	44	20	22	85	1
80	320	1	0.5	bsln	100	100	100	100	100	3	14	44	20	22	85	1
80	320	1	0.5	sig2	100	100	100	100	100	3	14	44	20	22	85	1
80	320	1	0.5	big2	100	100	100	100	100	3	14	44	20	22	85	1
80	320	1	0.5	s2or	100	100	100	100	100	100	100	100	100	100	100	100
160	320	1	0.5	raw	100	100	100	100	100	2	5	23	8	8	69	0
160	320	1	0.5	sig1	100	100	100	100	100	2	5	23	8	8	69	0
160	320	1	0.5	bsln	100	100	100	100	100	2	5	23	8	8	69	0
160	320	1	0.5	sig2	100	100	100	100	100	2	5	23	8	8	69	0
160	320	1	0.5	big2	100	100	100	100	100	2	5	23	8	8	69	0
160	320	1	0.5	s2or	100	100	100	100	100	100	100	100	100	100	100	100
320	320	1	0.5	raw	100	100	100	100	100	0	0	6	0	0	40	0
320	320	1	0.5	sig1	100	100	100	100	100	0	0	6	0	0	40	0
320	320	1	0.5	bsln	100	100	100	100	100	0	0	6	0	0	40	0
320	320	1	0.5	sig2	100	100	100	100	100	0	0	6	0	0	40	0
320	320	1	0.5	big2	100	100	100	100	100	0	0	6	0	0	40	0
320	320	1	0.5	s2or	100	100	100	100	100	100	100	100	100	100	100	100
20	20	0	0.8	raw	100	4	71	40	49	37	35	83	60	57	100	45
20	20	0	0.8	sig1	4	4	3	3	3	3	3	3	3	3	4	2
20	20	0	0.8	bsln	3	3	2	3	3	3	3	3	3	3	3	2
20	20	0	0.8	sig2	2	2	2	2	2	2	2	2	2	2	2	2
20	20	0	0.8	big2	3	3	2	3	3	3	3	3	3	3	3	2
20	20	0	0.8	s2or	3	3	2	3	3	3	3	3	3	3	3	2
40	20	0	0.8	raw	100	7	71	25	46	32	17	70	44	41	98	45
40	20	0	0.8	sig1	7	7	5	3	3	3	2	3	3	3	6	2
40	20	0	0.8	bsln	3	3	2	3	3	3	2	3	3	3	3	2
40	20	0	0.8	sig2	2	2	2	2	2	2	1	2	2	2	2	2
40	20	0	0.8	big2	3	3	2	3	3	3	3	3	3	3	3	2
40	20	0	0.8	s2or	3	3	2	3	3	3	3	3	3	3	3	2
80	20	0	0.8	raw	100	4	71	9	50	30	8	62	39	34	95	50
80	20	0	0.8	sig1	4	4	3	2	2	1	1	2	2	1	2	2
80	20	0	0.8	bsln	2	2	1	2	2	1	1	2	2	1	2	2
80	20	0	0.8	sig2	1	1	1	1	1	0	0	1	1	0	1	1
80	20	0	0.8	big2	2	2	2	2	2	2	2	2	2	2	2	2
80	20	0	0.8	s2or	2	2	1	2	2	2	2	2	2	2	2	2
160	20	0	0.8	raw	100	3	71	10	46	30	3	52	33	31	95	46
160	20	0	0.8	sig1	3	3	3	1	1	0	0	0	0	0	2	1
160	20	0	0.8	bsln	1	1	1	1	1	0	0	0	0	0	1	1
160	20	0	0.8	sig2	1	1	1	1	1	0	0	0	0	0	1	1
160	20	0	0.8	big2	1	1	1	1	1	1	1	1	1	1	1	1
160	20	0	0.8	s2or	1	1	1	1	1	1	1	1	1	1	1	1
320	20	0	0.8	raw	100	8	71	6	46	26	3	45	31	26	95	44
320	20	0	0.8	sig1	8	8	6	5	4	3	1	4	4	3	8	3
320	20	0	0.8	bsln	4	4	3	4	4	2	1	3	3	2	4	3
320	20	0	0.8	sig2	3	3	3	3	3	1	0	2	2	1	3	3
320	20	0	0.8	big2	4	4	3	4	4	4	4	4	4	4	4	3
320	20	0	0.8	s2or	4	4	3	4	4	4	4	4	4	4	4	3
20	40	0	0.8	raw	100	4	94	81	49	19	35	79	51	50	97	45
20	40	0	0.8	sig1	4	4	3	3	3	3	3	3	3	3	3	0
20	40	0	0.8	bsln	3	3	2	3	3	3	3	3	3	3	3	0
20	40	0	0.8	sig2	2	2	2	2	2	2	2	2	2	2	2	0
20	40	0	0.8	big2	3	3	2	3	3	3	3	3	3	3	3	0
20	40	0	0.8	s2or	3	3	2	3	3	3	3	3	3	3	3	2
40	40	0	0.8	raw	100	7	94	62	46	10	10	62	26	23	93	45
