n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
2560	80	0.9	0.7	1	1	1	1	0.738167170191339	0.132930513595166	1	0.134944612286002	1	0.75226586102719	0.84491440080564	1	0.855991943605237	0.744209466263847	0.76233635448137	1	0.765357502517623	1	1	1	1	1	0.978851963746224	0.659617321248741	0.978851963746224	1	0.887210473313192	0.112789526686808
5120	80	0.9	0.7	1	1	1	1	0.729103726082578	0.0966767371601208	1	0.0976837865055388	1	0.738167170191339	0.819738167170191	1	0.826787512588117	0.730110775427996	0.750251762336354	1	0.744209466263847	1	1	1	1	1	0.974823766364552	0.657603222557905	0.974823766364552	1	0.883182275931521	0.116817724068479
10	160	0.9	0.7	1	1	1	1	0.062753036437247	0.866396761133603	0.0688259109311741	1	0.88663967611336	1	0.953441295546559	0.965587044534413	1	0.809716599190283	0.882591093117409	0.906882591093117	1	1	1	0.937246963562753	1	0.97165991902834	1	0.303643724696356	1	0.342105263157895	0.997975708502024	0.00202429149797571
20	160	0.9	0.7	1	1	1	1	0.373134328358209	0.871890547263682	0.390547263681592	1	0.899253731343284	1	0.95771144278607	0.972636815920398	1	0.866915422885572	0.888059701492537	0.917910447761194	1	0.998756218905473	1	1	1	1	1	0.560945273631841	1	0.605721393034826	0.895522388059702	0.104477611940299
40	160	0.9	0.7	1	1	1	1	0.503048780487805	0.848577235772358	0.54369918699187	1	0.910569105691057	1	0.970528455284553	0.990853658536585	1	0.866869918699187	0.888211382113821	0.949186991869919	1	0.998983739837398	1	1	1	1	0.997967479674797	0.641260162601626	1	0.730691056910569	0.803861788617886	0.196138211382114
80	160	0.9	0.7	1	1	1	1	0.543	0.75	0.651	0.974	0.92	0.995	0.957	0.996	1	0.83	0.846	0.966	1	0.999	1	1	1	1	0.995	0.646	1	0.831	0.832	0.168
160	160	0.9	0.7	1	1	1	1	0.579	0.591	0.754	0.792	0.941	0.949	0.946	1	1	0.759	0.78	0.993	0.999	0.998	1	1	1	1	0.997	0.613	1	0.952	0.885	0.115
320	160	0.9	0.7	1	1	1	1	0.589	0.407	0.913	0.524	0.984	0.854	0.919	1	0.996	0.717	0.736	1	0.953	0.997	1	1	1	1	0.997	0.591	1	1	0.915	0.085
640	160	0.9	0.7	1	1	1	1	0.594	0.249	0.989	0.288	0.996	0.741	0.881	1	0.962	0.673	0.679	1	0.832	0.995	1	1	1	1	0.998	0.566	0.999	1	0.938	0.062
1280	160	0.9	0.7	1	1	1	1	0.594	0.174	1	0.181	1	0.688	0.819	1	0.888	0.645	0.661	1	0.724	0.99	1	1	1	1	0.998	0.534	0.999	1	0.95	0.05
2560	160	0.9	0.7	1	1	1	1	0.598	0.12	1	0.121	1	0.636	0.755	1	0.804	0.615	0.63	1	0.662	0.991	1	1	1	1	0.996	0.528	0.997	1	0.952	0.048
