n1	n2	d1	d2	sig1	sig2	sdir	sigm	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
80	20	0.2	0	0.495065789473684	0.0234375	0.495065789473684	0.469161184210526	0.491776315789474	0.368009868421053	0.495065789473684	0.493421052631579	0.493421052631579	0.495065789473684	0.104029605263158
160	20	0.2	0	0.500352692217258	0.0211615330355043	0.500352692217258	0.493063719727251	0.498001410768869	0.348930166940983	0.500117564072419	0.498941923348225	0.498236538913708	0.500352692217258	0.174935339760169
320	20	0.2	0	0.493938971715201	0.0229901072871673	0.493938971715201	0.491988295945381	0.489340950257768	0.284101992475965	0.492545631879615	0.489758952208444	0.488783614323534	0.493938971715201	0.226557057266267
20	40	0.2	0	0.496919917864476	0.0225872689938398	0.496919917864476	0.209445585215606	0.0759753593429158	0.268993839835729	0.492813141683778	0.387063655030801	0.415811088295688	0.496919917864476	0
40	40	0.2	0	0.479095270733379	0.0212474297464016	0.479095270733379	0.329677861549006	0.283070596298835	0.2960932145305	0.477724468814256	0.444825222755312	0.451679232350925	0.479095270733379	0.00959561343385881
80	40	0.2	0	0.505756578947368	0.0238486842105263	0.505756578947368	0.435444078947368	0.469572368421053	0.350740131578947	0.505756578947368	0.495888157894737	0.497121710526316	0.505756578947368	0.0361842105263158
160	40	0.2	0	0.504114742534681	0.0206912767458265	0.504114742534681	0.483893722078533	0.502468845520809	0.358805549024218	0.504114742534681	0.503879614389842	0.503644486245004	0.504114742534681	0.0945215142252528
320	40	0.2	0	0.50884770795597	0.0245227811063118	0.50884770795597	0.504807022432771	0.507315034136826	0.323254841855929	0.508569039988853	0.508290372021736	0.50787237007106	0.50884770795597	0.14922669639125
20	80	0.2	0	0.501026694045175	0.0256673511293634	0.501026694045175	0.141683778234086	0.00205338809034908	0.226899383983573	0.473305954825462	0.308008213552361	0.338809034907598	0.501026694045175	0
40	80	0.2	0	0.494174091843729	0.0233036326250857	0.494174091843729	0.255654557916381	0.0884167237834133	0.277587388622344	0.483207676490747	0.39273474982865	0.402330363262509	0.494174091843729	0.00205620287868403
80	80	0.2	0	0.498355263157895	0.0333059210526316	0.498355263157895	0.358552631578947	0.306332236842105	0.312088815789474	0.495888157894737	0.456414473684211	0.463815789473684	0.498355263157895	0.0131578947368421
160	80	0.2	0	0.4867152598166	0.0272748648013167	0.4867152598166	0.433341170938161	0.438984246414296	0.305431460145779	0.4867152598166	0.470256289677874	0.471431930402069	0.4867152598166	0.0385610157535857
320	80	0.2	0	0.4979796572384	0.0268914588268079	0.4979796572384	0.488226278389299	0.488922948307092	0.304444754075519	0.4979796572384	0.495192977567229	0.495192977567229	0.4979796572384	0.0856903998885328
20	160	0.2	0	0.497946611909651	0.0287474332648871	0.497946611909651	0.113963039014374	0	0.168377823408624	0.427104722792608	0.19917864476386	0.235112936344969	0.495893223819302	0
40	160	0.2	0	0.480466072652502	0.023989033584647	0.480466072652502	0.164496230294722	0.00685400959561343	0.212474297464016	0.44893762851268	0.299520219328307	0.317340644276902	0.480466072652502	0
80	160	0.2	0	0.509457236842105	0.0250822368421053	0.509457236842105	0.267680921052632	0.0814144736842105	0.250411184210526	0.489309210526316	0.384457236842105	0.389391447368421	0.509046052631579	0.000822368421052632
160	160	0.2	0	0.494709616741124	0.0270397366564778	0.494709616741124	0.383964260521984	0.24994121796379	0.252527627557019	0.48883141312015	0.422760404420409	0.424406301434282	0.494709616741124	0.00752410063484599
320	160	0.2	0	0.493660303748084	0.0250801170405462	0.493660303748084	0.463564163299429	0.391110491848962	0.251497840323255	0.492545631879615	0.453253448516093	0.454646788351679	0.493660303748084	0.0253587850076634
20	320	0.2	0	0.502053388090349	0.0225872689938398	0.502053388090349	0.0646817248459959	0	0.131416837782341	0.362422997946612	0.126283367556468	0.172484599589322	0.502053388090349	0
40	320	0.2	0	0.494174091843729	0.0308430431802605	0.494174091843729	0.108293351610692	0	0.181631254283756	0.409184372858122	0.21932830705963	0.233036326250857	0.492803289924606	0
80	320	0.2	0	0.498766447368421	0.0180921052631579	0.498766447368421	0.180921052631579	0.00411184210526316	0.200657894736842	0.451891447368421	0.281661184210526	0.292351973684211	0.497532894736842	0
160	320	0.2	0	0.503644486245004	0.0249235833529273	0.503644486245004	0.307077357159652	0.0634845991065131	0.218434046555373	0.476134493298848	0.332471196802257	0.337173759699036	0.503644486245004	0.000940512579355749
320	320	0.2	0	0.502717012679393	0.0252194510241048	0.502717012679393	0.436394036505504	0.202312944127073	0.203706283962658	0.483767590915424	0.374111745854814	0.376341089591751	0.502299010728717	0.0055733593423436
20	20	0.5	0	0.487409551374819	0.0219971056439942	0.487409551374819	0.346454413892909	0.252677279305355	0.277279305354559	0.483936324167873	0.417655571635311	0.436179450072359	0.487409551374819	0.00723589001447178
40	20	0.5	0	0.488579106483037	0.0216661068189452	0.488579106483037	0.452133019818609	0.401410816257978	0.280819617064159	0.487235471951629	0.455492106147128	0.462714141753443	0.488579106483037	0.0315754114880752
80	20	0.5	0	0.489206998409452	0.021813224267212	0.489206998409452	0.484548966144058	0.458418541240627	0.246989320608953	0.488979777323336	0.477050670302204	0.480004544421722	0.489206998409452	0.0581685980458987
160	20	0.5	0	0.491547595089555	0.0223384986918897	0.491547595089555	0.491346347353592	0.480277721875629	0.188468504729322	0.491346347353592	0.485308915274703	0.487321392634333	0.491547595089555	0.0714429462668545
320	20	0.5	0	0.4912	0.0223	0.4912	0.4912	0.487	0.1262	0.4912	0.489	0.4895	0.4912	0.0656
20	40	0.5	0	0.501302460202605	0.0211287988422576	0.501302460202605	0.249493487698987	0.058465991316932	0.231837916063676	0.483357452966715	0.341534008683068	0.369030390738061	0.501013024602026	0.000578871201157742
40	40	0.5	0	0.501679543164259	0.0262008733624454	0.501679543164259	0.410312395028552	0.220356063150823	0.231944910984212	0.491098421229426	0.389150151158885	0.401242861941552	0.501679543164259	0.00671817265703729
80	40	0.5	0	0.503976369007044	0.0244262667575551	0.503976369007044	0.490456714383095	0.324812542603954	0.190184049079755	0.497841399681891	0.415246534878437	0.423312883435583	0.503976369007044	0.0167007498295842
160	40	0.5	0	0.505836184342926	0.0243509760515194	0.505836184342926	0.505131817267056	0.371100825115717	0.127591064600523	0.49929563292413	0.420607768162608	0.428053934393238	0.505836184342926	0.0219360032199638
320	40	0.5	0	0.5058	0.0242	0.5058	0.5058	0.3868	0.0718	0.4981	0.4201	0.4272	0.5058	0.0193
20	80	0.5	0	0.502749638205499	0.0277858176555716	0.502749638205499	0.172793053545586	0.00376266280752533	0.183791606367583	0.445151953690304	0.237916063675832	0.273516642547033	0.501881331403763	0
40	80	0.5	0	0.504870675176352	0.0275445078938529	0.504870675176352	0.322640241854216	0.0560967416862613	0.176687940880081	0.452804837084313	0.282667114544844	0.298622774605307	0.503191132012093	0.000503862949277796
80	80	0.5	0	0.501249715973642	0.0274937514201318	0.501249715973642	0.461372415360145	0.137923199272893	0.142808452624404	0.449784139968189	0.29322881163372	0.301749602363099	0.499886389456942	0.00329470574869348
160	80	0.5	0	0.498691889716241	0.0278728114308714	0.498691889716241	0.496679412356611	0.160092573958543	0.0757697725900584	0.433085127792312	0.255282753069028	0.262930167035621	0.49798752264037	0.00623867981485208
320	80	0.5	0	0.4988	0.0278	0.4988	0.4988	0.1426	0.0291	0.3842	0.1954	0.2037	0.4986	0.0026
20	160	0.5	0	0.487988422575977	0.0257597684515195	0.487988422575977	0.107380607814761	0	0.129088277858177	0.360926193921852	0.14616497829233	0.181765557163531	0.485094066570188	0
40	160	0.5	0	0.499496137050722	0.0262008733624454	0.499496137050722	0.209942895532415	0.00352704064494458	0.12882096069869	0.388142425260329	0.184749748068525	0.201713134027545	0.494121598925092	0
80	160	0.5	0	0.498409452397182	0.0262440354464894	0.498409452397182	0.400704385366962	0.0236309929561463	0.0938423085662349	0.35980458986594	0.16927970915701	0.175528289025222	0.486934787548284	0.000227221086116792
160	160	0.5	0	0.495471925940833	0.0262628295431676	0.495471925940833	0.489031998390018	0.0348158583215939	0.0360233447373717	0.296639162809418	0.108271281948078	0.111994365063393	0.469712215737573	0.00110686254779634
320	160	0.5	0	0.4959	0.0263	0.4959	0.4959	0.0228	0.0064	0.1778	0.0491	0.0504	0.4464	4e-04
20	320	0.5	0	0.506222865412446	0.0260492040520984	0.506222865412446	0.085383502170767	0	0.102170767004342	0.309406657018813	0.0929088277858177	0.131693198263386	0.499276410998553	0
40	320	0.5	0	0.503023177695667	0.0251931474638898	0.503023177695667	0.139066174000672	0	0.0979173664763184	0.301142089351696	0.122102788041653	0.133859590191468	0.488747060799463	0
80	320	0.5	0	0.507611906384912	0.0246534878436719	0.507611906384912	0.301863212906158	0.00102249488752556	0.0576005453306067	0.256646216768916	0.0940695296523517	0.0989547830038628	0.47239263803681	0
160	320	0.5	0	0.503521835379352	0.0254578385993158	0.503521835379352	0.485409539142685	0.00382370698329644	0.0187160394445562	0.153652646407728	0.0420607768162608	0.0432682632320386	0.401891728718052	0
320	320	0.5	0	0.5037	0.0253	0.5037	0.5037	9e-04	9e-04	0.0461	0.0063	0.0063	0.259	0
20	20	0.8	0	0.492655529953917	0.0220334101382488	0.492655529953917	0.398617511520737	0.184619815668203	0.207085253456221	0.474078341013825	0.350662442396313	0.381624423963134	0.492367511520737	0.00547235023041475
40	20	0.8	0	0.4890487779071	0.0226431065495715	0.4890487779071	0.479420167178076	0.271294042958417	0.155644905301026	0.473706486086128	0.361972278065813	0.385038620251825	0.4890487779071	0.0139667760025394
80	20	0.8	0	0.491142027825043	0.0223200880792713	0.491142027825043	0.490841757581824	0.289060154138725	0.0864778300470423	0.470423381042939	0.34120708637774	0.362826543889501	0.491142027825043	0.0129116204584126
160	20	0.8	0	0.4912	0.0223	0.4912	0.4912	0.2928	0.0449	0.4626	0.3287	0.3492	0.4912	0.0103
320	20	0.8	0	0.4912	0.0223	0.4912	0.4912	0.2883	0.0234	0.439	0.3081	0.3297	0.4912	0.0089
20	40	0.8	0	0.512528801843318	0.0269297235023041	0.512528801843318	0.308755760368664	0.040610599078341	0.161146313364055	0.444988479262673	0.244671658986175	0.272753456221198	0.509216589861751	0.000432027649769585
40	40	0.8	0	0.505025923182732	0.0239128134588932	0.505025923182732	0.475505237541001	0.104539202200825	0.112686488202307	0.42429372553169	0.231404084223892	0.250026452227278	0.502063273727648	0.00169294254576235
80	40	0.8	0	0.505655089580623	0.0242217996196577	0.505655089580623	0.505054549094185	0.0929836853167851	0.0399359423481133	0.370933840456411	0.16334701231108	0.174957461715544	0.502352116905215	0.00160144129716745
160	40	0.8	0	0.5058	0.0242	0.5058	0.5058	0.0789	0.0121	0.2904	0.1132	0.1248	0.502	0.0011
320	40	0.8	0	0.5058	0.0242	0.5058	0.5058	0.0645	0.0041	0.1984	0.0801	0.0897	0.5038	2e-04
20	80	0.8	0	0.498847926267281	0.0273617511520737	0.498847926267281	0.200028801843318	0.00172811059907834	0.11491935483871	0.355414746543779	0.154521889400922	0.179435483870968	0.487903225806452	0
40	80	0.8	0	0.500052904454555	0.028039360914189	0.500052904454555	0.418368426621522	0.0169294254576235	0.0725849116495609	0.31668606496667	0.12940429584171	0.143476880753359	0.477727224632314	0
80	80	0.8	0	0.498848964067661	0.0278250425382845	0.498848964067661	0.497047342608347	0.0164147732959664	0.0171154038634771	0.196476829146232	0.0548493644279852	0.0594535081573416	0.441197077369633	0.000200180162145931
160	80	0.8	0	0.4988	0.0278	0.4988	0.4988	0.009	0.0029	0.0861	0.0193	0.0208	0.372	1e-04
320	80	0.8	0	0.4988	0.0278	0.4988	0.4988	0.0043	3e-04	0.0343	0.0061	0.007	0.2897	0
20	160	0.8	0	0.495391705069124	0.0272177419354839	0.495391705069124	0.124279953917051	0	0.0832373271889401	0.274337557603687	0.0951900921658986	0.116791474654378	0.474510368663594	0
40	160	0.8	0	0.494974076817268	0.0267696540048672	0.494974076817268	0.299333403872606	0.00137551581843191	0.0422177547349487	0.205798328219236	0.0649666701936303	0.0721616760131203	0.440059252989102	0
80	160	0.8	0	0.495846261635472	0.02632369132219	0.495846261635472	0.488239415473927	0.00140126113502152	0.00590531478330497	0.0821739565609048	0.0159143228906015	0.0171154038634771	0.316184566109499	0
160	160	0.8	0	0.4959	0.0263	0.4959	0.4959	1e-04	1e-04	0.0141	0.002	0.002	0.1331	0
320	160	0.8	0	0.4959	0.0263	0.4959	0.4959	1e-04	0	0.0011	1e-04	1e-04	0.0324	0
20	320	0.8	0	0.507200460829493	0.0237615207373272	0.507200460829493	0.0884216589861751	0	0.057315668202765	0.199452764976959	0.0525633640552995	0.0725806451612903	0.476814516129032	0
40	320	0.8	0	0.503227171727859	0.0246534758226643	0.503227171727859	0.193312876944239	0	0.029520685641731	0.124431277113533	0.0375621627341022	0.0427467992804994	0.412337318802243	0
80	320	0.8	0	0.503753378040236	0.0252227004303873	0.503753378040236	0.462416174557101	0	0.00330297267540787	0.0283254929436493	0.00510459413472125	0.00530477429686718	0.214893404063657	0
160	320	0.8	0	0.5037	0.0253	0.5037	0.5036	0	0	0.0017	1e-04	1e-04	0.0301	0
320	320	0.8	0	0.5037	0.0253	0.5037	0.5037	0	0	0	0	0	0.001	0
20	20	1	0	0.48850838887612	0.0224086416915652	0.48850838887612	0.430820501034245	0.132383360147093	0.154217421282464	0.445185014939094	0.278786485865318	0.31395081590439	0.487244311652494	0.00321765111468628
40	20	1	0	0.490834004834811	0.0224617244157937	0.490834004834811	0.489524576954069	0.155016116035455	0.0799758259468171	0.431204673650282	0.238718775181305	0.268634165995165	0.489423851732474	0.00493553585817889
80	20	1	0	0.4912	0.0223	0.4912	0.4912	0.1436	0.0301	0.3859	0.1898	0.2166	0.4908	0.0036
160	20	1	0	0.4912	0.0223	0.4912	0.4912	0.1339	0.0133	0.3199	0.1567	0.1812	0.491	0.0031
320	20	1	0	0.4912	0.0223	0.4912	0.4912	0.1271	0.0066	0.2586	0.1407	0.1626	0.4912	0.0019
20	40	1	0	0.505401057228223	0.0227533900252815	0.505401057228223	0.351413468168237	0.0249367961388187	0.10687198345208	0.383015398758906	0.173178579636865	0.203861181337624	0.494828774994254	0.000229832222477591
40	40	1	0	0.50624496373892	0.0242747784045125	0.50624496373892	0.500604351329573	0.0347502014504432	0.0390813859790492	0.304290894439968	0.106668009669621	0.120165189363417	0.4866035455278	0
80	40	1	0	0.5058	0.0242	0.5058	0.5058	0.0225	0.0078	0.1958	0.0517	0.0596	0.4647	1e-04
160	40	1	0	0.5058	0.0242	0.5058	0.5058	0.0133	9e-04	0.0936	0.0224	0.0279	0.4373	0
320	40	1	0	0.5058	0.0242	0.5058	0.5058	0.0102	5e-04	0.0506	0.014	0.0175	0.4064	0
20	80	1	0	0.496667432774075	0.0280395311422661	0.496667432774075	0.232590209147322	0.00114916111238796	0.0671110089634567	0.278786485865318	0.0904389795449322	0.113766950126408	0.469547230521719	0
40	80	1	0	0.498589846897663	0.02790088638195	0.498589846897663	0.473509266720387	0.00433118452860596	0.020245769540693	0.169218372280419	0.0405922643029815	0.0457292506043513	0.414685737308622	0
80	80	1	0	0.4988	0.0278	0.4988	0.4988	0.0019	0.0021	0.0553	0.0072	0.0084	0.2738	0
160	80	1	0	0.4988	0.0278	0.4988	0.4988	4e-04	0	0.0117	0.0013	0.0014	0.1262	0
320	80	1	0	0.4988	0.0278	0.4988	0.4988	1e-04	0	0.0023	2e-04	2e-04	0.0566	0
20	160	1	0	0.492070788324523	0.027579866697311	0.492070788324523	0.140197655711331	0	0.0456216961618019	0.190645828545162	0.0514824178349805	0.0668811767409791	0.440933118823259	0
40	160	1	0	0.495668815471394	0.0263900080580177	0.495668815471394	0.385576148267526	0	0.0088638195004029	0.0761482675261886	0.0130942788074134	0.0152095084609186	0.32544319097502	0
80	160	1	0	0.4959	0.0263	0.4959	0.4959	0	2e-04	0.0093	7e-04	8e-04	0.1137	0
160	160	1	0	0.4959	0.0263	0.4959	0.4959	0	0	2e-04	0	0	0.0113	0
320	160	1	0	0.4959	0.0263	0.4959	0.4959	0	0	1e-04	0	0	8e-04	0
20	320	1	0	0.504251896115835	0.0255113766950126	0.504251896115835	0.0997471845552746	0	0.0333256722592507	0.126407722362675	0.0306826017007584	0.0440128706044587	0.435991726039991	0
40	320	1	0	0.503323932312651	0.0250805801772764	0.503323932312651	0.251611603545528	0	0.00423045930701048	0.0348509266720387	0.00604351329572925	0.00684931506849315	0.26651893634166	0
80	320	1	0	0.5037	0.0253	0.5037	0.4997	0	0	0.0018	0	0	0.0432	0
160	320	1	0	0.5037	0.0253	0.5037	0.5037	0	0	0	0	0	6e-04	0
320	320	1	0	0.5037	0.0253	0.5037	0.5037	0	0	0	0	0	0	0
20	20	0	0.2	0.442655935613682	0.0462776659959759	0.442655935613682	0.303822937625755	0.301810865191147	0.321931589537223	0.442655935613682	0.424547283702213	0.432595573440644	0.442655935613682	0.0221327967806841
40	20	0	0.2	0.469667318982387	0.0528375733855186	0.469667318982387	0.38747553816047	0.465753424657534	0.377690802348337	0.469667318982387	0.469667318982387	0.469667318982387	0.469667318982387	0.0900195694716243
80	20	0	0.2	0.500952380952381	0.060952380952381	0.500952380952381	0.464761904761905	0.495238095238095	0.407619047619048	0.500952380952381	0.497142857142857	0.495238095238095	0.500952380952381	0.184761904761905
160	20	0	0.2	0.520388349514563	0.0601941747572816	0.520388349514563	0.502912621359223	0.516504854368932	0.345631067961165	0.520388349514563	0.518446601941748	0.516504854368932	0.520388349514563	0.250485436893204
320	20	0	0.2	0.499040307101727	0.0383877159309021	0.499040307101727	0.495201535508637	0.495201535508637	0.27447216890595	0.497120921305182	0.495201535508637	0.493282149712092	0.499040307101727	0.301343570057582
20	40	0	0.2	0.466800804828974	0.06841046277666	0.466800804828974	0.24748490945674	0.134808853118712	0.319919517102616	0.466800804828974	0.398390342052314	0.41851106639839	0.466800804828974	0.00402414486921529
40	40	0	0.2	0.475538160469667	0.050880626223092	0.475538160469667	0.336594911937378	0.352250489236791	0.373776908023483	0.475538160469667	0.461839530332681	0.463796477495108	0.475538160469667	0.0234833659491194
80	40	0	0.2	0.539047619047619	0.0704761904761905	0.539047619047619	0.436190476190476	0.523809523809524	0.438095238095238	0.539047619047619	0.537142857142857	0.537142857142857	0.539047619047619	0.121904761904762
160	40	0	0.2	0.512621359223301	0.0640776699029126	0.512621359223301	0.479611650485437	0.504854368932039	0.41747572815534	0.512621359223301	0.50873786407767	0.506796116504854	0.512621359223301	0.194174757281553
320	40	0	0.2	0.491362763915547	0.0710172744721689	0.491362763915547	0.481765834932821	0.472168905950096	0.322456813819578	0.489443378119002	0.481765834932821	0.476007677543186	0.491362763915547	0.262955854126679
20	80	0	0.2	0.472837022132797	0.114688128772636	0.472837022132797	0.279678068410463	0.0442655935613682	0.311871227364185	0.464788732394366	0.358148893360161	0.398390342052314	0.472837022132797	0.00201207243460765
40	80	0	0.2	0.467710371819961	0.113502935420744	0.467710371819961	0.317025440313112	0.23091976516634	0.365949119373777	0.465753424657534	0.440313111545988	0.446183953033268	0.467710371819961	0.0136986301369863
80	80	0	0.2	0.518095238095238	0.139047619047619	0.518095238095238	0.43047619047619	0.447619047619048	0.44952380952381	0.518095238095238	0.514285714285714	0.516190476190476	0.518095238095238	0.0723809523809524
160	80	0	0.2	0.504854368932039	0.130097087378641	0.504854368932039	0.469902912621359	0.493203883495146	0.41747572815534	0.504854368932039	0.500970873786408	0.499029126213592	0.504854368932039	0.168932038834951
320	80	0	0.2	0.487523992322457	0.113243761996161	0.487523992322457	0.466410748560461	0.46257197696737	0.339731285988484	0.483685220729367	0.470249520153551	0.468330134357006	0.487523992322457	0.247600767754319
20	160	0	0.2	0.450704225352113	0.195171026156942	0.450704225352113	0.305835010060362	0.00201207243460765	0.289738430583501	0.428571428571429	0.305835010060362	0.3420523138833	0.450704225352113	0
40	160	0	0.2	0.467710371819961	0.187866927592955	0.467710371819961	0.360078277886497	0.0998043052837573	0.397260273972603	0.465753424657534	0.430528375733855	0.432485322896282	0.467710371819961	0
80	160	0	0.2	0.527619047619048	0.238095238095238	0.527619047619048	0.447619047619048	0.335238095238095	0.44952380952381	0.527619047619048	0.506666666666667	0.510476190476191	0.527619047619048	0.0495238095238095
160	160	0	0.2	0.524271844660194	0.231067961165049	0.524271844660194	0.487378640776699	0.479611650485437	0.483495145631068	0.524271844660194	0.520388349514563	0.520388349514563	0.524271844660194	0.172815533980583
320	160	0	0.2	0.493282149712092	0.205374280230326	0.493282149712092	0.479846449136276	0.464491362763916	0.424184261036468	0.493282149712092	0.485604606525912	0.485604606525912	0.493282149712092	0.272552783109405
20	320	0	0.2	0.446680080482897	0.313883299798793	0.446680080482897	0.366197183098592	0	0.317907444668008	0.41046277665996	0.30784708249497	0.338028169014085	0.446680080482897	0
40	320	0	0.2	0.475538160469667	0.344422700587084	0.475538160469667	0.434442270058708	0.0136986301369863	0.412915851272016	0.469667318982387	0.424657534246575	0.434442270058708	0.475538160469667	0
80	320	0	0.2	0.535238095238095	0.398095238095238	0.535238095238095	0.487619047619048	0.207619047619048	0.491428571428571	0.535238095238095	0.504761904761905	0.506666666666667	0.535238095238095	0.00761904761904762
160	320	0	0.2	0.510679611650485	0.376699029126214	0.510679611650485	0.497087378640777	0.43495145631068	0.499029126213592	0.510679611650485	0.504854368932039	0.504854368932039	0.510679611650485	0.132038834951456
320	320	0	0.2	0.491362763915547	0.351247600767754	0.491362763915547	0.481765834932821	0.456813819577735	0.456813819577735	0.491362763915547	0.485604606525912	0.485604606525912	0.491362763915547	0.27831094049904
20	20	0.2	0.2	0.715605749486653	0.0790554414784394	0.715605749486653	0.507186858316222	0.480492813141684	0.524640657084189	0.712525667351129	0.675564681724846	0.690965092402464	0.715605749486653	0.0410677618069815
40	20	0.2	0.2	0.731322823851953	0.0891021247429746	0.731322823851953	0.65798492117889	0.699794379712132	0.589444825222755	0.731322823851953	0.726525017135024	0.727210418094585	0.731322823851953	0.143248800548321
80	20	0.2	0.2	0.737664473684211	0.0884046052631579	0.737664473684211	0.713815789473684	0.729029605263158	0.559210526315789	0.736430921052632	0.733141447368421	0.732319078947368	0.737664473684211	0.254523026315789
160	20	0.2	0.2	0.740653656242652	0.0881730543146015	0.740653656242652	0.734775452621679	0.726545967552316	0.476604749588526	0.738772631083941	0.730543146014578	0.727251351986833	0.740653656242652	0.380672466494239
