n1	n2	d1	d2	type	m	sig1	sig2	sdir
20	200	0.4	0.5	s2or	248	248	248	248
50	200	0.4	0.5	raw	1000	499	1000	982
50	200	0.4	0.5	sig1	499	499	499	499
50	200	0.4	0.5	bsln	499	499	499	499
50	200	0.4	0.5	sig2	1000	499	1000	982
50	200	0.4	0.5	big2	499	499	499	499
50	200	0.4	0.5	s2or	499	499	499	499
100	200	0.4	0.5	raw	1000	805	1000	999
100	200	0.4	0.5	sig1	805	805	805	805
100	200	0.4	0.5	bsln	805	805	805	805
100	200	0.4	0.5	sig2	1000	805	1000	999
100	200	0.4	0.5	big2	805	805	805	805
100	200	0.4	0.5	s2or	805	805	805	805
150	200	0.4	0.5	raw	1000	935	1000	1000
150	200	0.4	0.5	sig1	935	935	935	935
150	200	0.4	0.5	bsln	935	935	935	935
150	200	0.4	0.5	sig2	1000	935	1000	1000
150	200	0.4	0.5	big2	935	935	935	935
150	200	0.4	0.5	s2or	935	935	935	935
200	200	0.4	0.5	raw	1000	977	1000	1000
200	200	0.4	0.5	sig1	977	977	977	977
200	200	0.4	0.5	bsln	977	977	977	977
200	200	0.4	0.5	sig2	1000	977	1000	1000
200	200	0.4	0.5	big2	977	977	977	977
200	200	0.4	0.5	s2or	977	977	977	977
250	200	0.4	0.5	raw	1000	995	1000	1000
250	200	0.4	0.5	sig1	995	995	995	995
250	200	0.4	0.5	bsln	995	995	995	995
250	200	0.4	0.5	sig2	1000	995	1000	1000
250	200	0.4	0.5	big2	995	995	995	995
250	200	0.4	0.5	s2or	995	995	995	995
300	200	0.4	0.5	raw	1000	998	1000	1000
300	200	0.4	0.5	sig1	998	998	998	998
300	200	0.4	0.5	bsln	998	998	998	998
300	200	0.4	0.5	sig2	1000	998	1000	1000
300	200	0.4	0.5	big2	998	998	998	998
300	200	0.4	0.5	s2or	998	998	998	998
350	200	0.4	0.5	raw	1000	1000	1000	1000
350	200	0.4	0.5	sig1	1000	1000	1000	1000
350	200	0.4	0.5	bsln	1000	1000	1000	1000
350	200	0.4	0.5	sig2	1000	1000	1000	1000
350	200	0.4	0.5	big2	1000	1000	1000	1000
350	200	0.4	0.5	s2or	1000	1000	1000	1000
400	200	0.4	0.5	raw	1000	1000	1000	1000
400	200	0.4	0.5	sig1	1000	1000	1000	1000
400	200	0.4	0.5	bsln	1000	1000	1000	1000
400	200	0.4	0.5	sig2	1000	1000	1000	1000
400	200	0.4	0.5	big2	1000	1000	1000	1000
400	200	0.4	0.5	s2or	1000	1000	1000	1000
450	200	0.4	0.5	raw	1000	1000	1000	1000
450	200	0.4	0.5	sig1	1000	1000	1000	1000
450	200	0.4	0.5	bsln	1000	1000	1000	1000
450	200	0.4	0.5	sig2	1000	1000	1000	1000
450	200	0.4	0.5	big2	1000	1000	1000	1000
450	200	0.4	0.5	s2or	1000	1000	1000	1000
500	200	0.4	0.5	raw	1000	1000	1000	1000
500	200	0.4	0.5	sig1	1000	1000	1000	1000
500	200	0.4	0.5	bsln	1000	1000	1000	1000
500	200	0.4	0.5	sig2	1000	1000	1000	1000
500	200	0.4	0.5	big2	1000	1000	1000	1000
500	200	0.4	0.5	s2or	1000	1000	1000	1000
20	250	0.4	0.5	raw	1000	249	999	900
20	250	0.4	0.5	sig1	249	249	249	248
20	250	0.4	0.5	bsln	248	248	248	248
20	250	0.4	0.5	sig2	1000	249	999	900
20	250	0.4	0.5	big2	249	249	249	248
20	250	0.4	0.5	s2or	248	248	248	248
50	250	0.4	0.5	raw	1000	499	999	982
50	250	0.4	0.5	sig1	499	499	499	499
50	250	0.4	0.5	bsln	499	499	499	499
50	250	0.4	0.5	sig2	1000	499	999	982
50	250	0.4	0.5	big2	499	499	499	499
50	250	0.4	0.5	s2or	499	499	499	499
100	250	0.4	0.5	raw	1000	805	999	999
100	250	0.4	0.5	sig1	805	805	804	805
100	250	0.4	0.5	bsln	805	805	804	805
100	250	0.4	0.5	sig2	1000	805	999	999
100	250	0.4	0.5	big2	805	805	804	805
100	250	0.4	0.5	s2or	805	805	804	805
150	250	0.4	0.5	raw	1000	935	999	1000
150	250	0.4	0.5	sig1	935	935	934	935
150	250	0.4	0.5	bsln	935	935	934	935
150	250	0.4	0.5	sig2	1000	935	999	1000
150	250	0.4	0.5	big2	935	935	934	935
150	250	0.4	0.5	s2or	935	935	934	935
200	250	0.4	0.5	raw	1000	977	999	1000
200	250	0.4	0.5	sig1	977	977	976	977
200	250	0.4	0.5	bsln	977	977	976	977
200	250	0.4	0.5	sig2	1000	977	999	1000
200	250	0.4	0.5	big2	977	977	976	977
200	250	0.4	0.5	s2or	977	977	976	977
250	250	0.4	0.5	raw	1000	995	999	1000
250	250	0.4	0.5	sig1	995	995	994	995
250	250	0.4	0.5	bsln	995	995	994	995
250	250	0.4	0.5	sig2	1000	995	999	1000
250	250	0.4	0.5	big2	995	995	994	995
250	250	0.4	0.5	s2or	995	995	994	995
300	250	0.4	0.5	raw	1000	998	999	1000
300	250	0.4	0.5	sig1	998	998	997	998
300	250	0.4	0.5	bsln	998	998	997	998
300	250	0.4	0.5	sig2	1000	998	999	1000
300	250	0.4	0.5	big2	998	998	997	998
300	250	0.4	0.5	s2or	998	998	997	998
350	250	0.4	0.5	raw	1000	1000	999	1000
350	250	0.4	0.5	sig1	1000	1000	999	1000
350	250	0.4	0.5	bsln	1000	1000	999	1000
350	250	0.4	0.5	sig2	1000	1000	999	1000
350	250	0.4	0.5	big2	1000	1000	999	1000
350	250	0.4	0.5	s2or	1000	1000	999	1000
400	250	0.4	0.5	raw	1000	1000	999	1000
400	250	0.4	0.5	sig1	1000	1000	999	1000
400	250	0.4	0.5	bsln	1000	1000	999	1000
400	250	0.4	0.5	sig2	1000	1000	999	1000
400	250	0.4	0.5	big2	1000	1000	999	1000
400	250	0.4	0.5	s2or	1000	1000	999	1000
450	250	0.4	0.5	raw	1000	1000	999	1000
450	250	0.4	0.5	sig1	1000	1000	999	1000
450	250	0.4	0.5	bsln	1000	1000	999	1000
450	250	0.4	0.5	sig2	1000	1000	999	1000
450	250	0.4	0.5	big2	1000	1000	999	1000
450	250	0.4	0.5	s2or	1000	1000	999	1000
500	250	0.4	0.5	raw	1000	1000	999	1000
500	250	0.4	0.5	sig1	1000	1000	999	1000
500	250	0.4	0.5	bsln	1000	1000	999	1000
500	250	0.4	0.5	sig2	1000	1000	999	1000
500	250	0.4	0.5	big2	1000	1000	999	1000
500	250	0.4	0.5	s2or	1000	1000	999	1000
20	300	0.4	0.5	raw	1000	249	1000	900
20	300	0.4	0.5	sig1	249	249	249	248
20	300	0.4	0.5	bsln	248	248	248	248
20	300	0.4	0.5	sig2	1000	249	1000	900
20	300	0.4	0.5	big2	249	249	249	248
20	300	0.4	0.5	s2or	248	248	248	248
50	300	0.4	0.5	raw	1000	499	1000	982
50	300	0.4	0.5	sig1	499	499	499	499
50	300	0.4	0.5	bsln	499	499	499	499
50	300	0.4	0.5	sig2	1000	499	1000	982
50	300	0.4	0.5	big2	499	499	499	499
50	300	0.4	0.5	s2or	499	499	499	499
100	300	0.4	0.5	raw	1000	805	1000	999
100	300	0.4	0.5	sig1	805	805	805	805
100	300	0.4	0.5	bsln	805	805	805	805
100	300	0.4	0.5	sig2	1000	805	1000	999
100	300	0.4	0.5	big2	805	805	805	805
100	300	0.4	0.5	s2or	805	805	805	805
150	300	0.4	0.5	raw	1000	935	1000	1000
150	300	0.4	0.5	sig1	935	935	935	935
150	300	0.4	0.5	bsln	935	935	935	935
150	300	0.4	0.5	sig2	1000	935	1000	1000
150	300	0.4	0.5	big2	935	935	935	935
150	300	0.4	0.5	s2or	935	935	935	935
200	300	0.4	0.5	raw	1000	977	1000	1000
200	300	0.4	0.5	sig1	977	977	977	977
200	300	0.4	0.5	bsln	977	977	977	977
200	300	0.4	0.5	sig2	1000	977	1000	1000
200	300	0.4	0.5	big2	977	977	977	977
200	300	0.4	0.5	s2or	977	977	977	977
250	300	0.4	0.5	raw	1000	995	1000	1000
250	300	0.4	0.5	sig1	995	995	995	995
250	300	0.4	0.5	bsln	995	995	995	995
250	300	0.4	0.5	sig2	1000	995	1000	1000
250	300	0.4	0.5	big2	995	995	995	995
250	300	0.4	0.5	s2or	995	995	995	995
300	300	0.4	0.5	raw	1000	998	1000	1000
300	300	0.4	0.5	sig1	998	998	998	998
300	300	0.4	0.5	bsln	998	998	998	998
300	300	0.4	0.5	sig2	1000	998	1000	1000
300	300	0.4	0.5	big2	998	998	998	998
300	300	0.4	0.5	s2or	998	998	998	998
350	300	0.4	0.5	raw	1000	1000	1000	1000
350	300	0.4	0.5	sig1	1000	1000	1000	1000
350	300	0.4	0.5	bsln	1000	1000	1000	1000
350	300	0.4	0.5	sig2	1000	1000	1000	1000
350	300	0.4	0.5	big2	1000	1000	1000	1000
350	300	0.4	0.5	s2or	1000	1000	1000	1000
400	300	0.4	0.5	raw	1000	1000	1000	1000
400	300	0.4	0.5	sig1	1000	1000	1000	1000
400	300	0.4	0.5	bsln	1000	1000	1000	1000
400	300	0.4	0.5	sig2	1000	1000	1000	1000
400	300	0.4	0.5	big2	1000	1000	1000	1000
400	300	0.4	0.5	s2or	1000	1000	1000	1000
450	300	0.4	0.5	raw	1000	1000	1000	1000
450	300	0.4	0.5	sig1	1000	1000	1000	1000
450	300	0.4	0.5	bsln	1000	1000	1000	1000
450	300	0.4	0.5	sig2	1000	1000	1000	1000
450	300	0.4	0.5	big2	1000	1000	1000	1000
450	300	0.4	0.5	s2or	1000	1000	1000	1000
500	300	0.4	0.5	raw	1000	1000	1000	1000
500	300	0.4	0.5	sig1	1000	1000	1000	1000
500	300	0.4	0.5	bsln	1000	1000	1000	1000
500	300	0.4	0.5	sig2	1000	1000	1000	1000
500	300	0.4	0.5	big2	1000	1000	1000	1000
500	300	0.4	0.5	s2or	1000	1000	1000	1000
20	350	0.4	0.5	raw	1000	249	1000	900
20	350	0.4	0.5	sig1	249	249	249	248
20	350	0.4	0.5	bsln	248	248	248	248
20	350	0.4	0.5	sig2	1000	249	1000	900
20	350	0.4	0.5	big2	249	249	249	248
20	350	0.4	0.5	s2or	248	248	248	248
50	350	0.4	0.5	raw	1000	499	1000	982
50	350	0.4	0.5	sig1	499	499	499	499
50	350	0.4	0.5	bsln	499	499	499	499
50	350	0.4	0.5	sig2	1000	499	1000	982
50	350	0.4	0.5	big2	499	499	499	499
50	350	0.4	0.5	s2or	499	499	499	499
100	350	0.4	0.5	raw	1000	805	1000	999
100	350	0.4	0.5	sig1	805	805	805	805
100	350	0.4	0.5	bsln	805	805	805	805
100	350	0.4	0.5	sig2	1000	805	1000	999
100	350	0.4	0.5	big2	805	805	805	805
100	350	0.4	0.5	s2or	805	805	805	805
150	350	0.4	0.5	raw	1000	935	1000	1000
150	350	0.4	0.5	sig1	935	935	935	935
150	350	0.4	0.5	bsln	935	935	935	935
150	350	0.4	0.5	sig2	1000	935	1000	1000
150	350	0.4	0.5	big2	935	935	935	935
150	350	0.4	0.5	s2or	935	935	935	935
200	350	0.4	0.5	raw	1000	977	1000	1000
200	350	0.4	0.5	sig1	977	977	977	977
200	350	0.4	0.5	bsln	977	977	977	977
200	350	0.4	0.5	sig2	1000	977	1000	1000
200	350	0.4	0.5	big2	977	977	977	977
200	350	0.4	0.5	s2or	977	977	977	977
250	350	0.4	0.5	raw	1000	995	1000	1000
250	350	0.4	0.5	sig1	995	995	995	995
250	350	0.4	0.5	bsln	995	995	995	995
250	350	0.4	0.5	sig2	1000	995	1000	1000
250	350	0.4	0.5	big2	995	995	995	995
250	350	0.4	0.5	s2or	995	995	995	995
300	350	0.4	0.5	raw	1000	998	1000	1000
300	350	0.4	0.5	sig1	998	998	998	998
300	350	0.4	0.5	bsln	998	998	998	998
300	350	0.4	0.5	sig2	1000	998	1000	1000
300	350	0.4	0.5	big2	998	998	998	998
300	350	0.4	0.5	s2or	998	998	998	998
350	350	0.4	0.5	raw	1000	1000	1000	1000
350	350	0.4	0.5	sig1	1000	1000	1000	1000
350	350	0.4	0.5	bsln	1000	1000	1000	1000
350	350	0.4	0.5	sig2	1000	1000	1000	1000
350	350	0.4	0.5	big2	1000	1000	1000	1000
350	350	0.4	0.5	s2or	1000	1000	1000	1000
400	350	0.4	0.5	raw	1000	1000	1000	1000
400	350	0.4	0.5	sig1	1000	1000	1000	1000
400	350	0.4	0.5	bsln	1000	1000	1000	1000
400	350	0.4	0.5	sig2	1000	1000	1000	1000
400	350	0.4	0.5	big2	1000	1000	1000	1000
400	350	0.4	0.5	s2or	1000	1000	1000	1000
450	350	0.4	0.5	raw	1000	1000	1000	1000
450	350	0.4	0.5	sig1	1000	1000	1000	1000
450	350	0.4	0.5	bsln	1000	1000	1000	1000
450	350	0.4	0.5	sig2	1000	1000	1000	1000
450	350	0.4	0.5	big2	1000	1000	1000	1000
450	350	0.4	0.5	s2or	1000	1000	1000	1000
500	350	0.4	0.5	raw	1000	1000	1000	1000
500	350	0.4	0.5	sig1	1000	1000	1000	1000
500	350	0.4	0.5	bsln	1000	1000	1000	1000
500	350	0.4	0.5	sig2	1000	1000	1000	1000
500	350	0.4	0.5	big2	1000	1000	1000	1000
500	350	0.4	0.5	s2or	1000	1000	1000	1000
20	400	0.4	0.5	raw	1000	249	1000	900
20	400	0.4	0.5	sig1	249	249	249	248
20	400	0.4	0.5	bsln	248	248	248	248
20	400	0.4	0.5	sig2	1000	249	1000	900
20	400	0.4	0.5	big2	249	249	249	248
20	400	0.4	0.5	s2or	248	248	248	248
50	400	0.4	0.5	raw	1000	499	1000	982
50	400	0.4	0.5	sig1	499	499	499	499
50	400	0.4	0.5	bsln	499	499	499	499
50	400	0.4	0.5	sig2	1000	499	1000	982
50	400	0.4	0.5	big2	499	499	499	499
50	400	0.4	0.5	s2or	499	499	499	499
100	400	0.4	0.5	raw	1000	805	1000	999
100	400	0.4	0.5	sig1	805	805	805	805
100	400	0.4	0.5	bsln	805	805	805	805
100	400	0.4	0.5	sig2	1000	805	1000	999
100	400	0.4	0.5	big2	805	805	805	805
100	400	0.4	0.5	s2or	805	805	805	805
150	400	0.4	0.5	raw	1000	935	1000	1000
150	400	0.4	0.5	sig1	935	935	935	935
150	400	0.4	0.5	bsln	935	935	935	935
150	400	0.4	0.5	sig2	1000	935	1000	1000
150	400	0.4	0.5	big2	935	935	935	935
150	400	0.4	0.5	s2or	935	935	935	935
200	400	0.4	0.5	raw	1000	977	1000	1000
200	400	0.4	0.5	sig1	977	977	977	977
200	400	0.4	0.5	bsln	977	977	977	977
200	400	0.4	0.5	sig2	1000	977	1000	1000
200	400	0.4	0.5	big2	977	977	977	977
200	400	0.4	0.5	s2or	977	977	977	977
250	400	0.4	0.5	raw	1000	995	1000	1000
250	400	0.4	0.5	sig1	995	995	995	995
250	400	0.4	0.5	bsln	995	995	995	995
250	400	0.4	0.5	sig2	1000	995	1000	1000
250	400	0.4	0.5	big2	995	995	995	995
250	400	0.4	0.5	s2or	995	995	995	995
300	400	0.4	0.5	raw	1000	998	1000	1000
300	400	0.4	0.5	sig1	998	998	998	998
300	400	0.4	0.5	bsln	998	998	998	998
300	400	0.4	0.5	sig2	1000	998	1000	1000
300	400	0.4	0.5	big2	998	998	998	998
300	400	0.4	0.5	s2or	998	998	998	998
350	400	0.4	0.5	raw	1000	1000	1000	1000
350	400	0.4	0.5	sig1	1000	1000	1000	1000
350	400	0.4	0.5	bsln	1000	1000	1000	1000
350	400	0.4	0.5	sig2	1000	1000	1000	1000
350	400	0.4	0.5	big2	1000	1000	1000	1000
350	400	0.4	0.5	s2or	1000	1000	1000	1000
400	400	0.4	0.5	raw	1000	1000	1000	1000
400	400	0.4	0.5	sig1	1000	1000	1000	1000
400	400	0.4	0.5	bsln	1000	1000	1000	1000
400	400	0.4	0.5	sig2	1000	1000	1000	1000
400	400	0.4	0.5	big2	1000	1000	1000	1000
400	400	0.4	0.5	s2or	1000	1000	1000	1000
450	400	0.4	0.5	raw	1000	1000	1000	1000
450	400	0.4	0.5	sig1	1000	1000	1000	1000
450	400	0.4	0.5	bsln	1000	1000	1000	1000
450	400	0.4	0.5	sig2	1000	1000	1000	1000
450	400	0.4	0.5	big2	1000	1000	1000	1000
450	400	0.4	0.5	s2or	1000	1000	1000	1000
500	400	0.4	0.5	raw	1000	1000	1000	1000
500	400	0.4	0.5	sig1	1000	1000	1000	1000
500	400	0.4	0.5	bsln	1000	1000	1000	1000
500	400	0.4	0.5	sig2	1000	1000	1000	1000
500	400	0.4	0.5	big2	1000	1000	1000	1000
500	400	0.4	0.5	s2or	1000	1000	1000	1000
20	450	0.4	0.5	raw	1000	249	1000	900
20	450	0.4	0.5	sig1	249	249	249	248
20	450	0.4	0.5	bsln	248	248	248	248
20	450	0.4	0.5	sig2	1000	249	1000	900
20	450	0.4	0.5	big2	249	249	249	248
20	450	0.4	0.5	s2or	248	248	248	248
50	450	0.4	0.5	raw	1000	499	1000	982
50	450	0.4	0.5	sig1	499	499	499	499
50	450	0.4	0.5	bsln	499	499	499	499
50	450	0.4	0.5	sig2	1000	499	1000	982
50	450	0.4	0.5	big2	499	499	499	499
50	450	0.4	0.5	s2or	499	499	499	499
100	450	0.4	0.5	raw	1000	805	1000	999
100	450	0.4	0.5	sig1	805	805	805	805
100	450	0.4	0.5	bsln	805	805	805	805
100	450	0.4	0.5	sig2	1000	805	1000	999
100	450	0.4	0.5	big2	805	805	805	805
100	450	0.4	0.5	s2or	805	805	805	805
150	450	0.4	0.5	raw	1000	935	1000	1000
150	450	0.4	0.5	sig1	935	935	935	935
150	450	0.4	0.5	bsln	935	935	935	935
150	450	0.4	0.5	sig2	1000	935	1000	1000
150	450	0.4	0.5	big2	935	935	935	935
150	450	0.4	0.5	s2or	935	935	935	935
200	450	0.4	0.5	raw	1000	977	1000	1000
200	450	0.4	0.5	sig1	977	977	977	977
200	450	0.4	0.5	bsln	977	977	977	977
200	450	0.4	0.5	sig2	1000	977	1000	1000
200	450	0.4	0.5	big2	977	977	977	977
200	450	0.4	0.5	s2or	977	977	977	977
250	450	0.4	0.5	raw	1000	995	1000	1000
250	450	0.4	0.5	sig1	995	995	995	995
250	450	0.4	0.5	bsln	995	995	995	995
250	450	0.4	0.5	sig2	1000	995	1000	1000
250	450	0.4	0.5	big2	995	995	995	995
250	450	0.4	0.5	s2or	995	995	995	995
300	450	0.4	0.5	raw	1000	998	1000	1000
300	450	0.4	0.5	sig1	998	998	998	998
300	450	0.4	0.5	bsln	998	998	998	998
300	450	0.4	0.5	sig2	1000	998	1000	1000
300	450	0.4	0.5	big2	998	998	998	998
300	450	0.4	0.5	s2or	998	998	998	998
350	450	0.4	0.5	raw	1000	1000	1000	1000
350	450	0.4	0.5	sig1	1000	1000	1000	1000
350	450	0.4	0.5	bsln	1000	1000	1000	1000
350	450	0.4	0.5	sig2	1000	1000	1000	1000
350	450	0.4	0.5	big2	1000	1000	1000	1000
350	450	0.4	0.5	s2or	1000	1000	1000	1000
400	450	0.4	0.5	raw	1000	1000	1000	1000
400	450	0.4	0.5	sig1	1000	1000	1000	1000
400	450	0.4	0.5	bsln	1000	1000	1000	1000
400	450	0.4	0.5	sig2	1000	1000	1000	1000
400	450	0.4	0.5	big2	1000	1000	1000	1000
400	450	0.4	0.5	s2or	1000	1000	1000	1000
450	450	0.4	0.5	raw	1000	1000	1000	1000
450	450	0.4	0.5	sig1	1000	1000	1000	1000
450	450	0.4	0.5	bsln	1000	1000	1000	1000
450	450	0.4	0.5	sig2	1000	1000	1000	1000
450	450	0.4	0.5	big2	1000	1000	1000	1000
450	450	0.4	0.5	s2or	1000	1000	1000	1000
500	450	0.4	0.5	raw	1000	1000	1000	1000
500	450	0.4	0.5	sig1	1000	1000	1000	1000
500	450	0.4	0.5	bsln	1000	1000	1000	1000
500	450	0.4	0.5	sig2	1000	1000	1000	1000
500	450	0.4	0.5	big2	1000	1000	1000	1000
500	450	0.4	0.5	s2or	1000	1000	1000	1000
20	500	0.4	0.5	raw	1000	249	1000	900
20	500	0.4	0.5	sig1	249	249	249	248
20	500	0.4	0.5	bsln	248	248	248	248
20	500	0.4	0.5	sig2	1000	249	1000	900
20	500	0.4	0.5	big2	249	249	249	248
20	500	0.4	0.5	s2or	248	248	248	248
50	500	0.4	0.5	raw	1000	499	1000	982
50	500	0.4	0.5	sig1	499	499	499	499
50	500	0.4	0.5	bsln	499	499	499	499
50	500	0.4	0.5	sig2	1000	499	1000	982
50	500	0.4	0.5	big2	499	499	499	499
50	500	0.4	0.5	s2or	499	499	499	499
100	500	0.4	0.5	raw	1000	805	1000	999
100	500	0.4	0.5	sig1	805	805	805	805
100	500	0.4	0.5	bsln	805	805	805	805
100	500	0.4	0.5	sig2	1000	805	1000	999
100	500	0.4	0.5	big2	805	805	805	805
100	500	0.4	0.5	s2or	805	805	805	805
150	500	0.4	0.5	raw	1000	935	1000	1000
150	500	0.4	0.5	sig1	935	935	935	935
150	500	0.4	0.5	bsln	935	935	935	935
150	500	0.4	0.5	sig2	1000	935	1000	1000
150	500	0.4	0.5	big2	935	935	935	935
150	500	0.4	0.5	s2or	935	935	935	935
200	500	0.4	0.5	raw	1000	977	1000	1000
200	500	0.4	0.5	sig1	977	977	977	977
200	500	0.4	0.5	bsln	977	977	977	977
200	500	0.4	0.5	sig2	1000	977	1000	1000
200	500	0.4	0.5	big2	977	977	977	977
200	500	0.4	0.5	s2or	977	977	977	977
250	500	0.4	0.5	raw	1000	995	1000	1000
250	500	0.4	0.5	sig1	995	995	995	995
250	500	0.4	0.5	bsln	995	995	995	995
250	500	0.4	0.5	sig2	1000	995	1000	1000
250	500	0.4	0.5	big2	995	995	995	995
250	500	0.4	0.5	s2or	995	995	995	995
300	500	0.4	0.5	raw	1000	998	1000	1000
300	500	0.4	0.5	sig1	998	998	998	998
300	500	0.4	0.5	bsln	998	998	998	998
300	500	0.4	0.5	sig2	1000	998	1000	1000
300	500	0.4	0.5	big2	998	998	998	998
300	500	0.4	0.5	s2or	998	998	998	998
350	500	0.4	0.5	raw	1000	1000	1000	1000
350	500	0.4	0.5	sig1	1000	1000	1000	1000
350	500	0.4	0.5	bsln	1000	1000	1000	1000
350	500	0.4	0.5	sig2	1000	1000	1000	1000
350	500	0.4	0.5	big2	1000	1000	1000	1000
350	500	0.4	0.5	s2or	1000	1000	1000	1000
400	500	0.4	0.5	raw	1000	1000	1000	1000
400	500	0.4	0.5	sig1	1000	1000	1000	1000
400	500	0.4	0.5	bsln	1000	1000	1000	1000
400	500	0.4	0.5	sig2	1000	1000	1000	1000
400	500	0.4	0.5	big2	1000	1000	1000	1000
400	500	0.4	0.5	s2or	1000	1000	1000	1000
450	500	0.4	0.5	raw	1000	1000	1000	1000
450	500	0.4	0.5	sig1	1000	1000	1000	1000
450	500	0.4	0.5	bsln	1000	1000	1000	1000
450	500	0.4	0.5	sig2	1000	1000	1000	1000
450	500	0.4	0.5	big2	1000	1000	1000	1000
450	500	0.4	0.5	s2or	1000	1000	1000	1000
500	500	0.4	0.5	raw	1000	1000	1000	1000
500	500	0.4	0.5	sig1	1000	1000	1000	1000
500	500	0.4	0.5	bsln	1000	1000	1000	1000
500	500	0.4	0.5	sig2	1000	1000	1000	1000
500	500	0.4	0.5	big2	1000	1000	1000	1000
500	500	0.4	0.5	s2or	1000	1000	1000	1000
20	20	0.5	0.5	raw	1000	323	323	898
20	20	0.5	0.5	sig1	323	323	95	309
20	20	0.5	0.5	bsln	309	309	95	309
20	20	0.5	0.5	sig2	1000	323	323	898
20	20	0.5	0.5	big2	323	323	95	309
20	20	0.5	0.5	s2or	309	309	95	309
50	20	0.5	0.5	raw	1000	716	323	944
50	20	0.5	0.5	sig1	716	716	230	681
50	20	0.5	0.5	bsln	681	681	230	681
50	20	0.5	0.5	sig2	1000	716	323	944
50	20	0.5	0.5	big2	716	716	230	681
50	20	0.5	0.5	s2or	681	681	230	681
100	20	0.5	0.5	raw	1000	929	323	947
100	20	0.5	0.5	sig1	929	929	301	879
100	20	0.5	0.5	bsln	879	879	301	879
100	20	0.5	0.5	sig2	1000	929	323	947
100	20	0.5	0.5	big2	929	929	301	879
100	20	0.5	0.5	s2or	879	879	301	879
150	20	0.5	0.5	raw	1000	988	323	947
150	20	0.5	0.5	sig1	988	988	319	935
150	20	0.5	0.5	bsln	935	935	319	935
150	20	0.5	0.5	sig2	1000	988	323	947
150	20	0.5	0.5	big2	988	988	319	935
150	20	0.5	0.5	s2or	935	935	319	935
200	20	0.5	0.5	raw	1000	1000	323	947
200	20	0.5	0.5	sig1	1000	1000	323	947
200	20	0.5	0.5	bsln	947	947	323	947
200	20	0.5	0.5	sig2	1000	1000	323	947
200	20	0.5	0.5	big2	1000	1000	323	947
200	20	0.5	0.5	s2or	947	947	323	947
250	20	0.5	0.5	raw	1000	999	323	947
250	20	0.5	0.5	sig1	999	999	323	946
250	20	0.5	0.5	bsln	946	946	323	946
250	20	0.5	0.5	sig2	1000	999	323	947
250	20	0.5	0.5	big2	999	999	323	946
250	20	0.5	0.5	s2or	946	946	323	946
300	20	0.5	0.5	raw	1000	1000	323	947
300	20	0.5	0.5	sig1	1000	1000	323	947
300	20	0.5	0.5	bsln	947	947	323	947
300	20	0.5	0.5	sig2	1000	1000	323	947
300	20	0.5	0.5	big2	1000	1000	323	947
300	20	0.5	0.5	s2or	947	947	323	947
350	20	0.5	0.5	raw	1000	1000	323	947
350	20	0.5	0.5	sig1	1000	1000	323	947
350	20	0.5	0.5	bsln	947	947	323	947
350	20	0.5	0.5	sig2	1000	1000	323	947
350	20	0.5	0.5	big2	1000	1000	323	947
350	20	0.5	0.5	s2or	947	947	323	947
400	20	0.5	0.5	raw	1000	1000	323	947
400	20	0.5	0.5	sig1	1000	1000	323	947
400	20	0.5	0.5	bsln	947	947	323	947
400	20	0.5	0.5	sig2	1000	1000	323	947
400	20	0.5	0.5	big2	1000	1000	323	947
400	20	0.5	0.5	s2or	947	947	323	947
450	20	0.5	0.5	raw	1000	1000	323	947
450	20	0.5	0.5	sig1	1000	1000	323	947
450	20	0.5	0.5	bsln	947	947	323	947
450	20	0.5	0.5	sig2	1000	1000	323	947
450	20	0.5	0.5	big2	1000	1000	323	947
450	20	0.5	0.5	s2or	947	947	323	947
500	20	0.5	0.5	raw	1000	1000	323	947
500	20	0.5	0.5	sig1	1000	1000	323	947
500	20	0.5	0.5	bsln	947	947	323	947
500	20	0.5	0.5	sig2	1000	1000	323	947
500	20	0.5	0.5	big2	1000	1000	323	947
500	20	0.5	0.5	s2or	947	947	323	947
20	50	0.5	0.5	raw	1000	323	716	944
20	50	0.5	0.5	sig1	323	323	228	322
20	50	0.5	0.5	bsln	322	322	228	322
20	50	0.5	0.5	sig2	1000	323	716	944
20	50	0.5	0.5	big2	323	323	228	322
20	50	0.5	0.5	s2or	322	322	228	322
50	50	0.5	0.5	raw	1000	716	716	994
50	50	0.5	0.5	sig1	716	716	509	714
50	50	0.5	0.5	bsln	714	714	509	714
50	50	0.5	0.5	sig2	1000	716	716	994
50	50	0.5	0.5	big2	716	716	509	714
50	50	0.5	0.5	s2or	714	714	509	714
100	50	0.5	0.5	raw	1000	929	716	997
100	50	0.5	0.5	sig1	929	929	670	926
100	50	0.5	0.5	bsln	926	926	670	926
100	50	0.5	0.5	sig2	1000	929	716	997
100	50	0.5	0.5	big2	929	929	670	926
100	50	0.5	0.5	s2or	926	926	670	926
150	50	0.5	0.5	raw	1000	988	716	997
150	50	0.5	0.5	sig1	988	988	708	985
150	50	0.5	0.5	bsln	985	985	708	985
150	50	0.5	0.5	sig2	1000	988	716	997
150	50	0.5	0.5	big2	988	988	708	985
150	50	0.5	0.5	s2or	985	985	708	985
200	50	0.5	0.5	raw	1000	1000	716	997
200	50	0.5	0.5	sig1	1000	1000	716	997
200	50	0.5	0.5	bsln	997	997	716	997
