n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
80	40	0.5	0.2	raw	10000	8802	1459	8643	8146	6828	5071	9521	7997	8088	9981	1398
80	40	0.5	0.2	sig1	8802	8802	1295	8243	7190	5713	4115	8326	6822	6917	8784	916
80	40	0.5	0.2	bsln	7190	7190	1278	7096	7190	5599	4115	7139	6426	6500	7190	916
80	40	0.5	0.2	sig2	1278	1278	1278	1278	1278	1265	1196	1278	1275	1276	1278	738
80	40	0.5	0.2	big2	7190	7190	1456	7096	7190	5605	4164	7139	6428	6502	7190	916
80	40	0.5	0.2	s2or	7190	7190	1278	7096	7190	5612	4197	7139	6429	6502	7190	1456
160	40	0.5	0.2	raw	10000	9938	1459	9928	8154	7062	3562	9251	7720	7819	9975	1266
160	40	0.5	0.2	sig1	9938	9938	1453	9900	8103	7003	3520	9191	7661	7760	9913	1238
160	40	0.5	0.2	bsln	8103	8103	1433	8101	8103	6818	3520	8037	7318	7396	8103	1238
160	40	0.5	0.2	sig2	1433	1433	1433	1433	1433	1418	1190	1433	1422	1422	1433	971
160	40	0.5	0.2	big2	8103	8103	1700	8101	8103	6833	3743	8037	7329	7407	8103	1238
160	40	0.5	0.2	s2or	8103	8103	1433	8101	8103	6833	3763	8037	7329	7407	8103	1700
320	40	0.5	0.2	raw	10000	10000	1459	10000	8154	7176	2483	8963	7565	7658	9969	1121
320	40	0.5	0.2	sig1	10000	10000	1459	10000	8154	7176	2483	8963	7565	7658	9969	1121
320	40	0.5	0.2	bsln	8154	8154	1439	8154	8154	7075	2483	8103	7388	7459	8154	1121
320	40	0.5	0.2	sig2	1439	1439	1439	1439	1439	1429	1098	1438	1433	1429	1439	985
320	40	0.5	0.2	big2	8154	8154	1575	8154	8154	7085	2791	8104	7394	7469	8154	1121
320	40	0.5	0.2	s2or	8154	8154	1439	8154	8154	7085	2824	8104	7394	7469	8154	1575
20	80	0.5	0.2	raw	10000	3455	2432	4302	8531	4607	8217	9632	8537	8728	9988	1408
20	80	0.5	0.2	sig1	3455	3455	807	2054	3121	189	1797	3089	2051	2235	3443	0
20	80	0.5	0.2	bsln	3121	3121	803	2054	3121	189	1797	2895	2037	2211	3117	0
20	80	0.5	0.2	sig2	803	803	803	803	803	189	705	792	725	743	803	0
20	80	0.5	0.2	big2	3121	3121	803	2054	3121	189	1797	2895	2037	2211	3117	0
20	80	0.5	0.2	s2or	3121	3121	803	2054	3121	803	1895	2906	2115	2271	3117	803
40	80	0.5	0.2	raw	10000	5954	2432	6194	8905	5054	6984	9489	8000	8129	9977	1297
40	80	0.5	0.2	sig1	5954	5954	1437	4534	5344	1626	3104	5444	3993	4123	5931	88
40	80	0.5	0.2	bsln	5344	5344	1432	4507	5344	1626	3104	5077	3930	4050	5337	88
40	80	0.5	0.2	sig2	1432	1432	1432	1432	1432	1005	1267	1428	1352	1369	1432	88
40	80	0.5	0.2	big2	5344	5344	1432	4507	5344	1626	3104	5077	3930	4050	5337	88
40	80	0.5	0.2	s2or	5344	5344	1432	4507	5344	2053	3269	5081	4010	4113	5337	1432
80	80	0.5	0.2	raw	10000	8802	2432	8733	8985	5106	5196	9230	7308	7416	9939	915
80	80	0.5	0.2	sig1	8802	8802	2120	8128	7907	4005	4094	8034	6128	6235	8741	411
80	80	0.5	0.2	bsln	7907	7907	2110	7683	7907	4005	4094	7545	6031	6126	7902	411
80	80	0.5	0.2	sig2	2110	2110	2110	2110	2110	1853	1874	2107	2051	2058	2110	411
80	80	0.5	0.2	big2	7907	7907	2110	7683	7907	4010	4100	7545	6031	6127	7902	411
80	80	0.5	0.2	s2or	7907	7907	2110	7683	7907	4262	4330	7548	6090	6178	7902	2110
160	80	0.5	0.2	raw	10000	9938	2432	9911	8993	5290	3389	8876	6656	6754	9919	674
160	80	0.5	0.2	sig1	9938	9938	2415	9874	8936	5228	3336	8814	6594	6692	9857	635
160	80	0.5	0.2	bsln	8936	8936	2404	8924	8936	5217	3336	8430	6541	6634	8931	635
160	80	0.5	0.2	sig2	2404	2404	2404	2404	2404	2252	1938	2403	2368	2373	2404	597
160	80	0.5	0.2	big2	8936	8936	2442	8924	8936	5227	3371	8430	6545	6638	8931	635
160	80	0.5	0.2	s2or	8936	8936	2404	8924	8936	5369	3802	8431	6577	6665	8931	2442
320	80	0.5	0.2	raw	10000	10000	2432	10000	8993	5307	2070	8315	6110	6220	9868	460
320	80	0.5	0.2	sig1	10000	10000	2432	10000	8993	5307	2070	8315	6110	6220	9868	460
320	80	0.5	0.2	bsln	8993	8993	2421	8993	8993	5305	2070	8182	6101	6211	8993	460
320	80	0.5	0.2	sig2	2421	2421	2421	2421	2421	2392	1643	2420	2411	2412	2421	454
320	80	0.5	0.2	big2	8993	8993	2427	8993	8993	5308	2141	8183	6102	6213	8993	460
320	80	0.5	0.2	s2or	8993	8993	2421	8993	8993	5334	2848	8183	6111	6220	8993	2427
20	160	0.5	0.2	raw	10000	3455	4253	5817	9101	3363	8319	9497	8386	8607	9994	1295
20	160	0.5	0.2	sig1	3455	3455	1427	2384	3327	10	1818	2954	1874	2090	3449	0
20	160	0.5	0.2	bsln	3327	3327	1424	2382	3327	10	1818	2892	1873	2085	3323	0
20	160	0.5	0.2	sig2	1424	1424	1424	1424	1424	10	1061	1341	1065	1130	1424	0
20	160	0.5	0.2	big2	3327	3327	1424	2382	3327	10	1818	2892	1873	2085	3323	0
20	160	0.5	0.2	s2or	3327	3327	1424	2382	3327	1424	2181	2975	2232	2379	3323	1424
40	160	0.5	0.2	raw	10000	5954	4253	7209	9527	3567	7188	9273	7703	7852	9963	1042
40	160	0.5	0.2	sig1	5954	5954	2521	4851	5753	566	3183	5227	3672	3820	5917	7
40	160	0.5	0.2	bsln	5753	5753	2521	4851	5753	566	3183	5130	3657	3804	5728	7
40	160	0.5	0.2	sig2	2521	2521	2521	2521	2521	566	1929	2430	2070	2120	2519	7
40	160	0.5	0.2	big2	5753	5753	2521	4851	5753	566	3183	5130	3657	3804	5728	7
40	160	0.5	0.2	s2or	5753	5753	2521	4851	5753	2521	3775	5221	4108	4205	5730	2521
80	160	0.5	0.2	raw	10000	8802	4253	9025	9639	3286	5291	8843	6557	6691	9916	597
80	160	0.5	0.2	sig1	8802	8802	3750	8236	8496	2217	4118	7645	5366	5500	8718	144
80	160	0.5	0.2	bsln	8496	8496	3749	8166	8496	2217	4118	7518	5354	5487	8441	144
80	160	0.5	0.2	sig2	3749	3749	3749	3749	3749	1766	2689	3637	3106	3152	3747	144
80	160	0.5	0.2	big2	8496	8496	3749	8166	8496	2217	4118	7518	5354	5487	8441	144
80	160	0.5	0.2	s2or	8496	8496	3749	8166	8496	4200	5178	7630	5997	6084	8443	3749
160	160	0.5	0.2	raw	10000	9938	4253	9918	9645	3088	3158	8114	5330	5438	9813	321
160	160	0.5	0.2	sig1	9938	9938	4231	9875	9587	3031	3101	8052	5269	5377	9751	295
160	160	0.5	0.2	bsln	9587	9587	4230	9572	9587	3031	3101	7987	5260	5367	9483	295
160	160	0.5	0.2	sig2	4230	4230	4230	4230	4230	2378	2425	4118	3454	3499	4229	295
160	160	0.5	0.2	big2	9587	9587	4230	9572	9587	3032	3102	7987	5260	5367	9483	295
160	160	0.5	0.2	s2or	9587	9587	4230	9572	9587	4883	4906	8099	6036	6098	9484	4230
320	160	0.5	0.2	raw	10000	10000	4253	10000	9645	2803	1502	7145	4138	4225	9621	153
320	160	0.5	0.2	sig1	10000	10000	4253	10000	9645	2803	1502	7145	4138	4225	9621	153
320	160	0.5	0.2	bsln	9645	9645	4252	9645	9645	2803	1502	7140	4138	4225	9445	153
320	160	0.5	0.2	sig2	4252	4252	4252	4252	4252	2454	1427	4135	3225	3275	4251	153
320	160	0.5	0.2	big2	9645	9645	4252	9645	9645	2803	1505	7140	4138	4225	9445	153
320	160	0.5	0.2	s2or	9645	9645	4252	9645	9645	4601	4327	7257	5165	5202	9446	4252
20	320	0.5	0.2	raw	10000	3455	7177	8056	9371	2397	8422	9334	8349	8573	9994	1180
20	320	0.5	0.2	sig1	3455	3455	2470	2990	3435	0	1894	2790	1821	2042	3449	0
20	320	0.5	0.2	bsln	3435	3435	2467	2988	3435	0	1894	2780	1821	2042	3429	0
20	320	0.5	0.2	sig2	2467	2467	2467	2467	2467	0	1571	2104	1520	1662	2463	0
20	320	0.5	0.2	big2	3435	3435	2467	2988	3435	0	1894	2780	1821	2042	3429	0
20	320	0.5	0.2	s2or	3435	3435	2467	2988	3435	2467	2790	3143	2768	2847	3433	2467
40	320	0.5	0.2	raw	10000	5954	7177	8762	9835	2501	7323	9004	7504	7665	9954	924
40	320	0.5	0.2	sig1	5954	5954	4241	5465	5927	93	3284	4958	3463	3622	5908	0
40	320	0.5	0.2	bsln	5927	5927	4241	5465	5927	93	3284	4942	3463	3621	5882	0
40	320	0.5	0.2	sig2	4241	4241	4241	4241	4241	93	2720	3761	2836	2946	4230	0
40	320	0.5	0.2	big2	5927	5927	4241	5465	5927	93	3284	4942	3463	3621	5882	0
40	320	0.5	0.2	s2or	5927	5927	4241	5465	5927	4241	4805	5422	4868	4916	5893	4241
80	320	0.5	0.2	raw	10000	8802	7177	9564	9945	1992	5352	8274	6024	6165	9874	462
80	320	0.5	0.2	sig1	8802	8802	6318	8549	8762	983	4158	7076	4827	4968	8676	50
80	320	0.5	0.2	bsln	8762	8762	6317	8549	8762	983	4158	7065	4826	4967	8642	50
80	320	0.5	0.2	sig2	6317	6317	6317	6317	6317	983	3615	5524	4071	4180	6282	50
80	320	0.5	0.2	big2	8762	8762	6317	8549	8762	983	4158	7065	4826	4967	8642	50
80	320	0.5	0.2	s2or	8762	8762	6317	8549	8762	6317	6860	7858	7072	7104	8677	6317
160	320	0.5	0.2	raw	10000	9938	7177	9959	9953	1517	2896	7206	4191	4276	9612	162
160	320	0.5	0.2	sig1	9938	9938	7132	9906	9891	1459	2834	7144	4129	4214	9550	123
160	320	0.5	0.2	bsln	9891	9891	7131	9873	9891	1459	2834	7141	4129	4214	9527	123
160	320	0.5	0.2	sig2	7131	7131	7131	7131	7131	1398	2641	5872	3722	3796	7046	123
160	320	0.5	0.2	big2	9891	9891	7131	9873	9891	1461	2834	7141	4129	4214	9527	123
160	320	0.5	0.2	s2or	9891	9891	7131	9873	9891	7192	7324	8400	7538	7549	9612	7131
320	320	0.5	0.2	raw	10000	10000	7177	9999	9953	999	1021	5501	2401	2463	8982	41
320	320	0.5	0.2	sig1	10000	10000	7177	9999	9953	999	1021	5501	2401	2463	8982	41
320	320	0.5	0.2	bsln	9953	9953	7176	9952	9953	999	1021	5501	2401	2463	8977	41
320	320	0.5	0.2	sig2	7176	7176	7176	7176	7176	994	1016	4970	2344	2403	6971	41
320	320	0.5	0.2	big2	9953	9953	7176	9952	9953	1000	1022	5501	2401	2463	8977	41
320	320	0.5	0.2	s2or	9953	9953	7176	9952	9953	7181	7181	7707	7233	7236	9182	7176
20	20	0.8	0.2	raw	10000	6944	974	5442	7344	5059	5327	9314	7179	7559	9966	930
20	20	0.8	0.2	sig1	6944	6944	680	4739	5100	2427	2683	6270	4231	4607	6910	179
20	20	0.8	0.2	bsln	5100	5100	639	4432	5100	2427	2683	4974	3936	4226	5099	179
20	20	0.8	0.2	sig2	639	639	639	639	639	588	600	639	627	632	639	179
20	20	0.8	0.2	big2	5100	5100	639	4432	5100	2428	2687	4974	3936	4226	5099	179
20	20	0.8	0.2	s2or	5100	5100	639	4432	5100	2478	2722	4974	3948	4233	5099	639
40	20	0.8	0.2	raw	10000	9451	974	8930	7380	5216	3548	8917	6565	6872	9941	689
40	20	0.8	0.2	sig1	9451	9451	923	8768	6970	4721	3118	8370	6037	6345	9392	506
40	20	0.8	0.2	bsln	6970	6970	868	6893	6970	4594	3118	6813	5646	5904	6970	506
40	20	0.8	0.2	sig2	868	868	868	868	868	852	802	868	863	864	868	405
40	20	0.8	0.2	big2	6970	6970	969	6893	6970	4602	3147	6813	5649	5908	6970	506
40	20	0.8	0.2	s2or	6970	6970	868	6893	6970	4610	3184	6813	5651	5908	6970	969
80	20	0.8	0.2	raw	10000	9991	974	9976	7381	5235	2195	8260	6002	6286	9884	523
80	20	0.8	0.2	sig1	9991	9991	973	9974	7374	5226	2188	8251	5993	6277	9875	519
80	20	0.8	0.2	bsln	7374	7374	914	7374	7374	5138	2188	7169	5790	6046	7374	519
80	20	0.8	0.2	sig2	914	914	914	914	914	906	788	913	909	909	914	430
80	20	0.8	0.2	big2	7374	7374	1003	7374	7374	5144	2262	7170	5794	6051	7374	519
80	20	0.8	0.2	s2or	7374	7374	914	7374	7374	5146	2314	7170	5795	6051	7374	1003
160	20	0.8	0.2	raw	10000	10000	974	10000	7381	5237	1344	7772	5664	5918	9861	465
160	20	0.8	0.2	sig1	10000	10000	974	10000	7381	5237	1344	7772	5664	5918	9861	465
160	20	0.8	0.2	bsln	7381	7381	915	7381	7381	5211	1344	7110	5610	5852	7381	465
160	20	0.8	0.2	sig2	915	915	915	915	915	910	752	914	911	909	915	437
160	20	0.8	0.2	big2	7381	7381	943	7381	7381	5216	1451	7111	5614	5858	7381	465
160	20	0.8	0.2	s2or	7381	7381	915	7381	7381	5216	1507	7111	5614	5858	7381	943
320	20	0.8	0.2	raw	10000	10000	974	10000	7381	5293	840	7133	5526	5773	9844	414
320	20	0.8	0.2	sig1	10000	10000	974	10000	7381	5293	840	7133	5526	5773	9844	414
320	20	0.8	0.2	bsln	7381	7381	915	7381	7381	5292	840	6907	5519	5762	7381	414
320	20	0.8	0.2	sig2	915	915	915	915	915	911	648	915	911	909	915	414
320	20	0.8	0.2	big2	7381	7381	915	7381	7381	5296	988	6907	5523	5768	7381	414
320	20	0.8	0.2	s2or	7381	7381	915	7381	7381	5296	1107	6907	5523	5768	7381	915
20	40	0.8	0.2	raw	10000	6944	1459	5300	8109	3342	5489	8909	6519	6879	9918	590
20	40	0.8	0.2	sig1	6944	6944	1018	4415	5659	1052	2625	5855	3526	3875	6862	39
20	40	0.8	0.2	bsln	5659	5659	1000	4387	5659	1052	2625	5136	3433	3748	5637	39
20	40	0.8	0.2	sig2	1000	1000	1000	1000	1000	583	844	989	897	932	1000	39
20	40	0.8	0.2	big2	5659	5659	1000	4387	5659	1052	2625	5136	3433	3748	5637	39
20	40	0.8	0.2	s2or	5659	5659	1000	4387	5659	1469	2781	5147	3536	3816	5637	1000
40	40	0.8	0.2	raw	10000	9451	1459	8593	8155	3135	3285	8221	5263	5545	9841	326
40	40	0.8	0.2	sig1	9451	9451	1389	8394	7717	2651	2797	7672	4728	5010	9292	182
40	40	0.8	0.2	bsln	7717	7717	1369	7455	7717	2651	2797	6911	4615	4872	7695	182
40	40	0.8	0.2	sig2	1369	1369	1369	1369	1369	1084	1118	1365	1279	1293	1369	182
40	40	0.8	0.2	big2	7717	7717	1369	7455	7717	2652	2799	6911	4615	4872	7695	182
40	40	0.8	0.2	s2or	7717	7717	1369	7455	7717	2936	3048	6915	4705	4948	7695	1369
80	40	0.8	0.2	raw	10000	9991	1459	9952	8154	2813	1581	7221	4055	4320	9657	157
80	40	0.8	0.2	sig1	9991	9991	1458	9949	8147	2804	1574	7212	4046	4311	9648	154
80	40	0.8	0.2	bsln	8147	8147	1438	8141	8147	2801	1574	6866	4026	4286	8111	154
80	40	0.8	0.2	sig2	1438	1438	1438	1438	1438	1239	939	1436	1359	1379	1438	147
80	40	0.8	0.2	big2	8147	8147	1445	8141	8147	2801	1580	6866	4026	4286	8111	154
80	40	0.8	0.2	s2or	8147	8147	1438	8141	8147	3000	2073	6868	4105	4345	8111	1445
160	40	0.8	0.2	raw	10000	10000	1459	10000	8154	2656	753	6007	3373	3580	9445	125
160	40	0.8	0.2	sig1	10000	10000	1459	10000	8154	2656	753	6007	3373	3580	9445	125
160	40	0.8	0.2	bsln	8154	8154	1439	8154	8154	2656	753	5940	3372	3579	8122	125
160	40	0.8	0.2	sig2	1439	1439	1439	1439	1439	1328	657	1439	1394	1404	1439	125
160	40	0.8	0.2	big2	8154	8154	1439	8154	8154	2656	766	5940	3372	3579	8122	125
160	40	0.8	0.2	s2or	8154	8154	1439	8154	8154	2767	1535	5940	3417	3614	8122	1439
320	40	0.8	0.2	raw	10000	10000	1459	10000	8154	2573	360	4988	2910	3123	9276	87
320	40	0.8	0.2	sig1	10000	10000	1459	10000	8154	2573	360	4988	2910	3123	9276	87
320	40	0.8	0.2	bsln	8154	8154	1439	8154	8154	2573	360	4987	2910	3123	8138	87
320	40	0.8	0.2	sig2	1439	1439	1439	1439	1439	1389	356	1439	1414	1428	1439	87
320	40	0.8	0.2	big2	8154	8154	1439	8154	8154	2573	372	4987	2910	3123	8138	87
320	40	0.8	0.2	s2or	8154	8154	1439	8154	8154	2623	1443	4987	2935	3134	8138	1439
20	80	0.8	0.2	raw	10000	6944	2432	5728	8950	2011	5565	8408	5992	6359	9856	407
20	80	0.8	0.2	sig1	6944	6944	1692	4502	6258	217	2590	5352	2978	3337	6800	2
20	80	0.8	0.2	bsln	6258	6258	1685	4502	6258	217	2590	5076	2962	3307	6172	2
20	80	0.8	0.2	sig2	1685	1685	1685	1685	1685	217	1162	1579	1230	1307	1680	2
20	80	0.8	0.2	big2	6258	6258	1685	4502	6258	217	2590	5076	2962	3307	6172	2
20	80	0.8	0.2	s2or	6258	6258	1685	4502	6258	1685	3113	5182	3417	3685	6177	1685
40	80	0.8	0.2	raw	10000	9451	2432	8474	8992	1489	3053	7359	4201	4472	9635	161
40	80	0.8	0.2	sig1	9451	9451	2299	8222	8506	1051	2531	6811	3663	3934	9086	42
40	80	0.8	0.2	bsln	8506	8506	2289	7982	8506	1051	2531	6560	3638	3904	8329	42
40	80	0.8	0.2	sig2	2289	2289	2289	2289	2289	752	1347	2160	1631	1709	2285	42
40	80	0.8	0.2	big2	8506	8506	2289	7982	8506	1051	2531	6560	3638	3904	8329	42
40	80	0.8	0.2	s2or	8506	8506	2289	7982	8506	2588	3473	6689	4296	4484	8333	2289
80	80	0.8	0.2	raw	10000	9991	2432	9910	8993	990	1045	5625	2342	2511	9072	34
80	80	0.8	0.2	sig1	9991	9991	2427	9904	8986	983	1038	5616	2333	2502	9063	29
80	80	0.8	0.2	bsln	8986	8986	2416	8974	8986	983	1038	5534	2330	2499	8525	29
80	80	0.8	0.2	sig2	2416	2416	2416	2416	2416	725	763	2204	1380	1453	2413	29
80	80	0.8	0.2	big2	8986	8986	2416	8974	8986	984	1039	5534	2330	2499	8525	29
80	80	0.8	0.2	s2or	8986	8986	2416	8974	8986	2674	2691	5746	3366	3462	8528	2416
160	80	0.8	0.2	raw	10000	10000	2432	10000	8993	724	279	3815	1329	1457	8170	11
160	80	0.8	0.2	sig1	10000	10000	2432	10000	8993	724	279	3815	1329	1457	8170	11
160	80	0.8	0.2	bsln	8993	8993	2421	8993	8993	724	279	3807	1329	1457	7951	11
160	80	0.8	0.2	sig2	2421	2421	2421	2421	2421	665	274	2071	1099	1181	2415	11
160	80	0.8	0.2	big2	8993	8993	2421	8993	8993	724	279	3807	1329	1457	7951	11
160	80	0.8	0.2	s2or	8993	8993	2421	8993	8993	2480	2426	4157	2651	2697	7957	2421
320	80	0.8	0.2	raw	10000	10000	2432	10000	8993	565	85	2401	821	896	7270	6
320	80	0.8	0.2	sig1	10000	10000	2432	10000	8993	565	85	2401	821	896	7270	6
320	80	0.8	0.2	bsln	8993	8993	2421	8993	8993	565	85	2401	821	896	7232	6
320	80	0.8	0.2	sig2	2421	2421	2421	2421	2421	558	85	1831	791	855	2421	6
320	80	0.8	0.2	big2	8993	8993	2421	8993	8993	565	85	2401	821	896	7232	6
320	80	0.8	0.2	s2or	8993	8993	2421	8993	8993	2428	2421	2991	2451	2462	7232	2421
20	160	0.8	0.2	raw	10000	6944	4253	6810	9588	1208	5516	7844	5592	6004	9821	318
20	160	0.8	0.2	sig1	6944	6944	2931	5077	6696	14	2476	4788	2548	2957	6765	0
20	160	0.8	0.2	bsln	6696	6696	2931	5077	6696	14	2476	4710	2546	2954	6547	0
20	160	0.8	0.2	sig2	2931	2931	2931	2931	2931	14	1566	2401	1569	1763	2901	0
20	160	0.8	0.2	big2	6696	6696	2931	5077	6696	14	2476	4710	2546	2954	6547	0
20	160	0.8	0.2	s2or	6696	6696	2931	5077	6696	2931	3841	5240	3908	4122	6577	2931
40	160	0.8	0.2	raw	10000	9451	4253	8707	9644	643	2831	6229	3403	3615	9441	80
40	160	0.8	0.2	sig1	9451	9451	4022	8365	9110	279	2286	5680	2855	3067	8892	2
40	160	0.8	0.2	bsln	9110	9110	4021	8355	9110	279	2286	5618	2850	3058	8642	2
40	160	0.8	0.2	sig2	4021	4021	4021	4021	4021	279	1600	3106	1882	2000	3938	2
40	160	0.8	0.2	big2	9110	9110	4021	8355	9110	279	2286	5618	2850	3058	8642	2
40	160	0.8	0.2	s2or	9110	9110	4021	8355	9110	4021	4707	6533	4989	5079	8725	4021
80	160	0.8	0.2	raw	10000	9991	4253	9889	9645	260	729	3753	1292	1419	8116	18
80	160	0.8	0.2	sig1	9991	9991	4249	9882	9636	251	720	3744	1283	1410	8107	16
80	160	0.8	0.2	bsln	9636	9636	4248	9611	9636	251	720	3730	1281	1408	7977	16
80	160	0.8	0.2	sig2	4248	4248	4248	4248	4248	235	630	2530	1064	1165	4010	16
80	160	0.8	0.2	big2	9636	9636	4248	9611	9636	251	720	3730	1281	1408	7977	16
80	160	0.8	0.2	s2or	9636	9636	4248	9611	9636	4264	4338	5448	4465	4491	8215	4248
160	160	0.8	0.2	raw	10000	10000	4253	10000	9645	100	103	1726	374	400	5730	0
160	160	0.8	0.2	sig1	10000	10000	4253	10000	9645	100	103	1726	374	400	5730	0
160	160	0.8	0.2	bsln	9645	9645	4252	9645	9645	100	103	1726	374	400	5720	0
160	160	0.8	0.2	sig2	4252	4252	4252	4252	4252	97	100	1510	363	389	3623	0
160	160	0.8	0.2	big2	9645	9645	4252	9645	9645	100	103	1726	374	400	5720	0
160	160	0.8	0.2	s2or	9645	9645	4252	9645	9645	4255	4255	4468	4263	4263	6349	4252
320	160	0.8	0.2	raw	10000	10000	4253	10000	9645	31	7	564	87	96	3526	0
320	160	0.8	0.2	sig1	10000	10000	4253	10000	9645	31	7	564	87	96	3526	0
320	160	0.8	0.2	bsln	9645	9645	4252	9645	9645	31	7	564	87	96	3526	0
320	160	0.8	0.2	sig2	4252	4252	4252	4252	4252	31	7	563	87	96	2904	0
320	160	0.8	0.2	big2	9645	9645	4252	9645	9645	31	7	564	87	96	3526	0
320	160	0.8	0.2	s2or	9645	9645	4252	9645	9645	4252	4252	4253	4252	4252	4874	4252
20	320	0.8	0.2	raw	10000	6944	7177	8522	9894	739	5576	7318	5444	5796	9814	264
20	320	0.8	0.2	sig1	6944	6944	4972	6087	6916	0	2522	4262	2390	2741	6758	0
20	320	0.8	0.2	bsln	6916	6916	4972	6087	6916	0	2522	4259	2390	2741	6734	0
20	320	0.8	0.2	sig2	4972	4972	4972	4972	4972	0	2143	3349	2034	2290	4869	0
20	320	0.8	0.2	big2	6916	6916	4972	6087	6916	0	2522	4259	2390	2741	6734	0
20	320	0.8	0.2	s2or	6916	6916	4972	6087	6916	4972	5351	5882	5328	5423	6837	4972
40	320	0.8	0.2	raw	10000	9451	7177	9431	9952	284	2767	5229	2961	3173	9290	58
40	320	0.8	0.2	sig1	9451	9451	6781	8962	9406	28	2218	4680	2412	2624	8741	0
40	320	0.8	0.2	bsln	9406	9406	6780	8962	9406	28	2218	4677	2412	2623	8712	0
40	320	0.8	0.2	sig2	6780	6780	6780	6780	6780	28	1961	3824	2100	2274	6456	0
40	320	0.8	0.2	big2	9406	9406	6780	8962	9406	28	2218	4677	2412	2623	8712	0
40	320	0.8	0.2	s2or	9406	9406	6780	8962	9406	6780	7037	7633	7092	7129	9036	6780
80	320	0.8	0.2	raw	10000	9991	7177	9943	9953	69	559	2415	782	843	7258	8
80	320	0.8	0.2	sig1	9991	9991	7169	9934	9944	61	550	2406	773	834	7249	2
80	320	0.8	0.2	bsln	9944	9944	7168	9917	9944	61	550	2406	773	834	7242	2
80	320	0.8	0.2	sig2	7168	7168	7168	7168	7168	61	529	2161	723	779	5741	2
80	320	0.8	0.2	big2	9944	9944	7168	9917	9944	61	550	2406	773	834	7242	2
80	320	0.8	0.2	s2or	9944	9944	7168	9917	9944	7168	7189	7413	7218	7223	8669	7168
160	320	0.8	0.2	raw	10000	10000	7177	10000	9953	8	38	587	95	105	3574	1
160	320	0.8	0.2	sig1	10000	10000	7177	10000	9953	8	38	587	95	105	3574	1
160	320	0.8	0.2	bsln	9953	9953	7176	9953	9953	8	38	587	95	105	3573	1
160	320	0.8	0.2	sig2	7176	7176	7176	7176	7176	8	38	575	95	105	3274	1
160	320	0.8	0.2	big2	9953	9953	7176	9953	9953	8	38	587	95	105	3573	1
160	320	0.8	0.2	s2or	9953	9953	7176	9953	9953	7176	7176	7188	7176	7176	7475	7176
320	320	0.8	0.2	raw	10000	10000	7177	10000	9953	0	0	65	4	4	901	0
320	320	0.8	0.2	sig1	10000	10000	7177	10000	9953	0	0	65	4	4	901	0
320	320	0.8	0.2	bsln	9953	9953	7176	9953	9953	0	0	65	4	4	901	0
320	320	0.8	0.2	sig2	7176	7176	7176	7176	7176	0	0	65	4	4	894	0
320	320	0.8	0.2	big2	9953	9953	7176	9953	9953	0	0	65	4	4	901	0
320	320	0.8	0.2	s2or	9953	9953	7176	9953	9953	7176	7176	7176	7176	7176	7183	7176
20	20	1	0.2	raw	10000	8702	974	6892	7379	3494	3764	8571	5648	6146	9880	411
20	20	1	0.2	sig1	8702	8702	852	6556	6428	2424	2691	7277	4402	4899	8582	146
20	20	1	0.2	bsln	6428	6428	801	5885	6428	2424	2691	6013	4198	4631	6422	146
20	20	1	0.2	sig2	801	801	801	801	801	702	729	801	779	789	801	146
20	20	1	0.2	big2	6428	6428	801	5885	6428	2425	2693	6013	4198	4631	6422	146
20	20	1	0.2	s2or	6428	6428	801	5885	6428	2523	2763	6013	4220	4643	6422	801
40	20	1	0.2	raw	10000	9928	974	9780	7381	3302	1985	7711	4583	5040	9750	257
40	20	1	0.2	sig1	9928	9928	960	9746	7330	3238	1934	7640	4515	4972	9678	227
40	20	1	0.2	bsln	7330	7330	903	7313	7330	3217	1934	6732	4420	4860	7323	227
40	20	1	0.2	sig2	903	903	903	903	903	848	751	903	884	897	903	211
40	20	1	0.2	big2	7330	7330	919	7313	7330	3218	1941	6732	4420	4860	7323	227
40	20	1	0.2	s2or	7330	7330	903	7313	7330	3272	2086	6732	4439	4866	7323	919
80	20	1	0.2	raw	10000	10000	974	9999	7381	3133	974	6668	3855	4232	9597	183
80	20	1	0.2	sig1	10000	10000	974	9999	7381	3133	974	6668	3855	4232	9597	183
80	20	1	0.2	bsln	7381	7381	915	7381	7381	3129	974	6293	3839	4212	7379	183
80	20	1	0.2	sig2	915	915	915	915	915	900	643	915	910	914	915	183
80	20	1	0.2	big2	7381	7381	915	7381	7381	3131	998	6293	3840	4213	7379	183
80	20	1	0.2	s2or	7381	7381	915	7381	7381	3144	1246	6293	3844	4213	7379	915
160	20	1	0.2	raw	10000	10000	974	10000	7381	3040	540	5621	3428	3761	9507	125
160	20	1	0.2	sig1	10000	10000	974	10000	7381	3040	540	5621	3428	3761	9507	125
160	20	1	0.2	bsln	7381	7381	915	7381	7381	3040	540	5558	3428	3761	7381	125
160	20	1	0.2	sig2	915	915	915	915	915	913	492	915	915	915	915	125
160	20	1	0.2	big2	7381	7381	915	7381	7381	3040	565	5558	3428	3761	7381	125
160	20	1	0.2	s2or	7381	7381	915	7381	7381	3042	963	5558	3428	3761	7381	915
