n2	near	d1	prop.true	rwfpr	rwfnr
150	0.3	0.2	0.5	0.240358087650951	0.373684785258456
200	0.3	0.2	0.5	0.2518722535545	0.350433394469105
250	0.3	0.2	0.5	0.262840670257833	0.333369854996079
300	0.3	0.2	0.5	0.272698373144741	0.321583411597858
350	0.3	0.2	0.5	0.28091119614025	0.313293706992961
400	0.3	0.2	0.5	0.287346317605225	0.306412640957756
450	0.3	0.2	0.5	0.292134980995668	0.299729381768927
500	0.3	0.2	0.5	0.295671736388641	0.293011218559416
50	0.3	0.3	0.5	0.168401260012295	0.393314850119766
100	0.3	0.3	0.5	0.193386877613782	0.360498551915621
150	0.3	0.3	0.5	0.210686089048315	0.327615725150657
200	0.3	0.3	0.5	0.225061603423111	0.300181721548923
250	0.3	0.3	0.5	0.23792599745044	0.280427769859532
300	0.3	0.3	0.5	0.249214620343618	0.267396330214914
350	0.3	0.3	0.5	0.258426684085014	0.258299977067137
400	0.3	0.3	0.5	0.265659995809752	0.250732445554947
450	0.3	0.3	0.5	0.271137708908624	0.243268087078534
500	0.3	0.3	0.5	0.275163109030202	0.235271879249775
50	0.3	0.4	0.5	0.129225148799119	0.327745797487942
100	0.3	0.4	0.5	0.155419907954083	0.280533993163678
150	0.3	0.4	0.5	0.17436121771256	0.232322673420474
200	0.3	0.4	0.5	0.18974416759383	0.19070336146244
250	0.3	0.4	0.5	0.202956466311598	0.159026673313103
300	0.3	0.4	0.5	0.214238829975795	0.136670900897969
350	0.3	0.4	0.5	0.223565107210219	0.121191246355312
400	0.3	0.4	0.5	0.231220860161191	0.1096761178362
450	0.3	0.4	0.5	0.237446969980916	0.100022531340498
500	0.3	0.4	0.5	0.242446011081814	0.0908125204418425
50	0.3	0.5	0.5	0.105002605954241	0.247051158782165
100	0.3	0.5	0.5	0.132336073548252	0.190612554139971
150	0.3	0.5	0.5	0.153081237128019	0.133284842540817
200	0.3	0.5	0.5	0.170132884249733	0.0856293609395681
250	0.3	0.5	0.5	0.184903928020119	0.0528824603793297
300	0.3	0.5	0.5	0.197667433212999	0.0336685668465401
350	0.3	0.5	0.5	0.208353285395057	0.0234938462031519
400	0.3	0.5	0.5	0.217272986552049	0.0181425771833292
450	0.3	0.5	0.5	0.224698185955824	0.0148735041832473
500	0.3	0.5	0.5	0.230869127774444	0.0121100397635373
50	0.3	0.6	0.5	0.0911773220912357	0.166075927158299
100	0.3	0.6	0.5	0.119855757650635	0.112880436422137
150	0.3	0.6	0.5	0.142899679141951	0.06269099602724
200	0.3	0.6	0.5	0.162216238887656	0.0259128201494095
250	0.3	0.6	0.5	0.178870249133438	0.00526914901259123
300	0.3	0.6	0.5	0.193444908738473	0
350	0.3	0.6	0.5	0.205399747136583	0
400	0.3	0.6	0.5	0.214984466026106	0
450	0.3	0.6	0.5	0.222817498308427	0
500	0.3	0.6	0.5	0.229491916876726	0.00124451775804545
50	0.3	0.7	0.5	0.0833418975262529	0.0967112271997708
100	0.3	0.7	0.5	0.113443190492886	0.0586952665429261
150	0.3	0.7	0.5	0.138640528703124	0.0260499698060626
200	0.3	0.7	0.5	0.159853338463625	0.00527585583768752
250	0.3	0.7	0.5	0.178260561620797	0
300	0.3	0.7	0.5	0.193444908738473	0
350	0.3	0.7	0.5	0.205399747136583	0
400	0.3	0.7	0.5	0.214984466026106	0
450	0.3	0.7	0.5	0.222817498308427	0
500	0.3	0.7	0.5	0.229457251535854	0.000966238210517914
50	0.3	0.8	0.5	0.079855843423082	0.0568601737330944
100	0.3	0.8	0.5	0.110784332090515	0.0321774438107823
150	0.3	0.8	0.5	0.137190640081166	0.012360017484334
200	0.3	0.8	0.5	0.159367193512586	0.00084285773718702
250	0.3	0.8	0.5	0.178260561620797	0
300	0.3	0.8	0.5	0.193444908738473	0
350	0.3	0.8	0.5	0.205399747136583	0
400	0.3	0.8	0.5	0.214984466026106	0
450	0.3	0.8	0.5	0.222817498308427	0
500	0.3	0.8	0.5	0.229421966779028	0.000682740504367915
50	0.3	0.9	0.5	0.0778728978836356	0.0308306281356799
100	0.3	0.9	0.5	0.109356879769399	0.0167508543611925
150	0.3	0.9	0.5	0.136533972791045	0.00593401790273934
200	0.3	0.9	0.5	0.159275581450209	0
250	0.3	0.9	0.5	0.178260561620797	0
300	0.3	0.9	0.5	0.193444908738473	0
350	0.3	0.9	0.5	0.205399747136583	0
400	0.3	0.9	0.5	0.214984466026106	0
450	0.3	0.9	0.5	0.222817498308427	0
500	0.3	0.9	0.5	0.229384918724937	0.00038480831283098
50	0.3	1	0.5	0.0767267817187675	0.0144685462507131
100	0.3	1	0.5	0.108557330984977	0.00770987675441115
150	0.3	1	0.5	0.136202971829316	0.00263931662381192
200	0.3	1	0.5	0.159275581450209	0
250	0.3	1	0.5	0.178260561620797	0
300	0.3	1	0.5	0.193444908738473	0
350	0.3	1	0.5	0.205399747136583	0
400	0.3	1	0.5	0.214984466026106	0
450	0.3	1	0.5	0.222817498308427	0
500	0.3	1	0.5	0.229359615094137	0.000181164675921749
50	0.1	0.1	0.55	0.31141492952017	0.542095188655791
100	0.1	0.1	0.55	0.258712228332863	0.533590234342021
150	0.1	0.1	0.55	0.231447278392313	0.52491945291524
200	0.1	0.1	0.55	0.215616504106137	0.516669241499457
250	0.1	0.1	0.55	0.205385383089075	0.508943047678596
300	0.1	0.1	0.55	0.200631438468722	0.501768459134357
350	0.1	0.1	0.55	0.200175340354847	0.495258797381383
400	0.1	0.1	0.55	0.202227941691167	0.489355957417442
450	0.1	0.1	0.55	0.203563394976557	0.48324317753034
500	0.1	0.1	0.55	0.202951121776097	0.476261838006432
50	0.1	0.2	0.55	0.141173395553285	0.508272157535322
100	0.1	0.2	0.55	0.112968216174396	0.475546310152198
150	0.1	0.2	0.55	0.0997962445179683	0.440167671373887
200	0.1	0.2	0.55	0.0927849699842504	0.404576851653465
250	0.1	0.2	0.55	0.0888249973949413	0.370236254409097
300	0.1	0.2	0.55	0.0881160973376606	0.338363426685717
350	0.1	0.2	0.55	0.0899028579593161	0.309741477974651
400	0.1	0.2	0.55	0.0931596712832544	0.284257032631125
450	0.1	0.2	0.55	0.0964528814370737	0.260909717290382
500	0.1	0.2	0.55	0.0991470262973703	0.238203664955199
50	0.1	0.3	0.55	0.075022769221772	0.441764866303969
100	0.1	0.3	0.55	0.0649575404001356	0.37320551690503
150	0.1	0.3	0.55	0.060324704613748	0.295622439389982
200	0.1	0.3	0.55	0.0586808072111903	0.220037575586442
250	0.1	0.3	0.55	0.058892121042724	0.156972256199375
300	0.1	0.3	0.55	0.0613239090869599	0.111294519961617
350	0.1	0.3	0.55	0.0655063155628688	0.0815078157716182
400	0.1	0.3	0.55	0.0706842538353073	0.0621875154057103
450	0.1	0.3	0.55	0.075745653075262	0.0481313489213109
500	0.1	0.3	0.55	0.0802188891836951	0.0360794696127479
50	0.1	0.4	0.55	0.0491549896641749	0.341782251286865
100	0.1	0.4	0.55	0.0479220875845807	0.250943143297126
150	0.1	0.4	0.55	0.0480833453908434	0.155227808012769
200	0.1	0.4	0.55	0.0495182325463508	0.0758498595924676
250	0.1	0.4	0.55	0.0519307428370367	0.0257289593847669
300	0.1	0.4	0.55	0.0559270779941688	0.0026663671428811
350	0.1	0.4	0.55	0.0613990944683738	0
400	0.1	0.4	0.55	0.067423897845842	0
450	0.1	0.4	0.55	0.0731844685570447	0.00126111524973486
500	0.1	0.4	0.55	0.0784570923097438	0.00502773646232748
50	0.1	0.5	0.55	0.0382015328055868	0.226590562647913
100	0.1	0.5	0.55	0.0410283472184955	0.143961927564683
150	0.1	0.5	0.55	0.0438952903012294	0.0678744903695181
200	0.1	0.5	0.55	0.0471233628947962	0.0166839033669795
250	0.1	0.5	0.55	0.0509356876580256	0
300	0.1	0.5	0.55	0.055819917773369	0
350	0.1	0.5	0.55	0.0613990944683738	0
400	0.1	0.5	0.55	0.067423897845842	0
450	0.1	0.5	0.55	0.0731211456530582	0
500	0.1	0.5	0.55	0.0783607656358968	0.00323048823793083
50	0.1	0.6	0.55	0.0334958103382106	0.130675775839833
100	0.1	0.6	0.55	0.0381534364449578	0.0747426944462821
150	0.1	0.6	0.55	0.0424698769073266	0.0291919222344663
200	0.1	0.6	0.55	0.0466301081750587	0.00271909635973803
250	0.1	0.6	0.55	0.0509356876580256	0
300	0.1	0.6	0.55	0.055819917773369	0
350	0.1	0.6	0.55	0.0613990944683738	0
400	0.1	0.6	0.55	0.067423897845842	0
450	0.1	0.6	0.55	0.0731211456530582	0
500	0.1	0.6	0.55	0.0782774492982073	0.00166715486518001
50	0.1	0.7	0.55	0.0311935684697602	0.060895898291085
100	0.1	0.7	0.55	0.0367607272777234	0.0324420809576968
150	0.1	0.7	0.55	0.0418747390002268	0.0112331183619252
200	0.1	0.7	0.55	0.0465368440307021	0
250	0.1	0.7	0.55	0.0509356876580256	0
300	0.1	0.7	0.55	0.055819917773369	0
350	0.1	0.7	0.55	0.0613990944683738	0
400	0.1	0.7	0.55	0.067423897845842	0
450	0.1	0.7	0.55	0.0731211456530582	0
500	0.1	0.7	0.55	0.0782231463668756	0.000643782549023718
50	0.1	0.8	0.55	0.0301972400535736	0.0232600076292726
100	0.1	0.8	0.55	0.0361637489628944	0.0120156473975204
150	0.1	0.8	0.55	0.0416450270560394	0.00398048553263841
200	0.1	0.8	0.55	0.0465368440307021	0
250	0.1	0.8	0.55	0.0509356876580256	0
300	0.1	0.8	0.55	0.055819917773369	0
350	0.1	0.8	0.55	0.0613990944683738	0
400	0.1	0.8	0.55	0.067423897845842	0
450	0.1	0.8	0.55	0.0731211456530582	0
500	0.1	0.8	0.55	0.0782018584900475	0.00024163815765835
50	0.1	0.9	0.55	0.0298224689783474	0.0076121490744706
100	0.1	0.9	0.55	0.0359381111230841	0.00388533688794952
150	0.1	0.9	0.55	0.041560538637685	0.00126569518982816
200	0.1	0.9	0.55	0.0465368440307021	0
250	0.1	0.9	0.55	0.0509356876580256	0
300	0.1	0.9	0.55	0.055819917773369	0
350	0.1	0.9	0.55	0.0613990944683738	0
400	0.1	0.9	0.55	0.067423897845842	0
450	0.1	0.9	0.55	0.0731211456530582	0
500	0.1	0.9	0.55	0.0781932284437496	7.84552993120065e-05
50	0.1	1	0.55	0.0297181909610817	0.00309670408196142
100	0.1	1	0.55	0.0358751652432508	0.00157482877337956
150	0.1	1	0.55	0.0415371756956011	0.000510423415201588
200	0.1	1	0.55	0.0465368440307021	0
250	0.1	1	0.55	0.0509356876580256	0
300	0.1	1	0.55	0.055819917773369	0
350	0.1	1	0.55	0.0613990944683738	0
400	0.1	1	0.55	0.067423897845842	0
450	0.1	1	0.55	0.0731211456530582	0
500	0.1	1	0.55	0.0781907641029297	3.18414546644627e-05
50	0.3	0.1	0.55	0.259052720819048	0.518290952868903
100	0.3	0.1	0.55	0.260640156128328	0.500023019134415
150	0.3	0.1	0.55	0.263570194492983	0.481531998575578
200	0.3	0.1	0.55	0.268689934865475	0.465735930778983
250	0.3	0.1	0.55	0.275182500188003	0.453890907770096
300	0.3	0.1	0.55	0.28151824667712	0.445247508618533
350	0.3	0.1	0.55	0.286807723035537	0.438653499047787
400	0.3	0.1	0.55	0.291171246051808	0.433444876350141
450	0.3	0.1	0.55	0.294497149078163	0.428765871334052
500	0.3	0.1	0.55	0.296470234884998	0.423523906621418
50	0.3	0.2	0.55	0.178111352646161	0.478971238540202
100	0.3	0.2	0.55	0.194243115514502	0.450444095270982
150	0.3	0.2	0.55	0.205643542365456	0.421706862359691
200	0.3	0.2	0.55	0.215967521324706	0.39736318650986
250	0.3	0.2	0.55	0.225844382744505	0.379349037521549
300	0.3	0.2	0.55	0.234756432046486	0.366831518362569
350	0.3	0.2	0.55	0.24220710360327	0.357990908794506
400	0.3	0.2	0.55	0.24806144969705	0.350629388518719
450	0.3	0.2	0.55	0.252427320923889	0.34345928043167
500	0.3	0.2	0.55	0.255656973648625	0.33623157313643
50	0.3	0.3	0.55	0.142134790521966	0.442078987745039
100	0.3	0.3	0.55	0.163991783307297	0.407929765713946
150	0.3	0.3	0.55	0.179245818395155	0.373245633230756
200	0.3	0.3	0.55	0.191997922868868	0.343945201305073
250	0.3	0.3	0.55	0.203468630051235	0.322639062544135
300	0.3	0.3	0.55	0.213580580895819	0.308487005131317
350	0.3	0.3	0.55	0.221864697542547	0.298562486752863
400	0.3	0.3	0.55	0.228389821866152	0.290277018618993
450	0.3	0.3	0.55	0.23334324412551	0.282078612123317
500	0.3	0.3	0.55	0.236989980065402	0.273267379122226
50	0.3	0.4	0.55	0.108273607758108	0.373383761655729
100	0.3	0.4	0.55	0.130859594907043	0.322754103329603
150	0.3	0.4	0.55	0.147329834369561	0.270010054679777
200	0.3	0.4	0.55	0.16079239515384	0.223605802204557
250	0.3	0.4	0.55	0.172417706706338	0.18773163678844
300	0.3	0.4	0.55	0.18239089960371	0.162118461932084
350	0.3	0.4	0.55	0.190667183976957	0.144238102130034
400	0.3	0.4	0.55	0.197482916461211	0.130859225828267
450	0.3	0.4	0.55	0.203040493619548	0.119591571263984
500	0.3	0.4	0.55	0.207512286543852	0.108797486328643
50	0.3	0.5	0.55	0.0875833095518407	0.286236934857576
100	0.3	0.5	0.55	0.11094441439086	0.223503654516198
150	0.3	0.5	0.55	0.128834118793695	0.158217476129202
200	0.3	0.5	0.55	0.143642976925519	0.102703783515362
250	0.3	0.5	0.55	0.1565480030506	0.0638833825861783
300	0.3	0.5	0.55	0.16775700849664	0.0408448731806553
350	0.3	0.5	0.55	0.177182989501172	0.0285655642542311
400	0.3	0.5	0.55	0.185080250596949	0.0220852203762276
450	0.3	0.5	0.55	0.191674689419531	0.0181188405238961
500	0.3	0.5	0.55	0.197169343517594	0.0147614349190264
50	0.3	0.6	0.55	0.0758571640897637	0.195757123036558
100	0.3	0.6	0.55	0.100248410662004	0.134588877574138
150	0.3	0.6	0.55	0.12003668358329	0.075569544036631
200	0.3	0.6	0.55	0.136755834942691	0.0314898930857107
250	0.3	0.6	0.55	0.151267899635296	0.00643253901392402
300	0.3	0.6	0.55	0.164042787524549	0
350	0.3	0.6	0.55	0.17457387110854	0
400	0.3	0.6	0.55	0.183051514399249	0
450	0.3	0.6	0.55	0.190002665639575	0
500	0.3	0.6	0.55	0.195941948984411	0.00152065670777183
50	0.3	0.7	0.55	0.0692379935696626	0.115715720067708
100	0.3	0.7	0.55	0.094771924862461	0.0708149913760097
150	0.3	0.7	0.55	0.11636645192402	0.0316556014381529
200	0.3	0.7	0.55	0.134704169881237	0.00644071706945147
250	0.3	0.7	0.55	0.150735025001129	0
300	0.3	0.7	0.55	0.164042787524549	0
350	0.3	0.7	0.55	0.17457387110854	0
400	0.3	0.7	0.55	0.183051514399249	0
450	0.3	0.7	0.55	0.190002665639575	0
500	0.3	0.7	0.55	0.195911062899971	0.00118070429249906
50	0.3	0.8	0.55	0.0662992136413612	0.0686286046990602
100	0.3	0.8	0.55	0.0925050183788059	0.0390487669896915
150	0.3	0.8	0.55	0.115118371534764	0.0150653085969271
200	0.3	0.8	0.55	0.134282283915024	0.00102996654205769
250	0.3	0.8	0.55	0.150735025001129	0
300	0.3	0.8	0.55	0.164042787524549	0
350	0.3	0.8	0.55	0.17457387110854	0
400	0.3	0.8	0.55	0.183051514399249	0
450	0.3	0.8	0.55	0.190002665639575	0
500	0.3	0.8	0.55	0.195879625346274	0.000834334031196947
50	0.3	0.9	0.55	0.0646292559869319	0.0374254675717182
100	0.3	0.9	0.55	0.0912889145110473	0.0203973391398381
150	0.3	0.9	0.55	0.11455332697976	0.00724313723534219
200	0.3	0.9	0.55	0.134202789800669	0
250	0.3	0.9	0.55	0.150735025001129	0
300	0.3	0.9	0.55	0.164042787524549	0
350	0.3	0.9	0.55	0.17457387110854	0
400	0.3	0.9	0.55	0.183051514399249	0
450	0.3	0.9	0.55	0.190002665639575	0
500	0.3	0.9	0.55	0.195846617205918	0.000470281056113473
50	0.3	1	0.55	0.0636645995578069	0.0176271035147672
100	0.3	1	0.55	0.0906080282073446	0.00940706551855391
150	0.3	1	0.55	0.114268561993099	0.00322394054024523
200	0.3	1	0.55	0.134202789800669	0
250	0.3	1	0.55	0.150735025001129	0
300	0.3	1	0.55	0.164042787524549	0
350	0.3	1	0.55	0.17457387110854	0
400	0.3	1	0.55	0.183051514399249	0
450	0.3	1	0.55	0.190002665639575	0
500	0.3	1	0.55	0.195824073082166	0.000221414578904264
50	0.1	0.1	0.6	0.269274399643581	0.592322467899991
100	0.1	0.1	0.6	0.221410248797546	0.584034572914058
150	0.1	0.1	0.6	0.19703156372359	0.575555615242481
200	0.1	0.1	0.6	0.182994297936949	0.567460157894654
250	0.1	0.1	0.6	0.17396780170178	0.559854215209131
300	0.1	0.1	0.6	0.169785680475474	0.552769822139667
350	0.1	0.1	0.6	0.169384845684668	0.546324028321052
400	0.1	0.1	0.6	0.171189296771633	0.540464264223864
450	0.1	0.1	0.6	0.172364065219422	0.534381161002016
500	0.1	0.1	0.6	0.171825387203209	0.527415059049858
50	0.1	0.2	0.6	0.118118163452892	0.559192636960247
100	0.1	0.2	0.6	0.0940149731439063	0.526699965801721
150	0.1	0.2	0.6	0.082846527442439	0.491079149897364
200	0.1	0.2	0.6	0.0769243125861231	0.454715382100061
250	0.1	0.2	0.6	0.0735863511080025	0.419114623926898
300	0.1	0.2	0.6	0.0729893264593724	0.38561046073684
350	0.1	0.2	0.6	0.0744944140266653	0.355137110791565
400	0.1	0.2	0.6	0.0772404158135729	0.327690808919143
450	0.1	0.2	0.6	0.0800205350939014	0.30228272136263
500	0.1	0.2	0.6	0.0822974939830697	0.277327147248179
50	0.1	0.3	0.6	0.0619909100583241	0.492698498153724
100	0.1	0.3	0.6	0.0535728028267714	0.422213077595263
150	0.1	0.3	0.6	0.0497087717168561	0.339967958095304
200	0.1	0.3	0.6	0.0483392851859184	0.257184684913729
250	0.1	0.3	0.6	0.0485152778150913	0.18601170597944
300	0.1	0.3	0.6	0.0505415940933171	0.133219058328705
350	0.1	0.3	0.6	0.0540309550496797	0.0982129727895957
400	0.1	0.3	0.6	0.0583584707097107	0.0752573893480365
450	0.1	0.3	0.6	0.062596722811271	0.0584311172011833
500	0.1	0.3	0.6	0.0663491796101546	0.0439192167866746
50	0.1	0.4	0.6	0.0404201493604457	0.389225835169506
100	0.1	0.4	0.6	0.0393972563222635	0.291358748549188
150	0.1	0.4	0.6	0.039531019141994	0.184014982037667
200	0.1	0.4	0.6	0.0407216083847408	0.0915109430941946
250	0.1	0.4	0.6	0.0427248147874908	0.0313928805746512
300	0.1	0.4	0.6	0.0460471155176491	0.00327037785079812
350	0.1	0.4	0.6	0.0506042726252342	0
400	0.1	0.4	0.6	0.0556326144884952	0
450	0.1	0.4	0.6	0.0604510630695275	0.00154728887249441
500	0.1	0.4	0.6	0.0648705107054576	0.00616336116838446
50	0.1	0.5	0.6	0.0313489485613834	0.264468839792566
100	0.1	0.5	0.6	0.0336864494641769	0.17108294947047
150	0.1	0.5	0.6	0.0360596530115767	0.0820350367463174
200	0.1	0.5	0.6	0.0387348356395586	0.0203983531882389
250	0.1	0.5	0.6	0.0418983606493951	0
300	0.1	0.5	0.6	0.0459579644442843	0
350	0.1	0.5	0.6	0.0506042726252342	0
400	0.1	0.5	0.6	0.0556326144884952	0
450	0.1	0.5	0.6	0.0603980397659897	0
500	0.1	0.5	0.6	0.0647896923510911	0.00396178136289372
50	0.1	0.6	0.6	0.027463234962538	0.155749213681991
100	0.1	0.6	0.6	0.0313091988679566	0.0901974878937407
150	0.1	0.6	0.6	0.0348794041468434	0.0355903250149957
200	0.1	0.6	0.6	0.0383258545768665	0.00333501184636687
250	0.1	0.6	0.6	0.0418983606493951	0
300	0.1	0.6	0.6	0.0459579644442843	0
350	0.1	0.6	0.6	0.0506042726252342	0
400	0.1	0.6	0.6	0.0556326144884952	0
450	0.1	0.6	0.6	0.0603980397659897	0
500	0.1	0.6	0.6	0.064719792065577	0.00204527874444604
50	0.1	0.7	0.6	0.0255646581819164	0.0737156522522377
100	0.1	0.7	0.6	0.0301584903818552	0.0395238638140785
150	0.1	0.7	0.6	0.034386813041138	0.0137509937758449
200	0.1	0.7	0.6	0.0382485332894787	0
250	0.1	0.7	0.6	0.0418983606493951	0
300	0.1	0.7	0.6	0.0459579644442843	0
350	0.1	0.7	0.6	0.0506042726252342	0
400	0.1	0.7	0.6	0.0556326144884952	0
450	0.1	0.7	0.6	0.0603980397659897	0
500	0.1	0.7	0.6	0.06467423446725	0.000789981179234279
50	0.1	0.8	0.6	0.0247435263780619	0.0283962599940834
100	0.1	0.8	0.6	0.0296654275018126	0.0147063159181865
150	0.1	0.8	0.6	0.0341967114854841	0.00488072595845023
200	0.1	0.8	0.6	0.0382485332894787	0
250	0.1	0.8	0.6	0.0418983606493951	0
300	0.1	0.8	0.6	0.0459579644442843	0
350	0.1	0.8	0.6	0.0506042726252342	0
400	0.1	0.8	0.6	0.0556326144884952	0
450	0.1	0.8	0.6	0.0603980397659897	0
500	0.1	0.8	0.6	0.0646563751962567	0.000296539635469069
50	0.1	0.9	0.6	0.0244347347451221	0.00932604857502554
100	0.1	0.9	0.6	0.0294790948011746	0.0047641610963817
150	0.1	0.9	0.6	0.0341267959308666	0.0015529064815473
200	0.1	0.9	0.6	0.0382485332894787	0
250	0.1	0.9	0.6	0.0418983606493951	0
300	0.1	0.9	0.6	0.0459579644442843	0
350	0.1	0.9	0.6	0.0506042726252342	0
400	0.1	0.9	0.6	0.0556326144884952	0
450	0.1	0.9	0.6	0.0603980397659897	0
500	0.1	0.9	0.6	0.064649135137969	9.62843323338006e-05
50	0.1	1	0.6	0.0243488228138554	0.00379782756692332
100	0.1	1	0.6	0.0294271166188215	0.00193205289176454
150	0.1	1	0.6	0.0341074631014856	0.000626356076200234
200	0.1	1	0.6	0.0382485332894787	0
250	0.1	1	0.6	0.0418983606493951	0
300	0.1	1	0.6	0.0459579644442843	0
350	0.1	1	0.6	0.0506042726252342	0
400	0.1	1	0.6	0.0556326144884952	0
450	0.1	1	0.6	0.0603980397659897	0
500	0.1	1	0.6	0.0646470677175443	3.90778661118174e-05
50	0.3	0.1	0.6	0.221716331583429	0.569053594492923
100	0.3	0.1	0.6	0.223143878187891	0.551043187507886
150	0.3	0.1	0.6	0.225781116394455	0.532675560268144
200	0.3	0.1	0.6	0.230396467646922	0.516874335554801
250	0.3	0.1	0.6	0.236262657328116	0.504957970529363
300	0.3	0.1	0.6	0.2420015045624	0.496225743321335
350	0.3	0.1	0.6	0.246803545221957	0.489542988627766
400	0.3	0.1	0.6	0.250772445961877	0.484251376020287
450	0.3	0.1	0.6	0.253802121706769	0.479488085961853
500	0.3	0.1	0.6	0.255601337413695	0.474140719530005
50	0.3	0.2	0.6	0.15007787499265	0.530120913131465
100	0.3	0.2	0.6	0.164177799161337	0.501479465938966
150	0.3	0.2	0.6	0.174195127690574	0.472284425774463
200	0.3	0.2	0.6	0.183304618120667	0.44727929150478
250	0.3	0.2	0.6	0.192053613687583	0.428611676304491
300	0.3	0.2	0.6	0.199976687917118	0.415556998716481
350	0.3	0.2	0.6	0.206621568035216	0.406295628669059
400	0.3	0.2	0.6	0.211856249450576	0.398557442215347
450	0.3	0.2	0.6	0.215767757214932	0.390997372314796
500	0.3	0.2	0.6	0.21866556687449	0.383353403840083
50	0.3	0.3	0.6	0.118944296474031	0.493016850791801
100	0.3	0.3	0.6	0.1378080050088	0.458164083544636
150	0.3	0.3	0.6	0.151066603311372	0.422254912970376
200	0.3	0.3	0.6	0.162210161999086	0.391510442940286
250	0.3	0.3	0.6	0.17228068272669	0.368914692540522
300	0.3	0.3	0.6	0.181195248590967	0.353793017989364
350	0.3	0.3	0.6	0.188524364885544	0.34313418902292
400	0.3	0.3	0.6	0.194313798139691	0.334201134457533
450	0.3	0.3	0.6	0.198718498763223	0.325330826680659
500	0.3	0.3	0.6	0.20196666445768	0.315762768861128
50	0.3	0.4	0.6	0.0900280624550287	0.42239895504265
100	0.3	0.4	0.6	0.109274411635427	0.369037243914755
150	0.3	0.4	0.6	0.123413664057519	0.312216521634614
200	0.3	0.4	0.6	0.1350369353607	0.261153606851363
250	0.3	0.4	0.6	0.145122136189253	0.220969951801111
300	0.3	0.4	0.6	0.153809904654485	0.19189324033083
350	0.3	0.4	0.6	0.161044732430645	0.171400735172106
400	0.3	0.4	0.6	0.167020082486357	0.155961548185922
450	0.3	0.4	0.6	0.171904008647592	0.142887797413275
500	0.3	0.4	0.6	0.175841352195558	0.13030224310497
50	0.3	0.5	0.6	0.0725407257154727	0.329833823965174
100	0.3	0.5	0.6	0.0922953853326845	0.261040073626537
150	0.3	0.5	0.6	0.107541696745566	0.187436070255958
200	0.3	0.5	0.6	0.12024089986616	0.123170534338363
250	0.3	0.5	0.6	0.131365980621809	0.0772803042550592
300	0.3	0.5	0.6	0.141073501093865	0.0496667461877735
350	0.3	0.5	0.6	0.149269092184927	0.0348316051179033
400	0.3	0.5	0.6	0.156158319161056	0.0269692201955083
450	0.3	0.5	0.6	0.16192702704892	0.0221455651965751
500	0.3	0.5	0.6	0.166744829643168	0.0180557318300948
50	0.3	0.6	0.6	0.0626901892533275	0.230013996844759
100	0.3	0.6	0.6	0.0832289965816901	0.160274714758519
150	0.3	0.6	0.6	0.100031264634793	0.0911784598100007
200	0.3	0.6	0.6	0.114326004053298	0.0383720660015841
250	0.3	0.6	0.6	0.126807530974777	0.00788295528585645
300	0.3	0.6	0.6	0.137852208453546	0
350	0.3	0.6	0.6	0.146997587169131	0
400	0.3	0.6	0.6	0.15438654715103	0
450	0.3	0.6	0.6	0.16046298590223	0
500	0.3	0.6	0.6	0.165667747569256	0.00186561574110842
50	0.3	0.7	0.6	0.0571488975382936	0.138375603581231
100	0.3	0.7	0.6	0.0786010447597991	0.0855327170030712
150	0.3	0.7	0.6	0.096905355719103	0.0385725478556033
200	0.3	0.7	0.6	0.112566960452072	0.00789296268988923
250	0.3	0.7	0.6	0.126347995988736	0
300	0.3	0.7	0.6	0.137852208453546	0
350	0.3	0.7	0.6	0.146997587169131	0
400	0.3	0.7	0.6	0.15438654715103	0
450	0.3	0.7	0.6	0.16046298590223	0
500	0.3	0.7	0.6	0.165640650492077	0.00144865744168981
50	0.3	0.8	0.6	0.054693083040593	0.08293248290655
100	0.3	0.8	0.6	0.0766881706485231	0.0475019205268451
150	0.3	0.8	0.6	0.0958433642155309	0.0184261524433168
200	0.3	0.8	0.6	0.112205416447085	0.00126375402335229
250	0.3	0.8	0.6	0.126347995988736	0
300	0.3	0.8	0.6	0.137852208453546	0
350	0.3	0.8	0.6	0.146997587169131	0
400	0.3	0.8	0.6	0.15438654715103	0
450	0.3	0.8	0.6	0.16046298590223	0
500	0.3	0.8	0.6	0.165613069928451	0.00102376127490728
50	0.3	0.9	0.6	0.0532987752840975	0.0455438691566062
100	0.3	0.9	0.6	0.0756626641345302	0.0249175861137765
150	0.3	0.9	0.6	0.09536273278166	0.00887469555296268
200	0.3	0.9	0.6	0.112137298789103	0
250	0.3	0.9	0.6	0.126347995988736	0
300	0.3	0.9	0.6	0.137852208453546	0
350	0.3	0.9	0.6	0.146997587169131	0
400	0.3	0.9	0.6	0.15438654715103	0
450	0.3	0.9	0.6	0.16046298590223	0
500	0.3	0.9	0.6	0.165584111827885	0.000577101432532177
50	0.3	1	0.6	0.0524937465570733	0.0215469429060706
100	0.3	1	0.6	0.0750886968282562	0.0115204046814891
150	0.3	1	0.6	0.0951205483415971	0.00395375732699805
200	0.3	1	0.6	0.112137298789103	0
250	0.3	1	0.6	0.126347995988736	0
300	0.3	1	0.6	0.137852208453546	0
350	0.3	1	0.6	0.146997587169131	0
400	0.3	1	0.6	0.15438654715103	0
450	0.3	1	0.6	0.16046298590223	0
500	0.3	1	0.6	0.16556433403892	0.000271722400632298
