near	d1	n2	fpr	fnr
0.6	0.7	50	0.209131887351707	0.301908560613107
0.6	0.7	100	0.261470613392694	0.229812604284268
0.6	0.7	150	0.305549916081267	0.16947600996462
0.6	0.7	200	0.338077751522275	0.12573675351988
0.6	0.7	250	0.360232966804042	0.0968664970204396
0.6	0.7	300	0.374722964965248	0.0784332075526804
0.6	0.7	350	0.384499759274217	0.0662639264242742
0.6	0.7	400	0.391746880933708	0.0574664990467515
0.6	0.7	450	0.397552205350723	0.0502992655492967
0.6	0.7	500	0.402430315918058	0.0438072031270265
0.6	0.8	50	0.209131887351707	0.228278670177982
0.6	0.8	100	0.261470613392694	0.155987496133744
0.6	0.8	150	0.305549916081267	0.0969238185870283
0.6	0.8	200	0.338077751522275	0.0563016735203928
0.6	0.8	250	0.360232966804042	0.0320219219665002
0.6	0.8	300	0.374722964965248	0.0190624489643903
0.6	0.8	350	0.384499759274217	0.0126561872805143
0.6	0.8	400	0.391746880933708	0.00940204895595644
0.6	0.8	450	0.397552205350723	0.00738464420132161
0.6	0.8	500	0.402430315918058	0.00569652797950493
0.6	0.9	50	0.209131887351707	0.158400021186388
0.6	0.9	100	0.261470613392694	0.0966343328847392
0.6	0.9	150	0.305549916081267	0.0483778576808035
0.6	0.9	200	0.338077751522275	0.0182006007813095
0.6	0.9	250	0.360232966804042	0.00317065292514522
0.6	0.9	300	0.374722964965248	0
0.6	0.9	350	0.384499759274217	0
0.6	0.9	400	0.391746880933708	0
0.6	0.9	450	0.397552205350723	0
0.6	0.9	500	0.402430315918058	0.000604041546343116
0.6	1	50	0.209131887351707	0.0978565884191405
0.6	1	100	0.261470613392694	0.054637705483465
0.6	1	150	0.305549916081267	0.022518436373476
0.6	1	200	0.338077751522275	0.00433564073823524
0.6	1	250	0.360232966804042	0
0.6	1	300	0.374722964965248	0
0.6	1	350	0.384499759274217	0
0.6	1	400	0.391746880933708	0
0.6	1	450	0.397552205350723	0
0.6	1	500	0.402430315918058	0.000674149048612394
0.7	0.1	50	0.247129901571422	0.54787596935243
0.7	0.1	100	0.294272901036128	0.478299331793257
0.7	0.1	150	0.333680579078025	0.420068149770622
0.7	0.1	200	0.362420833352128	0.378271898564439
0.7	0.1	250	0.381728294333859	0.351042592918614
0.7	0.1	300	0.394184910481654	0.333514476290456
0.7	0.1	350	0.402503977779128	0.321535483821022
0.7	0.1	400	0.408646469234609	0.312585198380976
0.7	0.1	450	0.413570446945963	0.305027492977332
0.7	0.1	500	0.417711704832565	0.29763737894961
0.7	0.2	50	0.247129901571422	0.440639287871145
0.7	0.2	100	0.294272901036128	0.370651330039043
0.7	0.2	150	0.333680579078025	0.312495076688958
0.7	0.2	200	0.362420833352128	0.270753424809274
0.7	0.2	250	0.381728294333859	0.243319973363739
0.7	0.2	300	0.394184910481654	0.225644692568182
0.7	0.2	350	0.402503977779128	0.213734908076723
0.7	0.2	400	0.408646469234609	0.204411349788257
0.7	0.2	450	0.413570446945963	0.196101627706334
0.7	0.2	500	0.417711704832565	0.188436442050654
0.7	0.3	50	0.247129901571422	0.373671537651697
0.7	0.3	100	0.294272901036128	0.308421554113344
0.7	0.3	150	0.333680579078025	0.253614550428525
0.7	0.3	200	0.362420833352128	0.213871910519092
0.7	0.3	250	0.381728294333859	0.18763767904299
0.7	0.3	300	0.394184910481654	0.170918374875972
0.7	0.3	350	0.402503977779128	0.159516186317818
0.7	0.3	400	0.408646469234609	0.150514078769283
0.7	0.3	450	0.413570446945963	0.142396078339892
0.7	0.3	500	0.417711704832565	0.134534558436359
0.7	0.4	50	0.247129901571422	0.369583849957346
0.7	0.4	100	0.294272901036128	0.303775131648233
0.7	0.4	150	0.333680579078025	0.248757348831666
0.7	0.4	200	0.362420833352128	0.208662052041916
0.7	0.4	250	0.381728294333859	0.181788975336146
0.7	0.4	300	0.394184910481654	0.164305633082907
0.7	0.4	350	0.402503977779128	0.152526104901745
0.7	0.4	400	0.408646469234609	0.143689780882946
0.7	0.4	450	0.413570446945963	0.13623375696853
0.7	0.4	500	0.417711704832565	0.129383772673051
0.7	0.5	50	0.247129901571422	0.366564491486904
0.7	0.5	100	0.294272901036128	0.301776508549576
0.7	0.5	150	0.333680579078025	0.247214572170513
0.7	0.5	200	0.362420833352128	0.207131020452265
0.7	0.5	250	0.381728294333859	0.180406271058628
0.7	0.5	300	0.394184910481654	0.163197427221453
0.7	0.5	350	0.402503977779128	0.151492117389237
0.7	0.5	400	0.408646469234609	0.142527757585072
0.7	0.5	450	0.413570446945963	0.134756047925783
0.7	0.5	500	0.417711704832565	0.127300953001478
0.7	0.6	50	0.247129901571422	0.36651029994446
0.7	0.6	100	0.294272901036128	0.300983023875239
0.7	0.6	150	0.333680579078025	0.246096620143467
0.7	0.6	200	0.362420833352128	0.205929142194852
0.7	0.6	250	0.381728294333859	0.179090958423754
0.7	0.6	300	0.394184910481654	0.16177626814333
0.7	0.6	350	0.402503977779128	0.150025955402049
0.7	0.6	400	0.408646469234609	0.141000794405155
0.7	0.6	450	0.413570446945963	0.133157272651033
0.7	0.6	500	0.417711704832565	0.125737128322768
0.7	0.7	50	0.247129901571422	0.366873363378555
0.7	0.7	100	0.294272901036128	0.30111356862232
0.7	0.7	150	0.333680579078025	0.246032088433348
0.7	0.7	200	0.362420833352128	0.205942024190664
0.7	0.7	250	0.381728294333859	0.179231694425222
0.7	0.7	300	0.394184910481654	0.161878990380418
0.7	0.7	350	0.402503977779128	0.149969979538282
0.7	0.7	400	0.408646469234609	0.140867413530508
0.7	0.7	450	0.413570446945963	0.133083996320706
0.7	0.7	500	0.417711704832565	0.125899082065695
0.7	0.8	50	0.247129901571422	0.300998018930182
0.7	0.8	100	0.294272901036128	0.228973624614983
0.7	0.8	150	0.333680579078025	0.168746009421422
0.7	0.8	200	0.362420833352128	0.125107753687033
0.7	0.8	250	0.381728294333859	0.0963604590793416
0.7	0.8	300	0.394184910481654	0.0781838496981331
0.7	0.8	350	0.402503977779128	0.066359474830944
0.7	0.8	400	0.408646469234609	0.0577831692801665
0.7	0.8	450	0.413570446945963	0.050656448411321
0.7	0.8	500	0.417711704832565	0.044001310530169
0.7	0.9	50	0.247129901571422	0.230039563012276
0.7	0.9	100	0.294272901036128	0.157295996584583
0.7	0.9	150	0.333680579078025	0.0977545299881108
0.7	0.9	200	0.362420833352128	0.0567146925441348
0.7	0.9	250	0.381728294333859	0.0321905336360451
0.7	0.9	300	0.394184910481654	0.0191219616545645
0.7	0.9	350	0.402503977779128	0.0126728446185787
0.7	0.9	400	0.408646469234609	0.00941008943154366
0.7	0.9	450	0.413570446945963	0.00742347592978928
0.7	0.9	500	0.417711704832565	0.00581734436092021
0.7	1	50	0.247129901571422	0.157284357887504
0.7	1	100	0.294272901036128	0.0959938166581601
0.7	1	150	0.333680579078025	0.0481353223289829
0.7	1	200	0.362420833352128	0.0182117393995308
0.7	1	250	0.381728294333859	0.00327173047177159
0.7	1	300	0.394184910481654	0
0.7	1	350	0.402503977779128	0
0.7	1	400	0.408646469234609	0
0.7	1	450	0.413570446945963	0
0.7	1	500	0.417711704832565	0.000566211022842969
0.8	0.1	50	0.278107984112141	0.50719139394325
0.8	0.1	100	0.320234702838155	0.444741451782411
0.8	0.1	150	0.355329316432268	0.392549920961313
0.8	0.1	200	0.380797607966949	0.355166406645562
0.8	0.1	250	0.397809988911918	0.330871664199214
0.8	0.1	300	0.408724403079624	0.315272672551115
0.8	0.1	350	0.415982861043847	0.304632033881838
0.8	0.1	400	0.421334495260431	0.296686558452826
0.8	0.1	450	0.425626733811846	0.289974940445378
0.8	0.1	500	0.429238462073233	0.283408847801054
0.8	0.2	50	0.278107984112141	0.402842713348086
0.8	0.2	100	0.320234702838155	0.339692744080498
0.8	0.2	150	0.355329316432268	0.287230671961137
0.8	0.2	200	0.380797607966949	0.249589120104881
0.8	0.2	250	0.397809988911918	0.224860825313688
0.8	0.2	300	0.408724403079624	0.208935569588833
0.8	0.2	350	0.415982861043847	0.198208617953276
0.8	0.2	400	0.421334495260431	0.189811882330532
0.8	0.2	450	0.425626733811846	0.182327679048738
0.8	0.2	500	0.429238462073233	0.175423576674891
0.8	0.3	50	0.278107984112141	0.373671537651697
0.8	0.3	100	0.320234702838155	0.308421554113344
0.8	0.3	150	0.355329316432268	0.253614550428525
0.8	0.3	200	0.380797607966949	0.213871910519092
0.8	0.3	250	0.397809988911918	0.18763767904299
0.8	0.3	300	0.408724403079624	0.170918374875972
0.8	0.3	350	0.415982861043847	0.159516186317818
0.8	0.3	400	0.421334495260431	0.150514078769283
0.8	0.3	450	0.425626733811846	0.142396078339892
0.8	0.3	500	0.429238462073233	0.134534558436359
0.8	0.4	50	0.278107984112141	0.369583849957346
0.8	0.4	100	0.320234702838155	0.303775131648233
0.8	0.4	150	0.355329316432268	0.248757348831666
0.8	0.4	200	0.380797607966949	0.208662052041916
0.8	0.4	250	0.397809988911918	0.181788975336146
0.8	0.4	300	0.408724403079624	0.164305633082907
0.8	0.4	350	0.415982861043847	0.152526104901745
0.8	0.4	400	0.421334495260431	0.143689780882946
0.8	0.4	450	0.425626733811846	0.13623375696853
0.8	0.4	500	0.429238462073233	0.129383772673051
0.8	0.5	50	0.278107984112141	0.366564491486904
0.8	0.5	100	0.320234702838155	0.301776508549576
0.8	0.5	150	0.355329316432268	0.247214572170513
0.8	0.5	200	0.380797607966949	0.207131020452265
0.8	0.5	250	0.397809988911918	0.180406271058628
0.8	0.5	300	0.408724403079624	0.163197427221453
0.8	0.5	350	0.415982861043847	0.151492117389237
0.8	0.5	400	0.421334495260431	0.142527757585072
0.8	0.5	450	0.425626733811846	0.134756047925783
0.8	0.5	500	0.429238462073233	0.127300953001478
0.8	0.6	50	0.278107984112141	0.36651029994446
0.8	0.6	100	0.320234702838155	0.300983023875239
0.8	0.6	150	0.355329316432268	0.246096620143467
0.8	0.6	200	0.380797607966949	0.205929142194852
0.8	0.6	250	0.397809988911918	0.179090958423754
0.8	0.6	300	0.408724403079624	0.16177626814333
0.8	0.6	350	0.415982861043847	0.150025955402049
0.8	0.6	400	0.421334495260431	0.141000794405155
0.8	0.6	450	0.425626733811846	0.133157272651033
0.8	0.6	500	0.429238462073233	0.125737128322768
0.8	0.7	50	0.278107984112141	0.366873363378555
0.8	0.7	100	0.320234702838155	0.30111356862232
0.8	0.7	150	0.355329316432268	0.246032088433348
0.8	0.7	200	0.380797607966949	0.205942024190664
0.8	0.7	250	0.397809988911918	0.179231694425222
0.8	0.7	300	0.408724403079624	0.161878990380418
0.8	0.7	350	0.415982861043847	0.149969979538282
0.8	0.7	400	0.421334495260431	0.140867413530508
0.8	0.7	450	0.425626733811846	0.133083996320706
0.8	0.7	500	0.429238462073233	0.125899082065695
0.8	0.8	50	0.278107984112141	0.366248435748977
0.8	0.8	100	0.320234702838155	0.300530746391258
0.8	0.8	150	0.355329316432268	0.24547343186455
0.8	0.8	200	0.380797607966949	0.205382204057543
0.8	0.8	250	0.397809988911918	0.178754872553637
0.8	0.8	300	0.408724403079624	0.161649115205952
0.8	0.8	350	0.415982861043847	0.150074061020752
0.8	0.8	400	0.421334495260431	0.141210959101095
0.8	0.8	450	0.425626733811846	0.133494927291684
0.8	0.8	500	0.429238462073233	0.126148411010896
0.8	0.9	50	0.278107984112141	0.302784628093368
0.8	0.9	100	0.320234702838155	0.230412685094171
0.8	0.9	150	0.355329316432268	0.169792988928583
0.8	0.9	200	0.380797607966949	0.125774458320781
0.8	0.9	250	0.397809988911918	0.096730541979571
0.8	0.9	300	0.408724403079624	0.0783115005385876
0.8	0.9	350	0.415982861043847	0.0662857302814496
0.8	0.9	400	0.421334495260431	0.0575789932452096
0.8	0.9	450	0.425626733811846	0.0504154603939778
0.8	0.9	500	0.429238462073233	0.0438436650777427
0.8	1	50	0.278107984112141	0.228881078323376
0.8	1	100	0.320234702838155	0.156669990005328
0.8	1	150	0.355329316432268	0.0975441212335593
0.8	1	200	0.380797607966949	0.0567281202210042
0.8	1	250	0.397809988911918	0.0322452385595953
0.8	1	300	0.408724403079624	0.0191509153231294
0.8	1	350	0.415982861043847	0.0126651711867965
0.8	1	400	0.421334495260431	0.00936772329460718
0.8	1	450	0.425626733811846	0.00736451420479915
0.8	1	500	0.429238462073233	0.00576545676704494
0.9	0.1	50	0.30310241547548	0.474024554530932
0.9	0.1	100	0.340903485978104	0.417555371673929
0.9	0.1	150	0.372353063636425	0.370391372880975
0.9	0.1	200	0.395129640213412	0.336639131942496
0.9	0.1	250	0.410307354994736	0.314727479475202
0.9	0.1	300	0.420021207716602	0.300674175322764
0.9	0.1	350	0.426469357139613	0.291095662206796
0.9	0.1	400	0.431220454459546	0.283945157047182
0.9	0.1	450	0.435031833882709	0.277904115981105
0.9	0.1	500	0.438239604622934	0.271992766774548
0.9	0.2	50	0.30310241547548	0.402842713348086
0.9	0.2	100	0.340903485978104	0.339692744080498
0.9	0.2	150	0.372353063636425	0.287230671961137
0.9	0.2	200	0.395129640213412	0.249589120104881
0.9	0.2	250	0.410307354994736	0.224860825313688
0.9	0.2	300	0.420021207716602	0.208935569588833
0.9	0.2	350	0.426469357139613	0.198208617953276
0.9	0.2	400	0.431220454459546	0.189811882330532
0.9	0.2	450	0.435031833882709	0.182327679048738
0.9	0.2	500	0.438239604622934	0.175423576674891
0.9	0.3	50	0.30310241547548	0.373671537651697
0.9	0.3	100	0.340903485978104	0.308421554113344
0.9	0.3	150	0.372353063636425	0.253614550428525
0.9	0.3	200	0.395129640213412	0.213871910519092
0.9	0.3	250	0.410307354994736	0.18763767904299
0.9	0.3	300	0.420021207716602	0.170918374875972
0.9	0.3	350	0.426469357139613	0.159516186317818
0.9	0.3	400	0.431220454459546	0.150514078769283
0.9	0.3	450	0.435031833882709	0.142396078339892
0.9	0.3	500	0.438239604622934	0.134534558436359
0.9	0.4	50	0.30310241547548	0.369583849957346
0.9	0.4	100	0.340903485978104	0.303775131648233
0.9	0.4	150	0.372353063636425	0.248757348831666
0.9	0.4	200	0.395129640213412	0.208662052041916
0.9	0.4	250	0.410307354994736	0.181788975336146
0.9	0.4	300	0.420021207716602	0.164305633082907
0.9	0.4	350	0.426469357139613	0.152526104901745
0.9	0.4	400	0.431220454459546	0.143689780882946
0.9	0.4	450	0.435031833882709	0.13623375696853
0.9	0.4	500	0.438239604622934	0.129383772673051
0.9	0.5	50	0.30310241547548	0.366564491486904
0.9	0.5	100	0.340903485978104	0.301776508549576
0.9	0.5	150	0.372353063636425	0.247214572170513
0.9	0.5	200	0.395129640213412	0.207131020452265
0.9	0.5	250	0.410307354994736	0.180406271058628
0.9	0.5	300	0.420021207716602	0.163197427221453
0.9	0.5	350	0.426469357139613	0.151492117389237
0.9	0.5	400	0.431220454459546	0.142527757585072
0.9	0.5	450	0.435031833882709	0.134756047925783
0.9	0.5	500	0.438239604622934	0.127300953001478
0.9	0.6	50	0.30310241547548	0.36651029994446
0.9	0.6	100	0.340903485978104	0.300983023875239
0.9	0.6	150	0.372353063636425	0.246096620143467
0.9	0.6	200	0.395129640213412	0.205929142194852
0.9	0.6	250	0.410307354994736	0.179090958423754
0.9	0.6	300	0.420021207716602	0.16177626814333
0.9	0.6	350	0.426469357139613	0.150025955402049
0.9	0.6	400	0.431220454459546	0.141000794405155
0.9	0.6	450	0.435031833882709	0.133157272651033
0.9	0.6	500	0.438239604622934	0.125737128322768
0.9	0.7	50	0.30310241547548	0.366873363378555
0.9	0.7	100	0.340903485978104	0.30111356862232
0.9	0.7	150	0.372353063636425	0.246032088433348
0.9	0.7	200	0.395129640213412	0.205942024190664
0.9	0.7	250	0.410307354994736	0.179231694425222
0.9	0.7	300	0.420021207716602	0.161878990380418
0.9	0.7	350	0.426469357139613	0.149969979538282
0.9	0.7	400	0.431220454459546	0.140867413530508
0.9	0.7	450	0.435031833882709	0.133083996320706
0.9	0.7	500	0.438239604622934	0.125899082065695
0.9	0.8	50	0.30310241547548	0.366248435748977
0.9	0.8	100	0.340903485978104	0.300530746391258
0.9	0.8	150	0.372353063636425	0.24547343186455
0.9	0.8	200	0.395129640213412	0.205382204057543
0.9	0.8	250	0.410307354994736	0.178754872553637
0.9	0.8	300	0.420021207716602	0.161649115205952
0.9	0.8	350	0.426469357139613	0.150074061020752
0.9	0.8	400	0.431220454459546	0.141210959101095
0.9	0.8	450	0.435031833882709	0.133494927291684
0.9	0.8	500	0.438239604622934	0.126148411010896
0.9	0.9	50	0.30310241547548	0.367854662851037
0.9	0.9	100	0.340903485978104	0.301803179183055
0.9	0.9	150	0.372353063636425	0.246365821093779
0.9	0.9	200	0.395129640213412	0.20591968850989
0.9	0.9	250	0.410307354994736	0.178997346485033
0.9	0.9	300	0.420021207716602	0.161630252406176
0.9	0.9	350	0.426469357139613	0.14984933768017
0.9	0.9	400	0.431220454459546	0.140859190400788
0.9	0.9	450	0.435031833882709	0.133095067674203
0.9	0.9	500	0.438239604622934	0.12579988612303
0.9	1	50	0.30310241547548	0.30160406269575
0.9	1	100	0.340903485978104	0.229754486813412
0.9	1	150	0.372353063636425	0.169502815305982
0.9	1	200	0.395129640213412	0.125629583456706
0.9	1	250	0.410307354994736	0.0965862875791343
0.9	1	300	0.420021207716602	0.0781736796877222
0.9	1	350	0.426469357139613	0.0661720018507182
0.9	1	400	0.431220454459546	0.0574913999894125
0.9	1	450	0.435031833882709	0.0503748084202747
0.9	1	500	0.438239604622934	0.0438771803318436
1	0.1	50	0.323717958748657	0.474024554530932
1	0.1	100	0.357770559609842	0.417555371673929
1	0.1	150	0.386102332343121	0.370391372880975
1	0.1	200	0.406621819486108	0.336639131942496
1	0.1	250	0.420296166468422	0.314727479475202
1	0.1	300	0.429048294468728	0.300674175322764
1	0.1	350	0.434858261663187	0.291095662206796
1	0.1	400	0.439139190318449	0.283945157047182
1	0.1	450	0.442573377744019	0.277904115981105
1	0.1	500	0.445463678761495	0.271992766774548
1	0.2	50	0.323717958748657	0.402842713348086
1	0.2	100	0.357770559609842	0.339692744080498
1	0.2	150	0.386102332343121	0.287230671961137
1	0.2	200	0.406621819486108	0.249589120104881
1	0.2	250	0.420296166468422	0.224860825313688
1	0.2	300	0.429048294468728	0.208935569588833
1	0.2	350	0.434858261663187	0.198208617953276
1	0.2	400	0.439139190318449	0.189811882330532
1	0.2	450	0.442573377744019	0.182327679048738
1	0.2	500	0.445463678761495	0.175423576674891
1	0.3	50	0.323717958748657	0.373671537651697
1	0.3	100	0.357770559609842	0.308421554113344
1	0.3	150	0.386102332343121	0.253614550428525
1	0.3	200	0.406621819486108	0.213871910519092
1	0.3	250	0.420296166468422	0.18763767904299
1	0.3	300	0.429048294468728	0.170918374875972
1	0.3	350	0.434858261663187	0.159516186317818
1	0.3	400	0.439139190318449	0.150514078769283
1	0.3	450	0.442573377744019	0.142396078339892
1	0.3	500	0.445463678761495	0.134534558436359
1	0.4	50	0.323717958748657	0.369583849957346
1	0.4	100	0.357770559609842	0.303775131648233
1	0.4	150	0.386102332343121	0.248757348831666
1	0.4	200	0.406621819486108	0.208662052041916
1	0.4	250	0.420296166468422	0.181788975336146
1	0.4	300	0.429048294468728	0.164305633082907
1	0.4	350	0.434858261663187	0.152526104901745
1	0.4	400	0.439139190318449	0.143689780882946
1	0.4	450	0.442573377744019	0.13623375696853
1	0.4	500	0.445463678761495	0.129383772673051
1	0.5	50	0.323717958748657	0.366564491486904
1	0.5	100	0.357770559609842	0.301776508549576
1	0.5	150	0.386102332343121	0.247214572170513
1	0.5	200	0.406621819486108	0.207131020452265
1	0.5	250	0.420296166468422	0.180406271058628
1	0.5	300	0.429048294468728	0.163197427221453
1	0.5	350	0.434858261663187	0.151492117389237
1	0.5	400	0.439139190318449	0.142527757585072
1	0.5	450	0.442573377744019	0.134756047925783
1	0.5	500	0.445463678761495	0.127300953001478
1	0.6	50	0.323717958748657	0.36651029994446
1	0.6	100	0.357770559609842	0.300983023875239
1	0.6	150	0.386102332343121	0.246096620143467
1	0.6	200	0.406621819486108	0.205929142194852
1	0.6	250	0.420296166468422	0.179090958423754
1	0.6	300	0.429048294468728	0.16177626814333
1	0.6	350	0.434858261663187	0.150025955402049
1	0.6	400	0.439139190318449	0.141000794405155
1	0.6	450	0.442573377744019	0.133157272651033
1	0.6	500	0.445463678761495	0.125737128322768
1	0.7	50	0.323717958748657	0.366873363378555
1	0.7	100	0.357770559609842	0.30111356862232
1	0.7	150	0.386102332343121	0.246032088433348
1	0.7	200	0.406621819486108	0.205942024190664
1	0.7	250	0.420296166468422	0.179231694425222
1	0.7	300	0.429048294468728	0.161878990380418
1	0.7	350	0.434858261663187	0.149969979538282
1	0.7	400	0.439139190318449	0.140867413530508
1	0.7	450	0.442573377744019	0.133083996320706
1	0.7	500	0.445463678761495	0.125899082065695
1	0.8	50	0.323717958748657	0.366248435748977
1	0.8	100	0.357770559609842	0.300530746391258
1	0.8	150	0.386102332343121	0.24547343186455
1	0.8	200	0.406621819486108	0.205382204057543
1	0.8	250	0.420296166468422	0.178754872553637
1	0.8	300	0.429048294468728	0.161649115205952
1	0.8	350	0.434858261663187	0.150074061020752
1	0.8	400	0.439139190318449	0.141210959101095
1	0.8	450	0.442573377744019	0.133494927291684
1	0.8	500	0.445463678761495	0.126148411010896
1	0.9	50	0.323717958748657	0.367854662851037
1	0.9	100	0.357770559609842	0.301803179183055
1	0.9	150	0.386102332343121	0.246365821093779
1	0.9	200	0.406621819486108	0.20591968850989
1	0.9	250	0.420296166468422	0.178997346485033
1	0.9	300	0.429048294468728	0.161630252406176
1	0.9	350	0.434858261663187	0.14984933768017
1	0.9	400	0.439139190318449	0.140859190400788
1	0.9	450	0.442573377744019	0.133095067674203
1	0.9	500	0.445463678761495	0.12579988612303
1	1	50	0.323717958748657	0.366653783346248
1	1	100	0.357770559609842	0.301134479941115
1	1	150	0.386102332343121	0.246110150898082
1	1	200	0.406621819486108	0.20587133692634
1	1	250	0.420296166468422	0.178992138194391
1	1	300	0.429048294468728	0.161631953641909
1	1	350	0.434858261663187	0.14984898322149
1	1	400	0.439139190318449	0.140849819643718
1	1	450	0.442573377744019	0.133102927796957
1	1	500	0.445463678761495	0.125843990734188
