n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
80	40	0.8	0.5	1	1	1	1	0.954545454545455	0.818181818181818	1	0.977272727272727	1	1	0.25
160	40	0.8	0.5	1	1	1	1	0.977272727272727	0.545454545454545	1	1	1	1	0.227272727272727
320	40	0.8	0.5	1	1	1	1	1	0.409090909090909	1	1	1	1	0.204545454545455
20	80	0.8	0.5	1	1	1	1	0.213114754098361	0.770491803278688	0.967213114754098	0.786885245901639	0.852459016393443	1	0.0327868852459016
40	80	0.8	0.5	1	1	1	1	0.524390243902439	0.804878048780488	0.975609756097561	0.841463414634146	0.890243902439024	1	0.134146341463415
80	80	0.8	0.5	1	1	1	1	0.556818181818182	0.568181818181818	0.977272727272727	0.75	0.784090909090909	1	0.0681818181818182
160	80	0.8	0.5	1	1	1	1	0.602272727272727	0.465909090909091	0.943181818181818	0.704545454545455	0.715909090909091	1	0.102272727272727
320	80	0.8	0.5	1	1	1	1	0.647727272727273	0.25	0.943181818181818	0.715909090909091	0.727272727272727	1	0.0909090909090909
20	160	0.8	0.5	1	1	1	1	0.157142857142857	0.785714285714286	0.957142857142857	0.785714285714286	0.857142857142857	1	0
40	160	0.8	0.5	1	1	1	1	0.373626373626374	0.714285714285714	0.934065934065934	0.747252747252747	0.769230769230769	1	0.10989010989011
80	160	0.8	0.5	1	1	1	1	0.350515463917526	0.54639175257732	0.907216494845361	0.65979381443299	0.690721649484536	1	0.0618556701030928
160	160	0.8	0.5	1	1	1	1	0.350515463917526	0.371134020618557	0.845360824742268	0.54639175257732	0.556701030927835	0.989690721649485	0.0309278350515464
320	160	0.8	0.5	1	1	1	1	0.371134020618557	0.206185567010309	0.762886597938144	0.474226804123711	0.494845360824742	0.969072164948454	0.0206185567010309
20	320	0.8	0.5	1	1	1	1	0.0845070422535211	0.774647887323944	0.887323943661972	0.71830985915493	0.774647887323944	1	0
40	320	0.8	0.5	1	1	1	1	0.297872340425532	0.723404255319149	0.914893617021277	0.74468085106383	0.776595744680851	0.98936170212766	0.0531914893617021
80	320	0.8	0.5	1	1	1	1	0.21	0.52	0.85	0.6	0.63	1	0.05
160	320	0.8	0.5	1	1	1	1	0.15	0.34	0.73	0.48	0.49	0.95	0.04
320	320	0.8	0.5	1	1	1	1	0.12	0.12	0.61	0.29	0.3	0.94	0
20	20	1	0.5	1	1	1	1	0.741935483870968	0.741935483870968	1	0.935483870967742	0.967741935483871	1	0.129032258064516
40	20	1	0.5	1	1	1	1	1	0.921052631578947	1	1	1	1	0.236842105263158
80	20	1	0.5	1	1	1	1	1	0.641025641025641	1	1	1	1	0.256410256410256
160	20	1	0.5	1	1	1	1	1	0.435897435897436	1	1	1	1	0.179487179487179
320	20	1	0.5	1	1	1	1	1	0.461538461538462	1	1	1	1	0.153846153846154
20	40	1	0.5	1	1	1	1	0.435897435897436	0.666666666666667	0.948717948717949	0.743589743589744	0.794871794871795	1	0.0512820512820513
40	40	1	0.5	1	1	1	1	0.613636363636364	0.659090909090909	0.977272727272727	0.863636363636364	0.909090909090909	1	0.0454545454545455
80	40	1	0.5	1	1	1	1	0.681818181818182	0.431818181818182	0.954545454545455	0.772727272727273	0.818181818181818	1	0.0681818181818182
160	40	1	0.5	1	1	1	1	0.681818181818182	0.204545454545455	0.977272727272727	0.75	0.863636363636364	1	0.0454545454545455
320	40	1	0.5	1	1	1	1	0.727272727272727	0.0909090909090909	0.977272727272727	0.75	0.886363636363636	1	0.0454545454545455
20	80	1	0.5	1	1	1	1	0.240506329113924	0.607594936708861	0.89873417721519	0.670886075949367	0.734177215189873	1	0.0379746835443038
40	80	1	0.5	1	1	1	1	0.298850574712644	0.528735632183908	0.919540229885057	0.655172413793103	0.689655172413793	1	0.0574712643678161
80	80	1	0.5	1	1	1	1	0.227272727272727	0.238636363636364	0.784090909090909	0.386363636363636	0.420454545454545	1	0.0340909090909091
160	80	1	0.5	1	1	1	1	0.204545454545455	0.0909090909090909	0.681818181818182	0.318181818181818	0.375	0.988636363636364	0.0113636363636364
320	80	1	0.5	1	1	1	1	0.238636363636364	0.0454545454545455	0.556818181818182	0.272727272727273	0.284090909090909	0.977272727272727	0
20	160	1	0.5	1	1	1	1	0.105882352941176	0.6	0.835294117647059	0.6	0.694117647058824	1	0
40	160	1	0.5	1	1	1	1	0.135416666666667	0.489583333333333	0.791666666666667	0.583333333333333	0.625	0.979166666666667	0.03125
80	160	1	0.5	1	1	1	1	0.0721649484536082	0.206185567010309	0.536082474226804	0.288659793814433	0.288659793814433	0.938144329896907	0.0103092783505155
160	160	1	0.5	1	1	1	1	0.0618556701030928	0.0618556701030928	0.412371134020619	0.11340206185567	0.11340206185567	0.845360824742268	0
320	160	1	0.5	1	1	1	1	0.0309278350515464	0.0309278350515464	0.268041237113402	0.0824742268041237	0.0824742268041237	0.690721649484536	0
20	320	1	0.5	1	1	1	1	0.0568181818181818	0.590909090909091	0.761363636363636	0.545454545454545	0.590909090909091	1	0.0113636363636364
40	320	1	0.5	1	1	1	1	0.121212121212121	0.474747474747475	0.777777777777778	0.484848484848485	0.555555555555556	0.95959595959596	0.0404040404040404
80	320	1	0.5	1	1	1	1	0.03	0.14	0.44	0.2	0.22	0.85	0.01
160	320	1	0.5	1	1	1	1	0.02	0.05	0.23	0.08	0.08	0.69	0
320	320	1	0.5	1	1	1	1	0	0	0.06	0	0	0.4	0
20	20	0	0.8	1	1	1	1	1	1	1	1	1	1	1
40	20	0	0.8	1	1	1	1	1	0.5	1	1	1	1	1
80	20	0	0.8	1	1	1	1	0	0	1	1	0	1	1
160	20	0	0.8	1	1	1	1	0	0	0	0	0	1	1
320	20	0	0.8	1	1	1	1	0.333333333333333	0	0.666666666666667	0.666666666666667	0.333333333333333	1	1
20	40	0	0.8	1	1	1	1	1	1	1	1	1	1	0
40	40	0	0.8	1	1	1	1	0.666666666666667	0.666666666666667	1	1	1	1	0.666666666666667
80	40	0	0.8	1	1	1	1	1	0	1	1	1	1	1
160	40	0	0.8	1	1	1	1	0	0	1	1	1	1	1
320	40	0	0.8	1	1	1	1	0	0	0	0	0	1	1
20	80	0	0.8	1	1	1	1	0.333333333333333	1	1	1	1	1	0.666666666666667
40	80	0	0.8	1	1	1	1	0.666666666666667	0.666666666666667	1	0.666666666666667	0.666666666666667	1	0.666666666666667
80	80	0	0.8	1	1	1	1	0	0	1	0.5	0.5	1	1
160	80	0	0.8	1	1	1	1	0	0	1	0	0	1	1
320	80	0	0.8	1	1	1	1	0.25	0	0.5	0.5	0.5	0.75	1
20	160	0	0.8	1	1	1	1	1	1	1	1	1	1	0.666666666666667
40	160	0	0.8	1	1	1	1	0	0.666666666666667	1	1	1	1	1
80	160	0	0.8	1	1	1	1	0	0	1	0.5	0.5	1	1
160	160	0	0.8	1	1	1	1	0	0	1	0	0	1	1
320	160	0	0.8	1	1	1	1	0	0	0	0	0	0.25	1
20	320	0	0.8	1	1	1	1	1	1	1	1	1	1	0.666666666666667
40	320	0	0.8	1	1	1	1	0	1	1	1	1	1	1
80	320	0	0.8	1	1	1	1	0	0.5	1	0.5	0.5	1	1
160	320	0	0.8	1	1	1	1	0	0	0	0	0	1	1
320	320	0	0.8	1	1	1	1	0	0	0	0	0	0	1
20	20	0.2	0.8	1	1	1	1	1	1	1	1	1	1	1
40	20	0.2	0.8	1	1	1	1	0.9	0.7	1	1	1	1	0.9
80	20	0.2	0.8	1	1	1	1	0.666666666666667	0.0833333333333333	0.833333333333333	0.833333333333333	0.75	1	1
160	20	0.2	0.8	1	1	1	1	0.518518518518518	0	0.777777777777778	0.555555555555556	0.518518518518518	1	1
320	20	0.2	0.8	1	1	1	1	0.274509803921569	0	0.529411764705882	0.313725490196078	0.274509803921569	1	1
20	40	0.2	0.8	1	1	1	1	0.857142857142857	1	1	1	1	1	0.714285714285714
40	40	0.2	0.8	1	1	1	1	0.769230769230769	0.769230769230769	1	0.923076923076923	0.846153846153846	1	0.923076923076923
80	40	0.2	0.8	1	1	1	1	0.8	0.533333333333333	0.933333333333333	0.8	0.8	1	1
160	40	0.2	0.8	1	1	1	1	0.416666666666667	0.111111111111111	0.833333333333333	0.583333333333333	0.5	1	1
320	40	0.2	0.8	1	1	1	1	0.338235294117647	0	0.529411764705882	0.382352941176471	0.367647058823529	0.941176470588235	1
20	80	0.2	0.8	1	1	1	1	0.571428571428571	1	1	1	1	1	0.571428571428571
40	80	0.2	0.8	1	1	1	1	0.538461538461538	0.923076923076923	1	1	1	1	0.846153846153846
80	80	0.2	0.8	1	1	1	1	0.176470588235294	0.176470588235294	1	0.411764705882353	0.352941176470588	1	1
160	80	0.2	0.8	1	1	1	1	0.125	0.025	0.45	0.175	0.175	0.975	0.975
320	80	0.2	0.8	1	1	1	1	0.0416666666666667	0.0277777777777778	0.277777777777778	0.0694444444444444	0.0694444444444444	0.75	1
20	160	0.2	0.8	1	1	1	1	0.714285714285714	1	1	1	1	1	0.857142857142857
40	160	0.2	0.8	1	1	1	1	0.461538461538462	1	1	1	1	1	0.769230769230769
80	160	0.2	0.8	1	1	1	1	0.176470588235294	0.294117647058824	0.882352941176471	0.588235294117647	0.470588235294118	1	1
160	160	0.2	0.8	1	1	1	1	0.025	0.025	0.3	0.075	0.075	0.8	1
320	160	0.2	0.8	1	1	1	1	0	0	0.0277777777777778	0.0138888888888889	0.0138888888888889	0.402777777777778	1
20	320	0.2	0.8	1	1	1	1	0.714285714285714	1	1	1	1	1	0.714285714285714
40	320	0.2	0.8	1	1	1	1	0.307692307692308	1	1	1	1	1	0.846153846153846
80	320	0.2	0.8	1	1	1	1	0	0.235294117647059	0.823529411764706	0.588235294117647	0.588235294117647	1	1
160	320	0.2	0.8	1	1	1	1	0	0	0.075	0.025	0.025	0.775	1
320	320	0.2	0.8	1	1	1	1	0	0	0.0277777777777778	0	0	0.125	1
20	20	0.5	0.8	1	1	1	1	1	1	1	1	1	1	0.695652173913043
40	20	0.5	0.8	1	1	1	1	0.90625	0.6875	1	0.90625	0.90625	1	0.84375
80	20	0.5	0.8	1	1	1	1	0.765625	0.34375	0.96875	0.859375	0.796875	1	1
160	20	0.5	0.8	1	1	1	1	0.782608695652174	0.144927536231884	0.942028985507246	0.855072463768116	0.768115942028985	1	1
320	20	0.5	0.8	1	1	1	1	0.732394366197183	0.028169014084507	0.915492957746479	0.788732394366197	0.71830985915493	1	1
20	40	0.5	0.8	1	1	1	1	0.864864864864865	0.972972972972973	1	1	1	1	0.351351351351351
40	40	0.5	0.8	1	1	1	1	0.829268292682927	0.829268292682927	1	0.975609756097561	0.975609756097561	1	0.609756097560976
80	40	0.5	0.8	1	1	1	1	0.761904761904762	0.5	0.988095238095238	0.892857142857143	0.845238095238095	1	0.833333333333333
160	40	0.5	0.8	1	1	1	1	0.725274725274725	0.351648351648352	0.956043956043956	0.846153846153846	0.769230769230769	1	0.901098901098901
320	40	0.5	0.8	1	1	1	1	0.787234042553192	0.265957446808511	0.893617021276596	0.797872340425532	0.797872340425532	1	0.925531914893617
20	80	0.5	0.8	1	1	1	1	0.846153846153846	1	1	1	1	1	0.461538461538462
40	80	0.5	0.8	1	1	1	1	0.727272727272727	0.954545454545455	1	1	1	1	0.727272727272727
80	80	0.5	0.8	1	1	1	1	0.545454545454545	0.545454545454545	0.988636363636364	0.829545454545455	0.784090909090909	1	0.886363636363636
160	80	0.5	0.8	1	1	1	1	0.536082474226804	0.34020618556701	0.938144329896907	0.65979381443299	0.639175257731959	1	0.917525773195876
320	80	0.5	0.8	1	1	1	1	0.56	0.2	0.87	0.65	0.62	1	0.94
20	160	0.5	0.8	1	1	1	1	0.769230769230769	1	1	1	1	1	0.512820512820513
40	160	0.5	0.8	1	1	1	1	0.522727272727273	0.977272727272727	1	1	1	1	0.772727272727273
80	160	0.5	0.8	1	1	1	1	0.409090909090909	0.556818181818182	0.988636363636364	0.704545454545455	0.647727272727273	1	0.909090909090909
160	160	0.5	0.8	1	1	1	1	0.34020618556701	0.34020618556701	0.835051546391753	0.608247422680412	0.577319587628866	0.979381443298969	0.958762886597938
320	160	0.5	0.8	1	1	1	1	0.28	0.14	0.76	0.49	0.47	0.98	0.99
20	320	0.5	0.8	1	1	1	1	0.769230769230769	1	1	1	1	1	0.512820512820513
40	320	0.5	0.8	1	1	1	1	0.431818181818182	0.954545454545455	1	1	1	1	0.772727272727273
80	320	0.5	0.8	1	1	1	1	0.272727272727273	0.636363636363636	0.920454545454545	0.727272727272727	0.704545454545455	1	0.897727272727273
160	320	0.5	0.8	1	1	1	1	0.185567010309278	0.329896907216495	0.783505154639175	0.494845360824742	0.494845360824742	0.948453608247423	0.979381443298969
320	320	0.5	0.8	1	1	1	1	0.12	0.11	0.67	0.33	0.32	0.92	0.99
20	20	0.8	0.8	1	1	1	1	1	1	1	1	1	1	0.547169811320755
40	20	0.8	0.8	1	1	1	1	0.924242424242424	0.757575757575758	1	0.984848484848485	0.96969696969697	1	0.727272727272727
80	20	0.8	0.8	1	1	1	1	0.971830985915493	0.577464788732394	1	0.971830985915493	0.971830985915493	1	0.746478873239437
160	20	0.8	0.8	1	1	1	1	0.943661971830986	0.563380281690141	1	0.985915492957746	0.943661971830986	1	0.746478873239437
320	20	0.8	0.8	1	1	1	1	0.971830985915493	0.464788732394366	1	0.971830985915493	0.957746478873239	1	0.830985915492958
20	40	0.8	0.8	1	1	1	1	0.757575757575758	0.924242424242424	1	0.96969696969697	1	1	0.242424242424242
40	40	0.8	0.8	1	1	1	1	0.898876404494382	0.898876404494382	1	0.955056179775281	0.966292134831461	1	0.50561797752809
80	40	0.8	0.8	1	1	1	1	0.882978723404255	0.797872340425532	1	1	0.98936170212766	1	0.521276595744681
160	40	0.8	0.8	1	1	1	1	0.936170212765957	0.648936170212766	1	0.968085106382979	0.968085106382979	1	0.51063829787234
320	40	0.8	0.8	1	1	1	1	0.968085106382979	0.563829787234043	1	0.968085106382979	0.968085106382979	1	0.48936170212766
20	80	0.8	0.8	1	1	1	1	0.619718309859155	0.943661971830986	1	0.943661971830986	0.957746478873239	1	0.23943661971831
40	80	0.8	0.8	1	1	1	1	0.808510638297872	0.936170212765957	1	0.98936170212766	0.98936170212766	1	0.48936170212766
80	80	0.8	0.8	1	1	1	1	0.87	0.88	0.99	0.96	0.97	1	0.49
160	80	0.8	0.8	1	1	1	1	0.87	0.67	1	0.97	0.97	1	0.47
320	80	0.8	0.8	1	1	1	1	0.93	0.66	0.99	0.95	0.95	1	0.56
20	160	0.8	0.8	1	1	1	1	0.535211267605634	0.985915492957746	1	0.985915492957746	1	1	0.197183098591549
40	160	0.8	0.8	1	1	1	1	0.670212765957447	0.957446808510638	1	0.978723404255319	0.978723404255319	1	0.48936170212766
80	160	0.8	0.8	1	1	1	1	0.78	0.93	0.99	0.97	0.97	1	0.5
160	160	0.8	0.8	1	1	1	1	0.86	0.87	0.97	0.96	0.96	1	0.56
320	160	0.8	0.8	1	1	1	1	0.89	0.78	0.99	0.95	0.95	1	0.57
20	320	0.8	0.8	1	1	1	1	0.464788732394366	0.971830985915493	1	0.971830985915493	0.971830985915493	1	0.253521126760563
40	320	0.8	0.8	1	1	1	1	0.48936170212766	0.968085106382979	1	0.968085106382979	0.978723404255319	1	0.48936170212766
80	320	0.8	0.8	1	1	1	1	0.66	0.94	1	0.95	0.95	1	0.47
160	320	0.8	0.8	1	1	1	1	0.74	0.89	0.98	0.95	0.95	1	0.44
320	320	0.8	0.8	1	1	1	1	0.91	0.91	0.99	0.97	0.97	1	0.53
20	20	1	0.8	1	1	1	1	0.901639344262295	0.918032786885246	1	1	1	1	0.39344262295082
40	20	1	0.8	1	1	1	1	0.943661971830986	0.816901408450704	1	0.971830985915493	0.985915492957746	1	0.47887323943662
80	20	1	0.8	1	1	1	1	0.971830985915493	0.690140845070423	1	0.985915492957746	0.985915492957746	1	0.450704225352113
160	20	1	0.8	1	1	1	1	1	0.577464788732394	1	1	1	1	0.535211267605634
320	20	1	0.8	1	1	1	1	1	0.422535211267606	1	1	1	1	0.47887323943662
20	40	1	0.8	1	1	1	1	0.619047619047619	0.857142857142857	1	0.892857142857143	0.892857142857143	1	0.214285714285714
40	40	1	0.8	1	1	1	1	0.776595744680851	0.797872340425532	0.98936170212766	0.925531914893617	0.957446808510638	1	0.297872340425532
80	40	1	0.8	1	1	1	1	0.765957446808511	0.617021276595745	0.98936170212766	0.914893617021277	0.925531914893617	1	0.234042553191489
160	40	1	0.8	1	1	1	1	0.851063829787234	0.531914893617021	1	0.914893617021277	0.914893617021277	1	0.25531914893617
320	40	1	0.8	1	1	1	1	0.882978723404255	0.382978723404255	0.978723404255319	0.893617021276596	0.925531914893617	1	0.212765957446809
20	80	1	0.8	1	1	1	1	0.477272727272727	0.863636363636364	0.988636363636364	0.875	0.897727272727273	1	0.193181818181818
40	80	1	0.8	1	1	1	1	0.636363636363636	0.848484848484849	1	0.919191919191919	0.94949494949495	1	0.272727272727273
80	80	1	0.8	1	1	1	1	0.67	0.7	0.96	0.85	0.86	1	0.15
160	80	1	0.8	1	1	1	1	0.75	0.58	0.96	0.85	0.87	1	0.16
320	80	1	0.8	1	1	1	1	0.79	0.48	0.94	0.84	0.85	0.99	0.15
20	160	1	0.8	1	1	1	1	0.352272727272727	0.863636363636364	0.977272727272727	0.863636363636364	0.909090909090909	1	0.125
40	160	1	0.8	1	1	1	1	0.505050505050505	0.858585858585859	0.94949494949495	0.909090909090909	0.919191919191919	1	0.242424242424242
80	160	1	0.8	1	1	1	1	0.5	0.73	0.94	0.82	0.83	1	0.15
160	160	1	0.8	1	1	1	1	0.55	0.55	0.95	0.77	0.79	0.99	0.1
320	160	1	0.8	1	1	1	1	0.62	0.43	0.9	0.7	0.74	1	0.09
20	320	1	0.8	1	1	1	1	0.25	0.875	0.965909090909091	0.852272727272727	0.875	1	0.113636363636364
40	320	1	0.8	1	1	1	1	0.393939393939394	0.868686868686869	0.95959595959596	0.878787878787879	0.878787878787879	1	0.212121212121212
80	320	1	0.8	1	1	1	1	0.33	0.74	0.9	0.76	0.77	1	0.1
160	320	1	0.8	1	1	1	1	0.34	0.57	0.93	0.67	0.71	1	0.06
320	320	1	0.8	1	1	1	1	0.35	0.37	0.89	0.61	0.62	0.98	0.04
20	20	0	1	1	1	1	1	1	1	1	1	1	1	1
40	20	0	1	1	1	1	1	0.333333333333333	0	1	0.333333333333333	0.333333333333333	1	1
80	20	0	1	1	1	1	1	0.5	0	0.5	0.5	0.5	1	1
160	20	0	1	0	0	0	0	0	0	0	0	0	0	0
320	20	0	1	1	1	1	1	0.5	0	0.5	0.5	0.5	1	1
20	40	0	1	1	1	1	1	1	1	1	1	1	1	0.666666666666667
40	40	0	1	1	1	1	1	0.666666666666667	0.666666666666667	1	1	1	1	1
80	40	0	1	1	1	1	1	0	0	0	0	0	0.5	1
160	40	0	1	1	1	1	1	0	0	0	0	0	1	1
320	40	0	1	1	1	1	1	0	0	0	0	0	1	1
20	80	0	1	1	1	1	1	0.666666666666667	1	1	1	1	1	0.666666666666667
40	80	0	1	1	1	1	1	0.333333333333333	0.666666666666667	1	0.666666666666667	0.666666666666667	1	1
80	80	0	1	1	1	1	1	0	0	0	0	0	1	1
160	80	0	1	1	1	1	1	0	0	1	0	0	1	1
320	80	0	1	1	1	1	1	0	0	0	0	0	0	1
20	160	0	1	1	1	1	1	0.666666666666667	1	1	1	1	1	1
40	160	0	1	1	1	1	1	0	0	1	0	0	1	1
80	160	0	1	1	1	1	1	0	0	0.5	0.5	0.5	1	1
160	160	0	1	1	1	1	1	0	0	0	0	0	0	1
320	160	0	1	1	1	1	1	0	0	0	0	0	0	1
20	320	0	1	1	1	1	1	0.666666666666667	1	1	1	1	1	1
40	320	0	1	1	1	1	1	0	0.333333333333333	1	0.666666666666667	0.333333333333333	1	1
80	320	0	1	1	1	1	1	0	0	0	0	0	1	1
160	320	0	1	1	1	1	1	0	0	0	0	0	0	1
320	320	0	1	1	1	1	1	0	0	0	0	0	0	1
20	20	0.2	1	1	1	1	1	0.857142857142857	0.857142857142857	1	1	1	1	0.857142857142857
40	20	0.2	1	1	1	1	1	0.583333333333333	0.25	1	0.75	0.666666666666667	1	1
80	20	0.2	1	1	1	1	1	0.352941176470588	0.0588235294117647	0.941176470588235	0.529411764705882	0.352941176470588	1	1
160	20	0.2	1	1	1	1	1	0.297297297297297	0	0.675675675675676	0.351351351351351	0.297297297297297	1	1
320	20	0.2	1	1	1	1	1	0.225806451612903	0	0.387096774193548	0.241935483870968	0.209677419354839	0.935483870967742	1
20	40	0.2	1	1	1	1	1	0.857142857142857	1	1	1	1	1	0.571428571428571
40	40	0.2	1	1	1	1	1	0.615384615384615	0.538461538461538	1	0.923076923076923	0.846153846153846	1	0.923076923076923
80	40	0.2	1	1	1	1	1	0.294117647058824	0.176470588235294	0.705882352941177	0.294117647058824	0.294117647058824	0.941176470588235	1
160	40	0.2	1	1	1	1	1	0.175	0.025	0.5	0.225	0.225	0.925	1
320	40	0.2	1	1	1	1	1	0.111111111111111	0.0138888888888889	0.236111111111111	0.138888888888889	0.111111111111111	0.847222222222222	1
20	80	0.2	1	1	1	1	1	0.285714285714286	1	1	1	1	1	0.857142857142857
40	80	0.2	1	1	1	1	1	0.384615384615385	0.615384615384615	1	0.769230769230769	0.769230769230769	1	1
80	80	0.2	1	1	1	1	1	0.0588235294117647	0.0588235294117647	0.470588235294118	0.235294117647059	0.235294117647059	0.941176470588235	1
160	80	0.2	1	1	1	1	1	0.05	0	0.175	0.075	0.05	0.7	1
320	80	0.2	1	1	1	1	1	0	0	0.0277777777777778	0	0	0.375	1
20	160	0.2	1	1	1	1	1	0.285714285714286	1	1	1	1	1	0.857142857142857
40	160	0.2	1	1	1	1	1	0.153846153846154	0.384615384615385	0.923076923076923	0.538461538461538	0.461538461538462	1	1
80	160	0.2	1	1	1	1	1	0	0	0.176470588235294	0.117647058823529	0.0588235294117647	0.941176470588235	1
160	160	0.2	1	1	1	1	1	0	0	0.075	0.025	0.025	0.3	1
320	160	0.2	1	1	1	1	1	0	0	0	0	0	0.0277777777777778	1
20	320	0.2	1	1	1	1	1	0	1	1	1	1	1	0.857142857142857
40	320	0.2	1	1	1	1	1	0.0769230769230769	0.461538461538462	1	0.615384615384615	0.461538461538462	1	1
80	320	0.2	1	1	1	1	1	0	0	0.117647058823529	0	0	1	1
160	320	0.2	1	1	1	1	1	0	0	0	0	0	0.1	1
320	320	0.2	1	1	1	1	1	0	0	0	0	0	0	1
20	20	0.5	1	1	1	1	1	0.944444444444444	0.916666666666667	1	1	0.972222222222222	1	0.833333333333333
40	20	0.5	1	1	1	1	1	0.736842105263158	0.526315789473684	1	0.921052631578947	0.868421052631579	1	0.921052631578947
80	20	0.5	1	1	1	1	1	0.592105263157895	0.210526315789474	0.894736842105263	0.697368421052632	0.631578947368421	1	0.960526315789474
160	20	0.5	1	1	1	1	1	0.569767441860465	0.13953488372093	0.813953488372093	0.604651162790698	0.558139534883721	1	1
320	20	0.5	1	1	1	1	1	0.545454545454545	0.0454545454545455	0.75	0.613636363636364	0.534090909090909	1	1
20	40	0.5	1	1	1	1	1	0.846153846153846	0.871794871794872	1	0.974358974358974	0.974358974358974	1	0.743589743589744
40	40	0.5	1	1	1	1	1	0.659090909090909	0.613636363636364	0.954545454545455	0.931818181818182	0.909090909090909	1	0.863636363636364
80	40	0.5	1	1	1	1	1	0.551724137931034	0.333333333333333	0.931034482758621	0.71264367816092	0.655172413793103	1	0.988505747126437
160	40	0.5	1	1	1	1	1	0.5	0.208333333333333	0.802083333333333	0.5625	0.53125	0.947916666666667	0.958333333333333
320	40	0.5	1	1	1	1	1	0.494949494949495	0.101010101010101	0.727272727272727	0.525252525252525	0.494949494949495	0.97979797979798	0.95959595959596
20	80	0.5	1	1	1	1	1	0.666666666666667	0.974358974358974	1	1	1	1	0.82051282051282
40	80	0.5	1	1	1	1	1	0.409090909090909	0.704545454545455	1	0.840909090909091	0.795454545454545	1	0.954545454545455
80	80	0.5	1	1	1	1	1	0.227272727272727	0.227272727272727	0.795454545454545	0.420454545454545	0.409090909090909	0.965909090909091	1
160	80	0.5	1	1	1	1	1	0.22680412371134	0.0721649484536082	0.597938144329897	0.350515463917526	0.329896907216495	0.917525773195876	1
320	80	0.5	1	1	1	1	1	0.15	0.02	0.44	0.23	0.21	0.9	1
20	160	0.5	1	1	1	1	1	0.564102564102564	1	1	1	1	1	0.871794871794872
40	160	0.5	1	1	1	1	1	0.272727272727273	0.681818181818182	1	0.840909090909091	0.795454545454545	1	0.931818181818182
80	160	0.5	1	1	1	1	1	0.113636363636364	0.227272727272727	0.670454545454545	0.386363636363636	0.363636363636364	0.988636363636364	1
160	160	0.5	1	1	1	1	1	0.0721649484536082	0.0721649484536082	0.381443298969072	0.123711340206186	0.123711340206186	0.835051546391753	1
320	160	0.5	1	1	1	1	1	0.03	0.02	0.25	0.1	0.08	0.67	0.99
20	320	0.5	1	1	1	1	1	0.461538461538462	1	1	1	1	1	0.82051282051282
40	320	0.5	1	1	1	1	1	0.181818181818182	0.818181818181818	0.909090909090909	0.909090909090909	0.840909090909091	1	0.931818181818182
80	320	0.5	1	1	1	1	1	0.0340909090909091	0.170454545454545	0.556818181818182	0.227272727272727	0.204545454545455	0.977272727272727	0.988636363636364
160	320	0.5	1	1	1	1	1	0	0.0206185567010309	0.22680412371134	0.0412371134020619	0.0412371134020619	0.711340206185567	1
320	320	0.5	1	1	1	1	1	0.01	0.01	0.09	0.02	0.02	0.37	1
20	20	0.8	1	1	1	1	1	0.9375	0.90625	1	1	1	1	0.75
40	20	0.8	1	1	1	1	1	0.878048780487805	0.621951219512195	1	0.939024390243902	0.914634146341463	1	0.792682926829268
80	20	0.8	1	1	1	1	1	0.852272727272727	0.5	0.988636363636364	0.920454545454545	0.863636363636364	1	0.840909090909091
160	20	0.8	1	1	1	1	1	0.852272727272727	0.340909090909091	0.977272727272727	0.909090909090909	0.852272727272727	1	0.829545454545455
320	20	0.8	1	1	1	1	1	0.863636363636364	0.25	0.954545454545455	0.875	0.829545454545455	1	0.863636363636364
20	40	0.8	1	1	1	1	1	0.857142857142857	0.971428571428571	1	0.985714285714286	1	1	0.442857142857143
40	40	0.8	1	1	1	1	1	0.806451612903226	0.774193548387097	1	0.946236559139785	0.946236559139785	1	0.709677419354839
80	40	0.8	1	1	1	1	1	0.848484848484849	0.676767676767677	0.97979797979798	0.909090909090909	0.898989898989899	1	0.727272727272727
160	40	0.8	1	1	1	1	1	0.868686868686869	0.484848484848485	0.98989898989899	0.919191919191919	0.888888888888889	1	0.727272727272727
320	40	0.8	1	1	1	1	1	0.888888888888889	0.404040404040404	0.95959595959596	0.888888888888889	0.888888888888889	1	0.777777777777778
20	80	0.8	1	1	1	1	1	0.704225352112676	0.985915492957746	1	1	1	1	0.47887323943662
40	80	0.8	1	1	1	1	1	0.680851063829787	0.797872340425532	0.98936170212766	0.882978723404255	0.872340425531915	1	0.765957446808511
80	80	0.8	1	1	1	1	1	0.74	0.69	0.96	0.89	0.89	1	0.82
160	80	0.8	1	1	1	1	1	0.74	0.55	0.96	0.82	0.8	1	0.86
320	80	0.8	1	1	1	1	1	0.73	0.37	0.92	0.77	0.77	1	0.88
20	160	0.8	1	1	1	1	1	0.563380281690141	0.985915492957746	1	0.985915492957746	1	1	0.52112676056338
40	160	0.8	1	1	1	1	1	0.5	0.851063829787234	1	0.946808510638298	0.914893617021277	1	0.776595744680851
80	160	0.8	1	1	1	1	1	0.56	0.74	0.97	0.83	0.8	1	0.83
160	160	0.8	1	1	1	1	1	0.56	0.56	0.96	0.79	0.75	1	0.83
320	160	0.8	1	1	1	1	1	0.56	0.33	0.93	0.65	0.63	1	0.9
