n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	d2.scp1	big2
80	80	0.2	0.2	0.249	0.265060240963855	0.803212851405622	0.816	0.751004016064257	0.763052208835341	0.899598393574297	0.8714859437751	0.8714859437751	0.899598393574297	0.265060240963855	0.1285140562249
160	80	0.2	0.2	0.449	0.247216035634744	0.870824053452116	0.873	0.848552338530067	0.723830734966592	0.888641425389755	0.884187082405345	0.884187082405345	0.888641425389755	0.247216035634744	0.287305122494432
320	80	0.2	0.2	0.697	0.258249641319943	0.895265423242468	0.896	0.880918220946915	0.624103299856528	0.901004304160689	0.886657101865136	0.888091822094692	0.902439024390244	0.258249641319943	0.426111908177905
20	160	0.2	0.2	0.097	0.402061855670103	0.56701030927835	0.725	0	0.628865979381443	0.88659793814433	0.639175257731959	0.721649484536082	0.927835051546392	0.154639175257732	0
40	160	0.2	0.2	0.127	0.456692913385827	0.740157480314961	0.81	0.141732283464567	0.692913385826772	0.937007874015748	0.78740157480315	0.78740157480315	0.952755905511811	0.456692913385827	0
80	160	0.2	0.2	0.249	0.485943775100402	0.899598393574297	0.879	0.594377510040161	0.803212851405622	0.967871485943775	0.927710843373494	0.927710843373494	0.971887550200803	0.485943775100402	0.0682730923694779
160	160	0.2	0.2	0.449	0.405345211581292	0.942093541202673	0.95	0.792873051224944	0.797327394209354	0.982182628062361	0.935412026726058	0.937639198218263	0.982182628062361	0.405345211581292	0.187082405345212
320	160	0.2	0.2	0.697	0.469153515064562	0.972740315638451	0.969	0.912482065997131	0.767575322812052	0.978479196556671	0.959827833572453	0.959827833572453	0.978479196556671	0.469153515064562	0.410329985652798
20	320	0.2	0.2	0.097	0.505154639175258	0.711340206185567	0.736	0	0.639175257731959	0.896907216494845	0.618556701030928	0.680412371134021	0.958762886597938	0.0103092783505155	0
40	320	0.2	0.2	0.127	0.622047244094488	0.874015748031496	0.823	0.015748031496063	0.748031496062992	0.952755905511811	0.755905511811024	0.78740157480315	0.976377952755906	0.307086614173228	0
80	320	0.2	0.2	0.249	0.710843373493976	0.939759036144578	0.896	0.313253012048193	0.831325301204819	0.971887550200803	0.887550200803213	0.895582329317269	0.991967871485944	0.710843373493976	0.0120481927710843
160	320	0.2	0.2	0.449	0.690423162583519	0.973273942093541	0.969	0.728285077951002	0.879732739420935	0.997772828507795	0.942093541202673	0.946547884187082	1	0.690423162583519	0.140311804008909
320	320	0.2	0.2	0.697	0.688665710186514	0.995695839311334	0.99	0.865136298421808	0.866571018651363	0.992826398852224	0.959827833572453	0.959827833572453	0.997130559540889	0.688665710186514	0.328550932568149
20	20	0.5	0.2	0.374	0.101604278074866	0.582887700534759	0.699	0.46524064171123	0.494652406417112	0.70855614973262	0.620320855614973	0.644385026737968	0.716577540106952	0.101604278074866	0.0374331550802139
40	20	0.5	0.2	0.598	0.103678929765886	0.678929765886288	0.727	0.647157190635452	0.491638795986622	0.734113712374582	0.705685618729097	0.714046822742475	0.735785953177257	0.103678929765886	0.108695652173913
80	20	0.5	0.2	0.889	0.0899887514060742	0.728908886389201	0.733	0.698537682789651	0.434195725534308	0.733408323959505	0.718785151856018	0.719910011248594	0.733408323959505	0.0899887514060742	0.164229471316085
160	20	0.5	0.2	0.995	0.0934673366834171	0.732663316582915	0.733	0.727638190954774	0.330653266331658	0.733668341708543	0.728643216080402	0.730653266331658	0.733668341708543	0.0934673366834171	0.182914572864322
320	20	0.5	0.2	1	0.093	0.733	0.733	0.727	0.245	0.733	0.73	0.73	0.733	0.093	0.184
20	40	0.5	0.2	0.374	0.10427807486631	0.564171122994652	0.78	0.195187165775401	0.467914438502674	0.799465240641711	0.593582887700535	0.617647058823529	0.820855614973262	0.10427807486631	0.0053475935828877
40	40	0.5	0.2	0.598	0.115384615384615	0.765886287625418	0.82	0.479933110367893	0.494983277591973	0.824414715719064	0.705685618729097	0.730769230769231	0.836120401337793	0.115384615384615	0.0418060200668896
80	40	0.5	0.2	0.889	0.12710911136108	0.820022497187851	0.826	0.638920134983127	0.462317210348706	0.816647919010124	0.730033745781777	0.74578177727784	0.830146231721035	0.12710911136108	0.0911136107986502
160	40	0.5	0.2	0.995	0.124623115577889	0.82713567839196	0.826	0.707537688442211	0.348743718592965	0.823115577889447	0.749748743718593	0.758793969849246	0.82713567839196	0.124623115577889	0.116582914572864
320	40	0.5	0.2	1	0.125	0.826	0.826	0.709	0.242	0.82	0.744	0.752	0.826	0.125	0.105
20	80	0.5	0.2	0.374	0.245989304812834	0.620320855614973	0.853	0.0614973262032086	0.516042780748663	0.82620320855615	0.580213903743315	0.614973262032086	0.898395721925134	0.245989304812834	0
40	80	0.5	0.2	0.598	0.249163879598662	0.792642140468227	0.891	0.279264214046823	0.526755852842809	0.87123745819398	0.675585284280936	0.709030100334448	0.909698996655518	0.249163879598662	0.0117056856187291
80	80	0.5	0.2	0.889	0.25421822272216	0.880764904386952	0.899	0.464566929133858	0.469066366704162	0.860517435320585	0.670416197975253	0.678290213723285	0.899887514060742	0.25421822272216	0.046119235095613
160	80	0.5	0.2	0.995	0.250251256281407	0.898492462311558	0.899	0.530653266331658	0.369849246231156	0.853266331658291	0.67035175879397	0.678391959798995	0.898492462311558	0.250251256281407	0.0542713567839196
320	80	0.5	0.2	1	0.249	0.899	0.899	0.543	0.227	0.819	0.62	0.625	0.899	0.249	0.049
20	160	0.5	0.2	0.374	0.46524064171123	0.724598930481283	0.924	0.0106951871657754	0.521390374331551	0.823529411764706	0.542780748663102	0.612299465240642	0.96524064171123	0.179144385026738	0
40	160	0.5	0.2	0.598	0.463210702341137	0.824414715719064	0.964	0.102006688963211	0.510033444816054	0.874581939799331	0.612040133779264	0.642140468227425	0.971571906354515	0.463210702341137	0
80	160	0.5	0.2	0.889	0.457817772778403	0.9392575928009	0.974	0.255343082114736	0.469066366704162	0.852643419572553	0.626546681664792	0.636670416197975	0.96400449943757	0.457817772778403	0.0168728908886389
160	160	0.5	0.2	0.995	0.450251256281407	0.97286432160804	0.974	0.310552763819095	0.319597989949749	0.822110552763819	0.531658291457286	0.54070351758794	0.964824120603015	0.450251256281407	0.0281407035175879
320	160	0.5	0.2	1	0.449	0.974	0.974	0.287	0.153	0.713	0.433	0.438	0.944	0.449	0.018
20	320	0.5	0.2	0.374	0.687165775401069	0.863636363636364	0.941	0	0.518716577540107	0.786096256684492	0.508021390374332	0.550802139037433	0.986631016042781	0.0133689839572193	0
40	320	0.5	0.2	0.598	0.724080267558528	0.923076923076923	0.983	0.0133779264214047	0.526755852842809	0.831103678929766	0.570234113712375	0.593645484949833	0.983277591973244	0.453177257525084	0
80	320	0.5	0.2	0.889	0.691788526434196	0.965129358830146	0.995	0.104611923509561	0.446569178852643	0.80652418447694	0.534308211473566	0.550056242969629	0.977502812148481	0.691788526434196	0.00562429696287964
160	320	0.5	0.2	0.995	0.696482412060301	0.994974874371859	0.995	0.153768844221106	0.279396984924623	0.714572864321608	0.397989949748744	0.410050251256281	0.961809045226131	0.696482412060301	0.0100502512562814
320	320	0.5	0.2	1	0.697	0.995	0.995	0.097	0.101	0.541	0.246	0.253	0.898	0.697	0.001
20	20	0.8	0.2	0.688	0.0973837209302326	0.640988372093023	0.727	0.36046511627907	0.409883720930233	0.719476744186046	0.568313953488372	0.604651162790698	0.738372093023256	0.0973837209302326	0.0218023255813953
40	20	0.8	0.2	0.948	0.0917721518987342	0.721518987341772	0.733	0.473628691983122	0.325949367088608	0.717299578059072	0.595991561181435	0.621308016877637	0.732067510548523	0.0917721518987342	0.0474683544303797
80	20	0.8	0.2	0.997	0.0932798395185557	0.732196589769308	0.733	0.505516549648947	0.226680040120361	0.714142427281846	0.561685055165496	0.589769307923771	0.733199598796389	0.0932798395185557	0.0541624874623872
160	20	0.8	0.2	1	0.093	0.733	0.733	0.515	0.121	0.698	0.555	0.575	0.733	0.093	0.045
320	20	0.8	0.2	1	0.093	0.733	0.733	0.522	0.091	0.693	0.543	0.569	0.733	0.093	0.045
20	40	0.8	0.2	0.688	0.122093023255814	0.645348837209302	0.824	0.152616279069767	0.367732558139535	0.751453488372093	0.489825581395349	0.539244186046512	0.822674418604651	0.122093023255814	0.00290697674418605
40	40	0.8	0.2	0.948	0.128691983122363	0.804852320675105	0.826	0.290084388185654	0.30168776371308	0.734177215189873	0.484177215189873	0.514767932489452	0.820675105485232	0.128691983122363	0.0210970464135021
80	40	0.8	0.2	0.997	0.125376128385155	0.824473420260782	0.826	0.281845536609829	0.157472417251755	0.685055165496489	0.420260782347041	0.455366098294885	0.823470411233701	0.125376128385155	0.00702106318956871
160	40	0.8	0.2	1	0.125	0.826	0.826	0.262	0.059	0.588	0.331	0.347	0.822	0.125	0.008
320	40	0.8	0.2	1	0.125	0.826	0.826	0.259	0.037	0.497	0.289	0.31	0.826	0.125	0.003
20	80	0.8	0.2	0.688	0.26453488372093	0.664244186046512	0.893	0.0348837209302326	0.375	0.734011627906977	0.430232558139535	0.497093023255814	0.895348837209302	0.26453488372093	0
40	80	0.8	0.2	0.948	0.251054852320675	0.858649789029536	0.899	0.123417721518987	0.259493670886076	0.689873417721519	0.376582278481013	0.40506329113924	0.887130801687764	0.251054852320675	0.00632911392405063
80	80	0.8	0.2	0.997	0.24974924774323	0.895687061183551	0.899	0.103309929789368	0.108324974924774	0.570712136409228	0.252758274824473	0.276830491474423	0.855566700100301	0.24974924774323	0.00601805416248746
160	80	0.8	0.2	1	0.249	0.899	0.899	0.076	0.023	0.397	0.124	0.132	0.801	0.249	0
320	80	0.8	0.2	1	0.249	0.899	0.899	0.062	0.006	0.245	0.088	0.098	0.748	0.249	0
20	160	0.8	0.2	0.688	0.45203488372093	0.744186046511628	0.968	0.00145348837209302	0.347383720930233	0.6875	0.354651162790698	0.409883720930233	0.950581395348837	0.184593023255814	0
40	160	0.8	0.2	0.948	0.445147679324895	0.885021097046414	0.974	0.0327004219409283	0.246835443037975	0.613924050632911	0.308016877637131	0.330168776371308	0.925105485232067	0.445147679324895	0.00210970464135021
80	160	0.8	0.2	0.997	0.449348044132397	0.972918756268806	0.974	0.0320962888665998	0.0832497492477432	0.396188565697091	0.142427281845537	0.148445336008024	0.80641925777332	0.449348044132397	0
160	160	0.8	0.2	1	0.449	0.974	0.974	0.01	0.01	0.163	0.032	0.033	0.589	0.449	0
320	160	0.8	0.2	1	0.449	0.974	0.974	0.004	0.002	0.05	0.009	0.01	0.371	0.449	0
20	320	0.8	0.2	0.688	0.683139534883721	0.867732558139535	0.989	0	0.34156976744186	0.613372093023256	0.319767441860465	0.376453488372093	0.963662790697674	0.0145348837209302	0
40	320	0.8	0.2	0.948	0.70042194092827	0.943037974683544	0.995	0.00527426160337553	0.232067510548523	0.508438818565401	0.261603375527426	0.286919831223629	0.922995780590717	0.432489451476793	0
80	320	0.8	0.2	0.997	0.698094282848546	0.989969909729188	0.995	0.00401203610832497	0.0551654964894684	0.223671013039117	0.078234704112337	0.082246740220662	0.748244734202608	0.698094282848546	0
160	320	0.8	0.2	1	0.697	0.995	0.995	0	0.002	0.056	0.007	0.009	0.337	0.697	0
320	320	0.8	0.2	1	0.697	0.995	0.995	0	0	0.002	0	0	0.088	0.697	0
20	20	1	0.2	0.855	0.0947368421052632	0.686549707602339	0.732	0.259649122807018	0.286549707602339	0.690058479532164	0.461988304093567	0.516959064327485	0.736842105263158	0.0947368421052632	0.0187134502923977
40	20	1	0.2	0.989	0.0940343781597573	0.731041456016178	0.733	0.31850353892821	0.195146612740142	0.67644084934277	0.427704752275025	0.477249747219414	0.733063700707786	0.0940343781597573	0.0151668351870576
80	20	1	0.2	1	0.093	0.733	0.733	0.295	0.095	0.627	0.375	0.411	0.733	0.093	0.009
160	20	1	0.2	1	0.093	0.733	0.733	0.289	0.051	0.55	0.329	0.366	0.733	0.093	0.007
320	20	1	0.2	1	0.093	0.733	0.733	0.286	0.024	0.467	0.309	0.356	0.733	0.093	0.006
20	40	1	0.2	0.855	0.123976608187135	0.704093567251462	0.825	0.108771929824561	0.261988304093567	0.660818713450292	0.345029239766082	0.407017543859649	0.815204678362573	0.123976608187135	0.00116959064327485
40	40	1	0.2	0.989	0.124368048533873	0.817997977755308	0.826	0.124368048533873	0.136501516683519	0.584428715874621	0.249747219413549	0.281092012133468	0.799797775530839	0.124368048533873	0.00404448938321537
80	40	1	0.2	1	0.125	0.826	0.826	0.099	0.043	0.434	0.171	0.188	0.784	0.125	0.001
160	40	1	0.2	1	0.125	0.826	0.826	0.085	0.013	0.298	0.119	0.126	0.758	0.125	0
320	40	1	0.2	1	0.125	0.826	0.826	0.075	0.001	0.199	0.09	0.099	0.74	0.125	0
20	80	1	0.2	0.855	0.245614035087719	0.688888888888889	0.898	0.0222222222222222	0.23859649122807	0.633918128654971	0.280701754385965	0.326315789473684	0.857309941520468	0.245614035087719	0
40	80	1	0.2	0.989	0.248736097067745	0.887765419615773	0.899	0.0364004044489383	0.0920121334681496	0.44994944388271	0.157735085945399	0.179979777553084	0.801820020222447	0.248736097067745	0.00101112234580384
80	80	1	0.2	1	0.249	0.899	0.899	0.021	0.022	0.238	0.056	0.069	0.67	0.249	0
160	80	1	0.2	1	0.249	0.899	0.899	0.005	0.002	0.091	0.015	0.017	0.471	0.249	0
320	80	1	0.2	1	0.249	0.899	0.899	0.003	0	0.04	0.008	0.012	0.321	0.249	0
20	160	1	0.2	0.855	0.432748538011696	0.749707602339181	0.973	0.00116959064327485	0.209356725146199	0.526315789473684	0.214035087719298	0.252631578947368	0.909941520467836	0.15672514619883	0
40	160	1	0.2	0.989	0.448938321536906	0.928210313447927	0.974	0.0070778564206269	0.0687563195146613	0.307381193124368	0.0970677451971689	0.114256825075834	0.779575328614762	0.448938321536906	0.00101112234580384
80	160	1	0.2	1	0.449	0.974	0.974	0.001	0.008	0.097	0.017	0.018	0.448	0.449	0
160	160	1	0.2	1	0.449	0.974	0.974	0	0	0.022	0.002	0.003	0.147	0.449	0
320	160	1	0.2	1	0.449	0.974	0.974	0	0	0.001	0.001	0.001	0.042	0.449	0
20	320	1	0.2	0.855	0.699415204678363	0.894736842105263	0.994	0	0.221052631578947	0.429239766081871	0.212865497076023	0.24093567251462	0.911111111111111	0.016374269005848	0
40	320	1	0.2	0.989	0.69464105156724	0.961577350859454	0.995	0	0.0647118301314459	0.190091001011122	0.0758341759352882	0.0819009100101112	0.73407482305359	0.426693629929221	0
80	320	1	0.2	1	0.697	0.995	0.995	0	0.006	0.044	0.01	0.012	0.314	0.697	0
160	320	1	0.2	1	0.697	0.995	0.995	0	0	0.001	0	0	0.049	0.697	0
320	320	1	0.2	1	0.697	0.995	0.995	0	0	0	0	0	0.001	0.697	0
20	20	0	0.5	0.036	0.305555555555556	0.527777777777778	0.517	0.555555555555556	0.555555555555556	0.611111111111111	0.611111111111111	0.611111111111111	0.611111111111111	0.305555555555556	0.222222222222222
40	20	0	0.5	0.047	0.106382978723404	0.531914893617021	0.504	0.553191489361702	0.48936170212766	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.106382978723404	0.234042553191489
80	20	0	0.5	0.05	0.14	0.34	0.471	0.34	0.22	0.36	0.34	0.34	0.36	0.14	0.24
160	20	0	0.5	0.047	0.191489361702128	0.553191489361702	0.494	0.51063829787234	0.297872340425532	0.531914893617021	0.51063829787234	0.51063829787234	0.553191489361702	0.191489361702128	0.425531914893617
320	20	0	0.5	0.041	0.365853658536585	0.609756097560976	0.515	0.51219512195122	0.195121951219512	0.585365853658537	0.51219512195122	0.51219512195122	0.634146341463415	0.365853658536585	0.585365853658537
20	40	0	0.5	0.036	0.388888888888889	0.583333333333333	0.525	0.5	0.611111111111111	0.611111111111111	0.611111111111111	0.611111111111111	0.611111111111111	0.388888888888889	0.0277777777777778
40	40	0	0.5	0.047	0.361702127659574	0.553191489361702	0.496	0.553191489361702	0.553191489361702	0.574468085106383	0.574468085106383	0.553191489361702	0.574468085106383	0.361702127659574	0.25531914893617
80	40	0	0.5	0.05	0.26	0.38	0.463	0.4	0.34	0.4	0.4	0.4	0.4	0.26	0.26
160	40	0	0.5	0.047	0.361702127659574	0.531914893617021	0.49	0.404255319148936	0.212765957446809	0.51063829787234	0.446808510638298	0.446808510638298	0.531914893617021	0.361702127659574	0.48936170212766
320	40	0	0.5	0.041	0.341463414634146	0.585365853658537	0.511	0.439024390243902	0.170731707317073	0.51219512195122	0.463414634146341	0.439024390243902	0.585365853658537	0.341463414634146	0.51219512195122
20	80	0	0.5	0.036	0.583333333333333	0.638888888888889	0.527	0.388888888888889	0.638888888888889	0.638888888888889	0.638888888888889	0.638888888888889	0.638888888888889	0.583333333333333	0
40	80	0	0.5	0.047	0.531914893617021	0.553191489361702	0.496	0.51063829787234	0.531914893617021	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.531914893617021	0.25531914893617
80	80	0	0.5	0.05	0.36	0.4	0.467	0.36	0.36	0.4	0.4	0.4	0.4	0.36	0.26
160	80	0	0.5	0.047	0.48936170212766	0.553191489361702	0.488	0.468085106382979	0.297872340425532	0.531914893617021	0.51063829787234	0.51063829787234	0.553191489361702	0.48936170212766	0.51063829787234
320	80	0	0.5	0.041	0.48780487804878	0.609756097560976	0.517	0.268292682926829	0.146341463414634	0.463414634146341	0.317073170731707	0.317073170731707	0.585365853658537	0.48780487804878	0.560975609756098
20	160	0	0.5	0.036	0.611111111111111	0.638888888888889	0.527	0.166666666666667	0.638888888888889	0.638888888888889	0.638888888888889	0.638888888888889	0.638888888888889	0.583333333333333	0.0277777777777778
40	160	0	0.5	0.047	0.553191489361702	0.553191489361702	0.496	0.51063829787234	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.297872340425532
80	160	0	0.5	0.05	0.4	0.4	0.467	0.28	0.36	0.4	0.4	0.4	0.4	0.4	0.36
160	160	0	0.5	0.047	0.553191489361702	0.553191489361702	0.488	0.340425531914894	0.340425531914894	0.531914893617021	0.404255319148936	0.404255319148936	0.553191489361702	0.553191489361702	0.531914893617021
320	160	0	0.5	0.041	0.609756097560976	0.609756097560976	0.517	0.121951219512195	0	0.390243902439024	0.170731707317073	0.170731707317073	0.585365853658537	0.609756097560976	0.609756097560976
20	320	0	0.5	0.036	0.638888888888889	0.638888888888889	0.527	0.111111111111111	0.638888888888889	0.638888888888889	0.638888888888889	0.638888888888889	0.638888888888889	0.555555555555556	0
40	320	0	0.5	0.047	0.553191489361702	0.553191489361702	0.496	0.468085106382979	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.234042553191489
80	320	0	0.5	0.05	0.4	0.4	0.467	0.22	0.4	0.4	0.4	0.4	0.4	0.4	0.36
160	320	0	0.5	0.047	0.553191489361702	0.553191489361702	0.488	0.106382978723404	0.297872340425532	0.531914893617021	0.425531914893617	0.404255319148936	0.553191489361702	0.553191489361702	0.553191489361702
320	320	0	0.5	0.041	0.609756097560976	0.609756097560976	0.517	0	0	0.170731707317073	0.0487804878048781	0.0487804878048781	0.536585365853659	0.609756097560976	0.609756097560976
20	20	0.2	0.5	0.097	0.402061855670103	0.835051546391753	0.703	0.845360824742268	0.865979381443299	0.927835051546392	0.907216494845361	0.917525773195876	0.927835051546392	0.402061855670103	0.278350515463918
40	20	0.2	0.5	0.127	0.393700787401575	0.905511811023622	0.802	0.913385826771654	0.818897637795276	0.937007874015748	0.929133858267717	0.921259842519685	0.937007874015748	0.393700787401575	0.503937007874016
80	20	0.2	0.5	0.249	0.373493975903614	0.939759036144578	0.863	0.903614457831325	0.614457831325301	0.939759036144578	0.923694779116466	0.907630522088353	0.943775100401606	0.373493975903614	0.630522088353414
160	20	0.2	0.5	0.449	0.34075723830735	0.937639198218263	0.922	0.839643652561247	0.396436525612472	0.908685968819599	0.859688195991091	0.839643652561247	0.937639198218263	0.34075723830735	0.750556792873051
320	20	0.2	0.5	0.697	0.375896700143472	0.935437589670014	0.941	0.787661406025825	0.253945480631277	0.87661406025825	0.804878048780488	0.774748923959828	0.932568149210904	0.375896700143472	0.813486370157819
20	40	0.2	0.5	0.097	0.577319587628866	0.865979381443299	0.723	0.690721649484536	0.876288659793814	0.938144329896907	0.896907216494845	0.907216494845361	0.938144329896907	0.577319587628866	0.0824742268041237
40	40	0.2	0.5	0.127	0.598425196850394	0.94488188976378	0.818	0.929133858267717	0.929133858267717	0.968503937007874	0.968503937007874	0.968503937007874	0.968503937007874	0.598425196850394	0.401574803149606
80	40	0.2	0.5	0.249	0.622489959839357	0.987951807228916	0.891	0.911646586345382	0.72289156626506	0.991967871485944	0.959839357429719	0.959839357429719	0.991967871485944	0.622489959839357	0.694779116465863
160	40	0.2	0.5	0.449	0.594654788418708	0.986636971046771	0.962	0.837416481069042	0.496659242761693	0.959910913140312	0.884187082405345	0.873051224944321	0.988864142538975	0.594654788418708	0.815144766146993
320	40	0.2	0.5	0.697	0.586800573888092	0.984218077474892	0.983	0.763271162123386	0.312769010043042	0.90961262553802	0.807747489239598	0.781922525107604	0.979913916786227	0.586800573888092	0.870875179340029
20	80	0.2	0.5	0.097	0.824742268041237	0.948453608247423	0.733	0.577319587628866	0.927835051546392	0.958762886597938	0.948453608247423	0.958762886597938	0.958762886597938	0.824742268041237	0.0721649484536082
40	80	0.2	0.5	0.127	0.866141732283465	0.984251968503937	0.826	0.913385826771654	0.968503937007874	0.984251968503937	0.984251968503937	0.984251968503937	0.984251968503937	0.866141732283465	0.346456692913386
80	80	0.2	0.5	0.249	0.8714859437751	1	0.899	0.899598393574297	0.895582329317269	1	0.991967871485944	0.987951807228916	1	0.8714859437751	0.710843373493976
160	80	0.2	0.5	0.449	0.89977728285078	1	0.974	0.721603563474387	0.483296213808463	0.964365256124722	0.859688195991091	0.853006681514477	1	0.89977728285078	0.873051224944321
320	80	0.2	0.5	0.697	0.889526542324247	1	0.995	0.571018651362984	0.222381635581062	0.878048780487805	0.651362984218077	0.63558106169297	0.992826398852224	0.889526542324247	0.929698708751793
20	160	0.2	0.5	0.097	0.948453608247423	0.958762886597938	0.733	0.381443298969072	0.938144329896907	0.958762886597938	0.938144329896907	0.958762886597938	0.958762886597938	0.927835051546392	0.0412371134020619
40	160	0.2	0.5	0.127	0.984251968503937	0.984251968503937	0.826	0.795275590551181	0.984251968503937	0.984251968503937	0.984251968503937	0.984251968503937	0.984251968503937	0.984251968503937	0.322834645669291
80	160	0.2	0.5	0.249	0.995983935742972	1	0.899	0.831325301204819	0.959839357429719	1	0.991967871485944	0.983935742971888	1	0.995983935742972	0.771084337349398
160	160	0.2	0.5	0.449	0.99554565701559	1	0.974	0.579064587973274	0.567928730512249	0.982182628062361	0.819599109131403	0.815144766146993	1	0.99554565701559	0.935412026726058
320	160	0.2	0.5	0.697	0.997130559540889	1	0.995	0.375896700143472	0.193687230989957	0.842180774748924	0.556671449067432	0.54232424677188	0.988522238163558	0.997130559540889	0.978479196556671
20	320	0.2	0.5	0.097	0.958762886597938	0.958762886597938	0.733	0.175257731958763	0.958762886597938	0.958762886597938	0.958762886597938	0.958762886597938	0.958762886597938	0.948453608247423	0.0103092783505155
40	320	0.2	0.5	0.127	0.984251968503937	0.984251968503937	0.826	0.740157480314961	0.984251968503937	0.984251968503937	0.984251968503937	0.984251968503937	0.984251968503937	0.984251968503937	0.244094488188976
80	320	0.2	0.5	0.249	1	1	0.899	0.686746987951807	0.983935742971888	1	0.991967871485944	0.991967871485944	1	1	0.78714859437751
160	320	0.2	0.5	0.449	1	1	0.974	0.314031180400891	0.583518930957684	0.955456570155902	0.755011135857461	0.743875278396437	1	1	0.955456570155902
320	320	0.2	0.5	0.697	1	1	0.995	0.131994261119082	0.130559540889527	0.715925394548063	0.344332855093257	0.338593974175036	0.975609756097561	1	0.995695839311334
20	20	0.5	0.5	0.374	0.398395721925134	0.887700534759358	0.9	0.74331550802139	0.770053475935829	0.943850267379679	0.882352941176471	0.898395721925134	0.946524064171123	0.398395721925134	0.200534759358289
40	20	0.5	0.5	0.598	0.384615384615385	0.929765886287625	0.938	0.896321070234114	0.75752508361204	0.941471571906355	0.92809364548495	0.92809364548495	0.94314381270903	0.384615384615385	0.364548494983278
80	20	0.5	0.5	0.889	0.372328458942632	0.943757030371204	0.946	0.895388076490439	0.608548931383577	0.941507311586052	0.913385826771654	0.907761529808774	0.94488188976378	0.372328458942632	0.494938132733408
160	20	0.5	0.5	0.995	0.373869346733668	0.94572864321608	0.946	0.905527638190955	0.485427135678392	0.938693467336683	0.915577889447236	0.905527638190955	0.94572864321608	0.373869346733668	0.532663316582915
320	20	0.5	0.5	1	0.374	0.946	0.946	0.914	0.372	0.935	0.914	0.91	0.946	0.374	0.53
20	40	0.5	0.5	0.374	0.601604278074866	0.935828877005348	0.936	0.628342245989305	0.82620320855615	0.983957219251337	0.887700534759358	0.909090909090909	0.991978609625668	0.601604278074866	0.10427807486631
40	40	0.5	0.5	0.598	0.610367892976589	0.979933110367893	0.976	0.866220735785953	0.872909698996655	0.989966555183946	0.968227424749164	0.973244147157191	0.991638795986622	0.610367892976589	0.31438127090301
80	40	0.5	0.5	0.889	0.596175478065242	0.985376827896513	0.988	0.90326209223847	0.77615298087739	0.985376827896513	0.955005624296963	0.961754780652418	0.987626546681665	0.596175478065242	0.452193475815523
160	40	0.5	0.5	0.995	0.597989949748744	0.987939698492462	0.988	0.923618090452261	0.624120603015075	0.980904522613065	0.946733668341709	0.942713567839196	0.987939698492462	0.597989949748744	0.521608040201005
320	40	0.5	0.5	1	0.598	0.988	0.988	0.93	0.468	0.983	0.95	0.948	0.988	0.598	0.517
20	80	0.5	0.5	0.374	0.898395721925134	0.978609625668449	0.946	0.470588235294118	0.86096256684492	0.978609625668449	0.887700534759358	0.927807486631016	1	0.898395721925134	0.0320855614973262
40	80	0.5	0.5	0.598	0.872909698996655	0.998327759197324	0.988	0.755852842809365	0.911371237458194	0.996655518394649	0.956521739130435	0.964882943143813	1	0.872909698996655	0.229096989966555
80	80	0.5	0.5	0.889	0.892013498312711	1	1	0.870641169853768	0.870641169853768	0.99437570303712	0.959505061867267	0.962879640044994	1	0.892013498312711	0.46119235095613
160	80	0.5	0.5	0.995	0.890452261306533	1	1	0.891457286432161	0.748743718592965	0.994974874371859	0.95678391959799	0.954773869346734	1	0.890452261306533	0.517587939698492
320	80	0.5	0.5	1	0.889	1	1	0.918	0.623	0.992	0.939	0.939	1	0.889	0.532
20	160	0.5	0.5	0.374	0.989304812834225	1	0.946	0.232620320855615	0.877005347593583	0.978609625668449	0.874331550802139	0.906417112299465	1	0.967914438502674	0.0133689839572193
40	160	0.5	0.5	0.598	0.996655518394649	1	0.988	0.648829431438127	0.941471571906355	0.989966555183946	0.961538461538462	0.971571906354515	0.998327759197324	0.996655518394649	0.197324414715719
80	160	0.5	0.5	0.889	0.99437570303712	1	1	0.813273340832396	0.932508436445444	0.995500562429696	0.96400449943757	0.96400449943757	1	0.99437570303712	0.40607424071991
160	160	0.5	0.5	0.995	0.994974874371859	1	1	0.834170854271357	0.830150753768844	0.995979899497487	0.953768844221106	0.952763819095477	1	0.994974874371859	0.496482412060302
320	160	0.5	0.5	1	0.995	1	1	0.903	0.749	0.998	0.955	0.953	1	0.995	0.5
20	320	0.5	0.5	0.374	1	1	0.946	0.120320855614973	0.911764705882353	0.96524064171123	0.890374331550802	0.922459893048128	1	0.959893048128342	0.00267379679144385
40	320	0.5	0.5	0.598	1	1	0.988	0.543478260869565	0.941471571906355	0.989966555183946	0.944816053511706	0.953177257525084	1	1	0.172240802675585
80	320	0.5	0.5	0.889	1	1	1	0.680539932508436	0.942632170978628	0.991001124859393	0.968503937007874	0.976377952755906	1	1	0.403824521934758
