n1	n2	d1	d2	type	m	sig1	sig2	sdir
250	200	0.9	0.5	raw	10000	10000	9983	10000
250	200	0.9	0.5	sig1	10000	10000	9983	10000
250	200	0.9	0.5	bsln	10000	10000	9983	10000
250	200	0.9	0.5	sig2	10000	10000	9983	10000
250	200	0.9	0.5	big2	10000	10000	9983	10000
250	200	0.9	0.5	s2or	10000	10000	9983	10000
300	200	0.9	0.5	raw	10000	10000	9983	10000
300	200	0.9	0.5	sig1	10000	10000	9983	10000
300	200	0.9	0.5	bsln	10000	10000	9983	10000
300	200	0.9	0.5	sig2	10000	10000	9983	10000
300	200	0.9	0.5	big2	10000	10000	9983	10000
300	200	0.9	0.5	s2or	10000	10000	9983	10000
350	200	0.9	0.5	raw	10000	10000	9983	10000
350	200	0.9	0.5	sig1	10000	10000	9983	10000
350	200	0.9	0.5	bsln	10000	10000	9983	10000
350	200	0.9	0.5	sig2	10000	10000	9983	10000
350	200	0.9	0.5	big2	10000	10000	9983	10000
350	200	0.9	0.5	s2or	10000	10000	9983	10000
400	200	0.9	0.5	raw	10000	10000	9983	10000
400	200	0.9	0.5	sig1	10000	10000	9983	10000
400	200	0.9	0.5	bsln	10000	10000	9983	10000
400	200	0.9	0.5	sig2	10000	10000	9983	10000
400	200	0.9	0.5	big2	10000	10000	9983	10000
400	200	0.9	0.5	s2or	10000	10000	9983	10000
450	200	0.9	0.5	raw	10000	10000	9983	10000
450	200	0.9	0.5	sig1	10000	10000	9983	10000
450	200	0.9	0.5	bsln	10000	10000	9983	10000
450	200	0.9	0.5	sig2	10000	10000	9983	10000
450	200	0.9	0.5	big2	10000	10000	9983	10000
450	200	0.9	0.5	s2or	10000	10000	9983	10000
500	200	0.9	0.5	raw	10000	10000	9983	10000
500	200	0.9	0.5	sig1	10000	10000	9983	10000
500	200	0.9	0.5	bsln	10000	10000	9983	10000
500	200	0.9	0.5	sig2	10000	10000	9983	10000
500	200	0.9	0.5	big2	10000	10000	9983	10000
500	200	0.9	0.5	s2or	10000	10000	9983	10000
20	250	0.9	0.5	raw	10000	7899	9999	9982
20	250	0.9	0.5	sig1	7899	7899	7898	7899
20	250	0.9	0.5	bsln	7899	7899	7898	7899
20	250	0.9	0.5	sig2	10000	7899	9999	9982
20	250	0.9	0.5	big2	7899	7899	7898	7899
20	250	0.9	0.5	s2or	7899	7899	7898	7899
50	250	0.9	0.5	raw	10000	9933	9999	10000
50	250	0.9	0.5	sig1	9933	9933	9932	9933
50	250	0.9	0.5	bsln	9933	9933	9932	9933
50	250	0.9	0.5	sig2	10000	9933	9999	10000
50	250	0.9	0.5	big2	9933	9933	9932	9933
50	250	0.9	0.5	s2or	9933	9933	9932	9933
100	250	0.9	0.5	raw	10000	10000	9999	10000
100	250	0.9	0.5	sig1	10000	10000	9999	10000
100	250	0.9	0.5	bsln	10000	10000	9999	10000
100	250	0.9	0.5	sig2	10000	10000	9999	10000
100	250	0.9	0.5	big2	10000	10000	9999	10000
100	250	0.9	0.5	s2or	10000	10000	9999	10000
150	250	0.9	0.5	raw	10000	10000	9999	10000
150	250	0.9	0.5	sig1	10000	10000	9999	10000
150	250	0.9	0.5	bsln	10000	10000	9999	10000
150	250	0.9	0.5	sig2	10000	10000	9999	10000
150	250	0.9	0.5	big2	10000	10000	9999	10000
150	250	0.9	0.5	s2or	10000	10000	9999	10000
200	250	0.9	0.5	raw	10000	10000	9999	10000
200	250	0.9	0.5	sig1	10000	10000	9999	10000
200	250	0.9	0.5	bsln	10000	10000	9999	10000
200	250	0.9	0.5	sig2	10000	10000	9999	10000
200	250	0.9	0.5	big2	10000	10000	9999	10000
200	250	0.9	0.5	s2or	10000	10000	9999	10000
250	250	0.9	0.5	raw	10000	10000	9999	10000
250	250	0.9	0.5	sig1	10000	10000	9999	10000
250	250	0.9	0.5	bsln	10000	10000	9999	10000
250	250	0.9	0.5	sig2	10000	10000	9999	10000
250	250	0.9	0.5	big2	10000	10000	9999	10000
250	250	0.9	0.5	s2or	10000	10000	9999	10000
300	250	0.9	0.5	raw	10000	10000	9999	10000
300	250	0.9	0.5	sig1	10000	10000	9999	10000
300	250	0.9	0.5	bsln	10000	10000	9999	10000
300	250	0.9	0.5	sig2	10000	10000	9999	10000
300	250	0.9	0.5	big2	10000	10000	9999	10000
300	250	0.9	0.5	s2or	10000	10000	9999	10000
350	250	0.9	0.5	raw	10000	10000	9999	10000
350	250	0.9	0.5	sig1	10000	10000	9999	10000
350	250	0.9	0.5	bsln	10000	10000	9999	10000
350	250	0.9	0.5	sig2	10000	10000	9999	10000
350	250	0.9	0.5	big2	10000	10000	9999	10000
350	250	0.9	0.5	s2or	10000	10000	9999	10000
400	250	0.9	0.5	raw	10000	10000	9999	10000
400	250	0.9	0.5	sig1	10000	10000	9999	10000
400	250	0.9	0.5	bsln	10000	10000	9999	10000
400	250	0.9	0.5	sig2	10000	10000	9999	10000
400	250	0.9	0.5	big2	10000	10000	9999	10000
400	250	0.9	0.5	s2or	10000	10000	9999	10000
450	250	0.9	0.5	raw	10000	10000	9999	10000
450	250	0.9	0.5	sig1	10000	10000	9999	10000
450	250	0.9	0.5	bsln	10000	10000	9999	10000
450	250	0.9	0.5	sig2	10000	10000	9999	10000
450	250	0.9	0.5	big2	10000	10000	9999	10000
450	250	0.9	0.5	s2or	10000	10000	9999	10000
500	250	0.9	0.5	raw	10000	10000	9999	10000
500	250	0.9	0.5	sig1	10000	10000	9999	10000
500	250	0.9	0.5	bsln	10000	10000	9999	10000
500	250	0.9	0.5	sig2	10000	10000	9999	10000
500	250	0.9	0.5	big2	10000	10000	9999	10000
500	250	0.9	0.5	s2or	10000	10000	9999	10000
20	300	0.9	0.5	raw	10000	7899	10000	9982
20	300	0.9	0.5	sig1	7899	7899	7899	7899
20	300	0.9	0.5	bsln	7899	7899	7899	7899
20	300	0.9	0.5	sig2	10000	7899	10000	9982
20	300	0.9	0.5	big2	7899	7899	7899	7899
20	300	0.9	0.5	s2or	7899	7899	7899	7899
50	300	0.9	0.5	raw	10000	9933	10000	10000
50	300	0.9	0.5	sig1	9933	9933	9933	9933
50	300	0.9	0.5	bsln	9933	9933	9933	9933
50	300	0.9	0.5	sig2	10000	9933	10000	10000
50	300	0.9	0.5	big2	9933	9933	9933	9933
50	300	0.9	0.5	s2or	9933	9933	9933	9933
100	300	0.9	0.5	raw	10000	10000	10000	10000
100	300	0.9	0.5	sig1	10000	10000	10000	10000
100	300	0.9	0.5	bsln	10000	10000	10000	10000
100	300	0.9	0.5	sig2	10000	10000	10000	10000
100	300	0.9	0.5	big2	10000	10000	10000	10000
100	300	0.9	0.5	s2or	10000	10000	10000	10000
150	300	0.9	0.5	raw	10000	10000	10000	10000
150	300	0.9	0.5	sig1	10000	10000	10000	10000
150	300	0.9	0.5	bsln	10000	10000	10000	10000
150	300	0.9	0.5	sig2	10000	10000	10000	10000
150	300	0.9	0.5	big2	10000	10000	10000	10000
150	300	0.9	0.5	s2or	10000	10000	10000	10000
200	300	0.9	0.5	raw	10000	10000	10000	10000
200	300	0.9	0.5	sig1	10000	10000	10000	10000
200	300	0.9	0.5	bsln	10000	10000	10000	10000
200	300	0.9	0.5	sig2	10000	10000	10000	10000
200	300	0.9	0.5	big2	10000	10000	10000	10000
200	300	0.9	0.5	s2or	10000	10000	10000	10000
250	300	0.9	0.5	raw	10000	10000	10000	10000
250	300	0.9	0.5	sig1	10000	10000	10000	10000
250	300	0.9	0.5	bsln	10000	10000	10000	10000
250	300	0.9	0.5	sig2	10000	10000	10000	10000
250	300	0.9	0.5	big2	10000	10000	10000	10000
250	300	0.9	0.5	s2or	10000	10000	10000	10000
300	300	0.9	0.5	raw	10000	10000	10000	10000
300	300	0.9	0.5	sig1	10000	10000	10000	10000
300	300	0.9	0.5	bsln	10000	10000	10000	10000
300	300	0.9	0.5	sig2	10000	10000	10000	10000
300	300	0.9	0.5	big2	10000	10000	10000	10000
300	300	0.9	0.5	s2or	10000	10000	10000	10000
350	300	0.9	0.5	raw	10000	10000	10000	10000
350	300	0.9	0.5	sig1	10000	10000	10000	10000
350	300	0.9	0.5	bsln	10000	10000	10000	10000
350	300	0.9	0.5	sig2	10000	10000	10000	10000
350	300	0.9	0.5	big2	10000	10000	10000	10000
350	300	0.9	0.5	s2or	10000	10000	10000	10000
400	300	0.9	0.5	raw	10000	10000	10000	10000
400	300	0.9	0.5	sig1	10000	10000	10000	10000
400	300	0.9	0.5	bsln	10000	10000	10000	10000
400	300	0.9	0.5	sig2	10000	10000	10000	10000
400	300	0.9	0.5	big2	10000	10000	10000	10000
400	300	0.9	0.5	s2or	10000	10000	10000	10000
450	300	0.9	0.5	raw	10000	10000	10000	10000
450	300	0.9	0.5	sig1	10000	10000	10000	10000
450	300	0.9	0.5	bsln	10000	10000	10000	10000
450	300	0.9	0.5	sig2	10000	10000	10000	10000
450	300	0.9	0.5	big2	10000	10000	10000	10000
450	300	0.9	0.5	s2or	10000	10000	10000	10000
500	300	0.9	0.5	raw	10000	10000	10000	10000
500	300	0.9	0.5	sig1	10000	10000	10000	10000
500	300	0.9	0.5	bsln	10000	10000	10000	10000
500	300	0.9	0.5	sig2	10000	10000	10000	10000
500	300	0.9	0.5	big2	10000	10000	10000	10000
500	300	0.9	0.5	s2or	10000	10000	10000	10000
20	350	0.9	0.5	raw	10000	7899	10000	9982
20	350	0.9	0.5	sig1	7899	7899	7899	7899
20	350	0.9	0.5	bsln	7899	7899	7899	7899
20	350	0.9	0.5	sig2	10000	7899	10000	9982
20	350	0.9	0.5	big2	7899	7899	7899	7899
20	350	0.9	0.5	s2or	7899	7899	7899	7899
50	350	0.9	0.5	raw	10000	9933	10000	10000
50	350	0.9	0.5	sig1	9933	9933	9933	9933
50	350	0.9	0.5	bsln	9933	9933	9933	9933
50	350	0.9	0.5	sig2	10000	9933	10000	10000
50	350	0.9	0.5	big2	9933	9933	9933	9933
50	350	0.9	0.5	s2or	9933	9933	9933	9933
100	350	0.9	0.5	raw	10000	10000	10000	10000
100	350	0.9	0.5	sig1	10000	10000	10000	10000
100	350	0.9	0.5	bsln	10000	10000	10000	10000
100	350	0.9	0.5	sig2	10000	10000	10000	10000
100	350	0.9	0.5	big2	10000	10000	10000	10000
100	350	0.9	0.5	s2or	10000	10000	10000	10000
150	350	0.9	0.5	raw	10000	10000	10000	10000
150	350	0.9	0.5	sig1	10000	10000	10000	10000
150	350	0.9	0.5	bsln	10000	10000	10000	10000
150	350	0.9	0.5	sig2	10000	10000	10000	10000
150	350	0.9	0.5	big2	10000	10000	10000	10000
150	350	0.9	0.5	s2or	10000	10000	10000	10000
200	350	0.9	0.5	raw	10000	10000	10000	10000
200	350	0.9	0.5	sig1	10000	10000	10000	10000
200	350	0.9	0.5	bsln	10000	10000	10000	10000
200	350	0.9	0.5	sig2	10000	10000	10000	10000
200	350	0.9	0.5	big2	10000	10000	10000	10000
200	350	0.9	0.5	s2or	10000	10000	10000	10000
250	350	0.9	0.5	raw	10000	10000	10000	10000
250	350	0.9	0.5	sig1	10000	10000	10000	10000
250	350	0.9	0.5	bsln	10000	10000	10000	10000
250	350	0.9	0.5	sig2	10000	10000	10000	10000
250	350	0.9	0.5	big2	10000	10000	10000	10000
250	350	0.9	0.5	s2or	10000	10000	10000	10000
300	350	0.9	0.5	raw	10000	10000	10000	10000
300	350	0.9	0.5	sig1	10000	10000	10000	10000
300	350	0.9	0.5	bsln	10000	10000	10000	10000
300	350	0.9	0.5	sig2	10000	10000	10000	10000
300	350	0.9	0.5	big2	10000	10000	10000	10000
300	350	0.9	0.5	s2or	10000	10000	10000	10000
350	350	0.9	0.5	raw	10000	10000	10000	10000
350	350	0.9	0.5	sig1	10000	10000	10000	10000
350	350	0.9	0.5	bsln	10000	10000	10000	10000
350	350	0.9	0.5	sig2	10000	10000	10000	10000
350	350	0.9	0.5	big2	10000	10000	10000	10000
350	350	0.9	0.5	s2or	10000	10000	10000	10000
400	350	0.9	0.5	raw	10000	10000	10000	10000
400	350	0.9	0.5	sig1	10000	10000	10000	10000
400	350	0.9	0.5	bsln	10000	10000	10000	10000
400	350	0.9	0.5	sig2	10000	10000	10000	10000
400	350	0.9	0.5	big2	10000	10000	10000	10000
400	350	0.9	0.5	s2or	10000	10000	10000	10000
450	350	0.9	0.5	raw	10000	10000	10000	10000
450	350	0.9	0.5	sig1	10000	10000	10000	10000
450	350	0.9	0.5	bsln	10000	10000	10000	10000
450	350	0.9	0.5	sig2	10000	10000	10000	10000
450	350	0.9	0.5	big2	10000	10000	10000	10000
450	350	0.9	0.5	s2or	10000	10000	10000	10000
500	350	0.9	0.5	raw	10000	10000	10000	10000
500	350	0.9	0.5	sig1	10000	10000	10000	10000
500	350	0.9	0.5	bsln	10000	10000	10000	10000
500	350	0.9	0.5	sig2	10000	10000	10000	10000
500	350	0.9	0.5	big2	10000	10000	10000	10000
500	350	0.9	0.5	s2or	10000	10000	10000	10000
20	400	0.9	0.5	raw	10000	7899	10000	9982
20	400	0.9	0.5	sig1	7899	7899	7899	7899
20	400	0.9	0.5	bsln	7899	7899	7899	7899
20	400	0.9	0.5	sig2	10000	7899	10000	9982
20	400	0.9	0.5	big2	7899	7899	7899	7899
20	400	0.9	0.5	s2or	7899	7899	7899	7899
50	400	0.9	0.5	raw	10000	9933	10000	10000
50	400	0.9	0.5	sig1	9933	9933	9933	9933
50	400	0.9	0.5	bsln	9933	9933	9933	9933
50	400	0.9	0.5	sig2	10000	9933	10000	10000
50	400	0.9	0.5	big2	9933	9933	9933	9933
50	400	0.9	0.5	s2or	9933	9933	9933	9933
100	400	0.9	0.5	raw	10000	10000	10000	10000
100	400	0.9	0.5	sig1	10000	10000	10000	10000
100	400	0.9	0.5	bsln	10000	10000	10000	10000
100	400	0.9	0.5	sig2	10000	10000	10000	10000
100	400	0.9	0.5	big2	10000	10000	10000	10000
100	400	0.9	0.5	s2or	10000	10000	10000	10000
150	400	0.9	0.5	raw	10000	10000	10000	10000
150	400	0.9	0.5	sig1	10000	10000	10000	10000
150	400	0.9	0.5	bsln	10000	10000	10000	10000
150	400	0.9	0.5	sig2	10000	10000	10000	10000
150	400	0.9	0.5	big2	10000	10000	10000	10000
150	400	0.9	0.5	s2or	10000	10000	10000	10000
200	400	0.9	0.5	raw	10000	10000	10000	10000
200	400	0.9	0.5	sig1	10000	10000	10000	10000
200	400	0.9	0.5	bsln	10000	10000	10000	10000
200	400	0.9	0.5	sig2	10000	10000	10000	10000
200	400	0.9	0.5	big2	10000	10000	10000	10000
200	400	0.9	0.5	s2or	10000	10000	10000	10000
250	400	0.9	0.5	raw	10000	10000	10000	10000
250	400	0.9	0.5	sig1	10000	10000	10000	10000
250	400	0.9	0.5	bsln	10000	10000	10000	10000
250	400	0.9	0.5	sig2	10000	10000	10000	10000
250	400	0.9	0.5	big2	10000	10000	10000	10000
250	400	0.9	0.5	s2or	10000	10000	10000	10000
300	400	0.9	0.5	raw	10000	10000	10000	10000
300	400	0.9	0.5	sig1	10000	10000	10000	10000
300	400	0.9	0.5	bsln	10000	10000	10000	10000
300	400	0.9	0.5	sig2	10000	10000	10000	10000
300	400	0.9	0.5	big2	10000	10000	10000	10000
300	400	0.9	0.5	s2or	10000	10000	10000	10000
350	400	0.9	0.5	raw	10000	10000	10000	10000
350	400	0.9	0.5	sig1	10000	10000	10000	10000
350	400	0.9	0.5	bsln	10000	10000	10000	10000
350	400	0.9	0.5	sig2	10000	10000	10000	10000
350	400	0.9	0.5	big2	10000	10000	10000	10000
350	400	0.9	0.5	s2or	10000	10000	10000	10000
400	400	0.9	0.5	raw	10000	10000	10000	10000
400	400	0.9	0.5	sig1	10000	10000	10000	10000
400	400	0.9	0.5	bsln	10000	10000	10000	10000
400	400	0.9	0.5	sig2	10000	10000	10000	10000
400	400	0.9	0.5	big2	10000	10000	10000	10000
400	400	0.9	0.5	s2or	10000	10000	10000	10000
450	400	0.9	0.5	raw	10000	10000	10000	10000
450	400	0.9	0.5	sig1	10000	10000	10000	10000
450	400	0.9	0.5	bsln	10000	10000	10000	10000
450	400	0.9	0.5	sig2	10000	10000	10000	10000
450	400	0.9	0.5	big2	10000	10000	10000	10000
450	400	0.9	0.5	s2or	10000	10000	10000	10000
500	400	0.9	0.5	raw	10000	10000	10000	10000
500	400	0.9	0.5	sig1	10000	10000	10000	10000
500	400	0.9	0.5	bsln	10000	10000	10000	10000
500	400	0.9	0.5	sig2	10000	10000	10000	10000
500	400	0.9	0.5	big2	10000	10000	10000	10000
500	400	0.9	0.5	s2or	10000	10000	10000	10000
20	450	0.9	0.5	raw	10000	7899	10000	9982
20	450	0.9	0.5	sig1	7899	7899	7899	7899
20	450	0.9	0.5	bsln	7899	7899	7899	7899
20	450	0.9	0.5	sig2	10000	7899	10000	9982
20	450	0.9	0.5	big2	7899	7899	7899	7899
20	450	0.9	0.5	s2or	7899	7899	7899	7899
50	450	0.9	0.5	raw	10000	9933	10000	10000
50	450	0.9	0.5	sig1	9933	9933	9933	9933
50	450	0.9	0.5	bsln	9933	9933	9933	9933
50	450	0.9	0.5	sig2	10000	9933	10000	10000
50	450	0.9	0.5	big2	9933	9933	9933	9933
50	450	0.9	0.5	s2or	9933	9933	9933	9933
100	450	0.9	0.5	raw	10000	10000	10000	10000
100	450	0.9	0.5	sig1	10000	10000	10000	10000
100	450	0.9	0.5	bsln	10000	10000	10000	10000
100	450	0.9	0.5	sig2	10000	10000	10000	10000
100	450	0.9	0.5	big2	10000	10000	10000	10000
100	450	0.9	0.5	s2or	10000	10000	10000	10000
150	450	0.9	0.5	raw	10000	10000	10000	10000
150	450	0.9	0.5	sig1	10000	10000	10000	10000
150	450	0.9	0.5	bsln	10000	10000	10000	10000
150	450	0.9	0.5	sig2	10000	10000	10000	10000
150	450	0.9	0.5	big2	10000	10000	10000	10000
150	450	0.9	0.5	s2or	10000	10000	10000	10000
200	450	0.9	0.5	raw	10000	10000	10000	10000
200	450	0.9	0.5	sig1	10000	10000	10000	10000
200	450	0.9	0.5	bsln	10000	10000	10000	10000
200	450	0.9	0.5	sig2	10000	10000	10000	10000
200	450	0.9	0.5	big2	10000	10000	10000	10000
200	450	0.9	0.5	s2or	10000	10000	10000	10000
250	450	0.9	0.5	raw	10000	10000	10000	10000
250	450	0.9	0.5	sig1	10000	10000	10000	10000
250	450	0.9	0.5	bsln	10000	10000	10000	10000
250	450	0.9	0.5	sig2	10000	10000	10000	10000
250	450	0.9	0.5	big2	10000	10000	10000	10000
250	450	0.9	0.5	s2or	10000	10000	10000	10000
300	450	0.9	0.5	raw	10000	10000	10000	10000
300	450	0.9	0.5	sig1	10000	10000	10000	10000
300	450	0.9	0.5	bsln	10000	10000	10000	10000
300	450	0.9	0.5	sig2	10000	10000	10000	10000
300	450	0.9	0.5	big2	10000	10000	10000	10000
300	450	0.9	0.5	s2or	10000	10000	10000	10000
350	450	0.9	0.5	raw	10000	10000	10000	10000
350	450	0.9	0.5	sig1	10000	10000	10000	10000
350	450	0.9	0.5	bsln	10000	10000	10000	10000
350	450	0.9	0.5	sig2	10000	10000	10000	10000
350	450	0.9	0.5	big2	10000	10000	10000	10000
350	450	0.9	0.5	s2or	10000	10000	10000	10000
400	450	0.9	0.5	raw	10000	10000	10000	10000
400	450	0.9	0.5	sig1	10000	10000	10000	10000
400	450	0.9	0.5	bsln	10000	10000	10000	10000
400	450	0.9	0.5	sig2	10000	10000	10000	10000
400	450	0.9	0.5	big2	10000	10000	10000	10000
400	450	0.9	0.5	s2or	10000	10000	10000	10000
450	450	0.9	0.5	raw	10000	10000	10000	10000
450	450	0.9	0.5	sig1	10000	10000	10000	10000
450	450	0.9	0.5	bsln	10000	10000	10000	10000
450	450	0.9	0.5	sig2	10000	10000	10000	10000
450	450	0.9	0.5	big2	10000	10000	10000	10000
450	450	0.9	0.5	s2or	10000	10000	10000	10000
500	450	0.9	0.5	raw	10000	10000	10000	10000
500	450	0.9	0.5	sig1	10000	10000	10000	10000
500	450	0.9	0.5	bsln	10000	10000	10000	10000
500	450	0.9	0.5	sig2	10000	10000	10000	10000
500	450	0.9	0.5	big2	10000	10000	10000	10000
500	450	0.9	0.5	s2or	10000	10000	10000	10000
20	500	0.9	0.5	raw	10000	7899	10000	9982
20	500	0.9	0.5	sig1	7899	7899	7899	7899
20	500	0.9	0.5	bsln	7899	7899	7899	7899
20	500	0.9	0.5	sig2	10000	7899	10000	9982
20	500	0.9	0.5	big2	7899	7899	7899	7899
20	500	0.9	0.5	s2or	7899	7899	7899	7899
50	500	0.9	0.5	raw	10000	9933	10000	10000
50	500	0.9	0.5	sig1	9933	9933	9933	9933
50	500	0.9	0.5	bsln	9933	9933	9933	9933
50	500	0.9	0.5	sig2	10000	9933	10000	10000
50	500	0.9	0.5	big2	9933	9933	9933	9933
50	500	0.9	0.5	s2or	9933	9933	9933	9933
100	500	0.9	0.5	raw	10000	10000	10000	10000
100	500	0.9	0.5	sig1	10000	10000	10000	10000
100	500	0.9	0.5	bsln	10000	10000	10000	10000
100	500	0.9	0.5	sig2	10000	10000	10000	10000
100	500	0.9	0.5	big2	10000	10000	10000	10000
100	500	0.9	0.5	s2or	10000	10000	10000	10000
150	500	0.9	0.5	raw	10000	10000	10000	10000
150	500	0.9	0.5	sig1	10000	10000	10000	10000
150	500	0.9	0.5	bsln	10000	10000	10000	10000
150	500	0.9	0.5	sig2	10000	10000	10000	10000
150	500	0.9	0.5	big2	10000	10000	10000	10000
150	500	0.9	0.5	s2or	10000	10000	10000	10000
200	500	0.9	0.5	raw	10000	10000	10000	10000
200	500	0.9	0.5	sig1	10000	10000	10000	10000
200	500	0.9	0.5	bsln	10000	10000	10000	10000
200	500	0.9	0.5	sig2	10000	10000	10000	10000
200	500	0.9	0.5	big2	10000	10000	10000	10000
200	500	0.9	0.5	s2or	10000	10000	10000	10000
250	500	0.9	0.5	raw	10000	10000	10000	10000
250	500	0.9	0.5	sig1	10000	10000	10000	10000
250	500	0.9	0.5	bsln	10000	10000	10000	10000
250	500	0.9	0.5	sig2	10000	10000	10000	10000
250	500	0.9	0.5	big2	10000	10000	10000	10000
250	500	0.9	0.5	s2or	10000	10000	10000	10000
300	500	0.9	0.5	raw	10000	10000	10000	10000
300	500	0.9	0.5	sig1	10000	10000	10000	10000
300	500	0.9	0.5	bsln	10000	10000	10000	10000
300	500	0.9	0.5	sig2	10000	10000	10000	10000
300	500	0.9	0.5	big2	10000	10000	10000	10000
300	500	0.9	0.5	s2or	10000	10000	10000	10000
350	500	0.9	0.5	raw	10000	10000	10000	10000
350	500	0.9	0.5	sig1	10000	10000	10000	10000
350	500	0.9	0.5	bsln	10000	10000	10000	10000
350	500	0.9	0.5	sig2	10000	10000	10000	10000
350	500	0.9	0.5	big2	10000	10000	10000	10000
350	500	0.9	0.5	s2or	10000	10000	10000	10000
400	500	0.9	0.5	raw	10000	10000	10000	10000
400	500	0.9	0.5	sig1	10000	10000	10000	10000
400	500	0.9	0.5	bsln	10000	10000	10000	10000
400	500	0.9	0.5	sig2	10000	10000	10000	10000
400	500	0.9	0.5	big2	10000	10000	10000	10000
400	500	0.9	0.5	s2or	10000	10000	10000	10000
450	500	0.9	0.5	raw	10000	10000	10000	10000
450	500	0.9	0.5	sig1	10000	10000	10000	10000
450	500	0.9	0.5	bsln	10000	10000	10000	10000
450	500	0.9	0.5	sig2	10000	10000	10000	10000
450	500	0.9	0.5	big2	10000	10000	10000	10000
450	500	0.9	0.5	s2or	10000	10000	10000	10000
500	500	0.9	0.5	raw	10000	10000	10000	10000
500	500	0.9	0.5	sig1	10000	10000	10000	10000
500	500	0.9	0.5	bsln	10000	10000	10000	10000
500	500	0.9	0.5	sig2	10000	10000	10000	10000
500	500	0.9	0.5	big2	10000	10000	10000	10000
500	500	0.9	0.5	s2or	10000	10000	10000	10000
20	20	1	0.5	raw	10000	8632	3381	9449
20	20	1	0.5	sig1	8632	8632	2904	8156
20	20	1	0.5	bsln	8156	8156	2901	8156
20	20	1	0.5	sig2	10000	8632	3381	9449
20	20	1	0.5	big2	8632	8632	2904	8156
20	20	1	0.5	s2or	8156	8156	2901	8156
50	20	1	0.5	raw	10000	9988	3381	9457
50	20	1	0.5	sig1	9988	9988	3378	9445
50	20	1	0.5	bsln	9445	9445	3375	9445
50	20	1	0.5	sig2	10000	9988	3381	9457
50	20	1	0.5	big2	9988	9988	3378	9445
50	20	1	0.5	s2or	9445	9445	3375	9445
100	20	1	0.5	raw	10000	10000	3381	9457
100	20	1	0.5	sig1	10000	10000	3381	9457
100	20	1	0.5	bsln	9457	9457	3378	9457
100	20	1	0.5	sig2	10000	10000	3381	9457
100	20	1	0.5	big2	10000	10000	3381	9457
100	20	1	0.5	s2or	9457	9457	3378	9457
150	20	1	0.5	raw	10000	10000	3381	9457
150	20	1	0.5	sig1	10000	10000	3381	9457
150	20	1	0.5	bsln	9457	9457	3378	9457
150	20	1	0.5	sig2	10000	10000	3381	9457
150	20	1	0.5	big2	10000	10000	3381	9457
150	20	1	0.5	s2or	9457	9457	3378	9457
200	20	1	0.5	raw	10000	10000	3381	9457
200	20	1	0.5	sig1	10000	10000	3381	9457
200	20	1	0.5	bsln	9457	9457	3378	9457
200	20	1	0.5	sig2	10000	10000	3381	9457
200	20	1	0.5	big2	10000	10000	3381	9457
200	20	1	0.5	s2or	9457	9457	3378	9457
250	20	1	0.5	raw	10000	10000	3381	9457
250	20	1	0.5	sig1	10000	10000	3381	9457
250	20	1	0.5	bsln	9457	9457	3378	9457
250	20	1	0.5	sig2	10000	10000	3381	9457
250	20	1	0.5	big2	10000	10000	3381	9457
250	20	1	0.5	s2or	9457	9457	3378	9457
300	20	1	0.5	raw	10000	10000	3381	9457
300	20	1	0.5	sig1	10000	10000	3381	9457
300	20	1	0.5	bsln	9457	9457	3378	9457
300	20	1	0.5	sig2	10000	10000	3381	9457
300	20	1	0.5	big2	10000	10000	3381	9457
300	20	1	0.5	s2or	9457	9457	3378	9457
350	20	1	0.5	raw	10000	10000	3381	9457
350	20	1	0.5	sig1	10000	10000	3381	9457
350	20	1	0.5	bsln	9457	9457	3378	9457
350	20	1	0.5	sig2	10000	10000	3381	9457
350	20	1	0.5	big2	10000	10000	3381	9457
350	20	1	0.5	s2or	9457	9457	3378	9457
400	20	1	0.5	raw	10000	10000	3381	9457
400	20	1	0.5	sig1	10000	10000	3381	9457
400	20	1	0.5	bsln	9457	9457	3378	9457
400	20	1	0.5	sig2	10000	10000	3381	9457
400	20	1	0.5	big2	10000	10000	3381	9457
400	20	1	0.5	s2or	9457	9457	3378	9457
450	20	1	0.5	raw	10000	10000	3381	9457
450	20	1	0.5	sig1	10000	10000	3381	9457
450	20	1	0.5	bsln	9457	9457	3378	9457
450	20	1	0.5	sig2	10000	10000	3381	9457
450	20	1	0.5	big2	10000	10000	3381	9457
450	20	1	0.5	s2or	9457	9457	3378	9457
500	20	1	0.5	raw	10000	10000	3381	9457
500	20	1	0.5	sig1	10000	10000	3381	9457
500	20	1	0.5	bsln	9457	9457	3378	9457
500	20	1	0.5	sig2	10000	10000	3381	9457
500	20	1	0.5	big2	10000	10000	3381	9457
500	20	1	0.5	s2or	9457	9457	3378	9457
20	50	1	0.5	raw	10000	8632	7016	9922
20	50	1	0.5	sig1	8632	8632	6054	8569
20	50	1	0.5	bsln	8569	8569	6054	8569
20	50	1	0.5	sig2	10000	8632	7016	9922
20	50	1	0.5	big2	8632	8632	6054	8569
20	50	1	0.5	s2or	8569	8569	6054	8569
50	50	1	0.5	raw	10000	9988	7016	9930
50	50	1	0.5	sig1	9988	9988	7006	9918
50	50	1	0.5	bsln	9918	9918	7006	9918
50	50	1	0.5	sig2	10000	9988	7016	9930
50	50	1	0.5	big2	9988	9988	7006	9918
50	50	1	0.5	s2or	9918	9918	7006	9918
