n1	n2	d1	d2	type	m	sig1	sig2	sdir
150	400	0.2	0.5	raw	100	36	100	94
150	400	0.2	0.5	sig1	36	36	36	36
150	400	0.2	0.5	bsln	36	36	36	36
150	400	0.2	0.5	sig2	100	36	100	94
150	400	0.2	0.5	big2	36	36	36	36
150	400	0.2	0.5	s2or	36	36	36	36
200	400	0.2	0.5	raw	100	44	100	95
200	400	0.2	0.5	sig1	44	44	44	44
200	400	0.2	0.5	bsln	44	44	44	44
200	400	0.2	0.5	sig2	100	44	100	95
200	400	0.2	0.5	big2	44	44	44	44
200	400	0.2	0.5	s2or	44	44	44	44
250	400	0.2	0.5	raw	100	65	100	100
250	400	0.2	0.5	sig1	65	65	65	65
250	400	0.2	0.5	bsln	65	65	65	65
250	400	0.2	0.5	sig2	100	65	100	100
250	400	0.2	0.5	big2	65	65	65	65
250	400	0.2	0.5	s2or	65	65	65	65
300	400	0.2	0.5	raw	100	59	100	98
300	400	0.2	0.5	sig1	59	59	59	59
300	400	0.2	0.5	bsln	59	59	59	59
300	400	0.2	0.5	sig2	100	59	100	98
300	400	0.2	0.5	big2	59	59	59	59
300	400	0.2	0.5	s2or	59	59	59	59
350	400	0.2	0.5	raw	100	71	100	98
350	400	0.2	0.5	sig1	71	71	71	71
350	400	0.2	0.5	bsln	71	71	71	71
350	400	0.2	0.5	sig2	100	71	100	98
350	400	0.2	0.5	big2	71	71	71	71
350	400	0.2	0.5	s2or	71	71	71	71
400	400	0.2	0.5	raw	100	79	100	100
400	400	0.2	0.5	sig1	79	79	79	79
400	400	0.2	0.5	bsln	79	79	79	79
400	400	0.2	0.5	sig2	100	79	100	100
400	400	0.2	0.5	big2	79	79	79	79
400	400	0.2	0.5	s2or	79	79	79	79
450	400	0.2	0.5	raw	100	87	100	100
450	400	0.2	0.5	sig1	87	87	87	87
450	400	0.2	0.5	bsln	87	87	87	87
450	400	0.2	0.5	sig2	100	87	100	100
450	400	0.2	0.5	big2	87	87	87	87
450	400	0.2	0.5	s2or	87	87	87	87
500	400	0.2	0.5	raw	100	88	100	100
500	400	0.2	0.5	sig1	88	88	88	88
500	400	0.2	0.5	bsln	88	88	88	88
500	400	0.2	0.5	sig2	100	88	100	100
500	400	0.2	0.5	big2	88	88	88	88
500	400	0.2	0.5	s2or	88	88	88	88
20	450	0.2	0.5	raw	100	6	100	67
20	450	0.2	0.5	sig1	6	6	6	6
20	450	0.2	0.5	bsln	6	6	6	6
20	450	0.2	0.5	sig2	100	6	100	67
20	450	0.2	0.5	big2	6	6	6	6
20	450	0.2	0.5	s2or	6	6	6	6
50	450	0.2	0.5	raw	100	17	100	89
50	450	0.2	0.5	sig1	17	17	17	17
50	450	0.2	0.5	bsln	17	17	17	17
50	450	0.2	0.5	sig2	100	17	100	89
50	450	0.2	0.5	big2	17	17	17	17
50	450	0.2	0.5	s2or	17	17	17	17
100	450	0.2	0.5	raw	100	34	100	94
100	450	0.2	0.5	sig1	34	34	34	34
100	450	0.2	0.5	bsln	34	34	34	34
100	450	0.2	0.5	sig2	100	34	100	94
100	450	0.2	0.5	big2	34	34	34	34
100	450	0.2	0.5	s2or	34	34	34	34
150	450	0.2	0.5	raw	100	36	100	94
150	450	0.2	0.5	sig1	36	36	36	36
150	450	0.2	0.5	bsln	36	36	36	36
150	450	0.2	0.5	sig2	100	36	100	94
150	450	0.2	0.5	big2	36	36	36	36
150	450	0.2	0.5	s2or	36	36	36	36
200	450	0.2	0.5	raw	100	44	100	95
200	450	0.2	0.5	sig1	44	44	44	44
200	450	0.2	0.5	bsln	44	44	44	44
200	450	0.2	0.5	sig2	100	44	100	95
200	450	0.2	0.5	big2	44	44	44	44
200	450	0.2	0.5	s2or	44	44	44	44
250	450	0.2	0.5	raw	100	65	100	100
250	450	0.2	0.5	sig1	65	65	65	65
250	450	0.2	0.5	bsln	65	65	65	65
250	450	0.2	0.5	sig2	100	65	100	100
250	450	0.2	0.5	big2	65	65	65	65
250	450	0.2	0.5	s2or	65	65	65	65
300	450	0.2	0.5	raw	100	59	100	98
300	450	0.2	0.5	sig1	59	59	59	59
300	450	0.2	0.5	bsln	59	59	59	59
300	450	0.2	0.5	sig2	100	59	100	98
300	450	0.2	0.5	big2	59	59	59	59
300	450	0.2	0.5	s2or	59	59	59	59
350	450	0.2	0.5	raw	100	71	100	98
350	450	0.2	0.5	sig1	71	71	71	71
350	450	0.2	0.5	bsln	71	71	71	71
350	450	0.2	0.5	sig2	100	71	100	98
350	450	0.2	0.5	big2	71	71	71	71
350	450	0.2	0.5	s2or	71	71	71	71
400	450	0.2	0.5	raw	100	79	100	100
400	450	0.2	0.5	sig1	79	79	79	79
400	450	0.2	0.5	bsln	79	79	79	79
400	450	0.2	0.5	sig2	100	79	100	100
400	450	0.2	0.5	big2	79	79	79	79
400	450	0.2	0.5	s2or	79	79	79	79
450	450	0.2	0.5	raw	100	87	100	100
450	450	0.2	0.5	sig1	87	87	87	87
450	450	0.2	0.5	bsln	87	87	87	87
450	450	0.2	0.5	sig2	100	87	100	100
450	450	0.2	0.5	big2	87	87	87	87
450	450	0.2	0.5	s2or	87	87	87	87
500	450	0.2	0.5	raw	100	88	100	100
500	450	0.2	0.5	sig1	88	88	88	88
500	450	0.2	0.5	bsln	88	88	88	88
500	450	0.2	0.5	sig2	100	88	100	100
500	450	0.2	0.5	big2	88	88	88	88
500	450	0.2	0.5	s2or	88	88	88	88
20	500	0.2	0.5	raw	100	6	100	67
20	500	0.2	0.5	sig1	6	6	6	6
20	500	0.2	0.5	bsln	6	6	6	6
20	500	0.2	0.5	sig2	100	6	100	67
20	500	0.2	0.5	big2	6	6	6	6
20	500	0.2	0.5	s2or	6	6	6	6
50	500	0.2	0.5	raw	100	17	100	89
50	500	0.2	0.5	sig1	17	17	17	17
50	500	0.2	0.5	bsln	17	17	17	17
50	500	0.2	0.5	sig2	100	17	100	89
50	500	0.2	0.5	big2	17	17	17	17
50	500	0.2	0.5	s2or	17	17	17	17
100	500	0.2	0.5	raw	100	34	100	94
100	500	0.2	0.5	sig1	34	34	34	34
100	500	0.2	0.5	bsln	34	34	34	34
100	500	0.2	0.5	sig2	100	34	100	94
100	500	0.2	0.5	big2	34	34	34	34
100	500	0.2	0.5	s2or	34	34	34	34
150	500	0.2	0.5	raw	100	36	100	94
150	500	0.2	0.5	sig1	36	36	36	36
150	500	0.2	0.5	bsln	36	36	36	36
150	500	0.2	0.5	sig2	100	36	100	94
150	500	0.2	0.5	big2	36	36	36	36
150	500	0.2	0.5	s2or	36	36	36	36
200	500	0.2	0.5	raw	100	44	100	95
200	500	0.2	0.5	sig1	44	44	44	44
200	500	0.2	0.5	bsln	44	44	44	44
200	500	0.2	0.5	sig2	100	44	100	95
200	500	0.2	0.5	big2	44	44	44	44
200	500	0.2	0.5	s2or	44	44	44	44
250	500	0.2	0.5	raw	100	65	100	100
250	500	0.2	0.5	sig1	65	65	65	65
250	500	0.2	0.5	bsln	65	65	65	65
250	500	0.2	0.5	sig2	100	65	100	100
250	500	0.2	0.5	big2	65	65	65	65
250	500	0.2	0.5	s2or	65	65	65	65
300	500	0.2	0.5	raw	100	59	100	98
300	500	0.2	0.5	sig1	59	59	59	59
300	500	0.2	0.5	bsln	59	59	59	59
300	500	0.2	0.5	sig2	100	59	100	98
300	500	0.2	0.5	big2	59	59	59	59
300	500	0.2	0.5	s2or	59	59	59	59
350	500	0.2	0.5	raw	100	71	100	98
350	500	0.2	0.5	sig1	71	71	71	71
350	500	0.2	0.5	bsln	71	71	71	71
350	500	0.2	0.5	sig2	100	71	100	98
350	500	0.2	0.5	big2	71	71	71	71
350	500	0.2	0.5	s2or	71	71	71	71
400	500	0.2	0.5	raw	100	79	100	100
400	500	0.2	0.5	sig1	79	79	79	79
400	500	0.2	0.5	bsln	79	79	79	79
400	500	0.2	0.5	sig2	100	79	100	100
400	500	0.2	0.5	big2	79	79	79	79
400	500	0.2	0.5	s2or	79	79	79	79
450	500	0.2	0.5	raw	100	87	100	100
450	500	0.2	0.5	sig1	87	87	87	87
450	500	0.2	0.5	bsln	87	87	87	87
450	500	0.2	0.5	sig2	100	87	100	100
450	500	0.2	0.5	big2	87	87	87	87
450	500	0.2	0.5	s2or	87	87	87	87
500	500	0.2	0.5	raw	100	88	100	100
500	500	0.2	0.5	sig1	88	88	88	88
500	500	0.2	0.5	bsln	88	88	88	88
500	500	0.2	0.5	sig2	100	88	100	100
500	500	0.2	0.5	big2	88	88	88	88
500	500	0.2	0.5	s2or	88	88	88	88
20	20	0.3	0.5	raw	100	18	36	79
20	20	0.3	0.5	sig1	18	18	7	18
20	20	0.3	0.5	bsln	18	18	7	18
20	20	0.3	0.5	sig2	100	18	36	79
20	20	0.3	0.5	big2	18	18	7	18
20	20	0.3	0.5	s2or	18	18	7	18
50	20	0.3	0.5	raw	100	24	36	89
50	20	0.3	0.5	sig1	24	24	12	24
50	20	0.3	0.5	bsln	24	24	12	24
50	20	0.3	0.5	sig2	100	24	36	89
50	20	0.3	0.5	big2	24	24	12	24
50	20	0.3	0.5	s2or	24	24	12	24
100	20	0.3	0.5	raw	100	63	36	94
100	20	0.3	0.5	sig1	63	63	22	60
100	20	0.3	0.5	bsln	60	60	21	60
100	20	0.3	0.5	sig2	100	63	36	94
100	20	0.3	0.5	big2	63	63	22	60
100	20	0.3	0.5	s2or	60	60	21	60
150	20	0.3	0.5	raw	100	74	36	97
150	20	0.3	0.5	sig1	74	74	28	71
150	20	0.3	0.5	bsln	71	71	27	71
150	20	0.3	0.5	sig2	100	74	36	97
150	20	0.3	0.5	big2	74	74	28	71
150	20	0.3	0.5	s2or	71	71	27	71
200	20	0.3	0.5	raw	100	87	36	96
200	20	0.3	0.5	sig1	87	87	32	84
200	20	0.3	0.5	bsln	84	84	31	84
200	20	0.3	0.5	sig2	100	87	36	96
200	20	0.3	0.5	big2	87	87	32	84
200	20	0.3	0.5	s2or	84	84	31	84
250	20	0.3	0.5	raw	100	96	36	96
250	20	0.3	0.5	sig1	96	96	35	92
250	20	0.3	0.5	bsln	92	92	34	92
250	20	0.3	0.5	sig2	100	96	36	96
250	20	0.3	0.5	big2	96	96	35	92
250	20	0.3	0.5	s2or	92	92	34	92
300	20	0.3	0.5	raw	100	93	36	96
300	20	0.3	0.5	sig1	93	93	34	89
300	20	0.3	0.5	bsln	89	89	33	89
300	20	0.3	0.5	sig2	100	93	36	96
300	20	0.3	0.5	big2	93	93	34	89
300	20	0.3	0.5	s2or	89	89	33	89
350	20	0.3	0.5	raw	100	100	36	96
350	20	0.3	0.5	sig1	100	100	36	96
350	20	0.3	0.5	bsln	96	96	35	96
350	20	0.3	0.5	sig2	100	100	36	96
350	20	0.3	0.5	big2	100	100	36	96
350	20	0.3	0.5	s2or	96	96	35	96
400	20	0.3	0.5	raw	100	100	36	96
400	20	0.3	0.5	sig1	100	100	36	96
400	20	0.3	0.5	bsln	96	96	35	96
400	20	0.3	0.5	sig2	100	100	36	96
400	20	0.3	0.5	big2	100	100	36	96
400	20	0.3	0.5	s2or	96	96	35	96
450	20	0.3	0.5	raw	100	99	36	96
450	20	0.3	0.5	sig1	99	99	36	95
450	20	0.3	0.5	bsln	95	95	35	95
450	20	0.3	0.5	sig2	100	99	36	96
450	20	0.3	0.5	big2	99	99	36	95
450	20	0.3	0.5	s2or	95	95	35	95
500	20	0.3	0.5	raw	100	100	36	96
500	20	0.3	0.5	sig1	100	100	36	96
500	20	0.3	0.5	bsln	96	96	35	96
500	20	0.3	0.5	sig2	100	100	36	96
500	20	0.3	0.5	big2	100	100	36	96
500	20	0.3	0.5	s2or	96	96	35	96
20	50	0.3	0.5	raw	100	18	66	82
20	50	0.3	0.5	sig1	18	18	13	17
20	50	0.3	0.5	bsln	17	17	13	17
20	50	0.3	0.5	sig2	100	18	66	82
20	50	0.3	0.5	big2	18	18	13	17
20	50	0.3	0.5	s2or	17	17	13	17
50	50	0.3	0.5	raw	100	24	66	90
50	50	0.3	0.5	sig1	24	24	18	24
50	50	0.3	0.5	bsln	24	24	18	24
50	50	0.3	0.5	sig2	100	24	66	90
50	50	0.3	0.5	big2	24	24	18	24
50	50	0.3	0.5	s2or	24	24	18	24
100	50	0.3	0.5	raw	100	63	66	97
100	50	0.3	0.5	sig1	63	63	36	62
100	50	0.3	0.5	bsln	62	62	36	62
100	50	0.3	0.5	sig2	100	63	66	97
100	50	0.3	0.5	big2	63	63	36	62
100	50	0.3	0.5	s2or	62	62	36	62
150	50	0.3	0.5	raw	100	74	66	98
150	50	0.3	0.5	sig1	74	74	51	73
150	50	0.3	0.5	bsln	73	73	51	73
150	50	0.3	0.5	sig2	100	74	66	98
150	50	0.3	0.5	big2	74	74	51	73
150	50	0.3	0.5	s2or	73	73	51	73
200	50	0.3	0.5	raw	100	87	66	99
200	50	0.3	0.5	sig1	87	87	60	86
200	50	0.3	0.5	bsln	86	86	60	86
200	50	0.3	0.5	sig2	100	87	66	99
200	50	0.3	0.5	big2	87	87	60	86
200	50	0.3	0.5	s2or	86	86	60	86
250	50	0.3	0.5	raw	100	96	66	99
250	50	0.3	0.5	sig1	96	96	62	95
250	50	0.3	0.5	bsln	95	95	62	95
250	50	0.3	0.5	sig2	100	96	66	99
250	50	0.3	0.5	big2	96	96	62	95
250	50	0.3	0.5	s2or	95	95	62	95
300	50	0.3	0.5	raw	100	93	66	99
300	50	0.3	0.5	sig1	93	93	60	92
300	50	0.3	0.5	bsln	92	92	60	92
300	50	0.3	0.5	sig2	100	93	66	99
300	50	0.3	0.5	big2	93	93	60	92
300	50	0.3	0.5	s2or	92	92	60	92
350	50	0.3	0.5	raw	100	100	66	99
350	50	0.3	0.5	sig1	100	100	66	99
350	50	0.3	0.5	bsln	99	99	66	99
350	50	0.3	0.5	sig2	100	100	66	99
350	50	0.3	0.5	big2	100	100	66	99
350	50	0.3	0.5	s2or	99	99	66	99
400	50	0.3	0.5	raw	100	100	66	99
400	50	0.3	0.5	sig1	100	100	66	99
400	50	0.3	0.5	bsln	99	99	66	99
400	50	0.3	0.5	sig2	100	100	66	99
400	50	0.3	0.5	big2	100	100	66	99
400	50	0.3	0.5	s2or	99	99	66	99
450	50	0.3	0.5	raw	100	99	66	99
450	50	0.3	0.5	sig1	99	99	65	98
450	50	0.3	0.5	bsln	98	98	65	98
450	50	0.3	0.5	sig2	100	99	66	99
450	50	0.3	0.5	big2	99	99	65	98
450	50	0.3	0.5	s2or	98	98	65	98
500	50	0.3	0.5	raw	100	100	66	99
500	50	0.3	0.5	sig1	100	100	66	99
500	50	0.3	0.5	bsln	99	99	66	99
500	50	0.3	0.5	sig2	100	100	66	99
500	50	0.3	0.5	big2	100	100	66	99
500	50	0.3	0.5	s2or	99	99	66	99
20	100	0.3	0.5	raw	100	18	97	83
20	100	0.3	0.5	sig1	18	18	18	18
20	100	0.3	0.5	bsln	18	18	18	18
20	100	0.3	0.5	sig2	100	18	97	83
20	100	0.3	0.5	big2	18	18	18	18
20	100	0.3	0.5	s2or	18	18	18	18
50	100	0.3	0.5	raw	100	24	97	91
50	100	0.3	0.5	sig1	24	24	24	24
50	100	0.3	0.5	bsln	24	24	24	24
50	100	0.3	0.5	sig2	100	24	97	91
50	100	0.3	0.5	big2	24	24	24	24
50	100	0.3	0.5	s2or	24	24	24	24
100	100	0.3	0.5	raw	100	63	97	98
100	100	0.3	0.5	sig1	63	63	62	63
100	100	0.3	0.5	bsln	63	63	62	63
100	100	0.3	0.5	sig2	100	63	97	98
100	100	0.3	0.5	big2	63	63	62	63
100	100	0.3	0.5	s2or	63	63	62	63
150	100	0.3	0.5	raw	100	74	97	99
150	100	0.3	0.5	sig1	74	74	73	74
150	100	0.3	0.5	bsln	74	74	73	74
150	100	0.3	0.5	sig2	100	74	97	99
150	100	0.3	0.5	big2	74	74	73	74
150	100	0.3	0.5	s2or	74	74	73	74
200	100	0.3	0.5	raw	100	87	97	100
200	100	0.3	0.5	sig1	87	87	85	87
200	100	0.3	0.5	bsln	87	87	85	87
200	100	0.3	0.5	sig2	100	87	97	100
200	100	0.3	0.5	big2	87	87	85	87
200	100	0.3	0.5	s2or	87	87	85	87
250	100	0.3	0.5	raw	100	96	97	100
250	100	0.3	0.5	sig1	96	96	93	96
250	100	0.3	0.5	bsln	96	96	93	96
250	100	0.3	0.5	sig2	100	96	97	100
250	100	0.3	0.5	big2	96	96	93	96
250	100	0.3	0.5	s2or	96	96	93	96
300	100	0.3	0.5	raw	100	93	97	100
300	100	0.3	0.5	sig1	93	93	90	93
300	100	0.3	0.5	bsln	93	93	90	93
300	100	0.3	0.5	sig2	100	93	97	100
300	100	0.3	0.5	big2	93	93	90	93
300	100	0.3	0.5	s2or	93	93	90	93
350	100	0.3	0.5	raw	100	100	97	100
350	100	0.3	0.5	sig1	100	100	97	100
350	100	0.3	0.5	bsln	100	100	97	100
350	100	0.3	0.5	sig2	100	100	97	100
350	100	0.3	0.5	big2	100	100	97	100
350	100	0.3	0.5	s2or	100	100	97	100
400	100	0.3	0.5	raw	100	100	97	100
400	100	0.3	0.5	sig1	100	100	97	100
400	100	0.3	0.5	bsln	100	100	97	100
400	100	0.3	0.5	sig2	100	100	97	100
400	100	0.3	0.5	big2	100	100	97	100
400	100	0.3	0.5	s2or	100	100	97	100
450	100	0.3	0.5	raw	100	99	97	100
450	100	0.3	0.5	sig1	99	99	96	99
450	100	0.3	0.5	bsln	99	99	96	99
450	100	0.3	0.5	sig2	100	99	97	100
450	100	0.3	0.5	big2	99	99	96	99
450	100	0.3	0.5	s2or	99	99	96	99
500	100	0.3	0.5	raw	100	100	97	100
500	100	0.3	0.5	sig1	100	100	97	100
500	100	0.3	0.5	bsln	100	100	97	100
500	100	0.3	0.5	sig2	100	100	97	100
500	100	0.3	0.5	big2	100	100	97	100
500	100	0.3	0.5	s2or	100	100	97	100
20	150	0.3	0.5	raw	100	18	100	83
20	150	0.3	0.5	sig1	18	18	18	18
20	150	0.3	0.5	bsln	18	18	18	18
20	150	0.3	0.5	sig2	100	18	100	83
20	150	0.3	0.5	big2	18	18	18	18
20	150	0.3	0.5	s2or	18	18	18	18
50	150	0.3	0.5	raw	100	24	100	91
50	150	0.3	0.5	sig1	24	24	24	24
50	150	0.3	0.5	bsln	24	24	24	24
50	150	0.3	0.5	sig2	100	24	100	91
50	150	0.3	0.5	big2	24	24	24	24
50	150	0.3	0.5	s2or	24	24	24	24
100	150	0.3	0.5	raw	100	63	100	98
100	150	0.3	0.5	sig1	63	63	63	63
100	150	0.3	0.5	bsln	63	63	63	63
100	150	0.3	0.5	sig2	100	63	100	98
100	150	0.3	0.5	big2	63	63	63	63
100	150	0.3	0.5	s2or	63	63	63	63
150	150	0.3	0.5	raw	100	74	100	99
150	150	0.3	0.5	sig1	74	74	74	74
150	150	0.3	0.5	bsln	74	74	74	74
150	150	0.3	0.5	sig2	100	74	100	99
150	150	0.3	0.5	big2	74	74	74	74
150	150	0.3	0.5	s2or	74	74	74	74
200	150	0.3	0.5	raw	100	87	100	100
200	150	0.3	0.5	sig1	87	87	87	87
200	150	0.3	0.5	bsln	87	87	87	87
200	150	0.3	0.5	sig2	100	87	100	100
200	150	0.3	0.5	big2	87	87	87	87
200	150	0.3	0.5	s2or	87	87	87	87
250	150	0.3	0.5	raw	100	96	100	100
250	150	0.3	0.5	sig1	96	96	96	96
250	150	0.3	0.5	bsln	96	96	96	96
250	150	0.3	0.5	sig2	100	96	100	100
250	150	0.3	0.5	big2	96	96	96	96
250	150	0.3	0.5	s2or	96	96	96	96
300	150	0.3	0.5	raw	100	93	100	100
300	150	0.3	0.5	sig1	93	93	93	93
300	150	0.3	0.5	bsln	93	93	93	93
300	150	0.3	0.5	sig2	100	93	100	100
300	150	0.3	0.5	big2	93	93	93	93
300	150	0.3	0.5	s2or	93	93	93	93
350	150	0.3	0.5	raw	100	100	100	100
350	150	0.3	0.5	sig1	100	100	100	100
350	150	0.3	0.5	bsln	100	100	100	100
350	150	0.3	0.5	sig2	100	100	100	100
350	150	0.3	0.5	big2	100	100	100	100
350	150	0.3	0.5	s2or	100	100	100	100
400	150	0.3	0.5	raw	100	100	100	100
400	150	0.3	0.5	sig1	100	100	100	100
400	150	0.3	0.5	bsln	100	100	100	100
400	150	0.3	0.5	sig2	100	100	100	100
400	150	0.3	0.5	big2	100	100	100	100
400	150	0.3	0.5	s2or	100	100	100	100
450	150	0.3	0.5	raw	100	99	100	100
450	150	0.3	0.5	sig1	99	99	99	99
450	150	0.3	0.5	bsln	99	99	99	99
450	150	0.3	0.5	sig2	100	99	100	100
450	150	0.3	0.5	big2	99	99	99	99
450	150	0.3	0.5	s2or	99	99	99	99
500	150	0.3	0.5	raw	100	100	100	100
500	150	0.3	0.5	sig1	100	100	100	100
500	150	0.3	0.5	bsln	100	100	100	100
500	150	0.3	0.5	sig2	100	100	100	100
500	150	0.3	0.5	big2	100	100	100	100
500	150	0.3	0.5	s2or	100	100	100	100
20	200	0.3	0.5	raw	100	18	100	83
20	200	0.3	0.5	sig1	18	18	18	18
20	200	0.3	0.5	bsln	18	18	18	18
20	200	0.3	0.5	sig2	100	18	100	83
20	200	0.3	0.5	big2	18	18	18	18
20	200	0.3	0.5	s2or	18	18	18	18
50	200	0.3	0.5	raw	100	24	100	91
50	200	0.3	0.5	sig1	24	24	24	24
50	200	0.3	0.5	bsln	24	24	24	24
50	200	0.3	0.5	sig2	100	24	100	91
50	200	0.3	0.5	big2	24	24	24	24
50	200	0.3	0.5	s2or	24	24	24	24
100	200	0.3	0.5	raw	100	63	100	98
100	200	0.3	0.5	sig1	63	63	63	63
100	200	0.3	0.5	bsln	63	63	63	63
100	200	0.3	0.5	sig2	100	63	100	98
100	200	0.3	0.5	big2	63	63	63	63
100	200	0.3	0.5	s2or	63	63	63	63
150	200	0.3	0.5	raw	100	74	100	99
150	200	0.3	0.5	sig1	74	74	74	74
150	200	0.3	0.5	bsln	74	74	74	74
150	200	0.3	0.5	sig2	100	74	100	99
150	200	0.3	0.5	big2	74	74	74	74
150	200	0.3	0.5	s2or	74	74	74	74
200	200	0.3	0.5	raw	100	87	100	100
200	200	0.3	0.5	sig1	87	87	87	87
200	200	0.3	0.5	bsln	87	87	87	87
200	200	0.3	0.5	sig2	100	87	100	100
200	200	0.3	0.5	big2	87	87	87	87
200	200	0.3	0.5	s2or	87	87	87	87
250	200	0.3	0.5	raw	100	96	100	100
250	200	0.3	0.5	sig1	96	96	96	96
250	200	0.3	0.5	bsln	96	96	96	96
250	200	0.3	0.5	sig2	100	96	100	100
250	200	0.3	0.5	big2	96	96	96	96
250	200	0.3	0.5	s2or	96	96	96	96
300	200	0.3	0.5	raw	100	93	100	100
300	200	0.3	0.5	sig1	93	93	93	93
300	200	0.3	0.5	bsln	93	93	93	93
300	200	0.3	0.5	sig2	100	93	100	100
300	200	0.3	0.5	big2	93	93	93	93
300	200	0.3	0.5	s2or	93	93	93	93
350	200	0.3	0.5	raw	100	100	100	100
350	200	0.3	0.5	sig1	100	100	100	100
350	200	0.3	0.5	bsln	100	100	100	100
350	200	0.3	0.5	sig2	100	100	100	100
350	200	0.3	0.5	big2	100	100	100	100
350	200	0.3	0.5	s2or	100	100	100	100
400	200	0.3	0.5	raw	100	100	100	100
400	200	0.3	0.5	sig1	100	100	100	100
400	200	0.3	0.5	bsln	100	100	100	100
400	200	0.3	0.5	sig2	100	100	100	100
400	200	0.3	0.5	big2	100	100	100	100
400	200	0.3	0.5	s2or	100	100	100	100
450	200	0.3	0.5	raw	100	99	100	100
450	200	0.3	0.5	sig1	99	99	99	99
450	200	0.3	0.5	bsln	99	99	99	99
450	200	0.3	0.5	sig2	100	99	100	100
450	200	0.3	0.5	big2	99	99	99	99
450	200	0.3	0.5	s2or	99	99	99	99
500	200	0.3	0.5	raw	100	100	100	100
500	200	0.3	0.5	sig1	100	100	100	100
500	200	0.3	0.5	bsln	100	100	100	100
500	200	0.3	0.5	sig2	100	100	100	100
500	200	0.3	0.5	big2	100	100	100	100
500	200	0.3	0.5	s2or	100	100	100	100
20	250	0.3	0.5	raw	100	18	100	83
20	250	0.3	0.5	sig1	18	18	18	18
20	250	0.3	0.5	bsln	18	18	18	18
20	250	0.3	0.5	sig2	100	18	100	83
20	250	0.3	0.5	big2	18	18	18	18
20	250	0.3	0.5	s2or	18	18	18	18
50	250	0.3	0.5	raw	100	24	100	91
50	250	0.3	0.5	sig1	24	24	24	24
50	250	0.3	0.5	bsln	24	24	24	24
50	250	0.3	0.5	sig2	100	24	100	91
50	250	0.3	0.5	big2	24	24	24	24
50	250	0.3	0.5	s2or	24	24	24	24
100	250	0.3	0.5	raw	100	63	100	98
100	250	0.3	0.5	sig1	63	63	63	63
100	250	0.3	0.5	bsln	63	63	63	63
100	250	0.3	0.5	sig2	100	63	100	98
100	250	0.3	0.5	big2	63	63	63	63
100	250	0.3	0.5	s2or	63	63	63	63
150	250	0.3	0.5	raw	100	74	100	99
150	250	0.3	0.5	sig1	74	74	74	74
150	250	0.3	0.5	bsln	74	74	74	74
150	250	0.3	0.5	sig2	100	74	100	99
150	250	0.3	0.5	big2	74	74	74	74
150	250	0.3	0.5	s2or	74	74	74	74
200	250	0.3	0.5	raw	100	87	100	100
200	250	0.3	0.5	sig1	87	87	87	87
200	250	0.3	0.5	bsln	87	87	87	87
200	250	0.3	0.5	sig2	100	87	100	100
200	250	0.3	0.5	big2	87	87	87	87
200	250	0.3	0.5	s2or	87	87	87	87
250	250	0.3	0.5	raw	100	96	100	100
250	250	0.3	0.5	sig1	96	96	96	96
250	250	0.3	0.5	bsln	96	96	96	96
250	250	0.3	0.5	sig2	100	96	100	100
250	250	0.3	0.5	big2	96	96	96	96
250	250	0.3	0.5	s2or	96	96	96	96
300	250	0.3	0.5	raw	100	93	100	100
300	250	0.3	0.5	sig1	93	93	93	93
300	250	0.3	0.5	bsln	93	93	93	93
300	250	0.3	0.5	sig2	100	93	100	100
300	250	0.3	0.5	big2	93	93	93	93
300	250	0.3	0.5	s2or	93	93	93	93
350	250	0.3	0.5	raw	100	100	100	100
350	250	0.3	0.5	sig1	100	100	100	100
350	250	0.3	0.5	bsln	100	100	100	100
350	250	0.3	0.5	sig2	100	100	100	100
350	250	0.3	0.5	big2	100	100	100	100
350	250	0.3	0.5	s2or	100	100	100	100
400	250	0.3	0.5	raw	100	100	100	100
400	250	0.3	0.5	sig1	100	100	100	100
400	250	0.3	0.5	bsln	100	100	100	100
400	250	0.3	0.5	sig2	100	100	100	100
400	250	0.3	0.5	big2	100	100	100	100
400	250	0.3	0.5	s2or	100	100	100	100
450	250	0.3	0.5	raw	100	99	100	100
450	250	0.3	0.5	sig1	99	99	99	99
450	250	0.3	0.5	bsln	99	99	99	99
450	250	0.3	0.5	sig2	100	99	100	100
450	250	0.3	0.5	big2	99	99	99	99
450	250	0.3	0.5	s2or	99	99	99	99
500	250	0.3	0.5	raw	100	100	100	100
500	250	0.3	0.5	sig1	100	100	100	100
500	250	0.3	0.5	bsln	100	100	100	100
500	250	0.3	0.5	sig2	100	100	100	100
500	250	0.3	0.5	big2	100	100	100	100
500	250	0.3	0.5	s2or	100	100	100	100
20	300	0.3	0.5	raw	100	18	100	83
20	300	0.3	0.5	sig1	18	18	18	18
20	300	0.3	0.5	bsln	18	18	18	18
20	300	0.3	0.5	sig2	100	18	100	83
20	300	0.3	0.5	big2	18	18	18	18
20	300	0.3	0.5	s2or	18	18	18	18
50	300	0.3	0.5	raw	100	24	100	91
50	300	0.3	0.5	sig1	24	24	24	24
50	300	0.3	0.5	bsln	24	24	24	24
50	300	0.3	0.5	sig2	100	24	100	91
50	300	0.3	0.5	big2	24	24	24	24
50	300	0.3	0.5	s2or	24	24	24	24
100	300	0.3	0.5	raw	100	63	100	98
100	300	0.3	0.5	sig1	63	63	63	63
