n2	near	d1	prop.true	rwfpr	rwfnr
400	0.3	0.4	0.25	0.531505280117355	0.0395210148792201
450	0.3	0.4	0.25	0.54676168205304	0.0372947650200929
500	0.3	0.4	0.25	0.567359783827327	0.0367120195535993
50	0.3	0.5	0.25	0.363193394538159	0.106395688683718
100	0.3	0.5	0.25	0.430274501532048	0.0823105772277645
150	0.3	0.5	0.25	0.469567789667668	0.0599696291955541
200	0.3	0.5	0.25	0.486658474988122	0.042432156428688
250	0.3	0.5	0.25	0.490415534197718	0.0302486797621891
300	0.3	0.5	0.25	0.495751464843125	0.0236119156687341
350	0.3	0.5	0.25	0.505772216292462	0.0204354263014977
400	0.3	0.5	0.25	0.52019496399827	0.0189736048642028
450	0.3	0.5	0.25	0.536892115631709	0.0184099035865231
500	0.3	0.5	0.25	0.558489592419741	0.0185076862006397
50	0.3	0.6	0.25	0.31121255108412	0.0473202798742965
100	0.3	0.6	0.25	0.392945800304082	0.0341900589465799
150	0.3	0.6	0.25	0.443772560802633	0.0214246022481361
200	0.3	0.6	0.25	0.467665952772177	0.0107666554151391
250	0.3	0.6	0.25	0.475454156705442	0.0037086073277698
300	0.3	0.6	0.25	0.483066273558773	0.00023521346207198
350	0.3	0.6	0.25	0.495010335712688	0
400	0.3	0.6	0.25	0.510559031368383	0
450	0.3	0.6	0.25	0.527948307980555	0
500	0.3	0.6	0.25	0.550067425216321	0
50	0.3	0.7	0.25	0.305907958166774	0.0396279679026817
100	0.3	0.7	0.25	0.385870488099186	0.0233664275509049
150	0.3	0.7	0.25	0.43676672859184	0.0095663425895324
200	0.3	0.7	0.25	0.462376212815181	0.00108328426628572
250	0.3	0.7	0.25	0.473496694246895	0
300	0.3	0.7	0.25	0.482944869845042	0
350	0.3	0.7	0.25	0.495010335712688	0
400	0.3	0.7	0.25	0.510559031368383	0
450	0.3	0.7	0.25	0.527948307980555	0
500	0.3	0.7	0.25	0.550284384646199	0.000492758060010811
50	0.3	0.8	0.25	0.293817933705676	0.0205359249732364
100	0.3	0.8	0.25	0.378722563046752	0.0117575378038297
150	0.3	0.8	0.25	0.433880433448258	0.00448303116778673
200	0.3	0.8	0.25	0.461896973604746	0.000185533249900405
250	0.3	0.8	0.25	0.473496694246895	0
300	0.3	0.8	0.25	0.482944869845042	0
350	0.3	0.8	0.25	0.495010335712688	0
400	0.3	0.8	0.25	0.510559031368383	0
450	0.3	0.8	0.25	0.527948307980555	0
500	0.3	0.8	0.25	0.550188655875058	0.000275446743110251
50	0.3	0.9	0.25	0.28692836339986	0.00856132524743148
100	0.3	0.9	0.25	0.37474613915732	0.00498257673350369
150	0.3	0.9	0.25	0.432483274003198	0.00197896103983489
200	0.3	0.9	0.25	0.461887365863626	0.000167499658573053
250	0.3	0.9	0.25	0.473496694246895	0
300	0.3	0.9	0.25	0.482944869845042	0
350	0.3	0.9	0.25	0.495010335712688	0
400	0.3	0.9	0.25	0.510559031368383	0
450	0.3	0.9	0.25	0.527948307980555	0
500	0.3	0.9	0.25	0.55011553864419	0.000109350643732512
50	0.3	1	0.25	0.285850759140434	0.00660878983204768
100	0.3	1	0.25	0.37402185405569	0.00372288428158838
150	0.3	1	0.25	0.432152156104947	0.00138128260080129
200	0.3	1	0.25	0.46181222092414	2.6405354733612e-05
250	0.3	1	0.25	0.473496694246895	0
300	0.3	1	0.25	0.482944869845042	0
350	0.3	1	0.25	0.495010335712688	0
400	0.3	1	0.25	0.510559031368383	0
450	0.3	1	0.25	0.527948307980555	0
500	0.3	1	0.25	0.550106531684964	8.88831925432932e-05
50	0.1	0.1	0.3	0.594500152707663	0.297908628323409
100	0.1	0.1	0.3	0.669843748563278	0.298330681394326
150	0.1	0.1	0.3	0.626138883108699	0.293294665133837
200	0.1	0.1	0.3	0.517701269214718	0.27941083964547
250	0.1	0.1	0.3	0.414046444729595	0.262860296896242
300	0.1	0.1	0.3	0.404704596356347	0.253129701450438
350	0.1	0.1	0.3	0.458511519918442	0.24914068060139
400	0.1	0.1	0.3	0.48853962183889	0.240958786975888
450	0.1	0.1	0.3	0.460906392042062	0.213323942121381
500	0.1	0.1	0.3	0.421444416096281	0.16641618602705
50	0.1	0.2	0.3	0.1203618836526	0.238438272720132
100	0.1	0.2	0.3	0.243933222532831	0.223257204057617
150	0.1	0.2	0.3	0.283467373515119	0.206177682808564
200	0.1	0.2	0.3	0.257318373291258	0.186430457147465
250	0.1	0.2	0.3	0.21495163945273	0.162056515890511
300	0.1	0.2	0.3	0.221148979433844	0.139806171407677
350	0.1	0.2	0.3	0.270019664987647	0.119724026149673
400	0.1	0.2	0.3	0.319231744585814	0.109022557212579
450	0.1	0.2	0.3	0.349062108752849	0.109937720359489
500	0.1	0.2	0.3	0.377927884573131	0.117696401738435
50	0.1	0.3	0.3	0.0773050811712452	0.190556041398394
100	0.1	0.3	0.3	0.164323151816134	0.154314671940176
150	0.1	0.3	0.3	0.19567798605894	0.116940204080895
200	0.1	0.3	0.3	0.177884703660962	0.0811682708701061
250	0.1	0.3	0.3	0.153980910289611	0.0557230293090735
300	0.1	0.3	0.3	0.168333965539539	0.0389306649989181
350	0.1	0.3	0.3	0.219261300572902	0.0251015593604204
400	0.1	0.3	0.3	0.2679638191861	0.0144489270809913
450	0.1	0.3	0.3	0.293358285348537	0.00791387342820646
500	0.1	0.3	0.3	0.314580446855445	0.00419130677359474
50	0.1	0.4	0.3	0.0603835394123628	0.148622656120696
100	0.1	0.4	0.3	0.133494608749427	0.0976409699364268
150	0.1	0.4	0.3	0.164103082675351	0.0506356664568934
200	0.1	0.4	0.3	0.154039671296398	0.0174186313871997
250	0.1	0.4	0.3	0.137152648506785	0.00087920138260937
300	0.1	0.4	0.3	0.15596846571789	0
350	0.1	0.4	0.3	0.210041071021298	0
400	0.1	0.4	0.3	0.262231158782964	0
450	0.1	0.4	0.3	0.290161380521488	0
500	0.1	0.4	0.3	0.313099748873966	0.00056373462769858
50	0.1	0.5	0.3	0.0486136619721785	0.0968734789913162
100	0.1	0.5	0.3	0.120531732044857	0.0615904999936171
150	0.1	0.5	0.3	0.157865733665323	0.0328546326764611
200	0.1	0.5	0.3	0.153568399616482	0.0158554448148047
250	0.1	0.5	0.3	0.139348053755309	0.00917516159862192
300	0.1	0.5	0.3	0.158376637434544	0.00831509502739492
350	0.1	0.5	0.3	0.213528007200482	0.00989987802632448
400	0.1	0.5	0.3	0.266978478411936	0.012038945607262
450	0.1	0.5	0.3	0.295819394828407	0.0138072621903023
500	0.1	0.5	0.3	0.319294279548885	0.0153481902976048
50	0.1	0.6	0.3	0.0394995712579316	0.0268525968122075
100	0.1	0.6	0.3	0.108210807963295	0.0154698342760997
150	0.1	0.6	0.3	0.149720965677279	0.00621493117264167
200	0.1	0.6	0.3	0.149239208351347	0.000782877364943115
250	0.1	0.6	0.3	0.136926122178102	0
300	0.1	0.6	0.3	0.15596846571789	0
350	0.1	0.6	0.3	0.210041071021298	0
400	0.1	0.6	0.3	0.262231158782964	0
450	0.1	0.6	0.3	0.290161380521488	0
500	0.1	0.6	0.3	0.312983963994608	0.000277504983227342
50	0.1	0.7	0.3	0.0393423936165988	0.0252421339702423
100	0.1	0.7	0.3	0.107893634515917	0.0140763387571609
150	0.1	0.7	0.3	0.14946527801669	0.00530647181907997
200	0.1	0.7	0.3	0.149126404581247	0.000372076950240527
250	0.1	0.7	0.3	0.136926122178102	0
300	0.1	0.7	0.3	0.15596846571789	0
350	0.1	0.7	0.3	0.210041071021298	0
400	0.1	0.7	0.3	0.262231158782964	0
450	0.1	0.7	0.3	0.290161380521488	0
500	0.1	0.7	0.3	0.312983381076134	0.000276063010617577
50	0.1	0.8	0.3	0.0378742225032889	0.00927003687564796
100	0.1	0.8	0.3	0.10590338004267	0.00504708869699616
150	0.1	0.8	0.3	0.148498019524461	0.00182619377095479
200	0.1	0.8	0.3	0.1490430351316	6.78511039591804e-05
250	0.1	0.8	0.3	0.136926122178102	0
300	0.1	0.8	0.3	0.15596846571789	0
350	0.1	0.8	0.3	0.210041071021298	0
400	0.1	0.8	0.3	0.262231158782964	0
450	0.1	0.8	0.3	0.290161380521488	0
500	0.1	0.8	0.3	0.312913300733943	0.000102634925846886
50	0.1	0.9	0.3	0.0374357125630856	0.00414806241784553
100	0.1	0.9	0.3	0.105291243447573	0.00216697542809005
150	0.1	0.9	0.3	0.14819332047977	0.000715347161482366
200	0.1	0.9	0.3	0.149024460973569	0
250	0.1	0.9	0.3	0.136926122178102	0
300	0.1	0.9	0.3	0.15596846571789	0
350	0.1	0.9	0.3	0.210041071021298	0
400	0.1	0.9	0.3	0.262231158782964	0
450	0.1	0.9	0.3	0.290161380521488	0
500	0.1	0.9	0.3	0.312891468217293	4.85777462842529e-05
50	0.1	1	0.3	0.0372414149751273	0.00182267493606134
100	0.1	1	0.3	0.105035993323259	0.000951116823096481
150	0.1	1	0.3	0.148083630043525	0.000313720128181914
200	0.1	1	0.3	0.149024460973569	0
250	0.1	1	0.3	0.136926122178102	0
300	0.1	1	0.3	0.15596846571789	0
350	0.1	1	0.3	0.210041071021298	0
400	0.1	1	0.3	0.262231158782964	0
450	0.1	1	0.3	0.290161380521488	0
500	0.1	1	0.3	0.312880451810678	2.12961071050459e-05
50	0.3	0.1	0.3	0.481610683766548	0.248586070171407
100	0.3	0.1	0.3	0.550775910121548	0.250032856839647
150	0.3	0.1	0.3	0.579888003682965	0.247220982660632
200	0.3	0.1	0.3	0.577627496330656	0.235085070585078
250	0.3	0.1	0.3	0.560951896576812	0.216897371056127
300	0.3	0.1	0.3	0.549193754383406	0.200780652209703
350	0.3	0.1	0.3	0.543596850489975	0.186390006412527
400	0.3	0.1	0.3	0.544009711209389	0.173695598023593
450	0.3	0.1	0.3	0.544436395080663	0.156789770894534
500	0.3	0.1	0.3	0.547698701052381	0.13445129680698
50	0.3	0.2	0.3	0.454025018637923	0.237681984112186
100	0.3	0.2	0.3	0.504418963655562	0.226221414499186
150	0.3	0.2	0.3	0.528180660805884	0.213382714660739
200	0.3	0.2	0.3	0.531010434839858	0.197723362028719
250	0.3	0.2	0.3	0.520265023338164	0.178501348871122
300	0.3	0.2	0.3	0.51437389561771	0.163526264144493
350	0.3	0.2	0.3	0.515211579605632	0.152471820545063
400	0.3	0.2	0.3	0.525952598400178	0.150068714142308
450	0.3	0.2	0.3	0.546589158575394	0.159836019940431
500	0.3	0.2	0.3	0.575621595570376	0.177804446587513
50	0.3	0.3	0.3	0.411546212170731	0.217211853250476
100	0.3	0.3	0.3	0.464579839204688	0.2003541382225
150	0.3	0.3	0.3	0.492910312454107	0.183945723762501
200	0.3	0.3	0.3	0.500915490373984	0.167450339268272
250	0.3	0.3	0.3	0.497874205636438	0.152743836242232
300	0.3	0.3	0.3	0.496884001197215	0.141304349918779
350	0.3	0.3	0.3	0.498946444896168	0.12982482196768
400	0.3	0.3	0.3	0.505899780750154	0.120021250408415
450	0.3	0.3	0.3	0.516519278963834	0.112637705037668
500	0.3	0.3	0.3	0.532249961052467	0.106253581865044
50	0.3	0.4	0.3	0.354553923893146	0.179351661654897
100	0.3	0.4	0.3	0.40985677198996	0.152456286099165
150	0.3	0.4	0.3	0.440208940464561	0.125258224334088
200	0.3	0.4	0.3	0.450880284994797	0.101030049399478
250	0.3	0.4	0.3	0.449899082801269	0.0813781401902458
300	0.3	0.4	0.3	0.450832834812893	0.0668299938353113
350	0.3	0.4	0.3	0.456948204404752	0.0564195023712349
400	0.3	0.4	0.3	0.468759217718136	0.0502453767639402
450	0.3	0.4	0.3	0.484075518163921	0.0474448565186127
500	0.3	0.4	0.3	0.504943024085795	0.046711207211055
50	0.3	0.5	0.3	0.307284580140927	0.132758754281752
100	0.3	0.5	0.3	0.37003988498219	0.103396282801247
150	0.3	0.5	0.3	0.407769484281023	0.075804953268934
200	0.3	0.5	0.3	0.424410594474236	0.053902148438489
250	0.3	0.5	0.3	0.428087844097472	0.0385579236131944
300	0.3	0.5	0.3	0.433322285496687	0.0301547454862486
350	0.3	0.5	0.3	0.443190236732186	0.0261216035010052
400	0.3	0.5	0.3	0.457480293010301	0.0242631038126833
450	0.3	0.5	0.3	0.474153734780427	0.0235460245990399
500	0.3	0.5	0.3	0.495930080435616	0.0236704294350459
50	0.3	0.6	0.3	0.260038004333768	0.0600287661202895
100	0.3	0.6	0.3	0.334865388717323	0.0435333874787336
150	0.3	0.6	0.3	0.382918360987312	0.0273783258216184
200	0.3	0.6	0.3	0.405926397845913	0.0138003900924019
250	0.3	0.6	0.3	0.413485052292707	0.00476316236460439
300	0.3	0.6	0.3	0.420901133201816	0.00030239698613768
350	0.3	0.6	0.3	0.43259441851836	0
400	0.3	0.6	0.3	0.447921556889779	0
450	0.3	0.6	0.3	0.465205193991946	0
500	0.3	0.6	0.3	0.487409835941962	0
50	0.3	0.7	0.3	0.255282393162673	0.0503798300779418
100	0.3	0.7	0.3	0.32827034356611	0.0298433121110713
150	0.3	0.7	0.3	0.37622342798489	0.0122660572420274
200	0.3	0.7	0.3	0.400809196238038	0.00139236310663982
250	0.3	0.7	0.3	0.411582533037103	0
300	0.3	0.7	0.3	0.42078263546073	0
350	0.3	0.7	0.3	0.43259441851836	0
400	0.3	0.7	0.3	0.447921556889779	0
450	0.3	0.7	0.3	0.465205193991946	0
500	0.3	0.7	0.3	0.48762886593018	0.000633456894016701
50	0.3	0.8	0.3	0.244488410573217	0.0262493166804614
100	0.3	0.8	0.3	0.321630608698734	0.0150662224107651
150	0.3	0.8	0.3	0.373471928755093	0.00575652387973409
200	0.3	0.8	0.3	0.400346250962239	0.000238530105510328
250	0.3	0.8	0.3	0.411582533037103	0
300	0.3	0.8	0.3	0.42078263546073	0
350	0.3	0.8	0.3	0.43259441851836	0
400	0.3	0.8	0.3	0.447921556889779	0
450	0.3	0.8	0.3	0.465205193991946	0
500	0.3	0.8	0.3	0.487532220602633	0.000354117943817665
50	0.3	0.9	0.3	0.238365107105067	0.0109805587082691
100	0.3	0.9	0.3	0.317946854010748	0.00639706326918823
150	0.3	0.9	0.3	0.372141422145042	0.0025429406567916
200	0.3	0.9	0.3	0.400336971003889	0.000215346398037312
250	0.3	0.9	0.3	0.411582533037103	0
300	0.3	0.9	0.3	0.42078263546073	0
350	0.3	0.9	0.3	0.43259441851836	0
400	0.3	0.9	0.3	0.447921556889779	0
450	0.3	0.9	0.3	0.465205193991946	0
500	0.3	0.9	0.3	0.487458406465329	0.000140589292361909
50	0.3	1	0.3	0.23740916607582	0.00848100145372617
100	0.3	1	0.3	0.317276641535702	0.00478147953489843
150	0.3	1	0.3	0.371826234512998	0.00177523417243745
200	0.3	1	0.3	0.400264391272164	3.39494856722977e-05
250	0.3	1	0.3	0.411582533037103	0
300	0.3	1	0.3	0.42078263546073	0
350	0.3	1	0.3	0.43259441851836	0
400	0.3	1	0.3	0.447921556889779	0
450	0.3	1	0.3	0.465205193991946	0
500	0.3	1	0.3	0.487449313846611	0.000114275488364167
50	0.1	0.1	0.35	0.538509041410833	0.347733218616459
100	0.1	0.1	0.35	0.617563622740772	0.348190852452505
150	0.1	0.1	0.35	0.571366634838179	0.342724271467322
200	0.1	0.1	0.35	0.460725083790808	0.327585194849842
250	0.1	0.1	0.35	0.359963854852725	0.309406360754385
300	0.1	0.1	0.35	0.351111058132115	0.298650807046545
350	0.1	0.1	0.35	0.402611632496926	0.294227028901286
400	0.1	0.1	0.35	0.431898818496447	0.285126734391893
450	0.1	0.1	0.35	0.404932873175193	0.254122294062664
500	0.1	0.1	0.35	0.367000742088107	0.200530214869433
50	0.1	0.2	0.35	0.098210645831041	0.282316047584953
100	0.1	0.2	0.35	0.204322578121518	0.265314591291026
150	0.1	0.2	0.35	0.23947036578202	0.246036758222053
200	0.1	0.2	0.35	0.21615560499834	0.223546992810017
250	0.1	0.2	0.35	0.178933349103727	0.195486430274203
300	0.1	0.2	0.35	0.18433607225383	0.169575026828307
350	0.1	0.2	0.35	0.227447336112501	0.145942289649004
400	0.1	0.2	0.35	0.271789301371698	0.133252063992643
450	0.1	0.2	0.35	0.299134432652748	0.134339949228239
500	0.1	0.2	0.35	0.325938798014077	0.143543043289382
50	0.1	0.3	0.35	0.0625148017119599	0.228263491173911
100	0.1	0.3	0.35	0.135326018355474	0.186503010666662
150	0.1	0.3	0.35	0.162221919198626	0.142647630008098
200	0.1	0.3	0.35	0.146915164230658	0.0999014611297992
250	0.1	0.3	0.35	0.12653247675119	0.0690247627529552
300	0.1	0.3	0.35	0.138746576961039	0.0484294532497822
350	0.1	0.3	0.35	0.182688914537994	0.0313361677413774
400	0.1	0.3	0.35	0.225615442978289	0.0180867713478262
450	0.1	0.3	0.35	0.248358214883628	0.00992293613784118
500	0.1	0.3	0.35	0.267557576469722	0.00526034755391795
50	0.1	0.4	0.35	0.0486600137895268	0.179876238624126
100	0.1	0.4	0.35	0.109226557275784	0.119680770806214
150	0.1	0.4	0.35	0.135138503562576	0.0628037578219147
200	0.1	0.4	0.35	0.126582330328929	0.0217876366629356
250	0.1	0.4	0.35	0.112305788890917	0.00110438866531908
300	0.1	0.4	0.35	0.128219429382823	0
350	0.1	0.4	0.35	0.174662548092174	0
400	0.1	0.4	0.35	0.220515845931032	0
450	0.1	0.4	0.35	0.245481344889643	0
500	0.1	0.4	0.35	0.266212246562088	0.000708179602655998
50	0.1	0.5	0.35	0.03908022748165	0.118762840393247
100	0.1	0.5	0.35	0.0983527306011508	0.0761798701731565
150	0.1	0.5	0.35	0.129831069032685	0.040934058120806
200	0.1	0.5	0.35	0.126182532253469	0.0198402828417527
250	0.1	0.5	0.35	0.114156089498287	0.0115007105015121
300	0.1	0.5	0.35	0.130265278105204	0.0104249439064098
350	0.1	0.5	0.35	0.177694271802192	0.0124068144561996
400	0.1	0.5	0.35	0.22473801620711	0.0150793062890703
450	0.1	0.5	0.35	0.250575669975872	0.0172863864263512
500	0.1	0.5	0.35	0.271846253882037	0.0192080317772574
50	0.1	0.6	0.35	0.031693923324229	0.033507171745288
100	0.1	0.6	0.35	0.0880719360021498	0.0193596659305901
150	0.1	0.6	0.35	0.122921571958696	0.0077960796532008
200	0.1	0.6	0.35	0.122513622153615	0.000983417741725893
250	0.1	0.6	0.35	0.112114968231145	0
300	0.1	0.6	0.35	0.128219429382823	0
350	0.1	0.6	0.35	0.174662548092174	0
400	0.1	0.6	0.35	0.220515845931032	0
450	0.1	0.6	0.35	0.245481344889643	0
500	0.1	0.6	0.35	0.266107083558828	0.000348635299943824
50	0.1	0.7	0.35	0.0315667853055998	0.0315105290916367
100	0.1	0.7	0.35	0.0878079788968895	0.0176220528013487
150	0.1	0.7	0.35	0.122705046564048	0.00665804645579591
200	0.1	0.7	0.35	0.122418112413618	0.000467436700963194
250	0.1	0.7	0.35	0.112114968231145	0
300	0.1	0.7	0.35	0.128219429382823	0
350	0.1	0.7	0.35	0.174662548092174	0
400	0.1	0.7	0.35	0.220515845931032	0
450	0.1	0.7	0.35	0.245481344889643	0
500	0.1	0.7	0.35	0.266106554129575	0.000346823847895006
50	0.1	0.8	0.35	0.0303796064771643	0.0116193509944834
100	0.1	0.8	0.35	0.0861524526741994	0.00633301828468684
150	0.1	0.8	0.35	0.121886148532645	0.00229337470027856
200	0.1	0.8	0.35	0.12234752731113	8.52473398138123e-05
250	0.1	0.8	0.35	0.112114968231145	0
300	0.1	0.8	0.35	0.128219429382823	0
350	0.1	0.8	0.35	0.174662548092174	0
400	0.1	0.8	0.35	0.220515845931032	0
450	0.1	0.8	0.35	0.245481344889643	0
500	0.1	0.8	0.35	0.266042905414811	0.000128948180016114
50	0.1	0.9	0.35	0.0300251616977574	0.00520613089526515
100	0.1	0.9	0.35	0.0856435438094885	0.00272109821658167
150	0.1	0.9	0.35	0.121628254020102	0.000898604686397919
200	0.1	0.9	0.35	0.122331801757922	0
250	0.1	0.9	0.35	0.112114968231145	0
300	0.1	0.9	0.35	0.128219429382823	0
350	0.1	0.9	0.35	0.174662548092174	0
400	0.1	0.9	0.35	0.220515845931032	0
450	0.1	0.9	0.35	0.245481344889643	0
500	0.1	0.9	0.35	0.266023076975945	6.10328184502742e-05
50	0.1	1	0.35	0.0298681326377739	0.00228895773354101
100	0.1	1	0.35	0.0854313762085197	0.00119470157241248
150	0.1	1	0.35	0.121535421124222	0.000394129482497336
200	0.1	1	0.35	0.122331801757922	0
250	0.1	1	0.35	0.112114968231145	0
300	0.1	1	0.35	0.128219429382823	0
350	0.1	1	0.35	0.174662548092174	0
400	0.1	1	0.35	0.220515845931032	0
450	0.1	1	0.35	0.245481344889643	0
500	0.1	1	0.35	0.266013071872807	2.67565012834379e-05
50	0.3	0.1	0.35	0.425105515213113	0.293611298701962
100	0.3	0.1	0.35	0.493887186561148	0.295217180388123
150	0.3	0.1	0.35	0.52349643164149	0.292095072845609
200	0.3	0.1	0.35	0.521183038661558	0.278571498821401
250	0.3	0.1	0.35	0.504191782276768	0.258154873047607
300	0.3	0.1	0.35	0.492289364586894	0.239911684936723
350	0.3	0.1	0.35	0.486646355755516	0.223500701104931
400	0.3	0.1	0.35	0.487062122056674	0.208927842013658
450	0.3	0.1	0.35	0.487491891615691	0.189378775034185
500	0.3	0.1	0.35	0.490780575007703	0.163296395441831
50	0.3	0.2	0.35	0.398269801362091	0.28147202385821
100	0.3	0.2	0.35	0.447548103877692	0.268644074007005
150	0.3	0.2	0.35	0.471177882094886	0.254188674958697
200	0.3	0.2	0.35	0.474009073491467	0.2364348171764
250	0.3	0.2	0.35	0.463277710142484	0.214455392962072
300	0.3	0.2	0.35	0.457416602592851	0.197188019031227
350	0.3	0.2	0.35	0.458249057381256	0.184359559734167
400	0.3	0.2	0.35	0.468951281371678	0.181561536654825
450	0.3	0.2	0.35	0.489661508204096	0.19291333291821
500	0.3	0.2	0.35	0.519132234224671	0.213654627064794
50	0.3	0.3	0.35	0.357590899524908	0.258509427948687
100	0.3	0.3	0.35	0.408498249819336	0.239426948062547
150	0.3	0.3	0.35	0.436194939259674	0.220701769171865
200	0.3	0.3	0.35	0.444085674686122	0.201725059675133
250	0.3	0.3	0.35	0.441084487969029	0.184676068320397
300	0.3	0.3	0.35	0.440108233622744	0.1713286737773
350	0.3	0.3	0.35	0.442142116820741	0.157858382372815
400	0.3	0.3	0.35	0.449013232853034	0.146293785621527
450	0.3	0.3	0.35	0.459549229517949	0.137546620267177
500	0.3	0.3	0.35	0.47525037595897	0.129957462876411
50	0.3	0.4	0.35	0.30420783351754	0.215432062494087
100	0.3	0.4	0.35	0.355988958389919	0.184341483077413
150	0.3	0.4	0.35	0.38495410320649	0.152478490827398
200	0.3	0.4	0.35	0.395231691687049	0.123729948524567
250	0.3	0.4	0.35	0.394284636589645	0.100154487439153
300	0.3	0.4	0.35	0.395185883220538	0.0825512992242996
350	0.3	0.4	0.35	0.401097731731435	0.0698751892849988
400	0.3	0.4	0.35	0.412561862223908	0.0623258361598279
450	0.3	0.4	0.35	0.427519657232528	0.0588937414938923
500	0.3	0.4	0.35	0.448066499416649	0.0579938341867965
50	0.3	0.5	0.35	0.260937104303839	0.161308408366829
100	0.3	0.5	0.35	0.318580189403029	0.126552993992292
150	0.3	0.5	0.35	0.354011438890167	0.0934261804549473
200	0.3	0.5	0.35	0.369828679191602	0.0667999655613392
250	0.3	0.5	0.35	0.373339755741063	0.0479703052155004
300	0.3	0.5	0.35	0.378347626906187	0.0375960394567968
350	0.3	0.5	0.35	0.38782043997054	0.0326010934151374
400	0.3	0.5	0.35	0.401612881971693	0.0302959321373329
450	0.3	0.5	0.35	0.417818300688744	0.0294059301998595
500	0.3	0.5	0.35	0.439168166950949	0.0295603584239936
50	0.3	0.6	0.35	0.218568216258866	0.0742774791198281
100	0.3	0.6	0.35	0.286075905137574	0.0540919976291046
150	0.3	0.6	0.35	0.330607619519786	0.0341586130482768
200	0.3	0.6	0.35	0.352266805519217	0.0172778130494215
250	0.3	0.6	0.35	0.359430810492591	0.0059771859690532
300	0.3	0.6	0.35	0.366483185190438	0.000379905217918389
350	0.3	0.6	0.35	0.377650562826682	0
400	0.3	0.6	0.35	0.392377199591694	0
450	0.3	0.6	0.35	0.409105795404707	0
500	0.3	0.6	0.35	0.430789692561316	0
50	0.3	0.7	0.35	0.214351316400557	0.0624904890163547
100	0.3	0.7	0.35	0.280037192948647	0.0372107022418904
150	0.3	0.7	0.35	0.324346559955652	0.0153628816666688
200	0.3	0.7	0.35	0.347430445497295	0.001748754954014
250	0.3	0.7	0.35	0.35762535251224	0
300	0.3	0.7	0.35	0.366370315334238	0
350	0.3	0.7	0.35	0.377650562826682	0
400	0.3	0.7	0.35	0.392377199591694	0
450	0.3	0.7	0.35	0.409105795404707	0
500	0.3	0.7	0.35	0.431004672848902	0.000795752488662041
50	0.3	0.8	0.35	0.20481203470765	0.0327594203424165
100	0.3	0.8	0.35	0.273975135407007	0.0188565111338757
150	0.3	0.8	0.35	0.321778745038088	0.00722189589602939
200	0.3	0.8	0.35	0.346993450126384	0.000299673342535024
250	0.3	0.8	0.35	0.35762535251224	0
300	0.3	0.8	0.35	0.366370315334238	0
350	0.3	0.8	0.35	0.377650562826682	0
400	0.3	0.8	0.35	0.392377199591694	0
450	0.3	0.8	0.35	0.409105795404707	0
500	0.3	0.8	0.35	0.430909811790161	0.000444877021992379
50	0.3	0.9	0.35	0.199420147452271	0.0137573523731064
100	0.3	0.9	0.35	0.270619456198866	0.0080241740691843
150	0.3	0.9	0.35	0.320538179673719	0.00319289484004544
200	0.3	0.9	0.35	0.346984691265537	0.000270548484292626
250	0.3	0.9	0.35	0.35762535251224	0
300	0.3	0.9	0.35	0.366370315334238	0
350	0.3	0.9	0.35	0.377650562826682	0
400	0.3	0.9	0.35	0.392377199591694	0
450	0.3	0.9	0.35	0.409105795404707	0
500	0.3	0.9	0.35	0.43083736321042	0.000176631461559273
50	0.3	1	0.35	0.198579669689016	0.0106324956185796
100	0.3	1	0.35	0.270009512946881	0.00600014363000743
150	0.3	1	0.35	0.320244405294975	0.00222940762162803
200	0.3	1	0.35	0.346916188349736	4.2654110694651e-05
250	0.3	1	0.35	0.35762535251224	0
300	0.3	1	0.35	0.366370315334238	0
350	0.3	1	0.35	0.377650562826682	0
400	0.3	1	0.35	0.392377199591694	0
450	0.3	1	0.35	0.409105795404707	0
500	0.3	1	0.35	0.430828438972338	0.000143572688755204
50	0.1	0.1	0.4	0.485196258883238	0.397607478249503
100	0.1	0.1	0.4	0.566023617563586	0.398090689570933
150	0.1	0.1	0.4	0.518455379158435	0.392312212921174
200	0.1	0.1	0.4	0.408299874164966	0.37623654551147
250	0.1	0.1	0.4	0.312362995862594	0.356790439186244
300	0.1	0.1	0.4	0.304124607066544	0.345211100672559
350	0.1	0.1	0.4	0.352476957659193	0.340432412614618
400	0.1	0.1	0.4	0.380439711456179	0.330572379921583
450	0.1	0.1	0.4	0.354680763032819	0.296677064948873
500	0.1	0.1	0.4	0.318933034025752	0.23696169925105
50	0.1	0.2	0.4	0.0808509885170597	0.327518950439189
100	0.1	0.2	0.4	0.171779471659259	0.308967228737729
150	0.1	0.2	0.4	0.202755675391312	0.287759911203771
200	0.1	0.2	0.4	0.182159286895779	0.262785580101559
250	0.1	0.2	0.4	0.1496733898367	0.231266653543609
300	0.1	0.2	0.4	0.154358727901051	0.20180226545904
350	0.1	0.2	0.4	0.192110345780768	0.174622637760824
400	0.1	0.2	0.4	0.231628705744837	0.159905475732537
450	0.1	0.2	0.4	0.256355657970351	0.161170499815371
500	0.1	0.2	0.4	0.28086289747477	0.171846766030783
50	0.1	0.3	0.4	0.0511071384259608	0.268044156918422
100	0.1	0.3	0.4	0.112222283043861	0.221090844599523
150	0.1	0.3	0.4	0.135244556172639	0.170810007912322
200	0.1	0.3	0.4	0.122112275931108	0.120813837845126
