n1	n2	d1	d2	sig1	sig2	sdir
150	400	0.6	0.1	1	0.37	0.89
200	400	0.6	0.1	1	0.37	0.89
250	400	0.6	0.1	1	0.37	0.89
300	400	0.6	0.1	1	0.37	0.89
350	400	0.6	0.1	1	0.37	0.89
400	400	0.6	0.1	1	0.37	0.89
450	400	0.6	0.1	1	0.37	0.89
500	400	0.6	0.1	1	0.37	0.89
20	450	0.6	0.1	0.43	0.162790697674419	0.88
50	450	0.6	0.1	0.85	0.258823529411765	0.95
100	450	0.6	0.1	0.99	0.242424242424242	0.95
150	450	0.6	0.1	1	0.24	0.95
200	450	0.6	0.1	1	0.24	0.95
250	450	0.6	0.1	1	0.24	0.95
300	450	0.6	0.1	1	0.24	0.95
350	450	0.6	0.1	1	0.24	0.95
400	450	0.6	0.1	1	0.24	0.95
450	450	0.6	0.1	1	0.24	0.95
500	450	0.6	0.1	1	0.24	0.95
20	500	0.6	0.1	0.43	0.325581395348837	0.91
50	500	0.6	0.1	0.85	0.364705882352941	0.98
100	500	0.6	0.1	0.99	0.353535353535354	0.98
150	500	0.6	0.1	1	0.36	0.98
200	500	0.6	0.1	1	0.36	0.98
250	500	0.6	0.1	1	0.36	0.98
300	500	0.6	0.1	1	0.36	0.98
350	500	0.6	0.1	1	0.36	0.98
400	500	0.6	0.1	1	0.36	0.98
450	500	0.6	0.1	1	0.36	0.98
500	500	0.6	0.1	1	0.36	0.98
20	20	0.7	0.1	0.57	0.0175438596491228	0.66
50	20	0.7	0.1	0.96	0.03125	0.66
100	20	0.7	0.1	0.99	0.0303030303030303	0.66
150	20	0.7	0.1	1	0.03	0.66
200	20	0.7	0.1	1	0.03	0.66
250	20	0.7	0.1	1	0.03	0.66
300	20	0.7	0.1	1	0.03	0.66
350	20	0.7	0.1	1	0.03	0.66
400	20	0.7	0.1	1	0.03	0.66
450	20	0.7	0.1	1	0.03	0.66
500	20	0.7	0.1	1	0.03	0.66
20	50	0.7	0.1	0.57	0.0350877192982456	0.66
50	50	0.7	0.1	0.96	0.0416666666666667	0.68
100	50	0.7	0.1	0.99	0.0404040404040404	0.68
150	50	0.7	0.1	1	0.04	0.68
200	50	0.7	0.1	1	0.04	0.68
250	50	0.7	0.1	1	0.04	0.68
300	50	0.7	0.1	1	0.04	0.68
350	50	0.7	0.1	1	0.04	0.68
400	50	0.7	0.1	1	0.04	0.68
450	50	0.7	0.1	1	0.04	0.68
500	50	0.7	0.1	1	0.04	0.68
20	100	0.7	0.1	0.57	0.105263157894737	0.7
50	100	0.7	0.1	0.96	0.125	0.7
100	100	0.7	0.1	0.99	0.121212121212121	0.7
150	100	0.7	0.1	1	0.12	0.7
200	100	0.7	0.1	1	0.12	0.7
250	100	0.7	0.1	1	0.12	0.7
300	100	0.7	0.1	1	0.12	0.7
350	100	0.7	0.1	1	0.12	0.7
400	100	0.7	0.1	1	0.12	0.7
450	100	0.7	0.1	1	0.12	0.7
500	100	0.7	0.1	1	0.12	0.7
20	150	0.7	0.1	0.57	0.140350877192982	0.77
50	150	0.7	0.1	0.96	0.135416666666667	0.79
100	150	0.7	0.1	0.99	0.131313131313131	0.79
150	150	0.7	0.1	1	0.13	0.79
200	150	0.7	0.1	1	0.13	0.79
250	150	0.7	0.1	1	0.13	0.79
300	150	0.7	0.1	1	0.13	0.79
350	150	0.7	0.1	1	0.13	0.79
400	150	0.7	0.1	1	0.13	0.79
450	150	0.7	0.1	1	0.13	0.79
500	150	0.7	0.1	1	0.13	0.79
20	200	0.7	0.1	0.57	0.105263157894737	0.8
50	200	0.7	0.1	0.96	0.09375	0.82
100	200	0.7	0.1	0.99	0.101010101010101	0.82
150	200	0.7	0.1	1	0.1	0.82
200	200	0.7	0.1	1	0.1	0.82
250	200	0.7	0.1	1	0.1	0.82
300	200	0.7	0.1	1	0.1	0.82
350	200	0.7	0.1	1	0.1	0.82
400	200	0.7	0.1	1	0.1	0.82
450	200	0.7	0.1	1	0.1	0.82
500	200	0.7	0.1	1	0.1	0.82
20	250	0.7	0.1	0.57	0.245614035087719	0.87
50	250	0.7	0.1	0.96	0.239583333333333	0.87
100	250	0.7	0.1	0.99	0.242424242424242	0.87
150	250	0.7	0.1	1	0.24	0.87
200	250	0.7	0.1	1	0.24	0.87
250	250	0.7	0.1	1	0.24	0.87
300	250	0.7	0.1	1	0.24	0.87
350	250	0.7	0.1	1	0.24	0.87
400	250	0.7	0.1	1	0.24	0.87
450	250	0.7	0.1	1	0.24	0.87
500	250	0.7	0.1	1	0.24	0.87
20	300	0.7	0.1	0.57	0.228070175438596	0.92
50	300	0.7	0.1	0.96	0.25	0.94
100	300	0.7	0.1	0.99	0.242424242424242	0.94
150	300	0.7	0.1	1	0.24	0.94
200	300	0.7	0.1	1	0.24	0.94
250	300	0.7	0.1	1	0.24	0.94
300	300	0.7	0.1	1	0.24	0.94
350	300	0.7	0.1	1	0.24	0.94
400	300	0.7	0.1	1	0.24	0.94
450	300	0.7	0.1	1	0.24	0.94
500	300	0.7	0.1	1	0.24	0.94
20	350	0.7	0.1	0.57	0.210526315789474	0.88
50	350	0.7	0.1	0.96	0.21875	0.9
100	350	0.7	0.1	0.99	0.232323232323232	0.9
150	350	0.7	0.1	1	0.23	0.9
200	350	0.7	0.1	1	0.23	0.9
250	350	0.7	0.1	1	0.23	0.9
300	350	0.7	0.1	1	0.23	0.9
350	350	0.7	0.1	1	0.23	0.9
400	350	0.7	0.1	1	0.23	0.9
450	350	0.7	0.1	1	0.23	0.9
500	350	0.7	0.1	1	0.23	0.9
20	400	0.7	0.1	0.57	0.385964912280702	0.87
50	400	0.7	0.1	0.96	0.385416666666667	0.89
100	400	0.7	0.1	0.99	0.373737373737374	0.89
150	400	0.7	0.1	1	0.37	0.89
200	400	0.7	0.1	1	0.37	0.89
250	400	0.7	0.1	1	0.37	0.89
300	400	0.7	0.1	1	0.37	0.89
350	400	0.7	0.1	1	0.37	0.89
400	400	0.7	0.1	1	0.37	0.89
450	400	0.7	0.1	1	0.37	0.89
500	400	0.7	0.1	1	0.37	0.89
20	450	0.7	0.1	0.57	0.228070175438596	0.93
50	450	0.7	0.1	0.96	0.239583333333333	0.95
100	450	0.7	0.1	0.99	0.242424242424242	0.95
150	450	0.7	0.1	1	0.24	0.95
200	450	0.7	0.1	1	0.24	0.95
250	450	0.7	0.1	1	0.24	0.95
300	450	0.7	0.1	1	0.24	0.95
350	450	0.7	0.1	1	0.24	0.95
400	450	0.7	0.1	1	0.24	0.95
450	450	0.7	0.1	1	0.24	0.95
500	450	0.7	0.1	1	0.24	0.95
20	500	0.7	0.1	0.57	0.385964912280702	0.96
50	500	0.7	0.1	0.96	0.354166666666667	0.98
100	500	0.7	0.1	0.99	0.363636363636364	0.98
150	500	0.7	0.1	1	0.36	0.98
200	500	0.7	0.1	1	0.36	0.98
250	500	0.7	0.1	1	0.36	0.98
300	500	0.7	0.1	1	0.36	0.98
350	500	0.7	0.1	1	0.36	0.98
400	500	0.7	0.1	1	0.36	0.98
450	500	0.7	0.1	1	0.36	0.98
500	500	0.7	0.1	1	0.36	0.98
20	20	0.8	0.1	0.8	0.0125	0.66
50	20	0.8	0.1	0.97	0.0309278350515464	0.66
100	20	0.8	0.1	1	0.03	0.66
150	20	0.8	0.1	1	0.03	0.66
200	20	0.8	0.1	1	0.03	0.66
250	20	0.8	0.1	1	0.03	0.66
300	20	0.8	0.1	1	0.03	0.66
350	20	0.8	0.1	1	0.03	0.66
400	20	0.8	0.1	1	0.03	0.66
450	20	0.8	0.1	1	0.03	0.66
500	20	0.8	0.1	1	0.03	0.66
20	50	0.8	0.1	0.8	0.025	0.68
50	50	0.8	0.1	0.97	0.0412371134020619	0.68
100	50	0.8	0.1	1	0.04	0.68
150	50	0.8	0.1	1	0.04	0.68
200	50	0.8	0.1	1	0.04	0.68
250	50	0.8	0.1	1	0.04	0.68
300	50	0.8	0.1	1	0.04	0.68
350	50	0.8	0.1	1	0.04	0.68
400	50	0.8	0.1	1	0.04	0.68
450	50	0.8	0.1	1	0.04	0.68
500	50	0.8	0.1	1	0.04	0.68
20	100	0.8	0.1	0.8	0.1375	0.7
50	100	0.8	0.1	0.97	0.123711340206186	0.7
100	100	0.8	0.1	1	0.12	0.7
150	100	0.8	0.1	1	0.12	0.7
200	100	0.8	0.1	1	0.12	0.7
250	100	0.8	0.1	1	0.12	0.7
300	100	0.8	0.1	1	0.12	0.7
350	100	0.8	0.1	1	0.12	0.7
400	100	0.8	0.1	1	0.12	0.7
450	100	0.8	0.1	1	0.12	0.7
500	100	0.8	0.1	1	0.12	0.7
20	150	0.8	0.1	0.8	0.125	0.79
50	150	0.8	0.1	0.97	0.134020618556701	0.79
100	150	0.8	0.1	1	0.13	0.79
150	150	0.8	0.1	1	0.13	0.79
200	150	0.8	0.1	1	0.13	0.79
250	150	0.8	0.1	1	0.13	0.79
300	150	0.8	0.1	1	0.13	0.79
350	150	0.8	0.1	1	0.13	0.79
400	150	0.8	0.1	1	0.13	0.79
450	150	0.8	0.1	1	0.13	0.79
500	150	0.8	0.1	1	0.13	0.79
20	200	0.8	0.1	0.8	0.1	0.82
50	200	0.8	0.1	0.97	0.0927835051546392	0.82
100	200	0.8	0.1	1	0.1	0.82
150	200	0.8	0.1	1	0.1	0.82
200	200	0.8	0.1	1	0.1	0.82
250	200	0.8	0.1	1	0.1	0.82
300	200	0.8	0.1	1	0.1	0.82
350	200	0.8	0.1	1	0.1	0.82
400	200	0.8	0.1	1	0.1	0.82
450	200	0.8	0.1	1	0.1	0.82
500	200	0.8	0.1	1	0.1	0.82
20	250	0.8	0.1	0.8	0.275	0.87
50	250	0.8	0.1	0.97	0.247422680412371	0.87
100	250	0.8	0.1	1	0.24	0.87
150	250	0.8	0.1	1	0.24	0.87
200	250	0.8	0.1	1	0.24	0.87
250	250	0.8	0.1	1	0.24	0.87
300	250	0.8	0.1	1	0.24	0.87
350	250	0.8	0.1	1	0.24	0.87
400	250	0.8	0.1	1	0.24	0.87
450	250	0.8	0.1	1	0.24	0.87
500	250	0.8	0.1	1	0.24	0.87
20	300	0.8	0.1	0.8	0.25	0.94
50	300	0.8	0.1	0.97	0.247422680412371	0.94
100	300	0.8	0.1	1	0.24	0.94
150	300	0.8	0.1	1	0.24	0.94
200	300	0.8	0.1	1	0.24	0.94
250	300	0.8	0.1	1	0.24	0.94
300	300	0.8	0.1	1	0.24	0.94
350	300	0.8	0.1	1	0.24	0.94
400	300	0.8	0.1	1	0.24	0.94
450	300	0.8	0.1	1	0.24	0.94
500	300	0.8	0.1	1	0.24	0.94
20	350	0.8	0.1	0.8	0.2125	0.9
50	350	0.8	0.1	0.97	0.237113402061856	0.9
100	350	0.8	0.1	1	0.23	0.9
150	350	0.8	0.1	1	0.23	0.9
200	350	0.8	0.1	1	0.23	0.9
250	350	0.8	0.1	1	0.23	0.9
300	350	0.8	0.1	1	0.23	0.9
350	350	0.8	0.1	1	0.23	0.9
400	350	0.8	0.1	1	0.23	0.9
450	350	0.8	0.1	1	0.23	0.9
500	350	0.8	0.1	1	0.23	0.9
20	400	0.8	0.1	0.8	0.3375	0.89
50	400	0.8	0.1	0.97	0.371134020618557	0.89
100	400	0.8	0.1	1	0.37	0.89
150	400	0.8	0.1	1	0.37	0.89
200	400	0.8	0.1	1	0.37	0.89
250	400	0.8	0.1	1	0.37	0.89
300	400	0.8	0.1	1	0.37	0.89
350	400	0.8	0.1	1	0.37	0.89
400	400	0.8	0.1	1	0.37	0.89
450	400	0.8	0.1	1	0.37	0.89
500	400	0.8	0.1	1	0.37	0.89
20	450	0.8	0.1	0.8	0.2375	0.95
50	450	0.8	0.1	0.97	0.22680412371134	0.95
100	450	0.8	0.1	1	0.24	0.95
150	450	0.8	0.1	1	0.24	0.95
200	450	0.8	0.1	1	0.24	0.95
250	450	0.8	0.1	1	0.24	0.95
300	450	0.8	0.1	1	0.24	0.95
350	450	0.8	0.1	1	0.24	0.95
400	450	0.8	0.1	1	0.24	0.95
450	450	0.8	0.1	1	0.24	0.95
500	450	0.8	0.1	1	0.24	0.95
20	500	0.8	0.1	0.8	0.4125	0.98
50	500	0.8	0.1	0.97	0.360824742268041	0.98
100	500	0.8	0.1	1	0.36	0.98
150	500	0.8	0.1	1	0.36	0.98
200	500	0.8	0.1	1	0.36	0.98
250	500	0.8	0.1	1	0.36	0.98
300	500	0.8	0.1	1	0.36	0.98
350	500	0.8	0.1	1	0.36	0.98
400	500	0.8	0.1	1	0.36	0.98
450	500	0.8	0.1	1	0.36	0.98
500	500	0.8	0.1	1	0.36	0.98
20	20	0.9	0.1	0.83	0.036144578313253	0.66
50	20	0.9	0.1	0.99	0.0303030303030303	0.66
100	20	0.9	0.1	1	0.03	0.66
150	20	0.9	0.1	1	0.03	0.66
200	20	0.9	0.1	1	0.03	0.66
250	20	0.9	0.1	1	0.03	0.66
300	20	0.9	0.1	1	0.03	0.66
350	20	0.9	0.1	1	0.03	0.66
400	20	0.9	0.1	1	0.03	0.66
450	20	0.9	0.1	1	0.03	0.66
500	20	0.9	0.1	1	0.03	0.66
20	50	0.9	0.1	0.83	0.0481927710843374	0.68
50	50	0.9	0.1	0.99	0.0404040404040404	0.68
100	50	0.9	0.1	1	0.04	0.68
150	50	0.9	0.1	1	0.04	0.68
200	50	0.9	0.1	1	0.04	0.68
250	50	0.9	0.1	1	0.04	0.68
300	50	0.9	0.1	1	0.04	0.68
350	50	0.9	0.1	1	0.04	0.68
400	50	0.9	0.1	1	0.04	0.68
450	50	0.9	0.1	1	0.04	0.68
500	50	0.9	0.1	1	0.04	0.68
20	100	0.9	0.1	0.83	0.108433734939759	0.7
50	100	0.9	0.1	0.99	0.121212121212121	0.7
100	100	0.9	0.1	1	0.12	0.7
150	100	0.9	0.1	1	0.12	0.7
200	100	0.9	0.1	1	0.12	0.7
250	100	0.9	0.1	1	0.12	0.7
300	100	0.9	0.1	1	0.12	0.7
350	100	0.9	0.1	1	0.12	0.7
400	100	0.9	0.1	1	0.12	0.7
450	100	0.9	0.1	1	0.12	0.7
500	100	0.9	0.1	1	0.12	0.7
20	150	0.9	0.1	0.83	0.144578313253012	0.79
50	150	0.9	0.1	0.99	0.131313131313131	0.79
100	150	0.9	0.1	1	0.13	0.79
150	150	0.9	0.1	1	0.13	0.79
200	150	0.9	0.1	1	0.13	0.79
250	150	0.9	0.1	1	0.13	0.79
300	150	0.9	0.1	1	0.13	0.79
350	150	0.9	0.1	1	0.13	0.79
400	150	0.9	0.1	1	0.13	0.79
450	150	0.9	0.1	1	0.13	0.79
500	150	0.9	0.1	1	0.13	0.79
20	200	0.9	0.1	0.83	0.0843373493975904	0.82
50	200	0.9	0.1	0.99	0.0909090909090909	0.82
100	200	0.9	0.1	1	0.1	0.82
150	200	0.9	0.1	1	0.1	0.82
200	200	0.9	0.1	1	0.1	0.82
250	200	0.9	0.1	1	0.1	0.82
300	200	0.9	0.1	1	0.1	0.82
350	200	0.9	0.1	1	0.1	0.82
400	200	0.9	0.1	1	0.1	0.82
450	200	0.9	0.1	1	0.1	0.82
500	200	0.9	0.1	1	0.1	0.82
20	250	0.9	0.1	0.83	0.253012048192771	0.87
50	250	0.9	0.1	0.99	0.242424242424242	0.87
100	250	0.9	0.1	1	0.24	0.87
150	250	0.9	0.1	1	0.24	0.87
200	250	0.9	0.1	1	0.24	0.87
250	250	0.9	0.1	1	0.24	0.87
300	250	0.9	0.1	1	0.24	0.87
350	250	0.9	0.1	1	0.24	0.87
400	250	0.9	0.1	1	0.24	0.87
450	250	0.9	0.1	1	0.24	0.87
500	250	0.9	0.1	1	0.24	0.87
20	300	0.9	0.1	0.83	0.216867469879518	0.94
50	300	0.9	0.1	0.99	0.242424242424242	0.94
100	300	0.9	0.1	1	0.24	0.94
150	300	0.9	0.1	1	0.24	0.94
200	300	0.9	0.1	1	0.24	0.94
250	300	0.9	0.1	1	0.24	0.94
300	300	0.9	0.1	1	0.24	0.94
350	300	0.9	0.1	1	0.24	0.94
400	300	0.9	0.1	1	0.24	0.94
450	300	0.9	0.1	1	0.24	0.94
500	300	0.9	0.1	1	0.24	0.94
20	350	0.9	0.1	0.83	0.240963855421687	0.9
50	350	0.9	0.1	0.99	0.232323232323232	0.9
100	350	0.9	0.1	1	0.23	0.9
150	350	0.9	0.1	1	0.23	0.9
200	350	0.9	0.1	1	0.23	0.9
250	350	0.9	0.1	1	0.23	0.9
300	350	0.9	0.1	1	0.23	0.9
350	350	0.9	0.1	1	0.23	0.9
400	350	0.9	0.1	1	0.23	0.9
450	350	0.9	0.1	1	0.23	0.9
500	350	0.9	0.1	1	0.23	0.9
20	400	0.9	0.1	0.83	0.385542168674699	0.89
50	400	0.9	0.1	0.99	0.363636363636364	0.89
100	400	0.9	0.1	1	0.37	0.89
150	400	0.9	0.1	1	0.37	0.89
200	400	0.9	0.1	1	0.37	0.89
250	400	0.9	0.1	1	0.37	0.89
300	400	0.9	0.1	1	0.37	0.89
350	400	0.9	0.1	1	0.37	0.89
400	400	0.9	0.1	1	0.37	0.89
450	400	0.9	0.1	1	0.37	0.89
500	400	0.9	0.1	1	0.37	0.89
20	450	0.9	0.1	0.83	0.228915662650602	0.95
50	450	0.9	0.1	0.99	0.242424242424242	0.95
100	450	0.9	0.1	1	0.24	0.95
150	450	0.9	0.1	1	0.24	0.95
200	450	0.9	0.1	1	0.24	0.95
250	450	0.9	0.1	1	0.24	0.95
300	450	0.9	0.1	1	0.24	0.95
350	450	0.9	0.1	1	0.24	0.95
400	450	0.9	0.1	1	0.24	0.95
450	450	0.9	0.1	1	0.24	0.95
500	450	0.9	0.1	1	0.24	0.95
20	500	0.9	0.1	0.83	0.373493975903614	0.98
50	500	0.9	0.1	0.99	0.353535353535354	0.98
100	500	0.9	0.1	1	0.36	0.98
150	500	0.9	0.1	1	0.36	0.98
200	500	0.9	0.1	1	0.36	0.98
250	500	0.9	0.1	1	0.36	0.98
300	500	0.9	0.1	1	0.36	0.98
350	500	0.9	0.1	1	0.36	0.98
400	500	0.9	0.1	1	0.36	0.98
450	500	0.9	0.1	1	0.36	0.98
500	500	0.9	0.1	1	0.36	0.98
20	20	1	0.1	0.8	0.0375	0.65
50	20	1	0.1	1	0.03	0.66
100	20	1	0.1	1	0.03	0.66
150	20	1	0.1	1	0.03	0.66
200	20	1	0.1	1	0.03	0.66
250	20	1	0.1	1	0.03	0.66
300	20	1	0.1	1	0.03	0.66
350	20	1	0.1	1	0.03	0.66
400	20	1	0.1	1	0.03	0.66
450	20	1	0.1	1	0.03	0.66
500	20	1	0.1	1	0.03	0.66
20	50	1	0.1	0.8	0.0375	0.67
50	50	1	0.1	1	0.04	0.68
100	50	1	0.1	1	0.04	0.68
150	50	1	0.1	1	0.04	0.68
200	50	1	0.1	1	0.04	0.68
250	50	1	0.1	1	0.04	0.68
300	50	1	0.1	1	0.04	0.68
350	50	1	0.1	1	0.04	0.68
400	50	1	0.1	1	0.04	0.68
450	50	1	0.1	1	0.04	0.68
500	50	1	0.1	1	0.04	0.68
20	100	1	0.1	0.8	0.125	0.71
50	100	1	0.1	1	0.12	0.7
100	100	1	0.1	1	0.12	0.7
150	100	1	0.1	1	0.12	0.7
200	100	1	0.1	1	0.12	0.7
250	100	1	0.1	1	0.12	0.7
300	100	1	0.1	1	0.12	0.7
350	100	1	0.1	1	0.12	0.7
400	100	1	0.1	1	0.12	0.7
450	100	1	0.1	1	0.12	0.7
500	100	1	0.1	1	0.12	0.7
20	150	1	0.1	0.8	0.125	0.8
50	150	1	0.1	1	0.13	0.79
100	150	1	0.1	1	0.13	0.79
150	150	1	0.1	1	0.13	0.79
200	150	1	0.1	1	0.13	0.79
250	150	1	0.1	1	0.13	0.79
300	150	1	0.1	1	0.13	0.79
350	150	1	0.1	1	0.13	0.79
400	150	1	0.1	1	0.13	0.79
450	150	1	0.1	1	0.13	0.79
500	150	1	0.1	1	0.13	0.79
20	200	1	0.1	0.8	0.1	0.81
50	200	1	0.1	1	0.1	0.82
100	200	1	0.1	1	0.1	0.82
150	200	1	0.1	1	0.1	0.82
200	200	1	0.1	1	0.1	0.82
250	200	1	0.1	1	0.1	0.82
300	200	1	0.1	1	0.1	0.82
350	200	1	0.1	1	0.1	0.82
400	200	1	0.1	1	0.1	0.82
450	200	1	0.1	1	0.1	0.82
500	200	1	0.1	1	0.1	0.82
20	250	1	0.1	0.8	0.275	0.86
50	250	1	0.1	1	0.24	0.87
100	250	1	0.1	1	0.24	0.87
150	250	1	0.1	1	0.24	0.87
200	250	1	0.1	1	0.24	0.87
250	250	1	0.1	1	0.24	0.87
300	250	1	0.1	1	0.24	0.87
350	250	1	0.1	1	0.24	0.87
400	250	1	0.1	1	0.24	0.87
450	250	1	0.1	1	0.24	0.87
500	250	1	0.1	1	0.24	0.87
20	300	1	0.1	0.8	0.225	0.95
50	300	1	0.1	1	0.24	0.94
100	300	1	0.1	1	0.24	0.94
150	300	1	0.1	1	0.24	0.94
200	300	1	0.1	1	0.24	0.94
250	300	1	0.1	1	0.24	0.94
300	300	1	0.1	1	0.24	0.94
350	300	1	0.1	1	0.24	0.94
400	300	1	0.1	1	0.24	0.94
450	300	1	0.1	1	0.24	0.94
500	300	1	0.1	1	0.24	0.94
20	350	1	0.1	0.8	0.2125	0.89
50	350	1	0.1	1	0.23	0.9
100	350	1	0.1	1	0.23	0.9
150	350	1	0.1	1	0.23	0.9
200	350	1	0.1	1	0.23	0.9
250	350	1	0.1	1	0.23	0.9
300	350	1	0.1	1	0.23	0.9
350	350	1	0.1	1	0.23	0.9
400	350	1	0.1	1	0.23	0.9
450	350	1	0.1	1	0.23	0.9
500	350	1	0.1	1	0.23	0.9
20	400	1	0.1	0.8	0.4	0.9
50	400	1	0.1	1	0.37	0.89
100	400	1	0.1	1	0.37	0.89
150	400	1	0.1	1	0.37	0.89
200	400	1	0.1	1	0.37	0.89
250	400	1	0.1	1	0.37	0.89
300	400	1	0.1	1	0.37	0.89
350	400	1	0.1	1	0.37	0.89
400	400	1	0.1	1	0.37	0.89
450	400	1	0.1	1	0.37	0.89
500	400	1	0.1	1	0.37	0.89
20	450	1	0.1	0.8	0.275	0.94
50	450	1	0.1	1	0.24	0.95
100	450	1	0.1	1	0.24	0.95
150	450	1	0.1	1	0.24	0.95
200	450	1	0.1	1	0.24	0.95
250	450	1	0.1	1	0.24	0.95
300	450	1	0.1	1	0.24	0.95
350	450	1	0.1	1	0.24	0.95
400	450	1	0.1	1	0.24	0.95
450	450	1	0.1	1	0.24	0.95
500	450	1	0.1	1	0.24	0.95
20	500	1	0.1	0.8	0.375	0.97
50	500	1	0.1	1	0.36	0.98
100	500	1	0.1	1	0.36	0.98
150	500	1	0.1	1	0.36	0.98
200	500	1	0.1	1	0.36	0.98
250	500	1	0.1	1	0.36	0.98
300	500	1	0.1	1	0.36	0.98
350	500	1	0.1	1	0.36	0.98
400	500	1	0.1	1	0.36	0.98
450	500	1	0.1	1	0.36	0.98
500	500	1	0.1	1	0.36	0.98
20	20	0	0.2	0.05	0	0.47
50	20	0	0.2	0.05	0	0.5
100	20	0	0.2	0.06	0	0.53
150	20	0	0.2	0.03	0	0.43
200	20	0	0.2	0.03	0	0.55
250	20	0	0.2	0.06	0	0.51
300	20	0	0.2	0.04	0	0.55
350	20	0	0.2	0.04	0.25	0.49
400	20	0	0.2	0.06	0	0.53
450	20	0	0.2	0.05	0	0.51
500	20	0	0.2	0.06	0	0.45
20	50	0	0.2	0.05	0.2	0.49
50	50	0	0.2	0.05	0	0.58
100	50	0	0.2	0.06	0	0.45
150	50	0	0.2	0.03	0	0.45
200	50	0	0.2	0.03	0	0.53
250	50	0	0.2	0.06	0	0.55
300	50	0	0.2	0.04	0	0.55
350	50	0	0.2	0.04	0	0.39
400	50	0	0.2	0.06	0.166666666666667	0.47
450	50	0	0.2	0.05	0	0.43
500	50	0	0.2	0.06	0.333333333333333	0.45
20	100	0	0.2	0.05	0.4	0.46
50	100	0	0.2	0.05	0.4	0.59
100	100	0	0.2	0.06	0.166666666666667	0.5
150	100	0	0.2	0.03	0.333333333333333	0.46
200	100	0	0.2	0.03	0	0.56
250	100	0	0.2	0.06	0.333333333333333	0.54
300	100	0	0.2	0.04	0	0.58
350	100	0	0.2	0.04	0.25	0.46
400	100	0	0.2	0.06	0	0.54
450	100	0	0.2	0.05	0	0.5
500	100	0	0.2	0.06	0	0.4
20	150	0	0.2	0.05	0.2	0.48
50	150	0	0.2	0.05	0	0.55
100	150	0	0.2	0.06	0	0.46
150	150	0	0.2	0.03	0.333333333333333	0.48
200	150	0	0.2	0.03	0.333333333333333	0.52
250	150	0	0.2	0.06	0.166666666666667	0.54
300	150	0	0.2	0.04	0	0.6
350	150	0	0.2	0.04	0	0.46
400	150	0	0.2	0.06	0.166666666666667	0.54
450	150	0	0.2	0.05	0.2	0.44
500	150	0	0.2	0.06	0.166666666666667	0.44
20	200	0	0.2	0.05	0.6	0.47
50	200	0	0.2	0.05	0.4	0.56
100	200	0	0.2	0.06	0.166666666666667	0.47
150	200	0	0.2	0.03	0.333333333333333	0.49
200	200	0	0.2	0.03	0.666666666666667	0.53
250	200	0	0.2	0.06	0.333333333333333	0.53
300	200	0	0.2	0.04	0	0.61
350	200	0	0.2	0.04	0.25	0.45
400	200	0	0.2	0.06	0.333333333333333	0.53
450	200	0	0.2	0.05	0.4	0.49
500	200	0	0.2	0.06	0.333333333333333	0.47
20	250	0	0.2	0.05	0.4	0.48
50	250	0	0.2	0.05	0.2	0.57
100	250	0	0.2	0.06	0.166666666666667	0.48
150	250	0	0.2	0.03	0.333333333333333	0.46
200	250	0	0.2	0.03	0	0.5
250	250	0	0.2	0.06	0.5	0.56
300	250	0	0.2	0.04	0.25	0.6
350	250	0	0.2	0.04	0.5	0.44
400	250	0	0.2	0.06	0.333333333333333	0.52
450	250	0	0.2	0.05	0.4	0.48
500	250	0	0.2	0.06	0.5	0.44
20	300	0	0.2	0.05	0.6	0.5
50	300	0	0.2	0.05	0.4	0.57
100	300	0	0.2	0.06	0.166666666666667	0.5
150	300	0	0.2	0.03	0	0.46
200	300	0	0.2	0.03	0.333333333333333	0.52
250	300	0	0.2	0.06	0.333333333333333	0.56
300	300	0	0.2	0.04	0.25	0.6
350	300	0	0.2	0.04	0.75	0.44
400	300	0	0.2	0.06	0.333333333333333	0.52
450	300	0	0.2	0.05	0.6	0.48
500	300	0	0.2	0.06	0.166666666666667	0.44
20	350	0	0.2	0.05	0.4	0.46
50	350	0	0.2	0.05	0	0.57
100	350	0	0.2	0.06	0.166666666666667	0.48
150	350	0	0.2	0.03	0.333333333333333	0.44
200	350	0	0.2	0.03	0.666666666666667	0.5
250	350	0	0.2	0.06	0.166666666666667	0.56
300	350	0	0.2	0.04	0.25	0.6
350	350	0	0.2	0.04	0.25	0.44
400	350	0	0.2	0.06	0.5	0.54
450	350	0	0.2	0.05	0.2	0.5
500	350	0	0.2	0.06	0.5	0.46
20	400	0	0.2	0.05	0.4	0.48
50	400	0	0.2	0.05	0	0.57
100	400	0	0.2	0.06	0.333333333333333	0.48
150	400	0	0.2	0.03	0	0.46
200	400	0	0.2	0.03	0.333333333333333	0.5
250	400	0	0.2	0.06	0.5	0.56
300	400	0	0.2	0.04	0	0.6
350	400	0	0.2	0.04	0.75	0.44
400	400	0	0.2	0.06	0.5	0.52
450	400	0	0.2	0.05	0.6	0.48
500	400	0	0.2	0.06	0.333333333333333	0.44
20	450	0	0.2	0.05	0.4	0.48
50	450	0	0.2	0.05	0.2	0.57
100	450	0	0.2	0.06	0.5	0.48
150	450	0	0.2	0.03	0.333333333333333	0.46
200	450	0	0.2	0.03	0.666666666666667	0.5
250	450	0	0.2	0.06	0.333333333333333	0.56
300	450	0	0.2	0.04	0.25	0.6
350	450	0	0.2	0.04	0.75	0.44
