n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
160	40	1	0	1	1	1	1	0.375	0.0425	0.9975	0.0425	1	0.6975	0.9175	1	0.9875	0.5375	0.58	1	0.8425	1	1	1	1	1	1	0.3075	1	1	1	0
320	40	1	0	1	1	1	1	0.325	0.0025	1	0.0025	1	0.5275	0.8775	1	0.985	0.4125	0.4925	1	0.66	1	1	1	1	1	1	0.23	1	1	1	0
20	80	1	0	1	1	1	1	0	0.526315789473684	0.0526315789473684	1	0.526315789473684	1	0.736842105263158	0.789473684210526	1	0.526315789473684	0.526315789473684	0.684210526315789	1	1	1	1	1	1	1	0.105263157894737	1	0.210526315789474	1	0
40	80	1	0	1	1	1	1	0.1	0.4	0.3	0.85	0.65	1	0.85	0.9	1	0.4	0.45	0.85	1	1	1	1	1	1	1	0.3	1	0.4	1	0
80	80	1	0	1	1	1	1	0.05	0.05	0.1	0.1	0.5	0.5	0.5	1	1	0.1	0.1	0.95	1	1	1	1	1	1	1	0.05	1	0.5	1	0
160	80	1	0	1	1	1	1	0	0	0.35	0	0.65	0.2	0.35	1	0.8	0.05	0.05	1	0.45	0.8	1	1	1	1	1	0	1	1	1	0
320	80	1	0	1	1	1	1	0	0	0.45	0	0.85	0	0	1	0.05	0	0	1	0	0.6	1	1	1	1	1	0	1	1	1	0
20	160	1	0	1	1	1	1	0	0.35	0	1	0.45	1	0.75	0.8	1	0.4	0.45	0.5	1	1	1	0.25	1	0.85	1	0	1	0	1	0
40	160	1	0	1	1	1	1	0	0.15	0	1	0.2	1	0.45	0.65	1	0.2	0.2	0.4	1	0.9	1	1	1	1	1	0	1	0	1	0
80	160	1	0	1	1	1	1	0	0	0	0.25	0.05	0.4	0.15	0.45	1	0	0	0.2	1	0.65	1	1	1	1	1	0	1	0	1	0
160	160	1	0	1	1	1	1	0	0	0	0	0	0	0	0.6	0.7	0	0	0.2	0.3	0.25	1	1	1	1	1	0	1	0	1	0
320	160	1	0	1	1	1	1	0	0	0	0	0	0	0	0.8	0	0	0	0.75	0	0	1	1	1	1	1	0	1	0.05	1	0
20	320	1	0	1	1	1	1	0	0.3	0	1	0.3	1	0.4	0.45	1	0.3	0.3	0.3	1	0.8	1	0	1	0	1	0	1	0	1	0
40	320	1	0	1	1	1	1	0	0	0	1	0	1	0.173913043478261	0.391304347826087	1	0	0	0.0434782608695652	1	0.826086956521739	1	0.0869565217391304	1	1	1	0	1	0	1	0
80	320	1	0	1	1	1	1	0	0	0	0.217391304347826	0	0.434782608695652	0	0	1	0	0	0	1	0.130434782608696	1	1	1	1	1	0	1	0	1	0
160	320	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.956521739130435	0	0	0	0.652173913043478	0	1	1	1	1	1	0	1	0	1	0
320	320	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	1	0
20	20	0	0.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.470588235294118	0.529411764705882
