n1	n2	pval	dsig	dclose
100	1055	0.03	0.0853859254813132	0.174382612672576
100	1055	0.04	0.0853859254813132	0.157740690572173
100	1055	0.05	0.0853859254813132	0.144309227117126
100	1060	0.01	0.0851840744842744	0.232957217066628
100	1060	0.02	0.0851840744842744	0.197028682024696
100	1060	0.03	0.0851840744842744	0.174550997754576
100	1060	0.04	0.0851840744842744	0.157909825588849
100	1060	0.05	0.0851840744842744	0.144478919548717
100	1065	0.01	0.084983648271457	0.233125392303392
100	1065	0.02	0.084983648271457	0.197181833665745
100	1065	0.03	0.084983648271457	0.174779234121585
100	1065	0.04	0.084983648271457	0.158077797806445
100	1065	0.05	0.084983648271457	0.144647397241006
100	1070	0.01	0.0847846301597137	0.23329238943101
100	1070	0.02	0.0847846301597137	0.197375570192982
100	1070	0.03	0.0847846301597137	0.174945266129227
100	1070	0.04	0.0847846301597137	0.158244628105319
100	1070	0.05	0.0847846301597137	0.144814674142762
100	1075	0.01	0.0845870037381087	0.233458222087789
100	1075	0.02	0.0845870037381087	0.197503903147187
100	1075	0.03	0.0845870037381087	0.175110143365921
100	1075	0.04	0.0845870037381087	0.158410337981308
100	1075	0.05	0.0845870037381087	0.144980764030432
100	1080	0.01	0.0843907528622334	0.233622903690295
100	1080	0.02	0.0843907528622334	0.197680658812059
100	1080	0.03	0.0843907528622334	0.175273880030006
100	1080	0.04	0.0843907528622334	0.158574949564653
100	1080	0.05	0.0843907528622334	0.145145680509402
100	1085	0.01	0.084195861648667	0.233786447437995
100	1085	0.02	0.084195861648667	0.197843656995144
100	1085	0.03	0.084195861648667	0.175436490089713
100	1085	0.04	0.084195861648667	0.158738485638633
100	1085	0.05	0.084195861648667	0.145309437016788
100	1090	0.01	0.0840023144695767	0.233948866319316
100	1090	0.02	0.0840023144695767	0.198005447630805
100	1090	0.03	0.0840023144695767	0.175597987287869
100	1090	0.04	0.0840023144695767	0.158900969656612
100	1090	0.05	0.0840023144695767	0.145472046824308
100	1095	0.01	0.0838100959474542	0.234110173113877
100	1095	0.02	0.0838100959474542	0.198166045952413
100	1095	0.03	0.0838100959474542	0.175758385145131
100	1095	0.04	0.0838100959474542	0.159062425755042
100	1095	0.05	0.0838100959474542	0.145633523039885
100	1100	0.01	0.0836191909499837	0.234270380398392
100	1100	0.02	0.0836191909499837	0.198325467038033
100	1100	0.03	0.0836191909499837	0.175917696963196
100	1100	0.04	0.0836191909499837	0.159222878765745
100	1100	0.05	0.0836191909499837	0.145793878610147
100	1105	0.01	0.0834295845850381	0.234429500550242
100	1105	0.02	0.0834295845850381	0.198483725810429
100	1105	0.03	0.0834295845850381	0.17607593582854
100	1105	0.04	0.0834295845850381	0.159382354224869
100	1105	0.05	0.0834295845850381	0.145961707806991
100	1110	0.01	0.0832412621957997	0.234587545751572
100	1110	0.02	0.0832412621957997	0.198640837038185
100	1110	0.03	0.0832412621957997	0.176233114615901
100	1110	0.04	0.0832412621957997	0.159540878379551
100	1110	0.05	0.0832412621957997	0.146119222480252
100	1115	0.01	0.0830542093560009	0.234744527993619
100	1115	0.02	0.0830542093560009	0.198796815336719
100	1115	0.03	0.0830542093560009	0.17638924599243
100	1115	0.04	0.0830542093560009	0.159698478192422
100	1115	0.05	0.0830542093560009	0.146275689078956
100	1120	0.01	0.0828684118652827	0.234900459079764
100	1120	0.02	0.0828684118652827	0.198951675166196
100	1120	0.03	0.0828684118652827	0.176544342418355
100	1120	0.04	0.0828684118652827	0.159855181341009
100	1120	0.05	0.0828684118652827	0.146431118953044
100	1125	0.01	0.0826838557446663	0.2350553506298
100	1125	0.02	0.0826838557446663	0.199105430835287
100	1125	0.03	0.0826838557446663	0.176698416153319
100	1125	0.04	0.0826838557446663	0.160011016219221
100	1125	0.05	0.0826838557446663	0.146585523269683
100	1130	0.01	0.0825005272321357	0.235209214083989
100	1130	0.02	0.0825005272321357	0.1992580964988
100	1130	0.03	0.0825005272321357	0.176851479257133
100	1130	0.04	0.0825005272321357	0.160166011931315
100	1130	0.05	0.0825005272321357	0.146738913015604
100	1135	0.01	0.0823184127783271	0.235362060705819
100	1135	0.02	0.0823184127783271	0.199409686159564
100	1135	0.03	0.0823184127783271	0.177003543594206
100	1135	0.04	0.0823184127783271	0.160320198285949
100	1135	0.05	0.0823184127783271	0.146891299003616
100	1140	0.01	0.0821374990423227	0.235513901586243
100	1140	0.02	0.0821374990423227	0.199560213667933
100	1140	0.03	0.0821374990423227	0.177154620836209
100	1140	0.04	0.0821374990423227	0.160473605786674
100	1140	0.05	0.0821374990423227	0.147042691875989
100	1145	0.01	0.081957772887546	0.23566474764702
100	1145	0.02	0.081957772887546	0.199709692722405
100	1145	0.03	0.081957772887546	0.177304722464644
100	1145	0.04	0.081957772887546	0.160626265619548
100	1145	0.05	0.081957772887546	0.147193102109793
100	1150	0.01	0.0817792213777547	0.235814609643149
100	1150	0.02	0.0817792213777547	0.199858136869105
100	1150	0.03	0.0817792213777547	0.177453859773778
100	1150	0.04	0.0817792213777547	0.160778209637356
100	1150	0.05	0.0817792213777547	0.14734254002017
100	1155	0.01	0.0816018317731303	0.235963498167768
100	1155	0.02	0.0816018317731303	0.200005559502675
100	1155	0.03	0.0816018317731303	0.177602043873869
100	1155	0.04	0.0816018317731303	0.160929470342556
100	1155	0.05	0.0816018317731303	0.147491015765691
100	1160	0.01	0.0814255915264596	0.236111423653796
100	1160	0.02	0.0814255915264596	0.200151973865974
100	1160	0.03	0.0814255915264596	0.177749285693748
100	1160	0.04	0.0814255915264596	0.161080080866104
100	1160	0.05	0.0814255915264596	0.14763853935184
100	1165	0.01	0.0812504882794071	0.236258396378187
100	1165	0.02	0.0812504882794071	0.200297393050496
100	1165	0.03	0.0812504882794071	0.177895595983655
100	1165	0.04	0.0812504882794071	0.161230074944261
100	1165	0.05	0.0812504882794071	0.147785120634954
100	1170	0.01	0.0810765098588752	0.236404426463172
100	1170	0.02	0.0810765098588752	0.200441829995013
100	1170	0.03	0.0810765098588752	0.178040985316659
100	1170	0.04	0.0810765098588752	0.161379486891428
100	1170	0.05	0.0810765098588752	0.147930769325426
100	1175	0.01	0.0809036442734492	0.236549523882166
100	1175	0.02	0.0809036442734492	0.200585297487991
100	1175	0.03	0.0809036442734492	0.17818546409366
100	1175	0.04	0.0809036442734492	0.16146731641653
100	1175	0.05	0.0809036442734492	0.148075494993073
100	1180	0.01	0.0807318797099264	0.236693698459424
100	1180	0.02	0.0807318797099264	0.200727808165518
100	1180	0.03	0.0807318797099264	0.178329042543598
100	1180	0.04	0.0807318797099264	0.161615669214771
100	1180	0.05	0.0807318797099264	0.148219307069107
100	1185	0.01	0.0805612045299244	0.236836959875731
100	1185	0.02	0.0805612045299244	0.200869374512403
100	1185	0.03	0.0805612045299244	0.178471730728069
100	1185	0.04	0.0805612045299244	0.161763545997879
100	1185	0.05	0.0805612045299244	0.148362214850146
100	1190	0.01	0.0803916072665697	0.23697931766904
100	1190	0.02	0.0803916072665697	0.201010008861666
100	1190	0.03	0.0803916072665697	0.178613538541884
100	1190	0.04	0.0803916072665697	0.161910983080851
100	1190	0.05	0.0803916072665697	0.148504227501958
100	1195	0.01	0.080223076621261	0.237120781237974
100	1195	0.02	0.080223076621261	0.201149723394635
100	1195	0.03	0.080223076621261	0.178754475716469
100	1195	0.04	0.080223076621261	0.162058017187082
100	1195	0.05	0.080223076621261	0.148645354061536
100	1200	0.01	0.0800556014605082	0.237261359845225
100	1200	0.02	0.0800556014605082	0.201288530141582
100	1200	0.03	0.0800556014605082	0.178894551823265
100	1200	0.04	0.0800556014605082	0.162204177098237
100	1200	0.05	0.0800556014605082	0.148785603442148
100	1205	0.01	0.0798891708128424	0.237401062618428
100	1205	0.02	0.0798891708128424	0.201426440980017
100	1205	0.03	0.0798891708128424	0.17903377627361
100	1205	0.04	0.0798891708128424	0.162343321383871
100	1205	0.05	0.0798891708128424	0.14892498443359
100	1210	0.01	0.0797237738657978	0.237539898554289
100	1210	0.02	0.0797237738657978	0.201563467636534
100	1210	0.03	0.0797237738657978	0.179172158323475
100	1210	0.04	0.0797237738657978	0.162481557148455
100	1210	0.05	0.0797237738657978	0.149063505707535
100	1215	0.01	0.0795593999629604	0.23767787651945
100	1215	0.02	0.0795593999629604	0.201760656841095
100	1215	0.03	0.0795593999629604	0.179309707074043
100	1215	0.04	0.0795593999629604	0.162618888395699
100	1215	0.05	0.0795593999629604	0.149201175818483
100	1220	0.01	0.0793960386010847	0.237815005255178
100	1220	0.02	0.0793960386010847	0.201895949704313
100	1220	0.03	0.0793960386010847	0.179446431475749
100	1220	0.04	0.0793960386010847	0.162755318631179
100	1220	0.05	0.0793960386010847	0.149338003208111
100	1225	0.01	0.0792336794272743	0.237951293376928
100	1225	0.02	0.0792336794272743	0.202030392652132
100	1225	0.03	0.0792336794272743	0.179582340328294
100	1225	0.04	0.0792336794272743	0.162890850849202
100	1225	0.05	0.0792336794272743	0.149473996205706
100	1230	0.01	0.0790723122362266	0.238086749379748
100	1230	0.02	0.0790723122362266	0.202163996804539
100	1230	0.03	0.0790723122362266	0.179717442286178
100	1230	0.04	0.0790723122362266	0.1630254875273
100	1230	0.05	0.0790723122362266	0.149609163033562
100	1235	0.01	0.0789119269675377	0.238221381636383
100	1235	0.02	0.0789119269675377	0.202296773126441
100	1235	0.03	0.0789119269675377	0.179851745855805
100	1235	0.04	0.0789119269675377	0.163159230613293
100	1235	0.05	0.0789119269675377	0.149743511804673
100	1240	0.01	0.0787525137030689	0.238355198405137
100	1240	0.02	0.0787525137030689	0.202428732434321
100	1240	0.03	0.0787525137030689	0.17998727036037
100	1240	0.04	0.0787525137030689	0.163292081524544
100	1240	0.05	0.0787525137030689	0.149877050531405
100	1245	0.01	0.0785940626643697	0.2384882078255
100	1245	0.02	0.0785940626643697	0.202559885389526
100	1245	0.03	0.0785940626643697	0.180119761707916
100	1245	0.04	0.0785940626643697	0.163424041135534
100	1245	0.05	0.0785940626643697	0.15000978712036
100	1250	0.01	0.0784365642101588	0.238620417925768
100	1250	0.02	0.0784365642101588	0.202690242503013
100	1250	0.03	0.0784365642101588	0.180251453301749
100	1250	0.04	0.0784365642101588	0.163555109777658
100	1250	0.05	0.0784365642101588	0.150145865869761
100	1255	0.01	0.0782800088338599	0.238751836622179
100	1255	0.02	0.0782800088338599	0.202819814133761
100	1255	0.03	0.0782800088338599	0.180382353403189
100	1255	0.04	0.0782800088338599	0.163697651627997
100	1255	0.05	0.0782800088338599	0.150281653088281
100	1260	0.01	0.0781243871611919	0.238882471721483
100	1260	0.02	0.0781243871611919	0.202948610488484
100	1260	0.03	0.0781243871611919	0.180512470158143
100	1260	0.04	0.0781243871611919	0.163828619127642
100	1260	0.05	0.0781243871611919	0.150416416752502
100	1265	0.01	0.0779696899478108	0.239012330923025
100	1265	0.02	0.0779696899478108	0.203076641621932
100	1265	0.03	0.0779696899478108	0.180641811599639
100	1265	0.04	0.0779696899478108	0.163958878241046
100	1265	0.05	0.0779696899478108	0.15055016918608
100	1270	0.01	0.0778159080770031	0.239141421820946
100	1270	0.02	0.0778159080770031	0.203203917437713
100	1270	0.03	0.0778159080770031	0.180770385650164
100	1270	0.04	0.0778159080770031	0.16408844248595
100	1270	0.05	0.0778159080770031	0.150682922802424
100	1275	0.01	0.0776630325574297	0.239269751906461
100	1275	0.02	0.0776630325574297	0.203330447688244
100	1275	0.03	0.0776630325574297	0.180898200123262
100	1275	0.04	0.0776630325574297	0.164217325661472
100	1275	0.05	0.0776630325574297	0.150814690105289
100	1280	0.01	0.0775110545209174	0.239397328566792
100	1280	0.02	0.0775110545209174	0.203456241972562
100	1280	0.03	0.0775110545209174	0.18102526272265
100	1280	0.04	0.0775110545209174	0.164345541860091
100	1280	0.05	0.0775110545209174	0.150945483685059
100	1285	0.01	0.0773599652202978	0.239524159091752
100	1285	0.02	0.0773599652202978	0.203581309740439
100	1285	0.03	0.0773599652202978	0.181151581048071
100	1285	0.04	0.0773599652202978	0.164473105486814
100	1285	0.05	0.0773599652202978	0.151014281066461
100	1290	0.01	0.0772097560272936	0.239650250671011
100	1290	0.02	0.0772097560272936	0.20370109483803
100	1290	0.03	0.0772097560272936	0.181277162592583
100	1290	0.04	0.0772097560272936	0.164600031269815
100	1290	0.05	0.0772097560272936	0.151143165329221
100	1295	0.01	0.0770604184304482	0.239775610399542
100	1295	0.02	0.0770604184304482	0.203831042460857
100	1295	0.03	0.0770604184304482	0.181402014748138
100	1295	0.04	0.0770604184304482	0.164726334278247
100	1295	0.05	0.0770604184304482	0.151271114172915
100	1300	0.01	0.0769119440331001	0.239900245275649
100	1300	0.02	0.0769119440331001	0.203959976847385
100	1300	0.03	0.0769119440331001	0.181526144803073
100	1300	0.04	0.0769119440331001	0.16485119097775
100	1300	0.05	0.0769119440331001	0.15139814053757
100	1305	0.01	0.0767643245514005	0.240024162205885
100	1305	0.02	0.0767643245514005	0.204094298609539
100	1305	0.03	0.0767643245514005	0.181649559946653
100	1305	0.04	0.0767643245514005	0.164975104813264
100	1305	0.05	0.0767643245514005	0.151524257449409
100	1310	0.01	0.076617551812371	0.240147368004369
100	1310	0.02	0.076617551812371	0.20421806103276
100	1310	0.03	0.076617551812371	0.181772267269087
100	1310	0.04	0.076617551812371	0.165098306449075
100	1310	0.05	0.076617551812371	0.151649478018324
100	1315	0.01	0.076471617752004	0.240269869396581
100	1315	0.02	0.076471617752004	0.20434113101018
100	1315	0.03	0.076471617752004	0.181894273763881
100	1315	0.04	0.076471617752004	0.165220802521105
100	1315	0.05	0.076471617752004	0.151773815437048
100	1320	0.01	0.0763265144134011	0.240391673017634
100	1320	0.02	0.0763265144134011	0.204436913971198
100	1320	0.03	0.0763265144134011	0.182015586327244
100	1320	0.04	0.0763265144134011	0.165342599581137
100	1320	0.05	0.0763265144134011	0.151897282978108
100	1325	0.01	0.0761822339449511	0.240512785417359
100	1325	0.02	0.0761822339449511	0.204558314775973
100	1325	0.03	0.0761822339449511	0.182136211762356
100	1325	0.04	0.0761822339449511	0.16546370409875
100	1325	0.05	0.0761822339449511	0.152019893995364
100	1330	0.01	0.0760387685985458	0.240633213059817
100	1330	0.02	0.0760387685985458	0.204678987207911
100	1330	0.03	0.0760387685985458	0.182256156778469
100	1330	0.04	0.0760387685985458	0.165584122462597
100	1330	0.05	0.0760387685985458	0.15214166191997
100	1335	0.01	0.0758961107278317	0.240752962324902
100	1335	0.02	0.0758961107278317	0.204798942324381
100	1335	0.03	0.0758961107278317	0.182375427993658
100	1335	0.04	0.0758961107278317	0.1657038609814
100	1335	0.05	0.0758961107278317	0.152262600259274
100	1340	0.01	0.0757542527864988	0.240872039509661
100	1340	0.02	0.0757542527864988	0.204918190666858
100	1340	0.03	0.0757542527864988	0.182494031934488
100	1340	0.04	0.0757542527864988	0.165822925885022
100	1340	0.05	0.0757542527864988	0.152382722594741
100	1345	0.01	0.0756131873266038	0.240990450830019
100	1345	0.02	0.0756131873266038	0.205036742298613
100	1345	0.03	0.0756131873266038	0.182611975039111
100	1345	0.04	0.0756131873266038	0.165941323326533
100	1345	0.05	0.0756131873266038	0.152502042580491
100	1350	0.01	0.0754729069969273	0.241108202423165
100	1350	0.02	0.0754729069969273	0.205154606838941
100	1350	0.03	0.0754729069969273	0.182729263657495
100	1350	0.04	0.0754729069969273	0.166059059383335
100	1350	0.05	0.0754729069969273	0.152620573941069
100	1355	0.01	0.0753334045413655	0.241225300347492
100	1355	0.02	0.0753334045413655	0.205271793495741
100	1355	0.03	0.0753334045413655	0.182845904053882
100	1355	0.04	0.0753334045413655	0.166176140058589
100	1355	0.05	0.0753334045413655	0.152738330469547
100	1360	0.01	0.0751946727973531	0.241341750583046
100	1360	0.02	0.0751946727973531	0.205388311094029
100	1360	0.03	0.0751946727973531	0.182961902405268
100	1360	0.04	0.0751946727973531	0.16629257128079
100	1360	0.05	0.0751946727973531	0.152855326023147
100	1365	0.01	0.0750567046943187	0.241457559034838
100	1365	0.02	0.0750567046943187	0.205504168105088
100	1365	0.03	0.0750567046943187	0.183077264805724
100	1365	0.04	0.0750567046943187	0.166408358906969
100	1365	0.05	0.0750567046943187	0.152971574523561
100	1370	0.01	0.0749194932521716	0.241572731533015
100	1370	0.02	0.0749194932521716	0.205619372671676
100	1370	0.03	0.0749194932521716	0.183191997265583
100	1370	0.04	0.0749194932521716	0.166523508722449
100	1370	0.05	0.0749194932521716	0.153087089952472
100	1375	0.01	0.0747830315798183	0.241687273835688
100	1375	0.02	0.0747830315798183	0.20573393263367
100	1375	0.03	0.0747830315798183	0.183306105715137
100	1375	0.04	0.0747830315798183	0.166638026444839
100	1375	0.05	0.0747830315798183	0.153208630719761
100	1380	0.01	0.0746473128737088	0.24180119162672
100	1380	0.02	0.0746473128737088	0.205851398356856
100	1380	0.03	0.0746473128737088	0.183419596001651
100	1380	0.04	0.0746473128737088	0.166751917719788
100	1380	0.05	0.0746473128737088	0.153333605280193
100	1385	0.01	0.074512330416412	0.241914490521035
100	1385	0.02	0.074512330416412	0.205969167337513
100	1385	0.03	0.074512330416412	0.183532473895312
100	1385	0.04	0.074512330416412	0.166865188127981
100	1385	0.05	0.074512330416412	0.153456718758203
100	1390	0.01	0.0743780775752191	0.242027176061567
100	1390	0.02	0.0743780775752191	0.206085999450699
100	1390	0.03	0.0743780775752191	0.18364474508567
100	1390	0.04	0.0743780775752191	0.166977843181065
100	1390	0.05	0.0743780775752191	0.15351693090629
100	1395	0.01	0.0742445478007748	0.242139253724547
100	1395	0.02	0.0742445478007748	0.20620192080373
100	1395	0.03	0.0742445478007748	0.183756415186997
100	1395	0.04	0.0742445478007748	0.167089888327245
100	1395	0.05	0.0742445478007748	0.153636307358341
100	1400	0.01	0.0741117346257354	0.242250728917522
100	1400	0.02	0.0741117346257354	0.206316956323042
100	1400	0.03	0.0741117346257354	0.183867489736656
100	1400	0.04	0.0741117346257354	0.167201328948757
100	1400	0.05	0.0741117346257354	0.153753808700084
100	1405	0.01	0.0739796316634529	0.242361606981486
100	1405	0.02	0.0739796316634529	0.206431129803057
100	1405	0.03	0.0739796316634529	0.183977974196717
100	1405	0.04	0.0739796316634529	0.167312170364375
100	1405	0.05	0.0739796316634529	0.153869431105827
100	1410	0.01	0.0738482326066849	0.242471893192116
100	1410	0.02	0.0738482326066849	0.206544463952628
100	1410	0.03	0.0738482326066849	0.184087873956064
100	1410	0.04	0.0738482326066849	0.167422417830873
100	1410	0.05	0.0738482326066849	0.153983171193957
100	1415	0.01	0.0737175312263306	0.242581592761539
100	1415	0.02	0.0737175312263306	0.206656980439753
100	1415	0.03	0.0737175312263306	0.184197194330603
100	1415	0.04	0.0737175312263306	0.167532076542963
100	1415	0.05	0.0737175312263306	0.154095026036213
100	1420	0.01	0.0735875213701893	0.24269071083677
100	1420	0.02	0.0735875213701893	0.206707664778341
100	1420	0.03	0.0735875213701893	0.184305940563642
100	1420	0.04	0.0735875213701893	0.167641151634231
100	1420	0.05	0.0735875213701893	0.154233885400374
100	1425	0.01	0.0734581969617451	0.242799252504763
100	1425	0.02	0.0734581969617451	0.206818606999636
100	1425	0.03	0.0734581969617451	0.184414117829555
100	1425	0.04	0.0734581969617451	0.167749648180433
100	1425	0.05	0.0734581969617451	0.154313112929131
100	1430	0.01	0.0733295519989733	0.242907222789049
100	1430	0.02	0.0733295519989733	0.206928790751581
100	1430	0.03	0.0733295519989733	0.184521731231397
100	1430	0.04	0.0733295519989733	0.167857571195983
100	1430	0.05	0.0733295519989733	0.154419491846098
100	1435	0.01	0.073201580553171	0.243014626654813
100	1435	0.02	0.073201580553171	0.207038233970016
100	1435	0.03	0.073201580553171	0.184628785805403
100	1435	0.04	0.073201580553171	0.167964925640055
100	1435	0.05	0.073201580553171	0.154524133015448
100	1440	0.01	0.0730742767678088	0.243121469004951
100	1440	0.02	0.0730742767678088	0.20714695375569
100	1440	0.03	0.0730742767678088	0.184735286517491
100	1440	0.04	0.0730742767678088	0.168071716411368
100	1440	0.05	0.0730742767678088	0.154627034428789
100	1445	0.01	0.0729476348574056	0.243227754685953
100	1445	0.02	0.0729476348574056	0.207254966418122
100	1445	0.03	0.0729476348574056	0.184841238269133
100	1445	0.04	0.0729476348574056	0.168177948355029
100	1445	0.05	0.0729476348574056	0.154728194471995
100	1450	0.01	0.0728216491064242	0.243333488486846
100	1450	0.02	0.0728216491064242	0.207362287510304
100	1450	0.03	0.0728216491064242	0.184946645895778
100	1450	0.04	0.0728216491064242	0.168283626260265
100	1450	0.05	0.0728216491064242	0.154827611931137
100	1455	0.01	0.0726963138681875	0.243438675138794
100	1455	0.02	0.0726963138681875	0.207468931863617
100	1455	0.03	0.0726963138681875	0.185051514167631
100	1455	0.04	0.0726963138681875	0.168388754861204
100	1455	0.05	0.0726963138681875	0.154925285999785
100	1460	0.01	0.0725716235638158	0.24354331931775
100	1460	0.02	0.0725716235638158	0.207574913624448
100	1460	0.03	0.0725716235638158	0.185155847791781
100	1460	0.04	0.0725716235638158	0.168493338838402
100	1460	0.05	0.0725716235638158	0.155082251444381
100	1465	0.01	0.0724475726811839	0.243647425643633
100	1465	0.02	0.0724475726811839	0.207680246285122
100	1465	0.03	0.0724475726811839	0.185259651411538
100	1465	0.04	0.0724475726811839	0.168597382818828
100	1465	0.05	0.0724475726811839	0.155176437985577
100	1470	0.01	0.0723241557738973	0.243750998684532
100	1470	0.02	0.0723241557738973	0.207784942719857
100	1470	0.03	0.0723241557738973	0.185362929610269
100	1470	0.04	0.0723241557738973	0.168700891379352
100	1470	0.05	0.0723241557738973	0.155268881245436
100	1475	0.01	0.0722013674602879	0.243854042952408
100	1475	0.02	0.0722013674602879	0.207889015210775
100	1475	0.03	0.0722013674602879	0.185465686908731
100	1475	0.04	0.0722013674602879	0.168803869042429
100	1475	0.05	0.0722013674602879	0.155366999598385
100	1480	0.01	0.0720792024224286	0.243956562909522
100	1480	0.02	0.0720792024224286	0.207992475482723
100	1480	0.03	0.0720792024224286	0.185567927769328
100	1480	0.04	0.0720792024224286	0.168906320282804
100	1480	0.05	0.0720792024224286	0.155469467167307
100	1485	0.01	0.0719576554051657	0.244058562963784
100	1485	0.02	0.0719576554051657	0.208095334726834
100	1485	0.03	0.0719576554051657	0.185669656593727
100	1485	0.04	0.0719576554051657	0.169008249522557
100	1485	0.05	0.0719576554051657	0.155571438544256
100	1490	0.01	0.0718367212151695	0.244160047473701
100	1490	0.02	0.0718367212151695	0.208197603632268
100	1490	0.03	0.0718367212151695	0.185770877726613
100	1490	0.04	0.0718367212151695	0.169109661136249
100	1490	0.05	0.0718367212151695	0.155672921938975
100	1495	0.01	0.0717163947200022	0.24426102074784
100	1495	0.02	0.0717163947200022	0.208299292410645
100	1495	0.03	0.0717163947200022	0.185871595456005
100	1495	0.04	0.0717163947200022	0.169210559449821
100	1495	0.05	0.0717163947200022	0.155773925849784
100	1500	0.01	0.071596670847203	0.244361487043724
100	1500	0.02	0.071596670847203	0.208400410819498
100	1500	0.03	0.071596670847203	0.185971814011584
100	1500	0.04	0.071596670847203	0.169310948739735
100	1500	0.05	0.071596670847203	0.155874459063532
100	1505	0.01	0.0714775445833903	0.244461450572012
100	1505	0.02	0.0714775445833903	0.208500968190169
100	1505	0.03	0.0714775445833903	0.186071537569687
100	1505	0.04	0.0714775445833903	0.169410833237365
100	1505	0.05	0.0714775445833903	0.155974530659758
100	1510	0.01	0.0713590109733794	0.244560915494763
100	1510	0.02	0.0713590109733794	0.208600973448298
100	1510	0.03	0.0713590109733794	0.186170770251879
100	1510	0.04	0.0713590109733794	0.169510217126848
100	1510	0.05	0.0713590109733794	0.156074150008664
100	1515	0.01	0.0712410651193173	0.244659885926399
100	1515	0.02	0.0712410651193173	0.208700435134891
100	1515	0.03	0.0712410651193173	0.186269516124538
100	1515	0.04	0.0712410651193173	0.169609104545658
100	1515	0.05	0.0712410651193173	0.156173326769887
100	1520	0.01	0.0711237021798321	0.244758365934902
100	1520	0.02	0.0711237021798321	0.208799361429519
100	1520	0.03	0.0711237021798321	0.186367779202375
100	1520	0.04	0.0711237021798321	0.169707499586469
100	1520	0.05	0.0711237021798321	0.15627207089309
100	1525	0.01	0.071006917369199	0.244856359543143
100	1525	0.02	0.071006917369199	0.20889776016984
100	1525	0.03	0.071006917369199	0.186465563448594
100	1525	0.04	0.071006917369199	0.16980540629811
100	1525	0.05	0.071006917369199	0.156370392615992
100	1530	0.01	0.07089070595652	0.244953870727814
100	1530	0.02	0.07089070595652	0.208995638868957
100	1530	0.03	0.07089070595652	0.186562872774021
100	1530	0.04	0.07089070595652	0.169902828684284
100	1530	0.05	0.07089070595652	0.156468302460059
100	1535	0.01	0.0707750632649195	0.245050903421862
100	1535	0.02	0.0707750632649195	0.209093004735466
100	1535	0.03	0.0707750632649195	0.186659711040292
100	1535	0.04	0.0707750632649195	0.169999770706313
100	1535	0.05	0.0707750632649195	0.156565811229244
100	1540	0.01	0.0706599846707531	0.245147461513101
100	1540	0.02	0.0706599846707531	0.209189864688722
100	1540	0.03	0.0706599846707531	0.18675608205828
100	1540	0.04	0.0706599846707531	0.170096236281459
100	1540	0.05	0.0706599846707531	0.15666293000397
100	1545	0.01	0.0705454656028319	0.245243548847469
100	1545	0.02	0.0705454656028319	0.20928622537695
100	1545	0.03	0.0705454656028319	0.186851989591275
100	1545	0.04	0.0705454656028319	0.170192229285702
100	1545	0.05	0.0705454656028319	0.156759670139084
100	1550	0.01	0.0704315015416592	0.245339169228569
100	1550	0.02	0.0704315015416592	0.209382093192784
100	1550	0.03	0.0704315015416592	0.18694743735531
100	1550	0.04	0.0704315015416592	0.170287753554117
100	1550	0.05	0.0704315015416592	0.156856043256835
100	1555	0.01	0.0703180880186817	0.245434326415757
100	1555	0.02	0.0703180880186817	0.209477474284537
100	1555	0.03	0.0703180880186817	0.18704242901712
100	1555	0.04	0.0703180880186817	0.170382812878304
100	1555	0.05	0.0703180880186817	0.156952061239622
100	1560	0.01	0.0702052206155536	0.245529024129579
100	1560	0.02	0.0702052206155536	0.209572374575581
100	1560	0.03	0.0702052206155536	0.187136968199494
100	1560	0.04	0.0702052206155536	0.170477411011872
100	1560	0.05	0.0702052206155536	0.157047736226748
100	1565	0.01	0.0700928949634134	0.245623266047978
100	1565	0.02	0.0700928949634134	0.209665681964278
100	1565	0.03	0.0700928949634134	0.18723105847838
100	1565	0.04	0.0700928949634134	0.170571551666834
100	1565	0.05	0.0700928949634134	0.157143080603766
100	1570	0.01	0.0699811067421737	0.245717055809533
100	1570	0.02	0.0699811067421737	0.209755212500304
100	1570	0.03	0.0699811067421737	0.187324703385978
100	1570	0.04	0.0699811067421737	0.170665238516461
100	1570	0.05	0.0699811067421737	0.157238106996235
100	1575	0.01	0.0698698516798234	0.245810397011956
100	1575	0.02	0.0698698516798234	0.209844570595217
100	1575	0.03	0.0698698516798234	0.187417906408974
100	1575	0.04	0.0698698516798234	0.170758475194106
100	1575	0.05	0.0698698516798234	0.157332828259697
100	1580	0.01	0.069759125551742	0.245903293216144
100	1580	0.02	0.069759125551742	0.209933744471433
100	1580	0.03	0.069759125551742	0.187510670993314
100	1580	0.04	0.069759125551742	0.170851265296503
100	1580	0.05	0.069759125551742	0.157427257472913
100	1585	0.01	0.0696489241800257	0.245995747942178
100	1585	0.02	0.0696489241800257	0.210022723023518
100	1585	0.03	0.0696489241800257	0.187603000540357
100	1585	0.04	0.0696489241800257	0.170943612380361
100	1585	0.05	0.0696489241800257	0.157521407924492
100	1590	0.01	0.0695392434328254	0.246087764672753
100	1590	0.02	0.0695392434328254	0.210111495794998
100	1590	0.03	0.0695392434328254	0.187694898410722
100	1590	0.04	0.0695392434328254	0.171035519966244
100	1590	0.05	0.0695392434328254	0.157615293104486
100	1595	0.01	0.0694300792236959	0.246179346854011
100	1595	0.02	0.0694300792236959	0.21020005295468
