n1	n2	d.sig	d.close
20	10	0.939561646125162	-0.25357325619049
20	11	0.889485804943808	-0.218825966818552
20	12	0.846649026867799	-0.188516677204183
20	13	0.809527412714501	-0.161777360169067
20	14	0.776928917492988	-0.137953731750546
20	15	0.747975714282091	-0.116554517663959
20	16	0.722063548392363	-0.0971819019283203
20	17	0.698662084250821	-0.0795665429251805
20	18	0.677431563552058	-0.0634335474600935
20	19	0.658001931224395	-0.0485610433278187
20	20	0.640148831397348	-0.0348746312311664
20	21	0.623715215909437	-0.0221438111222419
20	22	0.60847448451009	-0.0103025951328915
20	23	0.594302757465081	0.000754095425618648
20	24	0.581058102252829	0.0111035905793286
20	25	0.568699512521728	0.0208664951201198
20	26	0.557075170011596	0.0300354369527354
20	27	0.546149365133486	0.0386906287968176
20	28	0.535850096278389	0.0468778747616727
20	29	0.526050584679563	0.0546379662933545
20	30	0.516827064498535	0.0620068888972367
20	31	0.508073815390157	0.0690165192138323
20	32	0.499743203244669	0.0756952030001371
20	33	0.491807443680269	0.08206823771455
20	34	0.484238459638634	0.0881582780482399
20	35	0.477008807495962	0.0939856787058187
20	36	0.470093839043998	0.0995819765553587
20	37	0.463471346967285	0.10493563428207
20	38	0.457149204831297	0.110076618802295
20	39	0.450999747026777	0.115018671022914
20	40	0.445148143531188	0.119774313580791
20	41	0.439518134631925	0.124354986259339
20	42	0.434095907226315	0.128771163890233
20	43	0.428868900989929	0.133032459273482
20	44	0.423825663789079	0.137147713221424
20	45	0.418955720669267	0.141125073492066
20	46	0.41424945623784	0.144972064105163
