n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
160	20	0.5	0	1	1	1	1	1	0.393939393939394	1	0.393939393939394	1	1	1	1	1	1	1	1	1	1	0.96969696969697	1	1	1	0.727272727272727	1	0.787878787878788	1	0	1
320	20	0.5	0	1	1	1	1	1	0.333333333333333	1	0.363636363636364	1	1	1	1	1	1	1	1	1	1	0.96969696969697	1	1	1	0.696969696969697	1	0.696969696969697	1	0	1
20	40	0.5	0	1	1	1	1	0.75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
40	40	0.5	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.923076923076923	0.0769230769230769
80	40	0.5	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.357142857142857	0.642857142857143
160	40	0.5	0	1	1	1	1	1	0.875	1	0.9375	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.4375	0.5625
320	40	0.5	0	1	1	1	1	1	0.8125	1	0.8125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.1875	0.8125
20	80	0.5	0	1	1	1	1	0.230769230769231	0.923076923076923	0.230769230769231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.461538461538462	1	0.692307692307692	1	0
40	80	0.5	0	1	1	1	1	0.615384615384615	0.846153846153846	0.769230769230769	1	1	1	1	1	1	0.923076923076923	1	1	1	1	1	1	1	1	1	0.692307692307692	1	0.923076923076923	1	0
80	80	0.5	0	1	1	1	1	0.727272727272727	0.818181818181818	0.954545454545455	0.954545454545455	1	1	1	1	1	0.954545454545455	0.954545454545455	1	1	1	1	1	1	1	1	0.909090909090909	1	1	0.909090909090909	0.0909090909090909
160	80	0.5	0	1	1	1	1	0.923076923076923	0.807692307692308	1	0.923076923076923	1	1	1	1	1	0.961538461538462	0.961538461538462	1	1	1	1	1	1	1	1	0.923076923076923	1	1	0.846153846153846	0.153846153846154
320	80	0.5	0	1	1	1	1	1	0.576923076923077	1	0.653846153846154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.884615384615385	0.115384615384615
20	160	0.5	0	1	1	1	1	0	0.571428571428571	0	1	0.714285714285714	1	1	1	1	0.571428571428571	0.714285714285714	0.857142857142857	1	1	1	0.142857142857143	1	0.857142857142857	1	0	1	0	1	0
40	160	0.5	0	1	1	1	1	0.142857142857143	0.642857142857143	0.214285714285714	1	0.928571428571429	1	0.928571428571429	1	1	0.785714285714286	0.928571428571429	0.928571428571429	1	1	1	1	1	1	1	0.285714285714286	1	0.428571428571429	1	0
80	160	0.5	0	1	1	1	1	0.421052631578947	0.631578947368421	0.526315789473684	0.947368421052632	0.947368421052632	1	0.947368421052632	1	1	0.789473684210526	0.789473684210526	0.947368421052632	1	1	1	1	1	1	1	0.473684210526316	1	0.789473684210526	1	0
160	160	0.5	0	1	1	1	1	0.409090909090909	0.409090909090909	0.636363636363636	0.636363636363636	1	1	1	1	1	0.636363636363636	0.636363636363636	1	1	1	1	1	1	1	1	0.409090909090909	1	1	1	0
320	160	0.5	0	1	1	1	1	0.5	0.0909090909090909	1	0.272727272727273	1	0.954545454545455	1	1	1	0.818181818181818	0.818181818181818	1	1	1	1	1	1	1	1	0.5	1	1	1	0
20	320	0.5	0	1	1	1	1	0	0.5	0	1	0.5	1	0.8	1	1	0.5	0.5	0.5	1	1	1	0	1	0	1	0	1	0	1	0
40	320	0.5	0	1	1	1	1	0	0.666666666666667	0	1	0.761904761904762	1	0.904761904761905	1	1	0.666666666666667	0.714285714285714	0.80952380952381	1	1	1	0.19047619047619	1	0.714285714285714	1	0	1	0	1	0
80	320	0.5	0	1	1	1	1	0.08	0.4	0.08	1	0.6	1	0.76	1	1	0.48	0.52	0.64	1	1	1	1	1	1	1	0.2	1	0.32	1	0
160	320	0.5	0	1	1	1	1	0.166666666666667	0.233333333333333	0.2	0.866666666666667	0.633333333333333	1	0.8	1	1	0.5	0.5	0.866666666666667	1	1	1	1	1	1	1	0.2	1	0.5	1	0
320	320	0.5	0	1	1	1	1	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0666666666666667	0.3	0.3	0.3	1	1	0.0333333333333333	0.0666666666666667	0.866666666666667	0.9	0.9	1	1	1	1	1	0.0333333333333333	1	0.466666666666667	1	0
20	20	0.8	0	1	1	1	1	0.95	0.95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.95	1	1	0.85	0.15
40	20	0.8	0	1	1	1	1	0.96875	0.90625	1	0.96875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.96875	1	1	0.71875	0.28125
80	20	0.8	0	1	1	1	1	1	0.96875	1	0.96875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.71875	0.28125
